Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
486  Points		495  Points		317  Points		169  Points		153  Points		425  Points		426  Points		202  Points		153  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00511425	6.45835	0.000242692	0.385456	0.279509	0.0258919	0.33231	0.102606	0.559017	0.02807	0.139811	0.336076	0.139754	0.158863	0.419288	0.0935152	0.664601	0.014046
0.0111315	6.45727	0.00060182	0.468991	0.279533	0.046639	0.332406	0.15713	0.559043	0.0555297	0.140124	0.481959	0.139902	0.305708	0.419375	0.127056	0.664614	0.0227176
0.0171467	6.45449	0.00111661	0.633025	0.279596	0.0880797	0.332603	0.266209	0.55912	0.110516	0.140709	0.77122	0.140324	0.597563	0.419524	0.19406	0.664643	0.0400897
0.0231587	6.45053	0.00178139	0.790217	0.279697	0.129433	0.332902	0.37531	0.559249	0.165484	0.141561	1.0545	0.141016	0.884715	0.419736	0.260978	0.664689	0.057622
0.0291665	6.44532	0.00258909	0.939293	0.279837	0.17061	0.333302	0.484381	0.559429	0.220341	0.142674	1.32993	0.141973	1.1651	0.420011	0.327723	0.664751	0.0754748
0.0351688	6.43886	0.00353166	1.07939	0.280015	0.211584	0.333804	0.593466	0.55966	0.275124	0.144039	1.59587	0.143187	1.43692	0.420347	0.394198	0.664829	0.0936755
0.0411646	6.43114	0.00460041	1.2098	0.280231	0.252442	0.334408	0.702504	0.559942	0.329758	0.145647	1.85105	0.14465	1.69874	0.420745	0.460351	0.664925	0.112352
0.0471526	6.42201	0.005786	1.33015	0.280485	0.29307	0.335113	0.811448	0.560274	0.384314	0.147488	2.09451	0.146352	1.94932	0.421205	0.526154	0.665039	0.131542
0.0531313	6.4115	0.007079	1.4404	0.280777	0.33353	0.33592	0.920354	0.560658	0.438714	0.14955	2.32566	0.148283	2.1879	0.421726	0.59162	0.66517	0.151244
0.0590997	6.39948	0.00847002	1.54071	0.281107	0.373947	0.336828	1.02903	0.561092	0.492876	0.151822	2.54415	0.150429	2.41408	0.422307	0.656636	0.665321	0.171605
0.0650561	6.38586	0.00994995	1.6314	0.281474	0.414277	0.337838	1.13748	0.561576	0.546927	0.154291	2.74989	0.152781	2.62751	0.422949	0.721116	0.66549	0.192699
0.070999	6.37062	0.01151	1.71286	0.281879	0.454654	0.338948	1.24562	0.562111	0.600756	0.156946	2.94305	0.155325	2.82819	0.423651	0.785109	0.66568	0.214453
0.076927	6.35362	0.0131417	1.78571	0.282321	0.495198	0.340159	1.35334	0.562696	0.65429	0.159775	3.12392	0.158051	3.01643	0.424412	0.848569	0.66589	0.236939
0.0828383	6.33472	0.0148374	1.85054	0.282802	0.536077	0.34147	1.4606	0.56333	0.707597	0.162767	3.2929	0.160946	3.19253	0.425232	0.911401	0.666121	0.260232
0.0887311	6.31375	0.01659	1.908	0.28332	0.577479	0.34288	1.56725	0.564014	0.760671	0.165911	3.45052	0.164	3.35691	0.42611	0.973566	0.666375	0.284333
0.0946033	6.29056	0.0183928	1.95874	0.283878	0.619559	0.34439	1.67317	0.564747	0.813426	0.169197	3.59737	0.167201	3.5102	0.427046	1.03505	0.666651	0.309243
0.100453	6.26505	0.0202399	2.00332	0.284475	0.662557	0.345998	1.77821	0.56553	0.865835	0.172614	3.7339	0.170541	3.65287	0.428039	1.09585	0.666951	0.334894
0.106278	6.23696	0.0221257	2.04237	0.285112	0.706732	0.347704	1.8824	0.566361	0.917992	0.176155	3.86078	0.174008	3.78549	0.429088	1.15591	0.667275	0.361439
0.112075	6.20606	0.0240456	2.07654	0.285792	0.752309	0.349506	1.98553	0.56724	0.969791	0.179809	3.97866	0.177595	3.90871	0.430193	1.21517	0.667624	0.388822
0.117842	6.17215	0.0259951	2.10628	0.286514	0.799663	0.351403	2.08748	0.568168	1.02117	0.183568	4.08801	0.181292	4.0231	0.431353	1.27364	0.668	0.417
0.123576	6.13495	0.0279704	2.13207	0.287282	0.849108	0.353395	2.1882	0.569143	1.07221	0.187426	4.18938	0.185091	4.12926	0.432566	1.33131	0.668401	0.446037
0.129274	6.0941	0.029968	2.15443	0.288096	0.900903	0.355481	2.28752	0.570166	1.12288	0.191375	4.28335	0.188986	4.22763	0.433833	1.38807	0.668831	0.47584
0.134932	6.04932	0.031985	2.17372	0.28896	0.955568	0.357658	2.38539	0.571236	1.17317	0.195408	4.37036	0.192969	4.31875	0.435153	1.44402	0.669288	0.506443
0.140546	6.00025	0.0340185	2.19033	0.289877	1.01348	0.359926	2.48174	0.572352	1.223	0.199518	4.45085	0.197034	4.40313	0.436524	1.49908	0.669774	0.537838
0.146112	5.94642	0.0358023	2.2029	0.290849	1.07504	0.362282	2.57651	0.573514	1.2724	0.203701	4.52526	0.201174	4.48115	0.437946	1.55318	0.67029	0.570013
0.151626	5.88748	0.0373304	2.2123	0.29188	1.14072	0.364727	2.6696	0.574723	1.32141	0.207951	4.59395	0.205384	4.55326	0.439418	1.60644	0.670837	0.602941
0.157083	5.82298	0.0385987	2.21933	0.292975	1.21101	0.367257	2.76092	0.575977	1.36992	0.212262	4.65728	0.209658	4.61976	0.44094	1.65875	0.671414	0.636646
0.162477	5.75235	0.0396042	2.22428	0.294137	1.28648	0.369871	2.85046	0.577276	1.418	0.216629	4.71561	0.213992	4.68106	0.442509	1.71014	0.672023	0.671096
0.167802	5.67512	0.0403449	2.22778	0.295372	1.36762	0.372568	2.93823	0.578619	1.46561	0.221049	4.76921	0.218381	4.73746	0.444126	1.76062	0.672664	0.706231
0.173052	5.59081	0.0408196	2.22993	0.296685	1.45496	0.375346	3.02411	0.580007	1.51271	0.225516	4.81832	0.22282	4.78924	0.44579	1.81016	0.673339	0.742078
0.17822	5.49889	0.0415026	2.23275	0.298083	1.54915	0.378204	3.10813	0.581438	1.55937	0.230027	4.86324	0.227305	4.83669	0.447499	1.85879	0.674047	0.778615
0.183298	5.3989	0.0422461	2.23567	0.299572	1.6506	0.381138	3.19025	0.582912	1.60552	0.234578	4.90414	0.231832	4.87997	0.449254	1.90652	0.67479	0.815874
0.18828	5.2904	0.0432587	2.23934	0.301159	1.75983	0.384148	3.27049	0.58443	1.65117	0.239165	4.94126	0.236398	4.91934	0.451052	1.95336	0.675567	0.85377
0.193156	5.17301	0.0445416	2.24353	0.302851	1.87734	0.387232	3.34887	0.585989	1.69634	0.243786	4.97479	0.240999	4.95504	0.452893	1.99928	0.676381	0.892282
0.197919	5.04664	0.046096	2.24804	0.304657	2.00332	0.390389	3.42534	0.58759	1.74096	0.248435	5.00486	0.245631	4.98716	0.454777	2.04439	0.67723	0.93144
0.20256	4.91115	0.0479233	2.25265	0.306584	2.13801	0.393615	3.49992	0.589233	1.78508	0.253112	5.03167	0.250292	5.01589	0.456703	2.08862	0.678116	0.971231
