Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4		Asym5	
488  Points		495  Points		330  Points		181  Points		160  Points		431  Points		220  Points		163  Points		137  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00454739	6.08185	0.000492358	0.207862	0.279517	347.547	0.331396	714.731	0.55902	1582.32	0.139804	234.756	0.419285	489.435	0.662769	1985.22	0.698771	14253.5
0.0102131	6.08144	0.000950826	0.288097	0.27955	161.035	0.331498	237.571	0.559059	435.07	0.140084	91.7243	0.41936	234.494	0.662783	523.713	0.698798	712.536
0.015877	6.0806	0.00155273	0.366898	0.279606	104.814	0.331701	142.541	0.559142	252.243	0.140606	57.1821	0.419489	154.22	0.662814	301.657	0.698872	365.439
0.021538	6.07941	0.00229221	0.443903	0.279686	77.7047	0.332005	101.881	0.559268	177.637	0.141368	41.6939	0.41967	114.923	0.662861	211.849	0.698993	245.769
0.0271952	6.07785	0.00316256	0.518839	0.27979	61.7497	0.332409	79.3255	0.559439	137.115	0.142364	32.937	0.419904	91.613	0.662925	163.257	0.699162	185.169
0.0328475	6.07593	0.00415628	0.59146	0.279919	51.2416	0.332915	64.9952	0.559654	111.668	0.143587	27.329	0.42019	76.1884	0.663006	132.805	0.699378	148.567
0.0384938	6.07362	0.0052653	0.661566	0.280074	43.7997	0.33352	55.0923	0.559912	94.2064	0.145029	23.4458	0.420529	65.2302	0.663105	111.935	0.699642	124.068
0.0441329	6.07092	0.00648127	0.729008	0.280254	38.2541	0.334224	47.8452	0.560214	81.4838	0.146681	20.6088	0.42092	57.0465	0.663221	96.7399	0.699951	106.523
0.0497638	6.06783	0.00779597	0.793706	0.280461	33.9631	0.335027	42.3162	0.56056	71.8036	0.148534	18.4536	0.421363	50.7041	0.663356	85.1831	0.700308	93.3422
0.0553852	6.06433	0.00920097	0.855592	0.280696	30.5452	0.335927	37.9625	0.560949	64.1925	0.150579	16.7667	0.421858	45.6461	0.663508	76.0982	0.70071	83.0788
0.0609959	6.06041	0.0106882	0.914644	0.280958	27.7593	0.336924	34.4481	0.561382	58.0525	0.152803	15.4153	0.422404	41.5195	0.66368	68.7694	0.701158	74.8623
0.0665944	6.05605	0.01225	0.97089	0.28125	25.4458	0.338016	31.554	0.561857	52.9957	0.155199	14.3117	0.423001	38.0899	0.66387	62.7329	0.701652	68.1369
0.0721795	6.05125	0.0138791	1.02436	0.281572	23.4945	0.339203	29.1311	0.562376	48.7597	0.157755	13.3964	0.423648	35.1955	0.664081	57.675	0.70219	62.5316
0.0777496	6.04597	0.0155685	1.07512	0.281926	21.8271	0.340483	27.0747	0.562938	45.1603	0.160461	12.6272	0.424346	32.7208	0.664312	53.376	0.702772	57.7887
0.083303	6.0402	0.017312	1.12325	0.282312	20.3865	0.341855	25.3087	0.563543	42.0648	0.163309	11.9734	0.425094	30.5814	0.664564	49.6774	0.703399	53.7243
0.0888383	6.03393	0.0191035	1.16883	0.282733	19.1298	0.343318	23.777	0.564189	39.3747	0.166288	11.4123	0.425891	28.7142	0.664837	46.462	0.704068	50.2029
0.0943534	6.02712	0.0209379	1.21198	0.283189	18.0245	0.34487	22.4367	0.564879	37.016	0.169391	10.9266	0.426737	27.0707	0.665133	43.6411	0.704781	47.1232
0.0998464	6.01974	0.0228101	1.25279	0.283683	17.0451	0.346511	21.2551	0.56561	34.9312	0.172609	10.5029	0.427632	25.6136	0.66545	41.1466	0.705536	44.4073
