Sym0		Asym0		Sym1		Sym2		Asym1	
474  Points		491  Points		474  Points		219  Points		395  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00570047	9.78045	0.0004969	0.2644	0.00173053	9.78041	0.279512	1597.29	0.139767	720.339
0.0148116	9.77958	0.00110004	0.391328	0.0108425	9.78008	0.279656	252.697	0.140198	124.54
0.0239193	9.77801	0.00192217	0.513573	0.0199519	9.77878	0.280007	137.367	0.141229	68.6437
0.0330213	9.77561	0.00294535	0.630098	0.0290567	9.77675	0.280563	94.4633	0.142846	47.7887
0.0421155	9.77244	0.004149	0.740082	0.0381546	9.77392	0.281319	72.1005	0.145026	36.9888
0.0511996	9.76845	0.00551157	0.843029	0.0472434	9.77029	0.28227	58.399	0.14774	30.4462
0.0602708	9.76359	0.00701187	0.938731	0.0563205	9.76581	0.283406	49.1583	0.150956	26.0979
0.0693266	9.75784	0.00862956	1.02718	0.0653834	9.76046	0.284718	42.5152	0.154637	23.0255
0.0783641	9.75115	0.0103461	1.10856	0.0744293	9.75418	0.286196	37.5164	0.158747	20.7578
0.0873801	9.74343	0.0121448	1.18317	0.083455	9.74692	0.287826	33.6236	0.163251	19.0285
0.0963709	9.73464	0.0140111	1.2514	0.0924573	9.73861	0.289596	30.5097	0.168114	17.6757
0.105333	9.72466	0.0159324	1.31369	0.101432	9.72916	0.291491	27.9644	0.173301	16.5955
0.114261	9.71341	0.0178984	1.3705	0.110375	9.71848	0.293494	25.8464	0.178784	15.7181
0.12315	9.70076	0.0198999	1.4223	0.119282	9.70645	0.295591	24.0572	0.184532	14.9952
0.131995	9.68657	0.0216674	1.46369	0.128147	9.69296	0.297766	22.5261	0.19052	14.3922
0.140788	9.67069	0.0231881	1.49645	0.136964	9.67783	0.300006	21.2012	0.196724	13.8836
0.149523	9.6529	0.0244537	1.52191	0.145726	9.6609	0.302298	20.0435	0.203121	13.4507
0.15819	9.633	0.0254587	1.54106	0.154423	9.64195	0.304632	19.0231	0.209693	13.0789
0.166778	9.61071	0.0261999	1.55461	0.163047	9.62073	0.307003	18.1171	0.216421	12.7572
0.175276	9.58574	0.0266752	1.56306	0.171586	9.59697	0.309408	17.3074	0.223289	12.4769
0.183668	9.55773	0.0273594	1.57491	0.180026	9.57033	0.31185	16.5799	0.230282	12.2309
0.191939	9.52626	0.0281047	1.5874	0.188352	9.54042	0.314337	15.9234	0.237387	12.0137
0.200069	9.49086	0.0291201	1.60376	0.196546	9.5068	0.316883	15.3289	0.244592	11.821
0.208034	9.45101	0.0304074	1.62348	0.204585	9.46895	0.319508	14.7893	0.251885	11.6489
0.215809	9.40609	0.0319678	1.64597	0.212447	9.42632	0.322235	14.2989	0.259256	11.4946
0.223364	9.35546	0.0338023	1.67059	0.220101	9.37826	0.325096	13.8531	0.266696	11.3554
0.230665	9.29842	0.0359116	1.69671	0.227517	9.3241	0.328125	13.4482	0.274197	11.2292
0.237678	9.2343	0.0380238	1.72076	0.234661	9.26315	0.33136	13.0814	0.281748	11.1144
0.244365	9.16245	0.040138	1.74295	0.241494	9.19474	0.334844	12.7499	0.289345	11.0094
0.250691	9.08235	0.0422533	1.76345	0.247982	9.11828	0.338618	12.4519	0.296978	10.913
0.256623	8.9937	0.044369	1.78245	0.254089	9.03338	0.342719	12.1852	0.304641	10.824
0.262138	8.89646	0.0464848	1.80007	0.259788	8.93987	0.347182	11.9481	0.312327	10.7415
0.267219	8.79095	0.0486001	1.81644	0.265059	8.8379	0.35203	11.7385	0.320031	10.6648
0.271865	8.6778	0.0507148	1.8317	0.269894	8.72798	0.357274	11.5544	0.327746	10.593
0.276085	8.558	0.0528285	1.84592	0.274298	8.61094	0.362914	11.3936	0.335465	10.5255
0.279901	8.43274	0.0549412	1.85922	0.278286	8.4879	0.368937	11.2535	0.343184	10.4619
0.283341	8.30331	0.0570529	1.87167	0.281886	8.36012	0.375319	11.1318	0.350896	10.4015
0.286441	8.17106	0.0591634	1.88334	0.28513	8.22895	0.38203	11.0261	0.358594	10.344
0.289238	8.03723	0.0612727	1.8943	0.288054	8.09566	0.389034	10.9343	0.366273	10.289
0.291768	7.90292	0.0633808	1.90462	0.290696	7.96143	0.396297	10.8542	0.373927	10.2361
0.294065	7.7691	0.0654877	1.91433	0.293091	7.82729	0.403784	10.784	0.38155	10.185
0.296163	7.63654	0.0675935	1.9235	0.295002	7.71114	0.411463	10.7223	0.389133	10.1354
0.298087	7.50585	0.0696981	1.93216	0.296518	7.61304	0.419305	10.6677	0.396672	10.087
0.299864	7.37751	0.0718016	1.94036	0.297702	7.53273	0.427284	10.619	0.404159	10.0395
0.301515	7.25189	0.0739041	1.94813	0.298596	7.46984	0.435378	10.5752	0.411585	9.9927
0.303057	7.12922	0.0760057	1.9555	0.299233	7.42396	0.443566	10.5357	0.418945	9.94639
0.304506	7.00968	0.0781062	1.9625	0.299631	7.39477	0.451832	10.4997	0.426229	9.90033
0.305876	6.89337	0.0802058	1.96916	0.300192	7.35306	0.46016	10.4666	0.433429	9.85432
0.307178	6.78035	0.0823046	1.9755	0.300787	7.30806	0.468537	10.436	0.440538	9.80817
0.308422	6.67062	0.0844025	1.98154	0.301572	7.24745	0.476953	10.4074	0.447544	9.76168
0.309616	6.56416	0.0864996	1.9873	0.302529	7.1718	0.485396	10.3806	0.454441	9.71468
0.310767	6.46094	0.088596	1.99281	0.303637	7.08187	0.493857	10.3553	0.461217	9.667
0.311881	6.3609	0.0906917	1.99808	0.304876	6.97862	0.502328	10.3311	0.467865	9.6185
0.312964	6.26395	0.0927867	2.00312	0.306227	6.86318	0.510802	10.3078	0.474374	9.56903
0.31402	6.17003	0.0948811	2.00794	0.307512	6.75102	0.51927	10.2853	0.480735	9.51847
0.315053	6.07904	0.0969749	2.01257	0.308742	6.64216	0.527727	10.2634	0.486941	9.46669
0.316067	5.9909	0.0990682	2.01701	0.309924	6.53657	0.536166	10.242	0.492981	9.41362
0.317064	5.90552	0.101161	2.02128	0.311065	6.43419	0.544581	10.2208	0.49885	9.35918
0.318048	5.82279	0.103253	2.02538	0.31217	6.33497	0.552966	10.1998	0.504541	9.30332
0.31902	5.74264	0.105345	2.02932	0.313245	6.23883	0.561316	10.1789	0.510047	9.24601
0.319983	5.66497	0.107436	2.03311	0.314295	6.1457	0.569624	10.1579	0.515366	9.18726
0.320938	5.58968	0.109527	2.03677	0.315323	6.05547	0.577885	10.1368	0.520493	9.12707
0.321888	5.5167	0.111617	2.04029	0.316332	5.96807	0.586094	10.1155	0.525428	9.0655
0.322833	5.44593	0.113707	2.04369	0.317325	5.8834	0.594245	10.0939	0.530171	9.0026
0.323775	5.37731	0.115797	2.04697	0.318306	5.80136	0.602334	10.0719	0.534722	8.93847
0.324714	5.31073	0.117886	2.05014	0.319275	5.72187	0.610354	10.0494	0.539084	8.87319
0.325653	5.24614	0.119975	2.0532	0.320236	5.64484	0.618302	10.0265	0.543261	8.80689
0.326591	5.18346	0.122064	2.05616	0.32119	5.57017	0.626171	10.003	0.547258	8.73968
0.32753	5.12261	0.124152	2.05902	0.322138	5.49778	0.633957	9.97882	0.55108	8.6717
0.32847	5.06353	0.12624	2.06179	0.323082	5.42759	0.641655	9.95401	0.554734	8.60306
0.329412	5.00615	0.128328	2.06448	0.324023	5.35951	0.64926	9.92849	0.558227	8.53392
0.330357	4.95041	0.130416	2.06708	0.324962	5.29347	0.656768	9.90222	0.561565	8.4644
0.331305	4.89626	0.132503	2.0696	0.325901	5.22939	0.664175	9.87517	0.564757	8.39462
0.332256	4.84362	0.13459	2.07204	0.326839	5.1672	0.671476	9.84731	0.567809	8.3247
0.333211	4.79245	0.136677	2.07442	0.327778	5.10682	0.678667	9.81862	0.57073	8.25477
0.334171	4.7427	0.138763	2.07672	0.328719	5.0482	0.685745	9.78907	0.573527	8.18492
0.335135	4.69431	0.14085	2.07896	0.329662	4.99126	0.692706	9.75864	0.576206	8.11526
0.336104	4.64724	0.142936	2.08113	0.330607	4.93595	0.699546	9.72733	0.578452	8.05477
0.337078	4.60143	0.145022	2.08324	0.331556	4.8822	0.706263	9.69512	0.580303	8.00342
0.338058	4.55685	0.147108	2.0853	0.332508	4.82996	0.712853	9.66202	0.581792	7.96112
0.339044	4.51345	0.149193	2.08729	0.333464	4.77917	0.719315	9.62801	0.582944	7.92779
0.340035	4.4712	0.151279	2.08924	0.334425	4.72978	0.725645	9.59311	0.583778	7.90336
0.341033	4.43004	0.153364	2.09113	0.33539	4.68174	0.731842	9.55732	0.584305	7.88776
0.342037	4.38995	0.155449	2.09297	0.336361	4.63501	0.737904	9.52065	0.585055	7.86537
0.343047	4.35089	0.157534	2.09477	0.337337	4.58953	0.74383	9.48311	0.585859	7.84111
0.344064	4.31282	0.159619	2.09652	0.338318	4.54527	0.749619	9.44473	0.586936	7.80823
