Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
				0.254135	3.6465	0.0630231	2.27003	0.232674	4.99154	0.348801	4.82456	0.434546	4.94977	0.316571	6.17003	0.490323	3.22929
				0.257419	3.40632	0.0651379	2.26942	0.237212	4.74542	0.353404	5.05166	0.439194	5.02658	0.322318	6.16487	0.493353	3.27433
				0.260483	3.17821	0.0672519	2.26868	0.241517	4.49236	0.358214	5.26572	0.443912	5.10068	0.328058	6.15615	0.496424	3.31848
				0.263341	2.96428	0.0693653	2.26783	0.245583	4.23582	0.363216	5.46487	0.448698	5.17204	0.333789	6.14392	0.499536	3.36181
				0.266006	2.76596	0.0714778	2.26693	0.24941	3.97981	0.368397	5.64791	0.45355	5.24087	0.339507	6.12809	0.502689	3.40452
				0.268495	2.58392	0.0735895	2.26597	0.252999	3.72822	0.37374	5.81433	0.458464	5.30732	0.345208	6.10873	0.50588	3.44673
				0.270821	2.41824	0.0757002	2.26494	0.256357	3.48461	0.379231	5.96421	0.463439	5.37138	0.35089	6.0857	0.509111	3.4886
				0.273001	2.26854	0.0778099	2.26395	0.259492	3.25221	0.384854	6.09802	0.468473	5.43329	0.356548	6.05898	0.512381	3.53036
				0.275048	2.13406	0.0799188	2.2629	0.262417	3.03339	0.390594	6.2165	0.473564	5.49316	0.36218	6.0286	0.51569	3.57215
				0.276978	2.0138	0.0820266	2.26187	0.265145	2.8298	0.396438	6.32069	0.478709	5.55103	0.367782	5.99443	0.519037	3.61412
				0.278801	1.90664	0.0841336	2.26084	0.26769	2.64234	0.402372	6.41166	0.483907	5.60706	0.37335	5.95634	0.522424	3.65654
				0.28053	1.81149	0.0862394	2.25981	0.270068	2.47127	0.408385	6.49039	0.489157	5.66135	0.378881	5.91436	0.525851	3.69954
				0.282176	1.72718	0.0883445	2.25882	0.272295	2.31638	0.414466	6.55799	0.494457	5.71396	0.384371	5.86848	0.529318	3.7433
				0.283749	1.6526	0.0904485	2.25781	0.274385	2.17697	0.420605	6.6154	0.499805	5.76505	0.389816	5.81848	0.532826	3.78804
				0.285256	1.58671	0.0925516	2.25687	0.276351	2.05207	0.426793	6.66357	0.505199	5.81472	0.395213	5.76441	0.536376	3.83394
				0.286705	1.52862	0.0946539	2.25592	0.278208	1.94074	0.433022	6.70337	0.51064	5.86302	0.400558	5.70628	0.53997	3.88121
				0.288104	1.47747	0.0967553	2.25501	0.279968	1.84175	0.439284	6.73544	0.516124	5.91002	0.405846	5.644	0.543609	3.92996
				0.289459	1.43245	0.0988559	2.25415	0.28164	1.75395	0.445573	6.76054	0.521652	5.9559	0.410406	5.58644	0.547293	3.98031
				0.290774	1.39287	0.100956	2.25328	0.283236	1.67628	0.451882	6.77924	0.527223	6.00065	0.414255	5.53489	0.551025	4.03244
				0.292054	1.35817	0.103055	2.25244	0.284764	1.6076	0.458205	6.79195	0.532834	6.04437	0.41741	5.49054	0.554807	4.08638
				0.293304	1.32782	0.105153	2.25169	0.286232	1.54704	0.464538	6.79923	0.538486	6.08721	0.419887	5.45433	0.55864	4.14219
				0.294528	1.30131	0.10725	2.25092	0.287647	1.49369	0.470875	6.80139	0.544177	6.12915	0.421697	5.42707	0.562526	4.19998
				0.295729	1.27818	0.109347	2.25016	0.289015	1.44669	0.477212	6.79876	0.549907	6.17026	0.422851	5.40944	0.566466	4.25967
				0.29691	1.25813	0.111443	2.24946	0.290342	1.40539	0.483544	6.79168	0.555674	6.2106	0.424503	5.38362	0.570463	4.3212
				0.298074	1.24081	0.113539	2.24877	0.291634	1.36918	0.489867	6.78036	0.561479	6.25026	0.42629	5.35492	0.574518	4.38448
				0.299222	1.22587	0.115634	2.24814	0.292894	1.33741	0.496178	6.76506	0.567321	6.28929	0.428704	5.31519	0.578633	4.44937
				0.300358	1.21314	0.117728	2.24749	0.294126	1.30966	0.502473	6.74595	0.573199	6.32765	0.431731	5.2636	0.582809	4.51566
				0.301483	1.20239	0.119822	2.24687	0.295334	1.2855	0.508748	6.72318	0.579112	6.36541	0.435353	5.19933	0.587048	4.58321
				0.302598	1.19336	0.121915	2.24631	0.296521	1.26445	0.515001	6.69691	0.58506	6.40262	0.439543	5.12144	0.591349	4.65171
				0.303706	1.1859	0.124007	2.24577	0.29769	1.24623	0.521227	6.6673	0.591042	6.43926	0.444272	5.02887	0.595716	4.72083
				0.304808	1.17986	0.1261	2.24521	0.298843	1.23056	0.527425	6.63444	0.597059	6.47533	0.448914	4.93315	0.600146	4.79029
				0.305905	1.17509	0.128191	2.24471	0.299983	1.21717	0.53359	6.59846	0.603109	6.51084	0.453465	4.83457	0.604642	4.85977
				0.306998	1.17148	0.130282	2.2442	0.301112	1.20574	0.53972	6.55945	0.609191	6.54575	0.457922	4.73339	0.609202	4.92886
				0.308088	1.16889	0.132373	2.24373	0.30223	1.19615	0.545813	6.51754	0.615306	6.58005	0.462285	4.62996	0.613826	4.99724
				0.309176	1.16728	0.134463	2.24331	0.30334	1.1882	0.551865	6.47284	0.621452	6.61372	0.46655	4.5247	0.618514	5.06457
				0.310263	1.1665	0.136553	2.24284	0.304444	1.1817	0.557874	6.42541	0.62763	6.64671	0.470716	4.41802	0.623263	5.13053
				0.31135	1.16646	0.138642	2.24243	0.305542	1.17655	0.563838	6.37544	0.633838	6.67899	0.474782	4.31037	0.628074	5.19478
				0.312436	1.16711	0.140732	2.242	0.306636	1.17258	0.568996	6.32987	0.640075	6.71045	0.478748	4.20216	0.632943	5.25699
				0.313524	1.16842	0.14282	2.2416	0.307727	1.16964	0.573363	6.28956	0.646342	6.74107	0.482612	4.09382	0.63787	5.31696
				0.314614	1.1703	0.144909	2.24126	0.308816	1.1677	0.576953	6.25526	0.652637	6.77081	0.486376	3.98574	0.642851	5.37442
				0.315705	1.17268	0.146997	2.2409	0.309903	1.16665	0.579778	6.22746	0.658959	6.79953	0.490039	3.87842	0.647884	5.42915
				0.316799	1.17553	0.149084	2.24058	0.31099	1.16639	0.581847	6.20676	0.665307	6.82716	0.493603	3.77225	0.652967	5.48094
				0.317895	1.17881	0.151172	2.24023	0.312077	1.1668	0.583167	6.19336	0.67168	6.85363	0.497069	3.66752	0.658097	5.52976
				0.318995	1.18251	0.153259	2.23988	0.313164	1.16793	0.58506	6.17369	0.678078	6.8789	0.500437	3.56462	0.663272	5.57538
				0.320099	1.18654	0.155345	2.23959	0.314253	1.16962	0.587111	6.15216	0.684498	6.90284	0.503711	3.46385	0.668487	5.61778
				0.321206	1.19087	0.157432	2.2393	0.315344	1.17183	0.589888	6.12253	0.69094	6.92532	0.506892	3.36541	0.67374	5.65687
				0.322318	1.19551	0.159518	2.23901	0.316437	1.17454	0.593381	6.08422	0.697403	6.94632	0.509982	3.26957	0.679028	5.69264
				0.323434	1.2004	0.161604	2.23875	0.317532	1.17769	0.597576	6.0369	0.703884	6.96577	0.512984	3.17654	0.684347	5.72508
				0.324555	1.20555	0.16369	2.23848	0.318631	1.18124	0.602455	5.98011	0.710383	6.9835	0.515901	3.08637	0.689696	5.75413
				0.325681	1.21087	0.165775	2.23819	0.319733	1.18514	0.607996	5.91322	0.716897	6.9994	0.518735	2.9992	0.695069	5.77995
				0.326811	1.21638	0.16786	2.23794	0.320839	1.1894	0.613474	5.84466	0.723425	7.01348	0.52149	2.91516	0.700466	5.80242
				0.327947	1.22214	0.169945	2.23774	0.32195	1.19395	0.618887	5.77449	0.729966	7.02567	0.524167	2.83424	0.705882	5.82165
				0.328941	1.22722	0.17203	2.2375	0.323064	1.19875	0.624234	5.70282	0.736517	7.03576	0.526771	2.7565	0.711314	5.83772
				0.329792	1.23165	0.174115	2.23726	0.324183	1.20382	0.629513	5.62974	0.743076	7.04372	0.529304	2.68186	0.71676	5.85057
				0.330498	1.23537	0.176199	2.23704	0.325307	1.2091	0.634724	5.55537	0.749642	7.04945	0.531768	2.61036	0.722216	5.8604
				0.331058	1.2384	0.178283	2.23681	0.326436	1.21457	0.639865	5.47988	0.756212	7.05293	0.534168	2.54195	0.72768	5.8673
				0.33147	1.24057	0.180367	2.23667	0.327571	1.22023	0.644935	5.40336	0.762785	7.05403	0.536505	2.47651	0.732445	5.87095
				0.331735	1.24189	0.182451	2.23644	0.32871	1.22602	0.649934	5.32587	0.769357	7.05265	0.538783	2.41405	0.73651	5.87226
				0.332115	1.244	0.184534	2.23622	0.329855	1.232	0.654859	5.24758	0.775926	7.04878	0.541003	2.3544	0.73987	5.8722
				0.33253	1.24632	0.186618	2.23608	0.331006	1.2381	0.659712	5.1687	0.782491	7.0423	0.54317	2.29759	0.742528	5.8713
				0.333094	1.24932	0.188701	2.23589	0.332162	1.2443	0.664491	5.0892	0.789049	7.03321	0.545285	2.24344	0.744481	5.87039
				0.33381	1.25324	0.190784	2.23573	0.333324	1.25058	0.669195	5.00927	0.795597	7.0214	0.54735	2.19186	0.745731	5.86956
				0.334679	1.25805	0.192867	2.23557	0.334493	1.25698	0.673825	4.92906	0.802133	7.00687	0.549369	2.14279	0.747528	5.86797
				0.335703	1.26372	0.19495	2.23539	0.335667	1.26352	0.67838	4.84867	0.808653	6.9896	0.551343	2.09609	0.74948	5.86601
				0.336884	1.27026	0.197033	2.23522	0.336847	1.27004	0.68286	4.76823	0.815157	6.96955	0.553275	2.05169	0.752134	5.86271
				0.33807	1.27686	0.199115	2.23506	0.338033	1.27664	0.687265	4.68788	0.82164	6.94682	0.555166	2.00949	0.755488	5.85771
				0.339263	1.28353	0.201197	2.23495	0.339226	1.28334	0.691595	4.60774	0.828102	6.92144	0.557019	1.96942	0.75954	5.85029
				0.340462	1.29023	0.20328	2.23482	0.340425	1.29003	0.695851	4.52787	0.834538	6.89344	0.558836	1.9313	0.764286	5.83978
				0.341667	1.29695	0.205362	2.23464	0.34163	1.29677	0.700032	4.44846	0.840947	6.863	0.560618	1.89513	0.769721	5.82545
				0.342879	1.30376	0.207444	2.23452	0.342841	1.30355	0.70414	4.3696	0.846508	6.83465	0.562367	1.86079	0.775141	5.80869
				0.344097	1.31056	0.209525	2.23438	0.344059	1.31035	0.708175	4.29132	0.851229	6.80914	0.564085	1.82813	0.780545	5.78947
				0.345321	1.31737	0.211607	2.23424	0.345283	1.31715	0.712137	4.2138	0.85512	6.78718	0.565774	1.79718	0.785929	5.76792
				0.346551	1.32422	0.213689	2.23413	0.346513	1.32396	0.716027	4.13717	0.858188	6.76924	0.567434	1.76783	0.791293	5.74411
				0.347788	1.33101	0.21577	2.23401	0.34775	1.33084	0.719846	4.06143	0.860438	6.7559	0.569068	1.73997	0.796633	5.71803
				0.349031	1.33785	0.217852	2.23391	0.348993	1.33769	0.723595	3.98669	0.861876	6.74718	0.570677	1.71356	0.801948	5.68976
				0.350281	1.34471	0.219933	2.23378	0.350242	1.34448	0.727274	3.91306	0.863939	6.73437	0.572261	1.68845	0.807235	5.6594
				0.351537	1.35155	0.222014	2.23365	0.351498	1.35132	0.730886	3.84054	0.866178	6.72041	0.573823	1.66469	0.812493	5.62701
				0.3528	1.35838	0.224095	2.23354	0.35276	1.35815	0.734431	3.76919	0.869215	6.70109	0.575363	1.64218	0.81772	5.59261
				0.354068	1.36516	0.226176	2.23346	0.354029	1.36493	0.73791	3.69914	0.873043	6.67612	0.576883	1.62079	0.822914	5.5563
				0.355343	1.37195	0.228257	2.23338	0.355304	1.37173	0.741324	3.63038	0.877653	6.64532	0.578383	1.60053	0.828074	5.51814
				0.356625	1.37872	0.230338	2.23326	0.356585	1.37849	0.744675	3.56297	0.883034	6.60857	0.579865	1.58136	0.833197	5.47819
				0.357913	1.38544	0.232418	2.23313	0.357873	1.38528	0.747963	3.49696	0.889171	6.5657	0.58133	1.56321	0.838282	5.43657
				0.359206	1.39216	0.234499	2.23303	0.359166	1.39201	0.751191	3.43228	0.895268	6.5223	0.582778	1.546	0.843327	5.39332
				0.360507	1.3989	0.236579	2.23298	0.360466	1.39867	0.754359	3.36903	0.901324	6.47866	0.584211	1.5297	0.848332	5.34847
				0.361813	1.40556	0.23866	2.23288	0.361773	1.40533	0.757469	3.30723	0.90734	6.43494	0.585629	1.51431	0.853294	5.30217
				0.363126	1.41219	0.24074	2.23276	0.363085	1.41196	0.760521	3.24685	0.913315	6.39136	0.587032	1.49972	0.858212	5.25452
				0.364445	1.41879	0.24282	2.2327	0.364404	1.41857	0.763519	3.18795	0.91925	6.34804	0.588423	1.48595	0.863085	5.20561
				0.36577	1.42536	0.2449	2.23263	0.365728	1.42517	0.766462	3.13045	0.925144	6.30518	0.589801	1.47291	0.867912	5.15545
				0.367101	1.4319	0.24698	2.23252	0.367059	1.43169	0.769352	3.07438	0.930999	6.26283	0.591168	1.46057	0.872691	5.10422
				0.368438	1.43839	0.24906	2.23243	0.368396	1.43818	0.772191	3.01976	0.936814	6.22101	0.592523	1.44894	0.877423	5.05198
				0.369781	1.44483	0.25114	2.23235	0.369739	1.44464	0.774979	2.96652	0.942591	6.17984	0.593868	1.43796	0.882105	4.9988
				0.37113	1.45123	0.25322	2.23227	0.371088	1.45106	0.777718	2.91471	0.94833	6.13927	0.595202	1.4276	0.886738	4.94481
				0.372485	1.45765	0.2553	2.23223	0.372443	1.45745	0.78041	2.86433	0.954031	6.09928	0.596528	1.41788	0.891319	4.89014
				0.373846	1.46398	0.25738	2.23214	0.373804	1.46376	0.783056	2.81527	0.959695	6.05987	0.597844	1.40866	0.89585	4.83486
				0.375213	1.47025	0.259459	2.23206	0.375171	1.47007	0.785656	2.76752	0.965323	6.02091	0.599153	1.39999	0.900329	4.77902
				0.376586	1.4765	0.261539	2.23202	0.376543	1.47633	0.788213	2.72113	0.970914	5.98242	0.600453	1.39184	0.904755	4.72275
				0.377964	1.4827	0.263618	2.23192	0.377922	1.48251	0.790727	2.67607	0.97647	5.94428	0.601746	1.38418	0.909129	4.6662
				0.379349	1.48888	0.265698	2.23184	0.379306	1.48867	0.793199	2.63226	0.981991	5.90635	0.603032	1.37702	0.91345	4.6094
				0.380739	1.49497	0.267777	2.2318	0.380696	1.49479	0.795632	2.5897	0.987476	5.8687	0.604312	1.37029	0.917718	4.5524
				0.382134	1.50102	0.269857	2.23174	0.382091	1.50085	0.798025	2.54835	0.992927	5.83117	0.605586	1.36399	0.921933	4.49537
				0.383536	1.50705	0.271936	2.23164	0.383492	1.50689	0.80038	2.5082	0.998342	5.79362	0.606854	1.35806	0.926095	4.43836
				0.384943	1.51306	0.274015	2.23159	0.384899	1.51283	0.802699	2.46926	1.00372	5.77485	0.608116	1.35257	0.930203	4.38144
				0.386355	1.51897	0.276094	2.23156	0.386311	1.51877	0.804981	2.43144			0.609374	1.34744	0.934259	4.32471
				0.387773	1.52481	0.278173	2.23148	0.387729	1.52467	0.807229	2.39474			0.610627	1.34261	0.938262	4.26826
				0.389196	1.5307	0.280252	2.2314	0.389152	1.53048	0.809444	2.3591			0.611876	1.33818	0.942212	4.21205
				0.390625	1.53646	0.282331	2.23136	0.390581	1.53628	0.811625	2.32454			0.613121	1.33409	0.946111	4.15623
				0.392059	1.54216	0.28441	2.2313	0.392015	1.54199	0.813775	2.29108			0.614362	1.33026	0.949957	4.10088
				0.393499	1.54787	0.286489	2.23124	0.393454	1.54767	0.815894	2.25857			0.6156	1.32677	0.953752	4.046
				0.394944	1.55351	0.288568	2.2312	0.394899	1.55333	0.817984	2.227			0.616834	1.32355	0.957496	3.99165
				0.396394	1.55911	0.290647	2.23115	0.396349	1.55894	0.820044	2.19642			0.618066	1.32056	0.96119	3.93781
				0.397849	1.56462	0.292725	2.23109	0.397804	1.56446	0.822077	2.16681			0.619295	1.31789	0.964834	3.88463
				0.399309	1.57012	0.294804	2.23106	0.399264	1.56993	0.824082	2.13809			0.620522	1.31545	0.968429	3.83212
				0.400775	1.57558	0.296883	2.23097	0.400729	1.57541	0.826061	2.11022			0.621746	1.31325	0.971975	3.78022
				0.402245	1.58095	0.298961	2.23092	0.4022	1.58082	0.828014	2.08321			0.622969	1.31127	0.975473	3.72908
				0.403721	1.58631	0.30104	2.2309	0.403675	1.58613	0.829943	2.05707			0.62419	1.30947	0.978924	3.67864
				0.405201	1.59159	0.303118	2.23085	0.405155	1.59142	0.831847	2.03173			0.625409	1.30795	0.982328	3.62893
				0.406686	1.59686	0.305197	2.23079	0.40664	1.5967	0.833728	2.00713			0.626627	1.3066	0.985686	3.58001
				0.408177	1.60206	0.307275	2.23072	0.40813	1.60191	0.835587	1.98332			0.627843	1.30542	0.988999	3.53185
				0.409672	1.60719	0.309353	2.23069	0.409625	1.60704	0.837424	1.96029			0.629059	1.30446	0.992267	3.48445
				0.411172	1.61232	0.311432	2.23064	0.411125	1.61213	0.83924	1.93793			0.630274	1.30368	0.995491	3.43786
				0.412676	1.61737	0.31351	2.23061	0.412629	1.61724	0.841035	1.91624			0.631489	1.30304	0.998673	3.39204
				0.414185	1.62239	0.315588	2.2306	0.414139	1.62224	0.842811	1.89529			0.632702	1.30254	1.00181	3.3693
				0.415699	1.62735	0.317666	2.23052	0.415652	1.62717	0.844567	1.875			0.633916	1.30225		
				0.417218	1.63225	0.319744	2.23048	0.417171	1.63212	0.846305	1.85534			0.635129	1.30207		
				0.418741	1.63712	0.321823	2.23046	0.418694	1.63701	0.848024	1.83631			0.636342	1.30205		
				0.420268	1.64197	0.323901	2.23037	0.420221	1.6418	0.849726	1.81786			0.637555	1.30219		
				0.4218	1.64673	0.325979	2.23037	0.421753	1.64657	0.851412	1.8			0.638768	1.30237		
				0.423337	1.65146	0.328057	2.23033	0.423289	1.65134	0.85308	1.78271			0.639982	1.30275		
				0.424878	1.65617	0.330135	2.23027	0.42483	1.656	0.854733	1.76598			0.641196	1.30327		
				0.426423	1.66079	0.332213	2.23025	0.426375	1.66063	0.856371	1.74977			0.64241	1.30382		
				0.427972	1.66541	0.33429	2.2302	0.427924	1.66526	0.857994	1.73409			0.643625	1.30454		
				0.429526	1.66996	0.336368	2.23017	0.429478	1.66984	0.859602	1.71893			0.644841	1.30537		
				0.431084	1.67446	0.338446	2.23016	0.431036	1.67433	0.861197	1.70424			0.646058	1.30627		
				0.432646	1.67895	0.340524	2.23011	0.432598	1.67877	0.862778	1.69005			0.647275	1.3073		
				0.434213	1.68332	0.342602	2.23006	0.434164	1.68322	0.864346	1.67629			0.648494	1.3084		
				0.435783	1.6877	0.344679	2.23003	0.435734	1.68761	0.865902	1.663			0.649713	1.30957		
				0.437358	1.69209	0.346757	2.22998	0.437309	1.69193	0.867445	1.65013			0.650934	1.31086		
				0.438936	1.69637	0.348835	2.22995	0.438887	1.69621	0.868976	1.63765			0.652156	1.31223		
				0.440519	1.7006	0.350912	2.22994	0.440469	1.70048	0.870497	1.62566			0.653379	1.31365		
				0.442105	1.70483	0.35299	2.22989	0.442056	1.7047	0.872006	1.61403			0.654604	1.31517		
				0.443695	1.709	0.355068	2.22984	0.443646	1.70886	0.873504	1.60275			0.65583	1.31677		
				0.445289	1.7131	0.357145	2.22981	0.44524	1.71299	0.874992	1.59188			0.657058	1.31837		
				0.446887	1.7172	0.359223	2.22979	0.446838	1.71707	0.87647	1.58135			0.658287	1.32009		
				0.448489	1.72127	0.3613	2.22975	0.44844	1.72112	0.877939	1.57118			0.659517	1.3219		
				0.450095	1.72524	0.363377	2.22973	0.450045	1.72516	0.879398	1.56141			0.66075	1.32372		
				0.451704	1.7292	0.365455	2.22972	0.451654	1.72909	0.880848	1.55191			0.661984	1.32562		
				0.453317	1.73316	0.367532	2.22967	0.453267	1.73303	0.88229	1.54273			0.66322	1.3276		
				0.454934	1.73705	0.36961	2.22965	0.454884	1.73694	0.883723	1.53389			0.664458	1.32957		
				0.456554	1.74089	0.371687	2.22964	0.456504	1.74076	0.885148	1.52533			0.665698	1.33162		
				0.458178	1.74472	0.373764	2.22956	0.458127	1.74458	0.886565	1.5171			0.666939	1.33371		
				0.459805	1.74847	0.375842	2.22952	0.459755	1.74836	0.887975	1.50913			0.668183	1.33585		
				0.461436	1.75221	0.377919	2.22954	0.461385	1.75211	0.889378	1.50145			0.669428	1.3381		
				0.46307	1.75594	0.379996	2.22951	0.463019	1.75582	0.890773	1.49403			0.670676	1.34032		
				0.464708	1.75957	0.382073	2.22946	0.464657	1.75947	0.892161	1.48687			0.671926	1.34256		
				0.466349	1.76321	0.38415	2.22944	0.466298	1.76309	0.893544	1.47999			0.673178	1.34489		
				0.467993	1.76679	0.386228	2.22943	0.467942	1.76669	0.894919	1.4733			0.674432	1.34723		
				0.469641	1.77034	0.388305	2.22938	0.46959	1.77025	0.896289	1.46691			0.675688	1.34957		
				0.471292	1.77387	0.390382	2.22936	0.471241	1.77375	0.897653	1.46075			0.676947	1.35199		
				0.472946	1.77736	0.392459	2.22935	0.472895	1.77726	0.899011	1.45478			0.678208	1.35447		
				0.474604	1.78083	0.394536	2.22931	0.474553	1.7807	0.900364	1.44908			0.679471	1.35696		
				0.476265	1.78424	0.396613	2.22929	0.476213	1.7841	0.901711	1.44356			0.680736	1.35945		
				0.477929	1.78764	0.39869	2.22928	0.477877	1.78753	0.903053	1.43823			0.682004	1.36194		
