Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
489  Points		496  Points		339  Points		188  Points		164  Points		434  Points		231  Points		168  Points		140  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000190502	5.88869	0.000485509	0.480421	0.279509	0.0129329	0.330979	0.15484	0.559019	0.0368385	0.139824	0.316069	0.419264	0.0382238	0.661874	0.0195681	0.698771	0.0264716
0.00567697	5.88822	0.000933115	0.555157	0.279521	0.0217844	0.331123	0.209128	0.559054	0.0585644	0.140118	0.438822	0.4193	0.0641818	0.661893	0.0286137	0.698796	0.050343
0.0111626	5.88667	0.00151998	0.7018	0.27955	0.03955	0.331368	0.317574	0.559129	0.101989	0.140641	0.682348	0.419384	0.116055	0.661928	0.0466687	0.698865	0.0980068
0.0166461	5.88399	0.00224084	0.842158	0.279595	0.0577227	0.331715	0.425481	0.559244	0.145406	0.14139	0.921182	0.419516	0.167799	0.66198	0.0648342	0.698979	0.145581
0.0221267	5.88033	0.00308925	0.975437	0.279657	0.0764901	0.332161	0.532604	0.559399	0.188807	0.142358	1.15393	0.419696	0.219431	0.662048	0.083221	0.699136	0.193048
0.0276035	5.87558	0.00405846	1.101	0.279737	0.095934	0.332707	0.63889	0.559596	0.232103	0.14354	1.37934	0.419925	0.270987	0.662135	0.10183	0.699338	0.240301
0.0330752	5.86973	0.00514085	1.21839	0.279836	0.116292	0.333352	0.744089	0.559832	0.275337	0.144928	1.59643	0.420201	0.322389	0.662238	0.120665	0.699584	0.287347
0.0385411	5.86278	0.00632881	1.32742	0.279954	0.137671	0.334094	0.84814	0.560109	0.318517	0.146515	1.80445	0.420526	0.373558	0.662359	0.139805	0.699874	0.334124
0.0439999	5.85461	0.00761435	1.42799	0.280092	0.160214	0.334932	0.95092	0.560426	0.361592	0.148291	2.00282	0.420897	0.42448	0.662499	0.159335	0.700207	0.380583
0.0494505	5.84523	0.00898972	1.5203	0.280252	0.183987	0.335866	1.05226	0.560782	0.404529	0.150247	2.19126	0.421317	0.475201	0.662656	0.179205	0.700583	0.4267
0.0548918	5.8346	0.0104473	1.60458	0.280435	0.209195	0.336893	1.15217	0.561179	0.447337	0.152374	2.36964	0.421783	0.525666	0.662833	0.199537	0.701002	0.472498
0.0603226	5.82263	0.0119797	1.68113	0.280642	0.23588	0.338013	1.25056	0.561616	0.490032	0.154662	2.53795	0.422296	0.57584	0.663028	0.220277	0.701463	0.517951
0.0657416	5.80923	0.0135799	1.75039	0.280875	0.264127	0.339223	1.34728	0.562092	0.532577	0.157103	2.69638	0.422856	0.62565	0.663243	0.24147	0.701967	0.562934
0.0711475	5.79439	0.0152413	1.81279	0.281134	0.294109	0.340523	1.44237	0.562608	0.574965	0.159687	2.84521	0.423462	0.675099	0.663478	0.263201	0.702512	0.607491
0.0765389	5.77802	0.0169578	1.86883	0.281423	0.325801	0.341911	1.53586	0.563164	0.617188	0.162405	2.98476	0.424114	0.724193	0.663734	0.285424	0.703099	0.651635
0.0819142	5.75995	0.0187237	1.91902	0.281742	0.359375	0.343385	1.62763	0.563758	0.659226	0.165249	3.11538	0.424811	0.772868	0.66401	0.308116	0.703727	0.695317
0.0872719	5.74005	0.0205337	1.9638	0.282092	0.394956	0.344944	1.71771	0.564392	0.701042	0.16821	3.23754	0.425554	0.821147	0.664308	0.331382	0.704395	0.738516
0.0926102	5.71829	0.022383	2.00363	0.282478	0.432572	0.346586	1.80611	0.565065	0.742633	0.171281	3.35164	0.426342	0.869	0.664628	0.355208	0.705103	0.781262
0.0979273	5.69452	0.0242672	2.03898	0.282899	0.472357	0.348309	1.89274	0.565776	0.784067	0.174455	3.45811	0.427173	0.916364	0.66497	0.379495	0.70585	0.823541
0.103221	5.6686	0.0261824	2.07028	0.283358	0.514425	0.350113	1.97774	0.566526	0.825261	0.177725	3.55745	0.428049	0.963266	0.665335	0.404413	0.706637	0.865326
0.10849	5.64027	0.028125	2.09794	0.283857	0.558937	0.351995	2.06109	0.567314	0.866193	0.181084	3.65	0.428968	1.00968	0.665723	0.429859	0.707463	0.906635
0.113731	5.60939	0.0300917	2.12235	0.284399	0.606067	0.353953	2.14276	0.56814	0.906894	0.184527	3.73622	0.42993	1.05557	0.666136	0.455849	0.708327	0.947504
0.118943	5.57583	0.0320797	2.14377	0.284986	0.655942	0.355987	2.22275	0.569004	0.947355	0.188046	3.81653	0.430935	1.10097	0.666573	0.482413	0.709228	0.987862
0.124121	5.53932	0.0340864	2.16253	0.285622	0.708744	0.358095	2.30114	0.569905	0.987554	0.191638	3.89123	0.431982	1.14586	0.667035	0.509468	0.710168	1.02778
0.129264	5.49963	0.0361094	2.17894	0.286307	0.764689	0.360275	2.37794	0.570844	1.02745	0.195297	3.96064	0.43307	1.19016	0.667522	0.537063	0.711144	1.06726
0.134369	5.4565	0.0381466	2.19332	0.287046	0.823992	0.362526	2.4531	0.57182	1.0671	0.199018	4.02514	0.4342	1.23393	0.668035	0.565227	0.712156	1.10624
0.139432	5.40965	0.0399321	2.20436	0.287843	0.886933	0.364846	2.52674	0.572832	1.10649	0.202798	4.08498	0.43537	1.27717	0.668575	0.593871	0.713205	1.14485
0.14445	5.3588	0.0414609	2.21272	0.288699	0.953783	0.367234	2.59887	0.573882	1.14558	0.20663	4.14044	0.43658	1.31983	0.669142	0.623032	0.71429	1.18304
0.149418	5.30368	0.0427291	2.21896	0.28962	1.02472	0.369689	2.66944	0.574967	1.18434	0.210513	4.19181	0.437829	1.36195	0.669736	0.652718	0.715409	1.22076
0.154332	5.24391	0.0437344	2.22357	0.290609	1.10015	0.372209	2.73852	0.576088	1.22283	0.214441	4.23924	0.439117	1.40348	0.670358	0.682865	0.716564	1.2581
0.159189	5.17914	0.0444748	2.22666	0.29167	1.18033	0.374792	2.80615	0.577246	1.26099	0.218412	4.28299	0.440444	1.44451	0.671009	0.713496	0.717754	1.29506
0.163983	5.10915	0.0449492	2.22854	0.292808	1.26556	0.377438	2.87233	0.578438	1.29886	0.222422	4.32326	0.441809	1.48496	0.671688	0.744582	0.718977	1.33162
0.168709	5.03355	0.0456318	2.23129	0.294028	1.35618	0.380144	2.9371	0.579666	1.33643	0.226468	4.3602	0.443211	1.52485	0.672396	0.77614	0.720235	1.36784
0.173363	4.952	0.0463748	2.234	0.295335	1.45238	0.382911	3.00042	0.580928	1.37364	0.230547	4.3941	0.444651	1.56427	0.673134	0.808128	0.721526	1.40373
0.177937	4.86434	0.0473865	2.23739	0.296734	1.55448	0.385735	3.06239	0.582226	1.41056	0.234126	4.42118	0.446126	1.60313	0.673902	0.840536	0.722851	1.43926
0.182427	4.77033	0.0486682	2.2414	0.298232	1.66259	0.388617	3.12305	0.583557	1.4472	0.237194	4.44251	0.447638	1.64143	0.6747	0.873345	0.724208	1.47443
0.186826	4.66975	0.0502211	2.24572	0.299832	1.77685	0.391555	3.18241	0.584922	1.48348	0.239741	4.45905	0.449185	1.6793	0.675529	0.906518	0.725598	1.50931
0.191128	4.56256	0.0520464	2.2502	0.301543	1.89733	0.394547	3.2404	0.586321	1.51942	0.241762	4.47122	0.450767	1.71673	0.676389	0.940123	0.727021	1.54391
0.195328	4.44889	0.0541451	2.25455	0.303368	2.02382	0.397593	3.29714	0.587753	1.55506	0.243251	4.48	0.452384	1.75364	0.677281	0.974082	0.728475	1.57819
0.199418	4.32892	0.0562475	2.25819	0.305314	2.15611	0.400691	3.35268	0.589219	1.59036	0.244206	4.48538	0.454035	1.79011	0.678205	1.00838	0.729961	1.61217
0.203394	4.20302	0.058353	2.26122	0.307386	2.29381	0.40384	3.40691	0.590717	1.62537	0.24558	4.49265	0.455719	1.82621	0.67916	1.043	0.731479	1.64593
0.20725	4.07171	0.060461	2.26373	0.309588	2.43636	0.407039	3.46002	0.592248	1.66002	0.247076	4.50036	0.457438	1.86193	0.680148	1.07795	0.733028	1.67946
0.210981	3.93565	0.0625712	2.26571	0.311925	2.5829	0.410288	3.51196	0.59381	1.69438	0.249115	4.5103	0.459189	1.89727	0.681169	1.11321	0.734609	1.71269
0.214584	3.79579	0.0646829	2.26725	0.314401	2.73255	0.413584	3.56274	0.595405	1.72846	0.2517	4.5221	0.460973	1.93228	0.682222	1.14873	0.73622	1.74568
0.218054	3.6532	0.066796	2.26842	0.317017	2.88427	0.416926	3.61245	0.597031	1.7622	0.254834	4.53507	0.46279	1.96708	0.683309	1.18453	0.737862	1.77847
0.221391	3.50893	0.0689099	2.26927	0.319776	3.03677	0.420315	3.66104	0.598689	1.79561	0.258522	4.54858	0.464638	2.00158	0.68443	1.22054	0.739534	1.81103
0.224593	3.36432	0.0710245	2.26987	0.322676	3.1889	0.423748	3.70855	0.600377	1.82873	0.262767	4.56199	0.466519	2.03587	0.685584	1.25682	0.741236	1.8434
0.22766	3.22063	0.0731396	2.27021	0.325319	3.32024	0.427225	3.75509	0.602096	1.86159	0.267023	4.5732	0.468432	2.07003	0.686772	1.29335	0.742969	1.87563
0.230594	3.07907	0.0752548	2.27031	0.327655	3.43058	0.430745	3.80064	0.603846	1.89412	0.271289	4.58218	0.470377	2.10399	0.687994	1.33	0.744731	1.90765
0.233398	2.94089	0.07737	2.27025	0.329645	3.52025	0.434307	3.84515	0.605626	1.92638	0.275562	4.58897	0.472353	2.13794	0.68925	1.36682	0.746524	1.93945
0.236074	2.80714	0.0794851	2.27003	0.331253	3.59005	0.437911	3.88875	0.607435	1.95836	0.27984	4.59365	0.47436	2.17184	0.690541	1.40384	0.748345	1.97111
0.238628	2.67872	0.0816	2.26971	0.332457	3.64059	0.441554	3.93144	0.609275	1.99012	0.284121	4.59624	0.4764	2.20574	0.691866	1.44098	0.750196	2.00265
0.241066	2.55635	0.0837145	2.26925	0.333235	3.67257	0.445236	3.97323	0.611144	2.02161	0.288404	4.59677	0.478471	2.2397	0.693226	1.47818	0.752077	2.03402
0.243392	2.44067	0.0858285	2.26865	0.334367	3.71808	0.448957	4.01419	0.613042	2.05281	0.292687	4.59532	0.480573	2.27378	0.69462	1.51553	0.753987	2.06526
0.245614	2.33199	0.0879419	2.26803	0.335612	3.76668	0.452716	4.05428	0.614969	2.08379	0.296967	4.59188	0.482707	2.30803	0.69605	1.55295	0.755925	2.09639
0.247737	2.2305	0.0900547	2.26735	0.337331	3.83146	0.456512	4.0936	0.616925	2.11455	0.301243	4.58639	0.484874	2.34247	0.697514	1.59036	0.757893	2.12738
0.24977	2.13629	0.0921668	2.26657	0.339547	3.91124	0.460344	4.13211	0.618909	2.1451	0.305513	4.57895	0.487072	2.37722	0.699013	1.62784	0.759889	2.1583
0.251718	2.04932	0.0942782	2.26578	0.342287	4.00407	0.464212	4.16985	0.620922	2.17542	0.309776	4.56956	0.489303	2.41223	0.700547	1.66528	0.761915	2.18909
0.253589	1.96933	0.0963889	2.26498	0.345581	4.1078	0.468114	4.20689	0.622963	2.2056	0.314028	4.55824	0.491567	2.44761	0.702116	1.70274	0.763969	2.21975
0.255388	1.89607	0.0984987	2.26414	0.349463	4.21984	0.472051	4.24325	0.625032	2.23563	0.318269	4.54499	0.493864	2.48342	0.70372	1.74016	0.766051	2.2504
