Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
				0.128674	7.39263	0.0271777	2.1818	0.131171	7.37571	0.293774	1.44812	0.354251	2.3235	0.192286	5.18052	0.435345	1.82954
				0.135541	7.34431	0.0289563	2.19826	0.13802	7.32537	0.295148	1.50161	0.356485	2.47271	0.197175	5.30861	0.437091	1.91698
				0.142359	7.29031	0.0304823	2.21028	0.144821	7.26914	0.296572	1.55718	0.358859	2.62203	0.202178	5.42585	0.438917	2.00266
				0.149125	7.2299	0.0317499	2.21894	0.151566	7.20627	0.29805	1.61625	0.361371	2.77081	0.207286	5.5331	0.440823	2.08649
				0.155832	7.16234	0.0327555	2.22504	0.158249	7.1359	0.299584	1.6801	0.364022	2.91852	0.212489	5.63108	0.442805	2.16837
				0.162471	7.08676	0.0334966	2.22919	0.164863	7.05719	0.30118	1.75025	0.36681	3.06459	0.217779	5.72048	0.444863	2.24835
				0.169037	7.00217	0.0339716	2.23165	0.171399	6.96907	0.302845	1.82828	0.369732	3.20856	0.223148	5.80185	0.446995	2.32643
				0.175519	6.90756	0.0346553	2.23503	0.177849	6.87053	0.304587	1.91566	0.372788	3.34994	0.22859	5.87583	0.449198	2.40246
				0.181908	6.80177	0.0353996	2.23845	0.184201	6.76039	0.306415	2.01401	0.375975	3.48835	0.234097	5.94293	0.451472	2.47651
				0.188194	6.68357	0.0364135	2.24255	0.190446	6.63737	0.30834	2.12487	0.379289	3.62351	0.239664	6.00352	0.453813	2.5486
				0.194363	6.55176	0.0376984	2.24724	0.196569	6.50033	0.310374	2.24976	0.382727	3.75511	0.245284	6.05805	0.456221	2.61864
				0.200402	6.40517	0.0392556	2.25208	0.202559	6.34811	0.312532	2.39006	0.386286	3.8829	0.250952	6.10691	0.458693	2.68667
				0.206298	6.24274	0.0410862	2.2568	0.208398	6.17976	0.314828	2.5468	0.389962	4.00685	0.256664	6.15042	0.461227	2.75269
				0.212035	6.06369	0.0431911	2.2611	0.214074	5.9949	0.317278	2.72083	0.393752	4.12687	0.262413	6.1888	0.463822	2.81678
				0.217597	5.86755	0.0452995	2.26442	0.218873	5.82009	0.319898	2.91237	0.397652	4.24276	0.268196	6.22237	0.466476	2.87888
				0.222968	5.6544	0.0474106	2.26685	0.222847	5.66095	0.322705	3.12099	0.401658	4.35466	0.274008	6.25133	0.469186	2.93907
				0.228133	5.42513	0.0495235	2.26858	0.226049	5.52257	0.325714	3.34553	0.405766	4.46258	0.279844	6.27587	0.471952	2.99741
				0.233077	5.1812	0.0516378	2.26973	0.228523	5.40885	0.328939	3.58396	0.409974	4.5665	0.285702	6.29615	0.474772	3.0539
				0.237788	4.92507	0.0537529	2.27042	0.230308	5.32287	0.332392	3.83333	0.414276	4.66661	0.291577	6.31233	0.477643	3.10863
				0.242255	4.66007	0.0558685	2.27069	0.231436	5.26685	0.336082	4.08994	0.418669	4.7629	0.297464	6.32447	0.480564	3.16172
				0.246471	4.39008	0.0579841	2.27064	0.233036	5.18517	0.340013	4.34959	0.423151	4.85549	0.303362	6.33272	0.483534	3.21317
				0.250435	4.11941	0.0600996	2.27036	0.234746	5.09479	0.344187	4.60777	0.427717	4.9446	0.309265	6.33712	0.486552	3.26312
				0.254147	3.85259	0.0622147	2.26986	0.237024	4.9694	0.348599	4.86011	0.432364	5.0303	0.31517	6.33773	0.489615	3.31167
				0.257614	3.59368	0.0643292	2.2692	0.239822	4.80774	0.353243	5.10264	0.43709	5.11271	0.321074	6.33462	0.492723	3.3589
				0.260844	3.34628	0.0664431	2.2684	0.243081	4.60889	0.358107	5.33209	0.441891	5.19192	0.326974	6.32774	0.495874	3.40495
				0.263849	3.11323	0.0685561	2.26748	0.246728	4.37305	0.363179	5.54614	0.446765	5.26815	0.332865	6.31713	0.499067	3.45003
				0.266645	2.89646	0.0706683	2.26655	0.250676	4.10252	0.368442	5.74316	0.451708	5.3416	0.338745	6.3028	0.502303	3.4942
				0.269247	2.69706	0.0727796	2.26557	0.254372	3.83609	0.373881	5.92238	0.456718	5.41224	0.34461	6.28468	0.505578	3.53763
				0.271671	2.51544	0.0748899	2.26453	0.257824	3.57777	0.379478	6.0838	0.461793	5.48027	0.350456	6.26273	0.508895	3.58054
				0.273934	2.35126	0.0769993	2.2635	0.261039	3.33117	0.385217	6.22778	0.46693	5.54589	0.35628	6.23692	0.51225	3.62308
				0.276052	2.20381	0.0791077	2.26243	0.264031	3.0991	0.391083	6.35519	0.472127	5.60915	0.362078	6.2072	0.515646	3.66547
				0.27804	2.07217	0.0812151	2.26135	0.266814	2.88342	0.397059	6.46712	0.477382	5.6702	0.367846	6.17347	0.519081	3.70783
				0.279913	1.955	0.0833215	2.26033	0.269404	2.68516	0.403133	6.56465	0.482693	5.72922	0.373582	6.13568	0.522555	3.75044
				0.281683	1.85111	0.085427	2.25931	0.271818	2.50463	0.409292	6.64896	0.488058	5.78627	0.37928	6.09377	0.526069	3.79354
				0.283363	1.75927	0.0875315	2.25829	0.274071	2.34152	0.415523	6.72126	0.493475	5.84148	0.384937	6.04762	0.529624	3.83726
				0.284962	1.67813	0.0896351	2.2573	0.276181	2.19511	0.421816	6.78266	0.498943	5.89498	0.390549	5.99719	0.533219	3.88187
				0.28649	1.60661	0.0917377	2.25633	0.278161	2.06437	0.428162	6.83421	0.50446	5.94684	0.396112	5.94242	0.536857	3.92757
				0.287955	1.54369	0.0938395	2.25541	0.280027	1.9481	0.434551	6.87672	0.510024	5.99724	0.401622	5.88319	0.540538	3.97458
				0.289366	1.48837	0.0959404	2.25451	0.281791	1.845	0.440976	6.91105	0.515635	6.04625	0.407074	5.8195	0.544263	4.02305
				0.290729	1.43977	0.0980405	2.25365	0.283465	1.75385	0.447429	6.93798	0.521291	6.09395	0.412466	5.75132	0.548035	4.07319
				0.292049	1.39708	0.10014	2.25282	0.28506	1.67338	0.453904	6.95808	0.52699	6.14042	0.417791	5.67868	0.551853	4.1252
				0.293332	1.35973	0.102238	2.25197	0.286584	1.60242	0.460394	6.97197	0.532733	6.18577	0.423047	5.60158	0.555721	4.17913
				0.294583	1.32707	0.104336	2.25121	0.288046	1.53999	0.466895	6.98005	0.538517	6.2301	0.428229	5.52011	0.559641	4.23513
				0.295805	1.29852	0.106433	2.25047	0.289453	1.48512	0.473401	6.98273	0.544342	6.2735	0.432682	5.44571	0.563613	4.29323
				0.297002	1.27372	0.10853	2.24973	0.290813	1.43692	0.479907	6.98048	0.550207	6.31599	0.436428	5.37977	0.567641	4.35339
				0.298178	1.25216	0.110625	2.24907	0.292131	1.39461	0.486408	6.97348	0.556111	6.35768	0.439491	5.32352	0.571725	4.4157
				0.299336	1.23353	0.112721	2.24837	0.293412	1.35753	0.492901	6.96205	0.562054	6.39865	0.44189	5.27796	0.575869	4.48005
				0.300477	1.21749	0.114815	2.24773	0.29466	1.32515	0.499381	6.94645	0.568034	6.43891	0.443641	5.24389	0.580073	4.54627
				0.301604	1.2038	0.116909	2.24711	0.295881	1.29687	0.505845	6.92681	0.574052	6.4785	0.444755	5.22183	0.58434	4.61425
				0.30272	1.19216	0.119002	2.24655	0.297077	1.27223	0.512289	6.90336	0.580106	6.51746	0.446349	5.1897	0.588671	4.68372
				0.303826	1.18237	0.121095	2.24598	0.298252	1.25089	0.518709	6.87623	0.586197	6.55582	0.44807	5.1543	0.593068	4.75439
				0.304923	1.17428	0.123187	2.24543	0.299408	1.23246	0.525102	6.84555	0.592322	6.59367	0.450391	5.10543	0.597531	4.82601
				0.306014	1.16771	0.125279	2.24494	0.300548	1.21658	0.531465	6.81144	0.598483	6.63091	0.453296	5.04252	0.602061	4.89821
				0.307099	1.16246	0.127371	2.2444	0.301675	1.203	0.537794	6.77406	0.604678	6.6676	0.456759	4.96495	0.606658	4.9706
				0.30818	1.15842	0.129461	2.24391	0.30279	1.19149	0.544087	6.73351	0.610907	6.70377	0.460753	4.87192	0.611323	5.04287
				0.309258	1.15545	0.131552	2.24349	0.303895	1.18181	0.550341	6.68983	0.61717	6.73927	0.465242	4.76282	0.616055	5.11461
				0.310333	1.15348	0.133642	2.24305	0.304992	1.17383	0.556553	6.64318	0.623465	6.77417	0.469628	4.65166	0.620853	5.18537
				0.311407	1.15247	0.135732	2.24262	0.306082	1.16734	0.56272	6.59369	0.629793	6.80843	0.473909	4.53887	0.625717	5.25481
				0.312481	1.1522	0.137821	2.24221	0.307167	1.16216	0.56884	6.54136	0.636152	6.84195	0.478085	4.42491	0.630645	5.32257
				0.313554	1.15262	0.13991	2.24183	0.308248	1.15821	0.574909	6.48637	0.642542	6.87472	0.482155	4.31022	0.635635	5.38828
				0.314628	1.15376	0.141998	2.24146	0.309325	1.15532	0.580926	6.42882	0.648962	6.90671	0.486117	4.19534	0.640686	5.45168
				0.315704	1.15551	0.144086	2.24108	0.310401	1.1534	0.586889	6.36873	0.655412	6.93772	0.489972	4.0807	0.645794	5.51248
				0.316782	1.15778	0.146174	2.24075	0.311475	1.15241	0.592794	6.30627	0.66189	6.96774	0.493721	3.96679	0.650957	5.57044
				0.317861	1.16055	0.148262	2.24044	0.312548	1.1522	0.59864	6.24163	0.668396	6.99673	0.497364	3.85407	0.656174	5.62534
				0.318944	1.16374	0.150349	2.2401	0.313622	1.15268	0.603684	6.18359	0.674928	7.02452	0.500903	3.74292	0.66144	5.67705
				0.32003	1.16735	0.152436	2.23979	0.314696	1.15384	0.607947	6.13282	0.681485	7.05111	0.504338	3.63377	0.666752	5.72541
				0.321119	1.17133	0.154523	2.23948	0.315772	1.15567	0.611444	6.08995	0.688067	7.07638	0.507674	3.52687	0.672108	5.77034
				0.322213	1.17565	0.156609	2.23918	0.316849	1.15793	0.614193	6.05563	0.694671	7.10018	0.51091	3.42255	0.677505	5.81179
				0.32331	1.18025	0.158695	2.23896	0.317929	1.16071	0.616203	6.03013	0.701297	7.12245	0.514051	3.32106	0.682938	5.84964
				0.324412	1.18513	0.160781	2.2387	0.319012	1.16397	0.617486	6.01368	0.707943	7.1431	0.517099	3.22256	0.688405	5.88397
				0.325518	1.19029	0.162867	2.23839	0.320098	1.16758	0.619323	5.98972	0.714607	7.16207	0.520056	3.12724	0.693902	5.91475
				0.32663	1.19561	0.164952	2.23816	0.321188	1.17158	0.621312	5.96352	0.721289	7.17921	0.522926	3.03523	0.699426	5.94196
				0.327746	1.20113	0.167037	2.23794	0.322281	1.17592	0.624002	5.92763	0.727985	7.19444	0.525712	2.9466	0.704974	5.9657
				0.328868	1.2069	0.169122	2.23771	0.323379	1.18055	0.627382	5.88152	0.734695	7.2077	0.528417	2.86138	0.710543	5.98601
				0.329995	1.2128	0.171207	2.23749	0.324481	1.18546	0.631433	5.82512	0.741416	7.21882	0.531044	2.77959	0.716129	6.00288
				0.331128	1.21881	0.173291	2.23727	0.325588	1.19059	0.636136	5.7579	0.748146	7.22783	0.533596	2.70119	0.721728	6.01643
				0.33212	1.2242	0.175376	2.23705	0.3267	1.19594	0.641464	5.67946	0.754884	7.23455	0.536077	2.62617	0.727339	6.02666
				0.332969	1.22887	0.17746	2.23683	0.327817	1.20154	0.646719	5.59984	0.761627	7.23884	0.53849	2.5545	0.732958	6.03374
				0.333673	1.23278	0.179544	2.23669	0.328939	1.20728	0.651899	5.5191	0.768373	7.24076	0.540837	2.48607	0.738583	6.0377
				0.334232	1.23584	0.181628	2.2365	0.330066	1.21314	0.657003	5.43734	0.775119	7.2402	0.543122	2.4208	0.744209	6.03853
				0.334643	1.23802	0.183711	2.2363	0.331199	1.21923	0.662031	5.35475	0.781864	7.23696	0.545348	2.35861	0.749835	6.03638
				0.334907	1.2396	0.185795	2.23613	0.332338	1.22542	0.666981	5.27141	0.788605	7.23107	0.547517	2.29939	0.755457	6.03134
				0.335287	1.24181	0.187878	2.23597	0.333483	1.2317	0.671853	5.18749	0.795339	7.22243	0.549633	2.24305	0.761074	6.02345
				0.3357	1.244	0.189961	2.23581	0.334633	1.2381	0.676647	5.10311	0.802063	7.21102	0.551697	2.1895	0.765961	6.01438
				0.336264	1.24724	0.192044	2.23563	0.33579	1.24456	0.681362	5.01845	0.808775	7.19676	0.553713	2.13859	0.77012	6.005
				0.336979	1.25134	0.194127	2.23546	0.336952	1.25116	0.685998	4.93363	0.815473	7.1796	0.555682	2.09021	0.773555	5.99604
				0.337847	1.25624	0.19621	2.23534	0.338121	1.25779	0.690556	4.84875	0.822154	7.15956	0.557608	2.04431	0.776267	5.98833
				0.338869	1.26204	0.198293	2.23521	0.339296	1.26448	0.695034	4.7639	0.828814	7.13669	0.559491	2.00074	0.778258	5.98231
				0.340048	1.26876	0.200375	2.23507	0.340477	1.27126	0.699433	4.67936	0.835452	7.11102	0.561336	1.95932	0.779532	5.97818
				0.341233	1.27557	0.202457	2.23489	0.341665	1.27802	0.703753	4.59519	0.842065	7.08254	0.563142	1.92005	0.781361	5.97198
				0.342425	1.28238	0.204539	2.23476	0.342859	1.28485	0.707995	4.51143	0.84865	7.05142	0.564914	1.88287	0.783347	5.96501
				0.343623	1.28923	0.206622	2.23466	0.344059	1.29174	0.71216	4.42832	0.855204	7.01782	0.566651	1.84755	0.786044	5.95498
				0.344827	1.29609	0.208704	2.23454	0.345266	1.29859	0.716247	4.34593	0.861727	6.98189	0.568356	1.81406	0.789449	5.94138
				0.346038	1.303	0.210785	2.2344	0.346479	1.30549	0.720258	4.26438	0.868214	6.9438	0.570031	1.78234	0.793555	5.92374
				0.347255	1.3099	0.212867	2.23426	0.347698	1.31242	0.724193	4.18376	0.874666	6.9038	0.571677	1.75224	0.798356	5.90137
				0.348479	1.31679	0.214949	2.23419	0.348924	1.31933	0.728054	4.10412	0.881079	6.86218	0.573296	1.72375	0.803841	5.87346
				0.349709	1.32376	0.21703	2.23408	0.350157	1.32623	0.731841	4.02563	0.887453	6.81923	0.574889	1.69675	0.8093	5.84332
				0.350946	1.33064	0.219112	2.23396	0.351396	1.33315	0.735555	3.94833	0.892974	6.78086	0.576458	1.67117	0.81473	5.81096
				0.352188	1.33753	0.221193	2.23386	0.352641	1.34006	0.739198	3.87229	0.897656	6.74765	0.578003	1.64696	0.820128	5.7764
				0.353438	1.34449	0.223274	2.23373	0.353893	1.34696	0.742771	3.79754	0.90151	6.71995	0.579527	1.62401	0.825493	5.73971
				0.354694	1.35137	0.225355	2.23363	0.355151	1.35385	0.746274	3.72421	0.904546	6.69789	0.58103	1.60225	0.830824	5.701
				0.355956	1.35822	0.227436	2.23355	0.356415	1.3607	0.74971	3.65231	0.906772	6.68155	0.582513	1.5817	0.836117	5.66034
				0.357225	1.36509	0.229517	2.23343	0.357686	1.36756	0.75308	3.58183	0.908193	6.67112	0.583977	1.56227	0.841371	5.61774
				0.3585	1.37189	0.231598	2.23334	0.358964	1.3744	0.756385	3.51286	0.910233	6.65614	0.585424	1.54383	0.846585	5.57333
				0.359781	1.3787	0.233679	2.23325	0.360248	1.38119	0.759626	3.44541	0.912445	6.63974	0.586854	1.52642	0.851756	5.52725
				0.361069	1.3855	0.23576	2.23318	0.361537	1.38796	0.762805	3.3795	0.915445	6.61747	0.588268	1.50994	0.856884	5.47949
				0.362363	1.39228	0.23784	2.2331	0.362834	1.39471	0.765923	3.31513	0.919224	6.58939	0.589667	1.49438	0.861967	5.43016
				0.363663	1.399	0.239921	2.23302	0.364136	1.40142	0.768982	3.25232	0.923773	6.55555	0.591053	1.47968	0.867003	5.37938
				0.36497	1.40565	0.242001	2.23291	0.365445	1.4081	0.771983	3.19107	0.92908	6.51603	0.592425	1.46577	0.871991	5.32726
				0.366282	1.41231	0.244081	2.23282	0.36676	1.41474	0.774928	3.13141	0.93513	6.47106	0.593784	1.45263	0.876929	5.27384
				0.367601	1.41898	0.246162	2.23278	0.368081	1.42132	0.777818	3.07327	0.941138	6.42661	0.595131	1.44024	0.881818	5.21927
				0.368926	1.42553	0.248242	2.23268	0.369409	1.42791	0.780655	3.01662	0.947105	6.3827	0.596468	1.42859	0.886655	5.16367
				0.370258	1.43207	0.250322	2.2326	0.370742	1.43446	0.78344	2.96149	0.953031	6.33947	0.597793	1.4176	0.89144	5.10712
				0.371595	1.43859	0.252402	2.23255	0.372082	1.44092	0.786174	2.90793	0.958918	6.29683	0.599109	1.40719	0.896172	5.0497
				0.372938	1.44504	0.254482	2.2325	0.373427	1.44737	0.788858	2.85584	0.964765	6.25475	0.600416	1.39741	0.900849	4.99155
				0.374288	1.45149	0.256562	2.23239	0.374779	1.45379	0.791495	2.80515	0.970573	6.21327	0.601713	1.38824	0.905473	4.93277
				0.375643	1.45786	0.258642	2.23231	0.376136	1.46014	0.794085	2.75596	0.976342	6.17228	0.603002	1.37959	0.910041	4.87346
				0.377004	1.46416	0.260722	2.23226	0.377499	1.46647	0.79663	2.70819	0.982074	6.13168	0.604284	1.37145	0.914554	4.8137
				0.378371	1.47046	0.262802	2.2322	0.378869	1.47278	0.799132	2.66175	0.987768	6.09143	0.605558	1.36383	0.919011	4.75365
				0.379744	1.47673	0.264881	2.23214	0.380244	1.47898	0.80159	2.61666	0.993425	6.05145	0.606825	1.35669	0.923412	4.69341
				0.381123	1.48293	0.266961	2.23207	0.381625	1.48515	0.804008	2.57291	0.999044	6.01165	0.608086	1.35001	0.927756	4.633
				0.382508	1.48908	0.269041	2.232	0.383011	1.49132	0.806385	2.5305	1.00463	5.99176	0.609341	1.34377	0.932045	4.57255
				0.383898	1.49519	0.27112	2.23196	0.384404	1.49736	0.808723	2.48936			0.61059	1.33795	0.936277	4.51219
				0.385294	1.50125	0.2732	2.23187	0.385801	1.50343	0.811023	2.44943			0.611834	1.33247	0.940453	4.45201
				0.386695	1.50724	0.275279	2.23182	0.387205	1.50943	0.813287	2.41067			0.613073	1.32739	0.944573	4.39201
				0.388102	1.51321	0.277358	2.2318	0.388614	1.51535	0.815515	2.37313			0.614307	1.32272	0.948637	4.3323
				0.389515	1.51912	0.279438	2.23172	0.390029	1.52129	0.817709	2.33674			0.615538	1.31837	0.952646	4.27297
				0.390933	1.525	0.281517	2.23164	0.391449	1.52711	0.81987	2.30149			0.616764	1.3143	0.956599	4.21404
				0.392357	1.53084	0.283596	2.2316	0.392874	1.53291	0.821998	2.26727			0.617987	1.31057	0.960498	4.15565
				0.393785	1.53658	0.285675	2.23158	0.394305	1.53867	0.824094	2.23412			0.619206	1.30717	0.964343	4.09782
				0.39522	1.5423	0.287754	2.2315	0.395741	1.54437	0.826161	2.20205			0.620422	1.30404	0.968134	4.04055
				0.396659	1.54798	0.289833	2.23145	0.397183	1.55004	0.828198	2.17097			0.621636	1.3012	0.971872	3.98395
				0.398104	1.55361	0.291912	2.2314	0.39863	1.55562	0.830206	2.14085			0.622847	1.29857	0.975557	3.92799
				0.399554	1.5592	0.293991	2.23133	0.400082	1.56119	0.832187	2.11166			0.624056	1.29623	0.979191	3.87277
				0.40101	1.56471	0.29607	2.23134	0.401539	1.56669	0.834141	2.0834			0.625262	1.29414	0.982774	3.81831
				0.40247	1.57018	0.298149	2.23126	0.403001	1.57215	0.836069	2.05601			0.626467	1.29226	0.986306	3.76461
				0.403936	1.57558	0.300228	2.23119	0.404468	1.57759	0.837972	2.0295			0.62767	1.29058	0.989789	3.71168
				0.405406	1.58096	0.302307	2.23119	0.405941	1.58291	0.839851	2.00387			0.628872	1.28912	0.993222	3.65958
				0.406881	1.58632	0.304386	2.23112	0.407418	1.58824	0.841706	1.97904			0.630073	1.28791	0.996608	3.60834
				0.408362	1.5916	0.306464	2.23108	0.4089	1.59351	0.843539	1.95498			0.631272	1.28683	0.999946	3.55789
				0.409847	1.59684	0.308543	2.23106	0.410387	1.5987	0.845349	1.93171			0.63247	1.28597	1.00324	3.53287
				0.411337	1.60202	0.310622	2.23098	0.411879	1.6039	0.847138	1.9092			0.633668	1.28527		
				0.412832	1.60714	0.3127	2.23094	0.413376	1.60899	0.848907	1.88736			0.634865	1.28471		
				0.414332	1.61223	0.314779	2.23092	0.414877	1.61406	0.850655	1.86626			0.636062	1.28439		
				0.415837	1.6173	0.316857	2.23087	0.416384	1.61913	0.852384	1.84586			0.637259	1.28416		
				0.417346	1.62229	0.318936	2.23081	0.417895	1.62407	0.854095	1.8261			0.638455	1.28408		
				0.41886	1.62723	0.321014	2.23078	0.41941	1.629	0.855787	1.80699			0.639651	1.28418		
				0.420378	1.63212	0.323092	2.23077	0.42093	1.63392	0.857462	1.78846			0.640848	1.28438		
				0.421901	1.63695	0.325171	2.23072	0.422455	1.63872	0.85912	1.77056			0.642045	1.2847		
				0.423428	1.64182	0.327249	2.2307	0.423984	1.6435	0.860761	1.75329			0.643242	1.28519		
				0.42496	1.64656	0.329327	2.23065	0.425517	1.64827	0.862387	1.73653			0.64444	1.28577		
				0.426496	1.65127	0.331406	2.23059	0.427055	1.65297	0.863997	1.72031			0.645638	1.28646		
				0.428037	1.65594	0.333484	2.23056	0.428597	1.65762	0.865592	1.7047			0.646837	1.28728		
				0.429582	1.66054	0.335562	2.23055	0.430144	1.66225	0.867173	1.68956			0.648036	1.2882		
				0.431131	1.66518	0.33764	2.2305	0.431695	1.66681	0.868741	1.67489			0.649237	1.28921		
				0.432685	1.6697	0.339718	2.23048	0.43325	1.67131	0.870294	1.66071			0.650439	1.2903		
				0.434243	1.67416	0.341797	2.23047	0.434809	1.6758	0.871835	1.64706			0.651642	1.29151		
				0.435805	1.67862	0.343875	2.23039	0.436372	1.68024	0.873363	1.63387			0.652845	1.29277		
				0.437371	1.68305	0.345953	2.23035	0.43794	1.68463	0.87488	1.62104			0.65405	1.29417		
				0.438941	1.68743	0.348031	2.23033	0.439511	1.68898	0.876384	1.6087			0.655257	1.29564		
				0.440515	1.69174	0.350109	2.23032	0.441087	1.69328	0.877877	1.59678			0.656465	1.29714		
				0.442093	1.69602	0.352187	2.23028	0.442667	1.69755	0.879359	1.58525			0.657674	1.29874		
				0.443675	1.70024	0.354265	2.23022	0.44425	1.70178	0.880831	1.5741			0.658885	1.30045		
				0.445261	1.70441	0.356342	2.23023	0.445838	1.70594	0.882293	1.56333			0.660097	1.30218		
				0.446851	1.70858	0.35842	2.2302	0.447429	1.71011	0.883744	1.55296			0.661311	1.30397		
				0.448445	1.71271	0.360498	2.23015	0.449024	1.71421	0.885186	1.54291			0.662527	1.30585		
				0.450043	1.7168	0.362576	2.23012	0.450623	1.71823	0.886619	1.53323			0.663745	1.30778		
				0.451644	1.72081	0.364654	2.23011	0.452226	1.72226	0.888043	1.52392			0.664964	1.30977		
				0.453249	1.7248	0.366732	2.23006	0.453833	1.72625	0.889459	1.51487			0.666185	1.31179		
				0.454858	1.72877	0.368809	2.23004	0.455443	1.73019	0.890866	1.50614			0.667408	1.31386		
				0.456471	1.7327	0.370887	2.23003	0.457057	1.7341	0.892266	1.49778			0.668633	1.31603		
				0.458087	1.73657	0.372965	2.22999	0.458674	1.73796	0.893657	1.48968			0.669861	1.31821		
				0.459707	1.74037	0.375042	2.22997	0.460295	1.74179	0.895041	1.48182			0.67109	1.32044		
				0.46133	1.74421	0.37712	2.22992	0.46192	1.74557	0.896418	1.47434			0.672321	1.32273		
				0.462957	1.74796	0.379198	2.2299	0.463548	1.7493	0.897789	1.46709			0.673555	1.32501		
				0.464587	1.75167	0.381275	2.22989	0.465179	1.75303	0.899152	1.46005			0.67479	1.32735		
				0.466221	1.75539	0.383353	2.22988	0.466814	1.75672	0.900509	1.45335			0.676028	1.32977		
				0.467858	1.75904	0.38543	2.22984	0.468453	1.76033	0.90186	1.44685			0.677268	1.33219		
				0.469499	1.76263	0.387508	2.22978	0.470095	1.76396	0.903205	1.4406			0.67851	1.33464		
				0.471142	1.76622	0.389585	2.22979	0.47174	1.76754	0.904545	1.43461			0.679755	1.33715		
				0.47279	1.7698	0.391663	2.22976	0.473388	1.77105	0.905879	1.4288			0.681002	1.33969		
				0.47444	1.77328	0.39374	2.22971	0.47504	1.77456	0.907207	1.42322			0.682251	1.34224		
				0.476094	1.77674	0.395818	2.22972	0.476695	1.778	0.908531	1.41791			0.683503	1.3448		
				0.477751	1.7802	0.397895	2.22972	0.478353	1.78144	0.909849	1.41276			0.684757	1.34739		
				0.479411	1.78361	0.399972	2.22969	0.480014	1.78485	0.911163	1.4078			0.686014	1.35005		
				0.481075	1.787	0.40205	2.22963	0.481679	1.7882	0.912473	1.40309			0.687273	1.35269		
