Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2	
0.124981	7.27254	0.0268185	1.42683	0.1231	7.27583	0.29085	17.2734	0.353862	20.2314	0.571106	32.8131	0.189739	10.9192	0.433336	25.6644
0.131536	7.26036	0.0288449	1.46216	0.129667	7.26395	0.292017	16.4333	0.356055	19.3272	0.572413	31.2171	0.194333	10.6144	0.434885	24.4093
0.138047	7.24709	0.0306251	1.49104	0.136191	7.251	0.293232	15.6796	0.358372	18.5165	0.573783	29.7788	0.199034	10.3447	0.436508	23.2828
0.144511	7.23263	0.0321517	1.51434	0.142669	7.23688	0.294498	15	0.360813	17.7864	0.575216	28.4762	0.203835	10.1049	0.438203	22.2666
0.15092	7.21687	0.0334196	1.53273	0.149094	7.22151	0.295818	14.3846	0.363377	17.1262	0.576712	27.2915	0.208726	9.89059	0.439969	21.3458
0.157269	7.19973	0.0344252	1.54675	0.155461	7.20478	0.297196	13.8253	0.366063	16.5271	0.578268	26.2096	0.213701	9.69816	0.441803	20.5078
0.163552	7.18105	0.0351662	1.55677	0.161764	7.18655	0.298635	13.3151	0.368869	15.9815	0.579886	25.218	0.218752	9.52468	0.443706	19.7423
0.16976	7.16072	0.0356412	1.56306	0.167994	7.16671	0.300142	12.8486	0.371793	15.4832	0.581564	24.3061	0.223873	9.36763	0.445674	19.0406
0.175886	7.13858	0.0363248	1.57194	0.174145	7.1451	0.301724	12.4209	0.374832	15.0267	0.583301	23.465	0.229058	9.22493	0.447707	18.3952
0.181921	7.11447	0.0370688	1.58137	0.179432	7.12471	0.303389	12.0281	0.377985	14.6075	0.585097	22.6869	0.2343	9.0948	0.449804	17.7999
0.187854	7.08822	0.0380824	1.59384	0.183882	7.1061	0.305144	11.6667	0.381248	14.2216	0.586951	21.9653	0.239595	8.97571	0.451961	17.2493
0.193674	7.05965	0.0393668	1.60905	0.187517	7.08979	0.307001	11.334	0.384619	13.8654	0.588861	21.2943	0.244937	8.86638	0.454179	16.7388
0.19937	7.02857	0.0409233	1.62665	0.190362	7.07628	0.308972	11.0274	0.388094	13.5361	0.590828	20.6691	0.250322	8.76566	0.456455	16.2642
0.204929	6.99479	0.0427531	1.64625	0.192437	7.06598	0.311067	10.7449	0.391672	13.2309	0.59285	20.0852	0.255745	8.67261	0.458788	15.8221
0.210337	6.95812	0.044857	1.66745	0.193756	7.05923	0.3133	10.4846	0.395348	12.9476	0.594927	19.5388	0.261201	8.58636	0.461177	15.4093
0.215582	6.91839	0.0469645	1.68735	0.195641	7.04929	0.315684	10.245	0.39912	12.6841	0.597058	19.0266	0.266687	8.50619	0.463619	15.0232
0.220649	6.87544	0.0490748	1.70606	0.197675	7.03817	0.318233	10.0246	0.402984	12.4386	0.599242	18.5455	0.2722	8.43144	0.466113	14.6614
0.225527	6.82915	0.0511871	1.72366	0.200413	7.02251	0.320961	9.82226	0.406938	12.2095	0.601477	18.093	0.277734	8.36156	0.468659	14.3218
0.230202	6.77946	0.0533008	1.74024	0.203828	7.00177	0.32388	9.63681	0.410979	11.9954	0.603764	17.6667	0.283286	8.29602	0.471254	14.0024
0.234665	6.72633	0.0554156	1.75588	0.207884	6.97526	0.327	9.46719	0.415103	11.7951	0.606102	17.2644	0.288854	8.2344	0.473897	13.7016
0.238908	6.66983	0.0575309	1.77063	0.21253	6.94204	0.33033	9.31243	0.419309	11.6073	0.608489	16.8843	0.294433	8.17628	0.476587	13.4179
0.242926	6.61007	0.0596465	1.78457	0.217703	6.90099	0.333878	9.17155	0.423592	11.431	0.610925	16.5247	0.300021	8.12132	0.479322	13.15
0.246717	6.54724	0.061762	1.79775	0.222693	6.85667	0.337646	9.04359	0.427951	11.2654	0.613409	16.184	0.305613	8.0692	0.482102	12.8966
0.250283	6.48162	0.0638773	1.81023	0.227488	6.80898	0.341633	8.9276	0.432382	11.1096	0.61594	15.8609	0.311208	8.01963	0.484925	12.6567
0.253628	6.4135	0.0659922	1.82205	0.232077	6.75787	0.345837	8.82264	0.436884	10.9628	0.618518	15.5541	0.316801	7.97235	0.487791	12.4293
0.256761	6.34327	0.0681065	1.83327	0.23645	6.70333	0.35025	8.72778	0.441453	10.8244	0.621141	15.2625	0.322389	7.92713	0.490698	12.2134
0.259691	6.27131	0.0702201	1.84392	0.2406	6.64546	0.354863	8.64209	0.446088	10.6938	0.623809	14.985	0.327971	7.88376	0.493646	12.0083
0.262431	6.19802	0.072333	1.85404	0.244524	6.5844	0.359664	8.56469	0.450787	10.5703	0.626521	14.7207	0.333541	7.84203	0.496633	11.8132
0.264993	6.12379	0.074445	1.86367	0.248221	6.52038	0.364641	8.49473	0.455546	10.4535	0.629276	14.4687	0.339098	7.80177	0.49966	11.6275
0.267393	6.04901	0.0765561	1.87284	0.251695	6.45368	0.369779	8.43142	0.460364	10.343	0.632073	14.2282	0.344637	7.76282	0.502726	11.4506
0.269644	5.97401	0.0786663	1.88158	0.254951	6.38465	0.375064	8.37402	0.46524	10.2382	0.634913	13.9985	0.350157	7.72503	0.50583	11.2819
0.27176	5.89912	0.0807756	1.88991	0.257999	6.31365	0.380481	8.32186	0.47017	10.1388	0.637793	13.779	0.355653	7.68826	0.508972	11.1209
0.273754	5.82461	0.0828839	1.89787	0.260848	6.24109	0.386016	8.27432	0.475155	10.0445	0.640713	13.569	0.361123	7.65237	0.512153	10.9671
0.275639	5.75071	0.0849913	1.90547	0.263513	6.16737	0.391657	8.23085	0.480191	9.95488	0.643673	13.3679	0.366563	7.61726	0.515372	10.8202
0.277426	5.67764	0.0870977	1.91274	0.266006	6.09286	0.39739	8.19096	0.485277	9.86969	0.646672	13.1752	0.371969	7.5828	0.51863	10.6797
0.279126	5.60555	0.0892032	1.9197	0.268343	6.01795	0.403205	8.15421	0.490412	9.78863	0.64971	12.9905	0.377339	7.54889	0.521926	10.5452
0.28075	5.5346	0.0913077	1.92637	0.270536	5.94296	0.409089	8.12022	0.495594	9.71147	0.652785	12.8133	0.382669	7.51543	0.525263	10.4166
0.282304	5.46487	0.0934114	1.93276	0.2726	5.86819	0.415035	8.08864	0.500822	9.63796	0.655897	12.6432	0.387278	7.48658	0.528639	10.2933
0.283798	5.39646	0.0955142	1.93889	0.274547	5.79391	0.421032	8.05918	0.506095	9.56789	0.659045	12.4797	0.391179	7.46215	0.532057	10.1753
0.285238	5.32942	0.097616	1.94478	0.27639	5.72033	0.427072	8.03157	0.511412	9.50105	0.662229	12.3226	0.394385	7.44205	0.535517	10.0622
0.286631	5.26381	0.0997171	1.95043	0.27814	5.64765	0.433149	8.00558	0.516771	9.43726	0.665449	12.1715	0.396906	7.42621	0.539021	9.95376
0.287982	5.19966	0.101817	1.95587	0.279808	5.57602	0.439255	7.98099	0.522172	9.37635	0.668704	12.0261	0.398751	7.41458	0.542569	9.84982
0.289296	5.13697	0.103917	1.9611	0.281401	5.50556	0.445383	7.95763	0.527613	9.31816	0.671994	11.8861	0.399929	7.40714	0.546164	9.75016
0.290578	5.07576	0.106015	1.96613	0.28293	5.43637	0.451529	7.93535	0.533094	9.26255	0.675317	11.7513	0.401617	7.39646	0.549806	9.65459
0.291832	5.01602	0.108113	1.97099	0.284401	5.36852	0.457687	7.91398	0.538613	9.20937	0.678674	11.6213	0.403444	7.38486	0.553497	9.56296
0.29306	4.95775	0.110211	1.97566	0.285821	5.30207	0.463851	7.89341	0.544171	9.1585	0.682065	11.4959	0.405918	7.3691	0.557239	9.47509
0.294267	4.90092	0.112307	1.98017	0.287195	5.23706	0.470018	7.87352	0.549766	9.10981	0.685489	11.375	0.409026	7.34916	0.561034	9.39084
0.295455	4.84552	0.114403	1.98453	0.288531	5.17351	0.476183	7.85422	0.555397	9.06321	0.688946	11.2583	0.412753	7.32505	0.564882	9.31007
0.296627	4.79152	0.116498	1.98873	0.289831	5.11144	0.482343	7.8354	0.561065	9.01858	0.692436	11.1456	0.417081	7.29671	0.568787	9.23264
0.297785	4.7389	0.118593	1.99279	0.291101	5.05084	0.488492	7.81698	0.566768	8.97583	0.695958	11.0368	0.421983	7.26407	0.572748	9.15843
0.29893	4.68763	0.120687	1.99672	0.292343	4.99171	0.494629	7.79891	0.572506	8.93486	0.699513	10.9317	0.426815	7.23127	0.576767	9.08732
0.300066	4.63768	0.12278	2.00052	0.293563	4.93403	0.500748	7.78109	0.578278	8.8956	0.7031	10.83	0.431572	7.19825	0.580846	9.01919
0.301193	4.58901	0.124873	2.0042	0.294761	4.8778	0.506848	7.76348	0.584084	8.85796	0.706719	10.7318	0.436253	7.16497	0.584986	8.95394
0.302312	4.5416	0.126966	2.00776	0.295943	4.82298	0.512925	7.74601	0.589923	8.82186	0.710372	10.6368	0.440853	7.13139	0.589187	8.89144
0.303426	4.49541	0.129058	2.0112	0.297108	4.76956	0.518976	7.72865	0.595795	8.78724	0.714057	10.5448	0.44537	7.09749	0.59345	8.83159
0.304535	4.45041	0.131149	2.01455	0.298261	4.7175	0.524998	7.71133	0.601699	8.75402	0.717774	10.4559	0.449801	7.06323	0.597775	8.7743
0.305641	4.40657	0.13324	2.01779	0.299402	4.66678	0.530219	7.69625	0.607635	8.72215	0.721525	10.3698	0.454144	7.0286	0.602162	8.71945
0.306744	4.36386	0.135331	2.02093	0.300534	4.61737	0.53465	7.68338	0.613602	8.69156	0.725309	10.2864	0.458397	6.99358	0.60661	8.66694
0.307845	4.32223	0.137421	2.02398	0.301657	4.56922	0.5383	7.67272	0.619599	8.66219	0.729127	10.2057	0.462558	6.95816	0.61112	8.61667
0.308945	4.28167	0.13951	2.02695	0.302774	4.52232	0.541175	7.66426	0.625626	8.63399	0.732979	10.1275	0.466627	6.92234	0.615691	8.56855
0.310046	4.24215	0.1416	2.02982	0.303886	4.47663	0.543284	7.65804	0.631682	8.6069	0.736865	10.0518	0.470601	6.88612	0.62032	8.52247
0.311146	4.20362	0.143689	2.03262	0.304994	4.43211	0.544631	7.65405	0.637767	8.58088	0.740786	9.97851	0.47448	6.84951	0.625007	8.47834
0.312248	4.16606	0.145777	2.03534	0.306098	4.38874	0.546563	7.6483	0.643879	8.55586	0.744744	9.90747	0.478264	6.81251	0.62975	8.43605
0.313351	4.12945	0.147865	2.03798	0.3072	4.34648	0.548658	7.64204	0.650018	8.53181	0.748737	9.83865	0.481954	6.77515	0.634546	8.39552
0.314457	4.09375	0.149953	2.04056	0.308301	4.30531	0.551499	7.63349	0.656183	8.50868	0.752767	9.77197	0.485548	6.73744	0.639395	8.35666
0.315564	4.05894	0.15204	2.04306	0.309401	4.26518	0.555078	7.62264	0.662373	8.48642	0.756835	9.70737	0.48905	6.69941	0.644293	8.31937
0.316675	4.025	0.154128	2.0455	0.310501	4.22607	0.559383	7.60944	0.668587	8.46499	0.760942	9.64479	0.492458	6.66108	0.649238	8.28357
0.317789	3.99188	0.156214	2.04787	0.311602	4.18795	0.564402	7.59383	0.674824	8.44434	0.765087	9.58416	0.495775	6.62249	0.654227	8.24917
0.318907	3.95958	0.158301	2.05018	0.312705	4.15078	0.570115	7.57574	0.681083	8.42444	0.769273	9.52542	0.499003	6.58367	0.659259	8.21609
0.320029	3.92807	0.160387	2.05244	0.313809	4.11455	0.575779	7.55744	0.687362	8.40524	0.773501	9.46853	0.502142	6.54464	0.664328	8.18424
0.321154	3.89732	0.162473	2.05463	0.314915	4.07923	0.581391	7.53891	0.693659	8.3867	0.77777	9.41343	0.505196	6.50545	0.669434	8.15356
0.322285	3.86731	0.164559	2.05678	0.316024	4.04478	0.586949	7.52013	0.699975	8.36879	0.782083	9.36008	0.508167	6.46612	0.674573	8.12396
0.32342	3.83802	0.166645	2.05887	0.317136	4.01118	0.592452	7.50109	0.706306	8.35146	0.786439	9.30842	0.511056	6.4267	0.679743	8.09538
0.324559	3.80942	0.16873	2.06091	0.318252	3.97841	0.597898	7.48178	0.712652	8.33467	0.790841	9.25843	0.513868	6.38722	0.684939	8.06775
0.325557	3.78506	0.170815	2.0629	0.319371	3.94643	0.603285	7.46219	0.719011	8.3184	0.79529	9.21005	0.516603	6.3477	0.69016	8.041
0.32641	3.76469	0.1729	2.06484	0.320494	3.91524	0.608611	7.4423	0.725381	8.3026	0.799786	9.16325	0.519265	6.3082	0.695402	8.01507
0.327118	3.74811	0.174984	2.06674	0.321622	3.8848	0.613876	7.42212	0.73176	8.28724	0.80433	9.11799	0.521856	6.26873	0.699985	7.9931
0.327679	3.73517	0.177068	2.0686	0.322754	3.85509	0.619077	7.40163	0.738146	8.27228	0.808925	9.07423	0.52438	6.22932	0.703902	7.9748
0.328092	3.72575	0.179153	2.07041	0.323891	3.82609	0.624214	7.38084	0.744538	8.25769	0.813571	9.03195	0.526838	6.19002	0.707147	7.95995
0.328357	3.71977	0.181236	2.07218	0.325033	3.79778	0.629286	7.35973	0.750933	8.24344	0.818269	8.99111	0.529234	6.15083	0.709716	7.94838
0.328739	3.71122	0.18332	2.07391	0.32618	3.77014	0.634292	7.33831	0.75733	8.22949	0.823021	8.95168	0.53157	6.1118	0.711607	7.93996
0.329154	3.702	0.185404	2.0756	0.327332	3.74315	0.63923	7.31657	0.763725	8.2158	0.827827	8.91363	0.533849	6.07295	0.712818	7.93462
0.32972	3.68958	0.187487	2.07726	0.32849	3.71679	0.6441	7.29452	0.770118	8.20236	0.83269	8.87693	0.536073	6.03429	0.714559	7.92699
0.330437	3.67408	0.18957	2.07888	0.329653	3.69104	0.648901	7.27216	0.776504	8.18912	0.837609	8.84156	0.538245	5.99586	0.716453	7.91877
0.331308	3.65563	0.191653	2.08047	0.330822	3.66588	0.653632	7.24949	0.782883	8.17606	0.842587	8.80749	0.540366	5.95766	0.71903	7.9077
0.332333	3.63438	0.193736	2.08202	0.331996	3.6413	0.658294	7.22652	0.789252	8.16314	0.847625	8.77469	0.54244	5.91972	0.722291	7.89388
0.333515	3.61052	0.195819	2.08354	0.333177	3.61729	0.662885	7.20325	0.795608	8.15034	0.852723	8.74314	0.544469	5.88205	0.726238	7.87742
0.334703	3.5872	0.197901	2.08503	0.334363	3.59381	0.667406	7.17968	0.801134	8.13925	0.857883	8.71282	0.546454	5.84467	0.730869	7.85845
0.335897	3.56441	0.199984	2.08649	0.335555	3.57087	0.671855	7.15583	0.805835	8.12985	0.863106	8.68369	0.548398	5.80759	0.736184	7.83709
0.337097	3.54212	0.202066	2.08792	0.336754	3.54844	0.676234	7.1317	0.809714	8.12209	0.868393	8.65574	0.550303	5.77082	0.741497	7.81613
0.338304	3.52034	0.204148	2.08932	0.337958	3.52651	0.680542	7.10729	0.812776	8.11596	0.873744	8.62895	0.552171	5.73438	0.746806	7.79553
0.339516	3.49903	0.20623	2.09069	0.339169	3.50507	0.684779	7.08263	0.815024	8.11146	0.879161	8.60328	0.554003	5.69827	0.752108	7.77526
0.340735	3.47819	0.208312	2.09203	0.340386	3.4841	0.688946	7.05771	0.816462	8.10858	0.884643	8.57871	0.555801	5.6625	0.757402	7.75529
0.34196	3.45781	0.210393	2.09335	0.341609	3.46359	0.693043	7.03256	0.818526	8.10443	0.890192	8.55522	0.557567	5.62708	0.762684	7.73558
0.343191	3.43787	0.212475	2.09465	0.342838	3.44352	0.697069	7.00717	0.820766	8.09993	0.895806	8.53278	0.559302	5.59201	0.767953	7.7161
0.344428	3.41836	0.214556	2.09591	0.344074	3.42389	0.701027	6.98157	0.823808	8.09381	0.901488	8.51136	0.561009	5.55731	0.773207	7.69683
0.345672	3.39927	0.216638	2.09716	0.345316	3.40468	0.704916	6.95575	0.827647	8.08605	0.907236	8.49094	0.562688	5.52296	0.778442	7.67775
0.346922	3.38059	0.218719	2.09838	0.346564	3.38589	0.708737	6.92975	0.832276	8.07666	0.913049	8.47148	0.56434	5.48899	0.783659	7.65882
0.348178	3.3623	0.2208	2.09958	0.347819	3.36749	0.712491	6.90356	0.837685	8.06561	0.918927	8.45295	0.565968	5.45538	0.788853	7.64002
0.349441	3.34441	0.222881	2.10075	0.349079	3.34948	0.716178	6.87721	0.843864	8.05286	0.92487	8.43532	0.567572	5.42215	0.794025	7.62133
0.35071	3.32688	0.224962	2.10191	0.350346	3.33185	0.7198	6.8507	0.850011	8.04004	0.930875	8.41855	0.569154	5.38929	0.79917	7.60273
0.351985	3.30973	0.227043	2.10304	0.35162	3.31459	0.723358	6.82404	0.856124	8.02712	0.936942	8.40262	0.570714	5.35681	0.804289	7.5842
0.353266	3.29293	0.229123	2.10416	0.352899	3.29769	0.726852	6.79726	0.862203	8.0141	0.942278	8.38938	0.572254	5.3247	0.809378	7.56572
0.354554	3.27648	0.231204	2.10525	0.354185	3.28114	0.730283	6.77036	0.868244	8.00097	0.946861	8.37856	0.573775	5.29297	0.814437	7.54728
0.355848	3.26036	0.233284	2.10633	0.355477	3.26493	0.733653	6.74336	0.874249	7.98772	0.950674	8.36992	0.575278	5.26161	0.819463	7.52885
0.357148	3.24458	0.235365	2.10738	0.356776	3.24906	0.736963	6.71627	0.880215	7.97435	0.953705	8.36327	0.576764	5.23062	0.824456	7.51043
0.358454	3.22911	0.237445	2.10842	0.35808	3.2335	0.740214	6.6891	0.886143	7.96086	0.955941	8.35849	0.578233	5.20001	0.829412	7.492
0.359767	3.21396	0.239525	2.10944	0.359391	3.21826	0.743408	6.66187	0.892032	7.94725	0.957376	8.35548	0.579686	5.16976	0.834332	7.47354
0.361085	3.19911	0.241605	2.11044	0.360708	3.20333	0.746544	6.63458	0.897883	7.93352	0.959443	8.35121	0.581125	5.13989	0.839214	7.45505
0.36241	3.18456	0.243685	2.11142	0.362031	3.18869	0.749625	6.60726	0.903694	7.91967	0.961697	8.34665	0.58255	5.11038	0.844056	7.43652
0.363741	3.1703	0.245765	2.11239	0.36336	3.17435	0.752652	6.5799	0.909467	7.90571	0.964772	8.34058	0.583962	5.08123	0.848857	7.41793
0.365078	3.15632	0.247845	2.11335	0.364695	3.16029	0.755626	6.55253	0.915202	7.89165	0.968678	8.33312	0.585361	5.05245	0.853616	7.39927
0.366421	3.14262	0.249925	2.11428	0.366036	3.14651	0.758549	6.52515	0.920899	7.87749	0.973426	8.3244	0.586749	5.02402	0.858331	7.38054
0.367769	3.12918	0.252004	2.1152	0.367383	3.133	0.76142	6.49778	0.926559	7.86323	0.979029	8.31459	0.588125	4.99595	0.863003	7.36173
0.369124	3.11601	0.254084	2.11611	0.368736	3.11975	0.764243	6.47042	0.932182	7.84889	0.9855	8.30384	0.589491	4.96823	0.867629	7.34283
0.370485	3.10309	0.256163	2.117	0.370096	3.10676	0.767018	6.44309	0.937769	7.83447	0.992014	8.29361	0.590846	4.94086	0.872209	7.32385
0.371852	3.09042	0.258243	2.11788	0.37146	3.09402	0.769745	6.41579	0.94332	7.81998	0.998567	8.28387	0.592193	4.91384	0.876743	7.30477
0.373224	3.07799	0.260322	2.11875	0.372831	3.08152	0.772428	6.38854	0.948836	7.80542	1.00516	8.27459	0.59353	4.88715	0.881229	7.28559
0.374602	3.0658	0.262401	2.1196	0.374208	3.06926	0.775065	6.36133	0.954318	7.79081			0.594859	4.8608	0.885667	7.26631
0.375986	3.05385	0.264481	2.12043	0.37559	3.05724	0.77766	6.33419	0.959765	7.77613			0.59618	4.83479	0.890056	7.24693
0.377376	3.04211	0.26656	2.12126	0.376978	3.04544	0.780213	6.30712	0.965179	7.76141			0.597494	4.80911	0.894397	7.22744
0.378772	3.0306	0.268639	2.12207	0.378372	3.03387	0.782724	6.28012	0.970559	7.74663			0.598801	4.78375	0.898687	7.20785
0.380173	3.0193	0.270718	2.12287	0.379772	3.02251	0.785196	6.25321	0.975906	7.73181			0.600101	4.75872	0.902929	7.18815
0.381579	3.00821	0.272797	2.12365	0.381177	3.01136	0.78763	6.22639	0.98122	7.71695			0.601395	4.734	0.90712	7.16835
0.382992	2.99733	0.274876	2.12443	0.382587	3.00042	0.790025	6.19967	0.986501	7.70205			0.602683	4.7096	0.911261	7.14844
0.384409	2.98665	0.276955	2.12519	0.384004	2.98968	0.792384	6.17304	0.991749	7.6871			0.603966	4.68551	0.915353	7.12844
0.385832	2.97616	0.279033	2.12595	0.385425	2.97914	0.794708	6.14653	0.996964	7.67212			0.605243	4.66173	0.919394	7.10833
0.387261	2.96587	0.281112	2.12669	0.386852	2.96879	0.796997	6.12013	1.00215	7.6571			0.606516	4.63825	0.923385	7.08813
0.388695	2.95576	0.283191	2.12742	0.388285	2.95863	0.799252	6.09386					0.607785	4.61507	0.927327	7.06784
0.390134	2.94583	0.285269	2.12814	0.389723	2.94865	0.801475	6.0677					0.609049	4.59218	0.931219	7.04746
0.391579	2.93609	0.287348	2.12885	0.391166	2.93885	0.803667	6.04168					0.61031	4.56959	0.935061	7.02699
0.393029	2.92651	0.289427	2.12955	0.392614	2.92923	0.805827	6.01578					0.611567	4.54728	0.938855	7.00644
0.394484	2.91711	0.291505	2.13024	0.394068	2.91978	0.807958	5.99003					0.612821	4.52525	0.942599	6.98582
0.395944	2.90787	0.293583	2.13092	0.395526	2.9105	0.81006	5.96441					0.614072	4.50351	0.946296	6.96512
0.397409	2.8988	0.295662	2.13159	0.39699	2.90138	0.812134	5.93894					0.61532	4.48203	0.949945	6.94435
0.39888	2.88989	0.29774	2.13225	0.398459	2.89242	0.81418	5.91362					0.616565	4.46083	0.953546	6.92353
0.400355	2.88113	0.299818	2.1329	0.399933	2.88361	0.816201	5.88844					0.617809	4.4399	0.957101	6.90264
0.401835	2.87252	0.301896	2.13354	0.401412	2.87496	0.818195	5.86342					0.61905	4.41923	0.96061	6.8817
0.403321	2.86406	0.303975	2.13418	0.402896	2.86646	0.820165	5.83855					0.620289	4.39882	0.964073	6.86072
0.404811	2.85575	0.306053	2.1348	0.404385	2.85811	0.82211	5.81384					0.621527	4.37867	0.967491	6.83969
0.406306	2.84758	0.308131	2.13542	0.405878	2.8499	0.824032	5.78929					0.622763	4.35877	0.970864	6.81863
0.407806	2.83955	0.310209	2.13603	0.407377	2.84183	0.825932	5.7649					0.623998	4.33911	0.974194	6.79754
0.40931	2.83166	0.312287	2.13663	0.40888	2.8339	0.827809	5.74067					0.625232	4.31971	0.97748	6.77641
0.41082	2.8239	0.314365	2.13722	0.410388	2.8261	0.829665	5.71661					0.626465	4.30054	0.980724	6.75527
0.412333	2.81627	0.316442	2.13781	0.4119	2.81843	0.831501	5.69271					0.627697	4.28162	0.983927	6.73411
0.413852	2.80876	0.31852	2.13839	0.413418	2.8109	0.833316	5.66897					0.628928	4.26292	0.987088	6.71294
0.415375	2.80139	0.320598	2.13896	0.414939	2.80348	0.835112	5.64541					0.63016	4.24446	0.990208	6.69176
0.416903	2.79413	0.322676	2.13952	0.416466	2.79619	0.836889	5.62201					0.63139	4.22623	0.993289	6.67058
0.418435	2.787	0.324753	2.14007	0.417997	2.78903	0.838647	5.59878					0.632621	4.20822	0.996331	6.64941
0.419972	2.77998	0.326831	2.14062	0.419532	2.78198	0.840388	5.57573					0.633851	4.19044	0.999335	6.62824
0.421512	2.77308	0.328909	2.14116	0.421072	2.77504	0.842112	5.55284					0.635081	4.17287	1.0023	6.60708
0.423058	2.76629	0.330986	2.1417	0.422616	2.76822	0.843819	5.53012					0.636312	4.15551		
0.424608	2.75961	0.333064	2.14223	0.424164	2.76151	0.84551	5.50757					0.637543	4.13837		
0.426162	2.75304	0.335141	2.14275	0.425717	2.75491	0.847185	5.4852					0.638774	4.12144		
0.42772	2.74658	0.337219	2.14326	0.427274	2.74841	0.848846	5.46299					0.640006	4.10471		
0.429282	2.74021	0.339296	2.14377	0.428835	2.74202	0.850491	5.44096					0.641238	4.08819		
0.430849	2.73395	0.341374	2.14428	0.430401	2.73573	0.852122	5.41909					0.642471	4.07186		
0.432419	2.72779	0.343451	2.14477	0.43197	2.72954	0.85374	5.3974					0.643705	4.05573		
0.433994	2.72173	0.345528	2.14526	0.433544	2.72345	0.855344	5.37588					0.64494	4.0398		
0.435573	2.71576	0.347606	2.14575	0.435121	2.71746	0.856936	5.35452					0.646176	4.02405		
0.437156	2.70989	0.349683	2.14623	0.436703	2.71156	0.858515	5.33334					0.647412	4.0085		
0.438742	2.70411	0.35176	2.1467	0.438288	2.70575	0.860081	5.31232					0.64865	3.99313		
0.440333	2.69842	0.353837	2.14717	0.439878	2.70004	0.861636	5.29148					0.649889	3.97794		
0.441927	2.69281	0.355915	2.14763	0.441471	2.69441	0.86318	5.2708					0.65113	3.96293		
0.443526	2.6873	0.357992	2.14809	0.443069	2.68887	0.864713	5.25029					0.652371	3.9481		
