Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
				0.176882	9.45425	0.0277728	1.57474	0.173077	9.46336	0.32666	16.7647	0.474237	25.2753	0.232629	11.9769	0.453618	23.7674
				0.18527	9.43282	0.0285181	1.58705	0.178258	9.45086	0.330758	16.2004	0.476062	24.1722	0.23967	11.7746	0.456883	22.8243
				0.193581	9.40959	0.0295337	1.6032	0.182335	9.44054	0.334971	15.6907	0.478022	23.1754	0.246806	11.5945	0.460274	21.9711
				0.201807	9.38444	0.030821	1.62267	0.185322	9.43268	0.339292	15.2285	0.480124	22.2713	0.254028	11.4333	0.463787	21.1961
				0.209939	9.35721	0.0323816	1.64489	0.187229	9.42753	0.34372	14.808	0.482374	21.4487	0.261326	11.2884	0.467418	20.4896
				0.217969	9.32774	0.0342163	1.66924	0.189962	9.41996	0.348249	14.4242	0.484778	20.6981	0.268692	11.1576	0.471165	19.8434
				0.225885	9.29588	0.0363258	1.69511	0.192923	9.41151	0.35288	14.0729	0.487343	20.0116	0.276118	11.0389	0.475023	19.2505
				0.233677	9.26146	0.0384385	1.71896	0.196933	9.39961	0.357612	13.7507	0.490074	19.3822	0.283597	10.9307	0.478989	18.705
				0.241333	9.22428	0.0405531	1.74098	0.201974	9.3839	0.362445	13.4545	0.492977	18.8041	0.291123	10.8318	0.483059	18.2017
				0.248841	9.18416	0.042669	1.76137	0.208024	9.36384	0.367383	13.1819	0.496057	18.2723	0.29869	10.741	0.487231	17.7362
				0.256186	9.14092	0.0447854	1.78027	0.215049	9.33877	0.372428	12.9307	0.49932	17.7822	0.306291	10.6573	0.491501	17.3048
				0.263355	9.0944	0.0469019	1.79782	0.223008	9.30781	0.377586	12.6989	0.502768	17.3299	0.313922	10.5798	0.495866	16.9039
				0.270335	9.04442	0.0490181	1.81414	0.230847	9.27434	0.382862	12.4852	0.506406	16.9122	0.321578	10.5079	0.500321	16.5308
				0.27711	8.99086	0.0511336	1.82936	0.238554	9.23818	0.388263	12.288	0.510236	16.5259	0.329253	10.4408	0.504866	16.1828
				0.283669	8.93361	0.0532484	1.84357	0.246117	9.19916	0.393795	12.1061	0.51426	16.1683	0.336944	10.3781	0.509495	15.8576
				0.289999	8.8726	0.0553622	1.85685	0.253523	9.15709	0.399464	11.9384	0.518479	15.8371	0.344645	10.3192	0.514206	15.5532
				0.296088	8.80783	0.0574751	1.86931	0.260758	9.11178	0.405276	11.784	0.522893	15.5299	0.352354	10.2637	0.518997	15.2678
				0.301928	8.73935	0.0595867	1.88099	0.267809	9.06308	0.411235	11.6419	0.5275	15.2449	0.360065	10.2111	0.523864	14.9999
				0.307512	8.66725	0.0616973	1.89197	0.27466	9.01084	0.417343	11.5112	0.532299	14.9803	0.367775	10.1613	0.528805	14.7479
				0.312837	8.59171	0.0638066	1.9023	0.2813	8.95495	0.423601	11.3911	0.537288	14.7343	0.375481	10.1139	0.533817	14.5107
				0.317901	8.51295	0.0659149	1.91204	0.287715	8.89532	0.430009	11.2807	0.542462	14.5056	0.383178	10.0685	0.538898	14.2869
				0.322705	8.43125	0.068022	1.92124	0.293893	8.83192	0.436561	11.1794	0.547819	14.2927	0.389875	10.0305	0.544044	14.0757
				0.327255	8.34693	0.070128	1.92994	0.299825	8.76478	0.443255	11.0863	0.553352	14.0945	0.395575	9.99911	0.549255	13.876
				0.331556	8.26035	0.0722329	1.93817	0.305503	8.69399	0.450081	11.0007	0.559057	13.9097	0.400281	9.97378	0.554528	13.6871
				0.335619	8.17188	0.0743368	1.94597	0.310923	8.61968	0.457034	10.9219	0.564929	13.7374	0.403997	9.95413	0.559861	13.5081
				0.339453	8.08189	0.0764397	1.95338	0.316082	8.54207	0.464103	10.8493	0.570961	13.5765	0.406726	9.93987	0.565251	13.3383
				0.34307	7.99074	0.0785417	1.96042	0.320981	8.46141	0.471278	10.7822	0.577148	13.4261	0.408471	9.93083	0.570698	13.1771
				0.346482	7.89881	0.0806427	1.96712	0.325623	8.37801	0.478552	10.7201	0.583482	13.2855	0.410977	9.91795	0.5762	13.024
				0.349703	7.80643	0.0827429	1.9735	0.330014	8.29221	0.485912	10.6624	0.589958	13.1539	0.413698	9.90408	0.581756	12.8784
				0.352745	7.71391	0.0848422	1.97958	0.334162	8.20438	0.49335	10.6087	0.59657	13.0307	0.417393	9.88544	0.587363	12.7397
				0.355621	7.62152	0.0869409	1.98538	0.338078	8.1149	0.500856	10.5586	0.603311	12.9151	0.422057	9.86221	0.593022	12.6077
				0.358344	7.52952	0.0890387	1.99093	0.341773	8.02414	0.508421	10.5116	0.610174	12.8066	0.427681	9.83458	0.598731	12.4818
				0.360924	7.43813	0.0911359	1.99624	0.345259	7.93246	0.516037	10.4674	0.617155	12.7046	0.434255	9.80273	0.604489	12.3618
				0.363375	7.34755	0.0932324	2.00131	0.348548	7.8402	0.523696	10.4258	0.624246	12.6088	0.441765	9.76684	0.610297	12.2472
				0.365705	7.25793	0.0953282	2.00618	0.351654	7.74769	0.531391	10.3863	0.631443	12.5186	0.449234	9.73152	0.616152	12.1377
				0.367924	7.16941	0.0974235	2.01085	0.354589	7.65522	0.53812	10.3535	0.638738	12.4335	0.456659	9.69666	0.622056	12.0332
				0.370043	7.08212	0.0995182	2.01533	0.357367	7.56306	0.54387	10.3267	0.646128	12.3533	0.464036	9.66216	0.628007	11.9332
				0.372069	6.99614	0.101612	2.01963	0.359998	7.47142	0.548634	10.3051	0.653605	12.2776	0.471362	9.62791	0.634005	11.8376
				0.374009	6.91154	0.103706	2.02377	0.362494	7.38052	0.552404	10.2885	0.661166	12.206	0.478632	9.59383	0.640052	11.7462
				0.375872	6.8284	0.105799	2.02775	0.364867	7.29053	0.555179	10.2765	0.668804	12.1382	0.485842	9.55983	0.646145	11.6587
				0.377664	6.74676	0.107892	2.03158	0.367126	7.2016	0.556955	10.2689	0.676515	12.074	0.492989	9.52582	0.652287	11.5749
				0.37939	6.66664	0.109984	2.03527	0.36928	7.11385	0.559509	10.2581	0.684293	12.0131	0.500068	9.49173	0.658476	11.4947
				0.381057	6.58807	0.112076	2.03883	0.371339	7.02738	0.562287	10.2465	0.692134	11.9552	0.507076	9.45749	0.664714	11.4179
				0.382669	6.51106	0.114168	2.04226	0.37331	6.94227	0.566066	10.231	0.700033	11.9001	0.514008	9.42304	0.671	11.3443
				0.384231	6.43561	0.116259	2.04558	0.375201	6.85859	0.570847	10.2118	0.707985	11.8476	0.520861	9.38831	0.677334	11.2738
				0.385747	6.36173	0.118349	2.04878	0.377018	6.7764	0.576629	10.189	0.715985	11.7976	0.52763	9.35326	0.683716	11.2063
				0.387222	6.28941	0.12044	2.05187	0.378767	6.69572	0.583411	10.1631	0.724027	11.7497	0.534313	9.31782	0.690147	11.1415
				0.388658	6.21863	0.12253	2.05486	0.380455	6.61658	0.591189	10.1341	0.732108	11.7039	0.540904	9.28195	0.696626	11.0795
				0.390059	6.14937	0.12462	2.05776	0.382086	6.539	0.598959	10.1059	0.740221	11.6599	0.547401	9.24562	0.703153	11.02
				0.391428	6.08163	0.126709	2.06056	0.383666	6.46298	0.606717	10.0784	0.748361	11.6176	0.5538	9.20879	0.709727	10.9629
				0.392768	6.01537	0.128799	2.06327	0.385199	6.38853	0.614461	10.0514	0.756524	11.5769	0.560098	9.17143	0.716349	10.9082
				0.394081	5.95057	0.130888	2.0659	0.386688	6.31564	0.622187	10.025	0.764703	11.5376	0.566292	9.13351	0.723017	10.8558
				0.395369	5.8872	0.132976	2.06846	0.388138	6.2443	0.629893	9.99907	0.772893	11.4995	0.57238	9.09503	0.728864	10.8118
				0.396636	5.82524	0.135065	2.07093	0.389551	6.17449	0.637576	9.97352	0.781088	11.4625	0.578358	9.05596	0.733876	10.7755
				0.397882	5.76467	0.137153	2.07333	0.390932	6.1062	0.645233	9.94832	0.789281	11.4265	0.584226	9.01629	0.738038	10.7463
				0.39911	5.70544	0.139241	2.07566	0.392282	6.03939	0.652863	9.9234	0.797466	11.3914	0.58998	8.97603	0.74134	10.7237
				0.400321	5.64753	0.141329	2.07792	0.393604	5.97406	0.660462	9.89873	0.805637	11.357	0.59562	8.93518	0.743775	10.7074
				0.401516	5.59091	0.143417	2.08012	0.394902	5.91018	0.668029	9.87426	0.813787	11.3231	0.601144	8.89374	0.745336	10.6971
				0.402698	5.53555	0.145504	2.08226	0.396176	5.84771	0.675562	9.84996	0.821909	11.2898	0.606551	8.85173	0.747583	10.6824
				0.403867	5.48142	0.147591	2.08434	0.397429	5.78663	0.683059	9.82578	0.829996	11.2568	0.611841	8.80916	0.750031	10.6666
				0.405025	5.42849	0.149678	2.08636	0.398663	5.72691	0.690517	9.80169	0.838043	11.2241	0.617014	8.76605	0.753369	10.6456
				0.406173	5.37674	0.151765	2.08833	0.39988	5.66852	0.697934	9.77768	0.846043	11.1916	0.62207	8.72242	0.757603	10.6195
				0.407312	5.32613	0.153852	2.09025	0.401081	5.61144	0.70531	9.75369	0.853992	11.1592	0.62701	8.6783	0.762742	10.5888
				0.408443	5.27663	0.155939	2.09212	0.402268	5.55562	0.712641	9.72971	0.861884	11.1269	0.631833	8.63373	0.768797	10.5539
				0.409567	5.22821	0.158025	2.09393	0.403442	5.50105	0.719926	9.70572	0.868712	11.0987	0.636541	8.58872	0.775777	10.5153
				0.410684	5.18086	0.160112	2.09571	0.404604	5.44769	0.727164	9.68168	0.874497	11.0747	0.641136	8.54332	0.78279	10.478
				0.411795	5.13453	0.162198	2.09743	0.405755	5.39551	0.734351	9.65758	0.879253	11.0548	0.645619	8.49755	0.789833	10.4421
				0.412902	5.08921	0.164284	2.09912	0.406897	5.34448	0.741488	9.63339	0.882998	11.0391	0.649991	8.45146	0.796905	10.4074
				0.414005	5.04486	0.16637	2.10076	0.408031	5.29458	0.748571	9.60911	0.885741	11.0275	0.654254	8.40507	0.804002	10.3738
				0.415103	5.00147	0.168456	2.10237	0.409157	5.24577	0.7556	9.5847	0.887493	11.0201	0.65841	8.35842	0.811123	10.3414
				0.416199	4.95901	0.170541	2.10393	0.410276	5.19803	0.762572	9.56015	0.890005	11.0094	0.662462	8.31155	0.818265	10.31
				0.417293	4.91745	0.172627	2.10546	0.41139	5.15133	0.769486	9.53545	0.892729	10.9978	0.666412	8.2645	0.825426	10.2795
				0.418384	4.87677	0.174712	2.10696	0.412498	5.10564	0.77634	9.51058	0.896419	10.9821	0.670262	8.21729	0.832602	10.25
				0.419475	4.83694	0.176798	2.10841	0.413602	5.06095	0.783133	9.48553	0.901067	10.9622	0.674014	8.16997	0.839792	10.2212
				0.420424	4.80292	0.178883	2.10984	0.414703	5.01721	0.789863	9.46029	0.906657	10.9381	0.67767	8.12257	0.846993	10.1933
				0.421232	4.77441	0.180968	2.11123	0.415799	4.97441	0.796529	9.43485	0.913176	10.9098	0.681235	8.07511	0.854203	10.1661
				0.421901	4.75117	0.183053	2.11259	0.416894	4.93252	0.803129	9.40919	0.920606	10.8775	0.684709	8.02764	0.86142	10.1395
				0.422429	4.733	0.185138	2.11393	0.417986	4.89152	0.809662	9.38331	0.927988	10.8454	0.688096	7.98017	0.86864	10.1136
				0.422818	4.71976	0.187223	2.11523	0.419077	4.85139	0.816128	9.3572	0.935325	10.8134	0.691397	7.93275	0.875861	10.0883
				0.423067	4.71133	0.189308	2.1165	0.420166	4.8121	0.822523	9.33086	0.942623	10.7816	0.694617	7.88539	0.883082	10.0634
				0.423424	4.6993	0.191392	2.11775	0.421255	4.77363	0.828849	9.30427	0.949886	10.7501	0.697756	7.83813	0.8903	10.0391
				0.423813	4.6863	0.193477	2.11897	0.422343	4.73596	0.835103	9.27744	0.957119	10.719	0.700818	7.79099	0.897512	10.0152
				0.424342	4.66879	0.195561	2.12017	0.423431	4.69907	0.841284	9.25037	0.964326	10.6881	0.703806	7.74399	0.904717	9.99172
				0.42501	4.64688	0.197646	2.12134	0.424519	4.66293	0.847392	9.22304	0.971512	10.6577	0.706721	7.69715	0.911913	9.96861
				0.42582	4.62077	0.19973	2.12249	0.425609	4.62754	0.853426	9.19547	0.978679	10.6277	0.709566	7.65051	0.919096	9.94585
				0.42677	4.59063	0.201815	2.12361	0.426699	4.59287	0.859385	9.16765	0.985832	10.5982	0.712343	7.60407	0.926266	9.92339
				0.427861	4.5567	0.203899	2.12471	0.42779	4.55889	0.86527	9.13958	0.992973	10.5691	0.715055	7.55785	0.933421	9.9012
				0.428954	4.52346	0.205983	2.12579	0.428883	4.52561	0.871078	9.11127	1.0001	10.5405	0.717704	7.51187	0.940557	9.87927
				0.430049	4.49088	0.208067	2.12685	0.429977	4.49298	0.87681	9.08271			0.720292	7.46616	0.947674	9.85755
				0.431145	4.45895	0.210151	2.12789	0.431074	4.46101	0.882466	9.05392			0.722822	7.42071	0.95477	9.83603
				0.432244	4.42765	0.212235	2.12891	0.432172	4.42967	0.888045	9.02489			0.725295	7.37556	0.961842	9.81468
				0.433345	4.39696	0.214319	2.1299	0.433273	4.39895	0.893547	8.99563			0.727714	7.3307	0.968889	9.79349
				0.434449	4.36688	0.216403	2.13088	0.434377	4.36882	0.898973	8.96615			0.73008	7.28615	0.975909	9.77241
				0.435555	4.33738	0.218487	2.13184	0.435483	4.33929	0.904322	8.93646			0.732396	7.24192	0.9829	9.75144
				0.436665	4.30845	0.220571	2.13279	0.436592	4.31032	0.909594	8.90656			0.734663	7.19803	0.989862	9.73056
				0.437777	4.28008	0.222654	2.13371	0.437704	4.28192	0.91479	8.87646			0.736883	7.15447	0.996791	9.70975
				0.438892	4.25225	0.224738	2.13462	0.43882	4.25405	0.91991	8.84617			0.739058	7.11126	1.00369	9.689
				0.440011	4.22496	0.226822	2.13551	0.439938	4.22672	0.924955	8.81569			0.74119	7.06841		
				0.441133	4.19817	0.228905	2.13639	0.44106	4.1999	0.929923	8.78504			0.74328	7.02591		
				0.442259	4.1719	0.230989	2.13725	0.442186	4.17359	0.934818	8.75422			0.74533	6.98378		
				0.443388	4.14611	0.233072	2.1381	0.443315	4.14778	0.939637	8.72324			0.747341	6.94203		
				0.444521	4.1208	0.235155	2.13893	0.444447	4.12244	0.944383	8.69212			0.749315	6.90064		
				0.445658	4.09597	0.237239	2.13974	0.445584	4.09757	0.949056	8.66086			0.751254	6.85964		
				0.446799	4.07159	0.239322	2.14055	0.446725	4.07316	0.953657	8.62948			0.753158	6.81902		
				0.447944	4.04765	0.241405	2.14134	0.447869	4.0492	0.958186	8.59797			0.75503	6.77878		
				0.449093	4.02415	0.243489	2.14211	0.449018	4.02567	0.962644	8.56636			0.756869	6.73892		
				0.450246	4.00108	0.245572	2.14287	0.45017	4.00257	0.967032	8.53464			0.758679	6.69946		
				0.451403	3.97843	0.247655	2.14362	0.451327	3.97989	0.971351	8.50284			0.760459	6.66038		
				0.452564	3.95617	0.249738	2.14436	0.452488	3.95761	0.975601	8.47096			0.762211	6.62169		
				0.45373	3.93432	0.251821	2.14509	0.453654	3.93573	0.979783	8.439			0.763936	6.58339		
				0.4549	3.91285	0.253904	2.1458	0.454823	3.91424	0.983899	8.40699			0.765635	6.54547		
				0.456074	3.89177	0.255987	2.1465	0.455997	3.89313	0.987949	8.37492			0.767309	6.50795		
				0.457253	3.87105	0.25807	2.1472	0.457176	3.87239	0.991934	8.34281			0.768959	6.47081		
				0.458436	3.85069	0.260153	2.14788	0.458359	3.85201	0.995856	8.31067			0.770586	6.43406		
				0.459624	3.83069	0.262236	2.14855	0.459546	3.83199	0.999714	8.2785			0.772192	6.3977		
				0.460816	3.81104	0.264319	2.14921	0.460738	3.81231	1.00351	8.24632			0.773776	6.36172		
				0.462013	3.79172	0.266402	2.14985	0.461935	3.79297					0.77534	6.32612		
				0.463214	3.77273	0.268485	2.15049	0.463136	3.77396					0.776884	6.29089		
				0.46442	3.75406	0.270568	2.15112	0.464341	3.75527					0.77841	6.25605		
				0.465631	3.73571	0.27265	2.15174	0.465552	3.7369					0.779918	6.22158		
				0.466846	3.71767	0.274733	2.15235	0.466766	3.71884					0.781408	6.18748		
				0.468065	3.69993	0.276816	2.15296	0.467986	3.70108					0.782882	6.15376		
				0.46929	3.68249	0.278898	2.15355	0.46921	3.68362					0.784341	6.1204		
				0.470519	3.66534	0.280981	2.15413	0.470439	3.66645					0.785784	6.0874		
				0.471753	3.64847	0.283064	2.15471	0.471672	3.64956					0.787212	6.05476		
				0.472991	3.63188	0.285146	2.15528	0.47291	3.63295					0.788626	6.02248		
				0.474234	3.61556	0.287229	2.15584	0.474153	3.61661					0.790027	5.99056		
				0.475482	3.5995	0.289311	2.15639	0.4754	3.60054					0.791416	5.95899		
				0.476734	3.5837	0.291394	2.15693	0.476652	3.58473					0.792792	5.92776		
				0.477991	3.56816	0.293476	2.15747	0.477909	3.56917					0.794156	5.89688		
				0.479253	3.55287	0.295559	2.15799	0.47917	3.55386					0.795509	5.86634		
				0.480519	3.53782	0.297641	2.15852	0.480436	3.5388					0.79685	5.83614		
				0.48179	3.52301	0.299724	2.15903	0.481707	3.52397					0.798182	5.80627		
				0.483065	3.50844	0.301806	2.15954	0.482982	3.50938					0.799504	5.77674		
				0.484346	3.49409	0.303889	2.16004	0.484262	3.49502					0.800816	5.74753		
				0.485631	3.47997	0.305971	2.16053	0.485547	3.48089					0.802119	5.71864		
				0.48692	3.46607	0.308053	2.16102	0.486836	3.46697					0.803414	5.69007		
				0.488214	3.45239	0.310136	2.1615	0.48813	3.45327					0.8047	5.66182		
				0.489513	3.43891	0.312218	2.16197	0.489428	3.43978					0.805978	5.63388		
				0.490816	3.42565	0.3143	2.16244	0.490731	3.4265					0.807248	5.60625		
				0.492124	3.41258	0.316383	2.1629	0.492038	3.41343					0.808512	5.57893		
				0.493436	3.39972	0.318465	2.16336	0.49335	3.40055					0.809768	5.5519		
				0.494753	3.38705	0.320547	2.16381	0.494667	3.38787					0.811018	5.52518		
				0.496074	3.37457	0.322629	2.16425	0.495988	3.37538					0.812261	5.49875		
				0.4974	3.36228	0.324711	2.16469	0.497314	3.36308					0.813499	5.47261		
				0.49873	3.35017	0.326794	2.16512	0.498644	3.35096					0.814731	5.44675		
				0.500065	3.33825	0.328876	2.16555	0.499978	3.33902					0.815957	5.42119		
				0.501405	3.3265	0.330958	2.16597	0.501317	3.32726					0.817178	5.3959		
				0.502748	3.31492	0.33304	2.16639	0.502661	3.31567					0.818394	5.37089		
				0.504096	3.30352	0.335122	2.1668	0.504008	3.30426					0.819606	5.34615		
				0.505449	3.29228	0.337204	2.16721	0.505361	3.29301					0.820813	5.32168		
				0.506806	3.2812	0.339286	2.16761	0.506717	3.28192					0.822015	5.29748		
				0.508167	3.27029	0.341368	2.16801	0.508078	3.271					0.823214	5.27354		
				0.509533	3.25953	0.34345	2.1684	0.509443	3.26023					0.824409	5.24986		
				0.510902	3.24893	0.345533	2.16879	0.510813	3.24962					0.8256	5.22644		
				0.512277	3.23848	0.347615	2.16917	0.512187	3.23916					0.826788	5.20327		
				0.513655	3.22818	0.349697	2.16955	0.513565	3.22885					0.827973	5.18035		
				0.515038	3.21803	0.351779	2.16992	0.514947	3.21869					0.829155	5.15768		
				0.516425	3.20802	0.353861	2.17029	0.516334	3.20867					0.830334	5.13525		
				0.517816	3.19815	0.355942	2.17066	0.517725	3.19879					0.83151	5.11306		
				0.519211	3.18842	0.358024	2.17102	0.51912	3.18905					0.832684	5.09111		
				0.52061	3.17883	0.360106	2.17138	0.520519	3.17945					0.833856	5.0694		
				0.522014	3.16937	0.362188	2.17173	0.521922	3.16998					0.835025	5.04792		
				0.523421	3.16004	0.36427	2.17208	0.523329	3.16064					0.836192	5.02666		
				0.524833	3.15084	0.366352	2.17242	0.524741	3.15143					0.837357	5.00563		
				0.526249	3.14177	0.368434	2.17276	0.526156	3.14235					0.838521	4.98482		
				0.527669	3.13282	0.370516	2.1731	0.527576	3.1334					0.839683	4.96423		
				0.529092	3.12399	0.372598	2.17343	0.529	3.12456					0.840843	4.94386		
				0.53052	3.11528	0.37468	2.17376	0.530427	3.11585					0.842003	4.92371		
				0.531952	3.10669	0.376761	2.17409	0.531859	3.10725					0.84316	4.90376		
				0.533388	3.09822	0.378843	2.17441	0.533294	3.09877					0.844317	4.88402		
				0.534827	3.08986	0.380925	2.17473	0.534733	3.0904					0.845473	4.86449		
				0.536271	3.08161	0.383007	2.17505	0.536177	3.08215					0.846628	4.84516		
				0.537718	3.07347	0.385089	2.17536	0.537624	3.074					0.847782	4.82604		
				0.539169	3.06544	0.387171	2.17567	0.539075	3.06596					0.848935	4.80711		
				0.540625	3.05752	0.389252	2.17598	0.54053	3.05803					0.850088	4.78837		
				0.542083	3.0497	0.391334	2.17628	0.541988	3.05021					0.851241	4.76983		
				0.543546	3.04199	0.393416	2.17658	0.543451	3.04249					0.852393	4.75148		
				0.545012	3.03437	0.395498	2.17687	0.544917	3.03486					0.853544	4.73332		
				0.546482	3.02685	0.397579	2.17717	0.546386	3.02734					0.854696	4.71534		
				0.547956	3.01943	0.399661	2.17746	0.54786	3.01992					0.855847	4.69755		
				0.549434	3.01211	0.401743	2.17775	0.549337	3.01259					0.856998	4.67993		
				0.550915	3.00488	0.403824	2.17803	0.550818	3.00535					0.85815	4.6625		
				0.552399	2.99775	0.405906	2.17831	0.552303	2.99821					0.859301	4.64524		
				0.553888	2.9907	0.407988	2.17859	0.553791	2.99116					0.860453	4.62816		
				0.55538	2.98375	0.41007	2.17887	0.555282	2.9842					0.861605	4.61124		
				0.556875	2.97688	0.412151	2.17914	0.556778	2.97733					0.862757	4.5945		
				0.558374	2.9701	0.414233	2.17941	0.558276	2.97054					0.86391	4.57792		
				0.559877	2.96341	0.416314	2.17968	0.559779	2.96384					0.865063	4.56151		
				0.561383	2.9568	0.418396	2.17994	0.561284	2.95723					0.866216	4.54527		
				0.562892	2.95027	0.420478	2.1802	0.562794	2.95069					0.86737	4.52918		
				0.564405	2.94382	0.422559	2.18046	0.564306	2.94424					0.868525	4.51325		
				0.565921	2.93746	0.424641	2.18072	0.565822	2.93787					0.869681	4.49748		
				0.567441	2.93117	0.426723	2.18098	0.567342	2.93158					0.870837	4.48187		
				0.568964	2.92496	0.428804	2.18123	0.568865	2.92536					0.871994	4.4664		
				0.57049	2.91883	0.430886	2.18148	0.570391	2.91923					0.873152	4.45109		
				0.57202	2.91277	0.432967	2.18173	0.57192	2.91316					0.87431	4.43593		
				0.573553	2.90679	0.435049	2.18197	0.573453	2.90717					0.87547	4.42092		
				0.575089	2.90087	0.437131	2.18221	0.574989	2.90126					0.876631	4.40605		
				0.576629	2.89503	0.439212	2.18245	0.576528	2.89541					0.877793	4.39133		
				0.578172	2.88926	0.441294	2.18269	0.578071	2.88964					0.878956	4.37674		
				0.579718	2.88356	0.443375	2.18293	0.579617	2.88393					0.88012	4.3623		
				0.581267	2.87793	0.445457	2.18316	0.581166	2.8783					0.881285	4.348		
				0.582819	2.87237	0.447538	2.18339	0.582718	2.87273					0.882451	4.33383		
				0.584375	2.86687	0.44962	2.18362	0.584273	2.86723					0.883619	4.3198		
				0.585933	2.86144	0.451701	2.18385	0.585831	2.86179					0.884788	4.3059		
				0.587495	2.85607	0.453783	2.18408	0.587393	2.85642					0.885958	4.29213		
				0.589059	2.85076	0.455864	2.1843	0.588957	2.85111					0.88713	4.2785		
				0.590627	2.84552	0.457946	2.18452	0.590525	2.84586					0.888303	4.26499		
				0.592198	2.84034	0.460027	2.18474	0.592096	2.84067					0.889477	4.25161		
				0.593772	2.83522	0.462109	2.18496	0.593669	2.83555					0.890653	4.23836		
				0.595349	2.83016	0.46419	2.18517	0.595246	2.83048					0.89183	4.22523		
				0.596928	2.82515	0.466272	2.18539	0.596825	2.82548					0.893009	4.21222		
				0.598511	2.82021	0.468353	2.1856	0.598408	2.82053					0.89419	4.19933		
				0.600097	2.81532	0.470435	2.18581	0.599993	2.81564					0.895371	4.18656		
				0.601685	2.81049	0.472516	2.18602	0.601582	2.8108					0.896555	4.17391		
				0.603277	2.80571	0.474598	2.18622	0.603173	2.80602					0.89774	4.16138		
				0.604871	2.80099	0.476679	2.18643	0.604767	2.80129					0.898927	4.14897		
