Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
0.367309	2.08634	0.100758	2.24885	0.356407	2.59301	0.508281	7.78363	0.660197	7.76982	0.738367	5.64878	0.462609	7.44315	0.626358	6.11568
0.369215	2.00862	0.102853	2.24825	0.358766	2.47532	0.513679	7.81321	0.667471	7.8422	0.743657	5.70872	0.469518	7.38557	0.632079	6.16503
0.371052	1.93712	0.104948	2.2477	0.361019	2.36673	0.520036	7.843	0.67481	7.90931	0.749004	5.76898	0.476371	7.32426	0.637846	6.21445
0.372825	1.87139	0.107041	2.24713	0.363176	2.2667	0.527357	7.87135	0.682209	7.97118	0.754407	5.82974	0.483166	7.25922	0.643659	6.26391
0.374539	1.81098	0.109135	2.24666	0.365243	2.17454	0.534703	7.89384	0.689663	8.02776	0.759867	5.89119	0.489898	7.19041	0.649518	6.31346
0.376199	1.75548	0.111228	2.24617	0.367228	2.08975	0.542067	7.91072	0.697168	8.07902	0.765385	5.95352	0.496565	7.11792	0.655424	6.36306
0.37781	1.70446	0.11332	2.2457	0.369137	2.01176	0.549444	7.92242	0.704718	8.12493	0.770961	6.01695	0.503162	7.04172	0.661375	6.41267
0.379375	1.65758	0.115413	2.24529	0.370976	1.93998	0.556829	7.92941	0.712308	8.16534	0.776597	6.08185	0.509686	6.96187	0.667373	6.46231
0.380899	1.61457	0.117504	2.24486	0.372752	1.87403	0.564219	7.93202	0.719933	8.20016	0.782294	6.14845	0.516134	6.87851	0.673417	6.51178
0.382384	1.57507	0.119596	2.2445	0.374468	1.81341	0.57161	7.93058	0.727588	8.22921	0.788054	6.21703	0.522503	6.79172	0.678721	6.55474
0.383834	1.53876	0.121687	2.2441	0.376131	1.75768	0.578997	7.92532	0.735267	8.25239	0.793879	6.28793	0.52879	6.70159	0.683271	6.59121
0.385251	1.50549	0.123777	2.24371	0.377744	1.70649	0.586378	7.91657	0.742965	8.26951	0.799771	6.36145	0.534991	6.6083	0.687052	6.6213
0.386639	1.47496	0.125867	2.24341	0.379311	1.65947	0.593749	7.90462	0.750677	8.28033	0.805732	6.43804	0.541104	6.51203	0.690053	6.64491
0.387999	1.44695	0.127958	2.24308	0.380836	1.61629	0.601107	7.88956	0.758395	8.28467	0.811767	6.51791	0.547126	6.41292	0.692267	6.66205
0.389335	1.42131	0.130047	2.24277	0.382323	1.57662	0.60845	7.87167	0.766114	8.28237	0.817878	6.60148	0.553054	6.31118	0.693687	6.67303
0.390648	1.39787	0.132137	2.24246	0.383774	1.54022	0.615775	7.85111	0.773828	8.2733	0.824068	6.68906	0.558886	6.20714	0.695733	6.68893
0.39194	1.37641	0.134226	2.24217	0.385193	1.50683	0.62308	7.82794	0.78153	8.25737	0.830342	6.78081	0.56462	6.10099	0.697961	6.70604
0.393213	1.35678	0.136315	2.24194	0.386582	1.47614	0.630362	7.80237	0.789215	8.23451	0.836704	6.87707	0.570254	5.99302	0.701001	6.729
0.394468	1.3389	0.138403	2.24169	0.387943	1.44809	0.637619	7.77453	0.796875	8.20497	0.843157	6.9779	0.575787	5.88352	0.704861	6.75785
0.395708	1.32256	0.140492	2.24141	0.38928	1.42239	0.644849	7.74446	0.803525	8.17391	0.849706	7.08325	0.581218	5.77274	0.70955	6.79233
0.396933	1.30774	0.14258	2.24116	0.390594	1.39877	0.65205	7.71225	0.809172	8.14364	0.856356	7.19302	0.586544	5.66098	0.715081	6.83201
0.398144	1.29429	0.144668	2.24093	0.391886	1.37725	0.65922	7.67799	0.813825	8.11612	0.86311	7.30679	0.591766	5.5486	0.721467	6.87643
0.399344	1.28204	0.146756	2.24074	0.39316	1.3576	0.666357	7.64177	0.817493	8.09286	0.869971	7.4241	0.596883	5.43583	0.727894	6.91956
0.400533	1.27102	0.148843	2.24053	0.394416	1.3396	0.673459	7.6036	0.820183	8.07486	0.876944	7.54425	0.601895	5.32294	0.734361	6.96122
0.401713	1.26113	0.150931	2.24032	0.395656	1.32321	0.680525	7.56349	0.821901	8.06302	0.884029	7.66633	0.606802	5.21028	0.740866	7.00125
0.402883	1.2522	0.153018	2.24011	0.396882	1.30831	0.687553	7.52161	0.824367	8.04552	0.891229	7.78935	0.611604	5.09811	0.747407	7.03953
0.404046	1.24421	0.155105	2.23992	0.398094	1.29481	0.694541	7.47793	0.827041	8.02596	0.898544	7.9122	0.616302	4.98657	0.753983	7.07589
0.405202	1.23711	0.157192	2.23976	0.399294	1.28258	0.701487	7.43243	0.830667	7.99855	0.905972	8.03374	0.620896	4.87595	0.760592	7.11025
0.406351	1.23082	0.159278	2.23961	0.400484	1.27148	0.70839	7.38522	0.835235	7.96261	0.913514	8.15291	0.625388	4.76655	0.767232	7.14252
0.407495	1.22533	0.161365	2.23945	0.401664	1.26149	0.715249	7.33634	0.84073	7.91786	0.920175	8.25415	0.629778	4.65845	0.773901	7.17261
0.408635	1.22052	0.163451	2.23927	0.402835	1.25255	0.722061	7.28576	0.847137	7.8639	0.925917	8.338	0.634068	4.55185	0.780598	7.20047
0.40977	1.21638	0.165538	2.2391	0.403998	1.24452	0.728825	7.23355	0.854435	7.80122	0.930709	8.40541	0.63826	4.44692	0.787319	7.22597
0.410901	1.21287	0.167624	2.23898	0.405154	1.2374	0.73554	7.17976	0.861674	7.73872	0.934524	8.45729	0.642354	4.3438	0.794063	7.24916
0.411885	1.21023	0.16971	2.23885	0.406303	1.23109	0.742204	7.12441	0.868855	7.67755	0.937345	8.49465	0.646354	4.24263	0.800827	7.26995
0.412722	1.2083	0.171796	2.23867	0.407448	1.22555	0.748815	7.06751	0.87598	7.61865	0.939156	8.51821	0.65026	4.14348	0.807609	7.28832
0.413413	1.20703	0.173881	2.23855	0.408587	1.2207	0.755373	7.00914	0.883052	7.56291	0.941769	8.55142	0.654075	4.04644	0.814408	7.30432
0.413959	1.20605	0.175967	2.23845	0.409722	1.21651	0.761876	6.94934	0.890073	7.51102	0.94462	8.58675	0.6578	3.95156	0.82122	7.31792
0.41436	1.20535	0.178052	2.23833	0.410854	1.21299	0.768322	6.88813	0.897048	7.46335	0.948517	8.6337	0.661438	3.85889	0.828044	7.32912
0.414617	1.20502	0.180138	2.23819	0.411983	1.21006	0.774711	6.82563	0.90398	7.4203	0.953475	8.69103	0.664991	3.76854	0.834877	7.33794
0.414985	1.20464	0.182223	2.23809	0.413109	1.20761	0.781041	6.76182	0.910875	7.38192	0.959514	8.75724	0.66846	3.68052	0.841717	7.34448
0.415386	1.20417	0.184308	2.238	0.414233	1.20565	0.787311	6.69677	0.917735	7.34816	0.966654	8.83076	0.671849	3.59476	0.848563	7.34866
0.415931	1.2036	0.186393	2.23785	0.415355	1.20423	0.79352	6.63063	0.924567	7.3189	0.97492	8.90977	0.675159	3.51134	0.855411	7.35049
0.41662	1.20309	0.188478	2.23773	0.416477	1.20322	0.799667	6.5634	0.931373	7.29391	0.983257	8.98312	0.678392	3.4303	0.86226	7.35013
0.417452	1.20263	0.190563	2.23768	0.417597	1.20261	0.80575	6.4951	0.938158	7.27291	0.991659	9.05095	0.681551	3.35158	0.869107	7.3476
0.418428	1.20242	0.192648	2.23757	0.418718	1.20242	0.81177	6.4259	0.944926	7.25553	1.00012	9.08357	0.684637	3.27513	0.875951	7.34286
0.419549	1.20249	0.194733	2.23749	0.419838	1.20258	0.817724	6.35589	0.951678	7.24142			0.687654	3.20094	0.88279	7.33599
0.420669	1.20285	0.196817	2.23741	0.420959	1.20302	0.823613	6.28507	0.958419	7.2303			0.690602	3.12905	0.889621	7.32706
0.42179	1.20362	0.198902	2.23729	0.42208	1.20383	0.829436	6.21355	0.965151	7.22174			0.693484	3.05942	0.896443	7.31607
0.422912	1.20463	0.200986	2.2372	0.423202	1.20493	0.835191	6.14143	0.971876	7.21541			0.696303	2.99194	0.903253	7.30311
0.424035	1.2059	0.203071	2.23712	0.424325	1.20629	0.840879	6.06874	0.978596	7.21096			0.699059	2.92663	0.910051	7.28817
0.425159	1.20749	0.205155	2.23704	0.42545	1.20792	0.8465	5.99567	0.985313	7.20811			0.701756	2.86343	0.916834	7.27136
0.426285	1.20927	0.207239	2.23696	0.426576	1.20979	0.852052	5.92226	0.992028	7.20665			0.704395	2.80228	0.923601	7.2527
0.427412	1.2113	0.209323	2.23689	0.427704	1.2119	0.857535	5.84853	0.998742	7.20622			0.706978	2.74321	0.930349	7.23217
0.428542	1.21359	0.211407	2.23685	0.428834	1.21417	0.86295	5.7746	1.00546	7.20619			0.709507	2.6861	0.937077	7.20989
0.429674	1.21606	0.213491	2.23676	0.429966	1.21669	0.868296	5.70061					0.711983	2.63093	0.943784	7.18589
0.430808	1.21864	0.215575	2.23668	0.431101	1.21938	0.873572	5.62656					0.714409	2.57763	0.950467	7.1602
0.431945	1.22148	0.217659	2.2366	0.432239	1.22223	0.87878	5.55255					0.716786	2.52615	0.957126	7.13285
0.433084	1.22447	0.219743	2.23652	0.433379	1.22526	0.883919	5.47866					0.719116	2.47646	0.963758	7.10394
0.434226	1.22757	0.221827	2.23648	0.434522	1.22843	0.888989	5.40491					0.721401	2.42851	0.970363	7.07348
0.435371	1.23089	0.22391	2.23643	0.435668	1.23173	0.89399	5.33146					0.723642	2.3823	0.976939	7.04148
0.43652	1.2343	0.225994	2.23637	0.436817	1.23518	0.898923	5.25829					0.72584	2.33767	0.983484	7.00805
0.437671	1.2378	0.228077	2.2363	0.437969	1.23877	0.903789	5.18549					0.727998	2.29462	0.989998	6.97321
0.438826	1.24145	0.230161	2.23626	0.439125	1.24243	0.908586	5.11316					0.730116	2.25314	0.996478	6.93696
0.439985	1.24522	0.232244	2.23621	0.440285	1.2462	0.913316	5.04126					0.732196	2.21314	1.00292	6.91851
0.441147	1.24908	0.234328	2.23614	0.441447	1.2501	0.91798	4.96989					0.73424	2.17461		
0.442312	1.25307	0.236411	2.23608	0.442614	1.25407	0.922577	4.89909					0.736248	2.13743		
0.443482	1.25707	0.238495	2.23601	0.443784	1.25814	0.927109	4.82886					0.738223	2.10163		
0.444655	1.2612	0.240578	2.23597	0.444958	1.2623	0.931575	4.75932					0.740165	2.06715		
0.445832	1.26542	0.242661	2.23595	0.446136	1.2665	0.935977	4.69042					0.742075	2.0339		
0.447013	1.26966	0.244744	2.23591	0.447318	1.27076	0.940315	4.62225					0.743954	2.00193		
0.448198	1.27397	0.246827	2.23585	0.448504	1.27509	0.94459	4.55483					0.745805	1.97115		
0.449387	1.27836	0.248911	2.23578	0.449694	1.27952	0.948803	4.48817					0.747627	1.94144		
0.45058	1.28283	0.250994	2.23575	0.450889	1.28398	0.952954	4.42231					0.749423	1.91289		
0.451777	1.28733	0.253077	2.23569	0.452087	1.28847	0.957043	4.35723					0.751192	1.8854		
0.452978	1.29186	0.25516	2.23567	0.453289	1.29303	0.961073	4.29294					0.752936	1.8589		
0.454184	1.29642	0.257243	2.23565	0.454496	1.29761	0.965043	4.22952					0.754656	1.83343		
0.455394	1.30102	0.259325	2.23557	0.455707	1.30225	0.968954	4.16702					0.756352	1.80893		
0.456609	1.30566	0.261408	2.23553	0.456923	1.30691	0.972807	4.10533					0.758027	1.78537		
0.457827	1.31039	0.263491	2.23551	0.458143	1.31158	0.976604	4.04449					0.759679	1.76264		
0.45905	1.3151	0.265574	2.23547	0.459367	1.3163	0.980344	3.9846					0.761311	1.7408		
0.460278	1.3198	0.267657	2.23541	0.460595	1.32104	0.984029	3.92557					0.762923	1.71981		
0.46151	1.32457	0.269739	2.23538	0.461828	1.32579	0.987659	3.86746					0.764516	1.69961		
0.462746	1.32933	0.271822	2.23536	0.463066	1.33055	0.991235	3.81024					0.76609	1.68017		
0.463987	1.3341	0.273905	2.23536	0.464308	1.33534	0.994759	3.75394					0.767647	1.66148		
0.465232	1.33893	0.275987	2.23532	0.465554	1.34019	0.99823	3.69855					0.769186	1.64353		
0.466482	1.34377	0.27807	2.23526	0.466805	1.345	1.00165	3.67105					0.770709	1.62628		
0.467736	1.34856	0.280153	2.23519	0.46806	1.34982							0.772216	1.60967		
0.468995	1.35338	0.282235	2.2352	0.46932	1.35465							0.773709	1.59371		
0.470258	1.35824	0.284318	2.2352	0.470585	1.35948							0.775186	1.5784		
0.471525	1.36309	0.2864	2.23513	0.471854	1.36431							0.77665	1.56365		
0.472798	1.36789	0.288483	2.23509	0.473127	1.36914							0.7781	1.5495		
0.474074	1.37275	0.290565	2.23507	0.474405	1.37401							0.779537	1.53594		
0.475356	1.37759	0.292647	2.23506	0.475687	1.37886							0.780962	1.5229		
0.476641	1.38243	0.29473	2.23502	0.476974	1.38371							0.782375	1.51033		
0.477932	1.38727	0.296812	2.23497	0.478266	1.38851							0.783776	1.4983		
0.479226	1.3921	0.298894	2.23497	0.479562	1.39333							0.785167	1.48679		
0.480526	1.39694	0.300977	2.23494	0.480862	1.39815							0.786547	1.47569		
0.481829	1.40174	0.303059	2.23489	0.482167	1.40298							0.787916	1.46505		
0.483138	1.40652	0.305141	2.2349	0.483476	1.40778							0.789277	1.4549		
0.48445	1.41132	0.307223	2.23487	0.48479	1.41256							0.790628	1.44513		
0.485768	1.41611	0.309306	2.23485	0.486108	1.41736							0.791969	1.43571		
0.487089	1.42088	0.311388	2.23484	0.487431	1.42211							0.793303	1.42675		
0.488415	1.42565	0.31347	2.2348	0.488758	1.42686							0.794628	1.41817		
0.489746	1.43037	0.315552	2.23478	0.49009	1.43158							0.795945	1.40992		
0.491081	1.43508	0.317634	2.23474	0.491426	1.43629							0.797255	1.40206		
0.49242	1.43978	0.319716	2.23471	0.492766	1.44102							0.798558	1.39451		
0.493763	1.44451	0.321798	2.2347	0.494111	1.44573							0.799854	1.38729		
0.495111	1.44921	0.32388	2.2347	0.49546	1.45039							0.801143	1.38038		
0.496464	1.45384	0.325962	2.23469	0.496814	1.45503							0.802426	1.37378		
0.49782	1.45846	0.328044	2.23465	0.498172	1.45969							0.803703	1.36751		
0.499182	1.46311	0.330127	2.2346	0.499534	1.46433							0.804974	1.36149		
0.500547	1.46775	0.332208	2.23457	0.5009	1.46888							0.80624	1.35573		
0.501916	1.4723	0.33429	2.23459	0.502271	1.47347							0.8075	1.35028		
0.50329	1.47684	0.336372	2.23457	0.503646	1.47807							0.808756	1.34507		
0.504668	1.48142	0.338454	2.23456	0.505025	1.48256							0.810007	1.34008		
0.506051	1.48591	0.340536	2.23455	0.506408	1.48708							0.811253	1.33536		
0.507437	1.49042	0.342618	2.23451	0.507796	1.49158							0.812495	1.33087		
0.508828	1.49492	0.3447	2.23449	0.509188	1.49606							0.813733	1.32658		
0.510223	1.49936	0.346782	2.23448	0.510584	1.50053							0.814967	1.32252		
0.511622	1.50381	0.348864	2.23447	0.511984	1.50493							0.816197	1.3187		
0.513025	1.5082	0.350946	2.23444	0.513388	1.50932							0.817424	1.31507		
0.514432	1.51259	0.353027	2.23442	0.514796	1.51372							0.818648	1.31161		
0.515844	1.51695	0.355109	2.23441	0.516209	1.51808							0.819868	1.30834		
0.517259	1.52129	0.357191	2.2344	0.517625	1.52242							0.821086	1.30528		
0.518678	1.52562	0.359273	2.2344	0.519046	1.52675							0.822301	1.30239		
0.520102	1.52991	0.361354	2.23436	0.52047	1.531							0.823513	1.29966		
0.521529	1.53418	0.363436	2.23434	0.521898	1.53525							0.824722	1.29709		
0.522961	1.5384	0.365518	2.23433	0.523331	1.53954							0.82593	1.29471		
0.524396	1.54263	0.3676	2.23433	0.524767	1.54373							0.827135	1.29246		
0.525835	1.54684	0.369681	2.23429	0.526207	1.54792							0.828338	1.29034		
0.527278	1.55103	0.371763	2.23427	0.527652	1.55209							0.829539	1.2884		
0.528725	1.55517	0.373845	2.2343	0.5291	1.5562							0.830739	1.28659		
0.530176	1.55926	0.375926	2.23427	0.530551	1.56034							0.831937	1.28492		
0.531631	1.56335	0.378008	2.23422	0.532007	1.56442							0.833133	1.28342		
0.533089	1.56745	0.38009	2.23424	0.533467	1.56848							0.834328	1.28198		
0.534551	1.57151	0.382171	2.23424	0.53493	1.57256							0.835522	1.28067		
0.536018	1.57552	0.384253	2.23421	0.536397	1.57654							0.836715	1.2795		
0.537487	1.57951	0.386334	2.23419	0.537867	1.5805							0.837906	1.27844		
0.538961	1.58347	0.388416	2.23418	0.539342	1.5845							0.839097	1.27751		
0.540438	1.5874	0.390498	2.23414	0.54082	1.58844							0.840287	1.27668		
0.541919	1.59134	0.392579	2.23416	0.542302	1.59235							0.841476	1.27597		
0.543403	1.59525	0.394661	2.23417	0.543787	1.59625							0.842664	1.27532		
0.544891	1.59911	0.396742	2.2341	0.545276	1.6001							0.843852	1.27478		
0.546383	1.60294	0.398824	2.2341	0.546769	1.60393							0.84504	1.27436		
0.547878	1.60677	0.400905	2.23414	0.548265	1.60775							0.846227	1.274		
0.549377	1.61058	0.402987	2.23412	0.549765	1.61157							0.847414	1.27375		
0.550879	1.61432	0.405068	2.23408	0.551268	1.6153							0.8486	1.27359		
0.552385	1.61809	0.40715	2.23405	0.552775	1.61904							0.849787	1.27347		
0.553894	1.62181	0.409231	2.23408	0.554285	1.62278							0.850973	1.27349		
0.555407	1.62546	0.411313	2.23405	0.555798	1.62644							0.85216	1.27357		
0.556923	1.62916	0.413394	2.23404	0.557316	1.6301							0.853347	1.27372		
0.558443	1.63284	0.415476	2.23404	0.558836	1.63376							0.854533	1.27394		
0.559966	1.63643	0.417557	2.234	0.56036	1.63735							0.85572	1.27423		
0.561492	1.64003	0.419638	2.23401	0.561887	1.64094							0.856908	1.2746		
0.563022	1.64362	0.42172	2.23402	0.563418	1.64453							0.858095	1.275		
0.564555	1.64713	0.423801	2.23399	0.564951	1.64805							0.859284	1.2755		
0.566091	1.65069	0.425883	2.23397	0.566489	1.6516							0.860472	1.27607		
0.567631	1.65418	0.427964	2.23396	0.568029	1.6551							0.861661	1.27673		
