Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
475  Points		494  Points		242  Points		167  Points		142  Points		112  Points		382  Points		187  Points		147  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00506734	6.32094	0.000442112	0.481585	0.279518	0.0870112	0.443116	0.081439	0.559023	0.0553691	0.838526	0.0214427	0.139785	0.277399	0.419263	0.039761	0.698788	0.0579965
0.0109565	6.3199	0.000890802	0.561776	0.279599	0.131698	0.443192	0.110673	0.559074	0.0844529	0.838546	0.0389786	0.140043	0.418088	0.4193	0.0748698	0.698842	0.0779222
0.0168438	6.31729	0.00148892	0.718781	0.279763	0.220859	0.443322	0.16915	0.55918	0.142554	0.838598	0.0740814	0.140564	0.697332	0.419402	0.14504	0.698933	0.117704
0.0227281	6.3136	0.00223017	0.868509	0.28001	0.30968	0.443507	0.227731	0.55934	0.200602	0.838684	0.109204	0.141342	0.971348	0.41957	0.215141	0.699061	0.157497
0.0286085	6.30879	0.00310729	1.00998	0.28034	0.398113	0.443747	0.286592	0.559554	0.258616	0.838802	0.144293	0.142374	1.23828	0.419803	0.285104	0.699227	0.197314
0.0344838	6.30284	0.00411216	1.14241	0.280752	0.48599	0.444041	0.345793	0.559822	0.31649	0.838953	0.179314	0.14365	1.49652	0.420101	0.354865	0.699429	0.237029
0.0403531	6.29575	0.00523605	1.26541	0.281246	0.573193	0.444391	0.405308	0.560143	0.374232	0.839136	0.214348	0.145162	1.74487	0.420465	0.424439	0.699668	0.27669
0.0462153	6.28745	0.00647011	1.37875	0.28182	0.659636	0.444796	0.465232	0.560519	0.431852	0.839352	0.249404	0.146901	1.98236	0.420892	0.493788	0.699945	0.316314
0.0520691	6.27795	0.0078052	1.48239	0.282475	0.745217	0.445258	0.525681	0.560948	0.489306	0.839601	0.284361	0.148856	2.20833	0.421385	0.562832	0.700258	0.355864
0.0579136	6.26722	0.00923238	1.57659	0.283209	0.829808	0.445776	0.586668	0.561431	0.546572	0.839882	0.319266	0.151016	2.42245	0.421941	0.631488	0.700608	0.395341
0.0637474	6.25513	0.010743	1.66179	0.284021	0.913369	0.446351	0.648215	0.561967	0.603608	0.840196	0.354138	0.15337	2.6245	0.422561	0.699805	0.700995	0.434745
0.0695693	6.24179	0.0123289	1.73837	0.284911	0.995823	0.446984	0.710372	0.562556	0.660404	0.840542	0.388946	0.155907	2.81461	0.423245	0.767737	0.701418	0.474001
0.0753783	6.22706	0.0139823	1.80685	0.285877	1.07709	0.447675	0.773237	0.563197	0.717015	0.84092	0.423698	0.158615	2.99303	0.423992	0.835193	0.701878	0.513181
0.0811727	6.21086	0.0156958	1.86794	0.286918	1.15715	0.448425	0.836857	0.563892	0.773328	0.841331	0.458413	0.161484	3.1601	0.424801	0.902209	0.702374	0.552285
0.0869515	6.19325	0.017463	1.92215	0.288033	1.2359	0.449234	0.901181	0.564638	0.829337	0.841775	0.493052	0.164503	3.31628	0.425673	0.968713	0.702907	0.591235
0.0927132	6.17406	0.0192775	1.97007	0.289221	1.31341	0.450104	0.96633	0.565437	0.885106	0.84225	0.527615	0.167663	3.46207	0.426607	1.03463	0.703476	0.630095
0.0984562	6.15319	0.021134	2.0123	0.290481	1.38964	0.451035	1.03232	0.566288	0.94054	0.842758	0.562096	0.170954	3.59801	0.427601	1.09996	0.704081	0.668779
0.104179	6.13065	0.0230272	2.04944	0.29181	1.46452	0.452028	1.09911	0.56719	0.995598	0.843297	0.596487	0.174368	3.72465	0.428656	1.16471	0.704722	0.707328
0.10988	6.10636	0.0249529	2.08197	0.29321	1.5382	0.453083	1.16686	0.568143	1.05034	0.843869	0.630773	0.177895	3.84258	0.429771	1.22886	0.705399	0.745755
0.115558	6.08019	0.0269068	2.11035	0.294677	1.61061	0.454202	1.23548	0.569147	1.10475	0.844473	0.664995	0.181528	3.95247	0.430946	1.29235	0.706112	0.784009
0.12121	6.05203	0.0288853	2.13508	0.296211	1.68184	0.455385	1.30496	0.570201	1.15878	0.845108	0.69916	0.184775	4.04211	0.43218	1.35511	0.70686	0.822139
0.126835	6.02178	0.0308852	2.15658	0.297811	1.752	0.456634	1.37538	0.571306	1.21243	0.845776	0.733141	0.187598	4.11413	0.433471	1.41718	0.707644	0.860094
0.132431	5.98934	0.0329038	2.17519	0.299475	1.82113	0.457948	1.44671	0.572461	1.26567	0.846474	0.767046	0.189969	4.17075	0.43482	1.47856	0.708463	0.897843
0.137995	5.95462	0.0349385	2.19132	0.301204	1.88937	0.459329	1.51898	0.573665	1.31854	0.847205	0.80087	0.191866	4.21373	0.436226	1.53915	0.709317	0.935402
0.143526	5.91748	0.0367229	2.20357	0.302996	1.95685	0.460778	1.59211	0.574918	1.37097	0.847967	0.834534	0.193274	4.24456	0.437688	1.59901	0.710206	0.9728
0.149022	5.87771	0.0382514	2.21276	0.30485	2.02363	0.462296	1.66607	0.576219	1.423	0.84876	0.868098	0.19418	4.26373	0.439206	1.65809	0.711129	1.01002
0.154479	5.8353	0.0395199	2.21955	0.306767	2.08995	0.463883	1.74092	0.577569	1.47464	0.849584	0.901533	0.195489	4.29059	0.440778	1.71635	0.712088	1.04704
0.159895	5.79002	0.0405255	2.22456	0.308745	2.15603	0.46554	1.81655	0.578967	1.52582	0.85044	0.93486	0.196921	4.31916	0.442404	1.77382	0.71308	1.08388
0.165268	5.74173	0.0412663	2.22794	0.310784	2.22196	0.467268	1.89296	0.580412	1.57657	0.851326	0.968041	0.198885	4.35666	0.444083	1.83046	0.714107	1.12048
0.170594	5.69033	0.041741	2.23002	0.312885	2.2879	0.469067	1.97013	0.581905	1.62686	0.852244	1.00108	0.201391	4.40231	0.445815	1.88633	0.715168	1.15686
0.175871	5.63559	0.0424241	2.23286	0.315048	2.35416	0.470939	2.04794	0.583444	1.67675	0.853192	1.03398	0.204457	4.45475	0.447598	1.94138	0.716263	1.19305
0.181096	5.57744	0.0431676	2.23569	0.317272	2.42099	0.472884	2.12634	0.585029	1.72622	0.85417	1.06674	0.208098	4.5127	0.449432	1.99551	0.717392	1.22904
0.186264	5.51572	0.0441802	2.23936	0.319559	2.48851	0.474901	2.2053	0.58666	1.77521	0.85518	1.09937	0.212333	4.57479	0.451317	2.04884	0.718553	1.26477
0.191374	5.45028	0.0454631	2.24358	0.321909	2.55697	0.476993	2.2847	0.588337	1.82376	0.856219	1.13183	0.216623	4.63238	0.45325	2.10138	0.719748	1.30026
0.19642	5.38099	0.0470176	2.24813	0.324323	2.62658	0.479159	2.36455	0.590059	1.87192	0.857289	1.16415	0.220965	4.68571	0.455232	2.15306	0.720976	1.33557
0.2014	5.30776	0.0488449	2.25275	0.326481	2.68827	0.481399	2.4447	0.591825	1.91961	0.858388	1.19628	0.225354	4.73501	0.457262	2.20392	0.722237	1.37067
0.206311	5.23057	0.050946	2.25718	0.32836	2.74182	0.483714	2.52502	0.593636	1.96687	0.859518	1.22824	0.229788	4.78054	0.459339	2.25392	0.72353	1.40549
0.211147	5.1493	0.0530509	2.26082	0.329942	2.78683	0.486104	2.60554	0.59549	2.01372	0.860677	1.26008	0.234262	4.82252	0.461462	2.30309	0.724856	1.44006
0.215906	5.06395	0.0551588	2.26381	0.331211	2.82279	0.488569	2.68609	0.597388	2.06016	0.861866	1.29175	0.238774	4.86117	0.463631	2.35148	0.726214	1.4744
0.220583	4.97463	0.0572692	2.26623	0.332155	2.84955	0.491109	2.76654	0.599329	2.10618	0.863084	1.32323	0.24332	4.89657	0.465844	2.39904	0.727603	1.50852
0.225175	4.88138	0.0593817	2.26806	0.332763	2.86684	0.493724	2.84689	0.601313	2.15177	0.864331	1.35455	0.247898	4.92899	0.468101	2.44583	0.729025	1.5424
0.229679	4.78432	0.0614955	2.26948	0.333645	2.89183	0.496414	2.927	0.603339	2.19704	0.865608	1.3857	0.252505	4.95864	0.470401	2.49187	0.730477	1.57603
0.234091	4.68365	0.0636106	2.27053	0.334612	2.91923	0.499178	3.00674	0.605407	2.24188	0.866914	1.41665	0.257138	4.98551	0.472744	2.53707	0.731961	1.60944
0.238407	4.57973	0.0657264	2.27123	0.335941	2.95694	0.502017	3.08601	0.607516	2.28635	0.868248	1.44741	0.261795	5.00979	0.475129	2.58154	0.733476	1.64259
0.242624	4.4728	0.0678428	2.27169	0.337647	3.00538	0.504929	3.1648	0.609667	2.33049	0.869611	1.47803	0.266473	5.03163	0.477555	2.62531	0.735022	1.67548
0.246741	4.36324	0.0699594	2.27185	0.339748	3.06487	0.507914	3.24291	0.611859	2.37422	0.871002	1.50844	0.271171	5.05112	0.480021	2.6683	0.736599	1.70815
0.250755	4.25158	0.0720761	2.27182	0.342265	3.13604	0.510972	3.32025	0.614091	2.41768	0.872421	1.53865	0.275885	5.06838	0.482527	2.71064	0.738205	1.74054
0.254664	4.13826	0.0741927	2.27162	0.345225	3.21962	0.514101	3.39684	0.616364	2.46086	0.873869	1.56865	0.280615	5.08348	0.485072	2.75232	0.739842	1.77273
0.258466	4.02384	0.076309	2.2713	0.348264	3.30496	0.517301	3.47248	0.618677	2.50372	0.875344	1.59849	0.285358	5.09646	0.487656	2.79334	0.741508	1.80465
0.262161	3.90888	0.0784251	2.27085	0.351383	3.39197	0.520572	3.54705	0.621029	2.5463	0.876848	1.62815	0.290112	5.10741	0.490277	2.83372	0.743205	1.83635
0.26575	3.79394	0.0805405	2.27029	0.354585	3.48048	0.523911	3.62062	0.623421	2.5886	0.878378	1.65757	0.294875	5.11652	0.492936	2.87346	0.74493	1.86781
0.269231	3.67966	0.0826555	2.26969	0.357869	3.57019	0.527318	3.69298	0.625853	2.63073	0.879936	1.68683	0.299646	5.12367	0.495631	2.91265	0.746685	1.89903
0.272606	3.56651	0.0847698	2.26898	0.361237	3.66067	0.530792	3.76409	0.628324	2.67266	0.881522	1.7159	0.304422	5.129	0.498363	2.95133	0.748469	1.93003
0.275877	3.45506	0.0868835	2.26822	0.36469	3.75154	0.534332	3.83387	0.630833	2.71434	0.883134	1.74475	0.309203	5.13258	0.500773	2.98459	0.750281	1.96076
0.279045	3.34582	0.0889964	2.26741	0.368228	3.84242	0.537936	3.90225	0.633381	2.75594	0.884773	1.77337	0.313986	5.13445	0.502848	3.0126	0.752123	1.99124
