Sym0		Asym0		Sym2		Sym3		Sym4		Asym1		Asym3	
461  Points		490  Points		148  Points		115  Points		105  Points		328  Points		124  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.424372	4.33237	0.211865	2.12235	0.842855	8.59807	0.97702	9.9882			0.698322	7.12384	0.916179	9.32615
0.425509	4.30305	0.213949	2.12341	0.848282	8.57196	0.983597	9.96056			0.700927	7.0831	0.922805	9.30534
0.426649	4.2743	0.216033	2.12445	0.853642	8.54567	0.990174	9.93344			0.703479	7.04258	0.929411	9.28473
0.427791	4.24611	0.218117	2.12546	0.858937	8.51921	0.996752	9.90683			0.705979	7.00229	0.935997	9.2643
0.428934	4.21845	0.220201	2.12646	0.864164	8.49258	1.00333	9.88072			0.708429	6.96226	0.942561	9.24402
0.430081	4.19132	0.222284	2.12745	0.869326	8.46579					0.710831	6.92247	0.949101	9.22388
0.43123	4.1647	0.224368	2.12841	0.874421	8.43884					0.713186	6.88296	0.955616	9.20385
0.432381	4.13858	0.226452	2.12936	0.87945	8.41174					0.715496	6.84372	0.962104	9.18393
0.433536	4.11296	0.228535	2.13028	0.884412	8.38449					0.717762	6.80475	0.968565	9.1641
0.434693	4.0878	0.230619	2.1312	0.889309	8.35709					0.719987	6.76608	0.974996	9.14434
0.435854	4.06312	0.232702	2.13209	0.89414	8.32956					0.722171	6.7277	0.981396	9.12464
0.437018	4.03889	0.234786	2.13297	0.898905	8.3019					0.724316	6.68961	0.987765	9.10498
0.438185	4.0151	0.236869	2.13384	0.903606	8.27412					0.726423	6.65184	0.994101	9.08536
0.439355	3.99175	0.238952	2.13469	0.908242	8.24622					0.728493	6.61436	1.0004	9.06575
0.44053	3.96882	0.241036	2.13553	0.912814	8.21821					0.730528	6.57721		
0.441707	3.94631	0.243119	2.13635	0.917323	8.19011					0.73253	6.54036		
0.442889	3.9242	0.245202	2.13716	0.921769	8.1619					0.734498	6.50384		
0.444074	3.90249	0.247285	2.13795	0.926152	8.13362					0.736435	6.46763		
0.445263	3.88116	0.249368	2.13873	0.930474	8.10525					0.738342	6.43175		
0.446457	3.86021	0.251451	2.1395	0.934734	8.07681					0.74022	6.39619		
0.447654	3.83963	0.253534	2.14026	0.938934	8.04831					0.742069	6.36096		
0.448855	3.81941	0.255617	2.141	0.943074	8.01974					0.743891	6.32605		
0.45006	3.79954	0.2577	2.14174	0.947155	7.99113					0.745686	6.29148		
0.451269	3.78002	0.259783	2.14246	0.951177	7.96248					0.747457	6.25723		
0.452483	3.76083	0.261866	2.14317	0.955142	7.93379					0.749203	6.2233		
0.4537	3.74198	0.263948	2.14387	0.959049	7.90507					0.750926	6.18971		
0.454922	3.72344	0.266031	2.14455	0.962901	7.87633					0.752626	6.15644		
0.456148	3.70522	0.268114	2.14523	0.966697	7.84757					0.754304	6.1235		
0.457379	3.68731	0.270197	2.1459	0.970438	7.81881					0.755961	6.09089		
0.458614	3.6697	0.272279	2.14655	0.974126	7.79004					0.757599	6.0586		
0.459853	3.65239	0.274362	2.1472	0.97776	7.76128					0.759217	6.02664		
0.461096	3.63537	0.276444	2.14784	0.981342	7.73252					0.760816	5.99499		
0.462344	3.61862	0.278527	2.14847	0.984873	7.70379					0.762397	5.96367		
0.463597	3.60216	0.280609	2.14909	0.988352	7.67507					0.763961	5.93267		
0.464854	3.58596	0.282692	2.1497	0.991782	7.64638					0.765508	5.90198		
0.466115	3.57003	0.284774	2.1503	0.995163	7.61773					0.76704	5.87161		
0.46738	3.55436	0.286857	2.15089	0.998496	7.58912					0.768556	5.84155		
0.46865	3.53895	0.288939	2.15147	1.00178	7.56054					0.770057	5.81181		
0.469925	3.52378	0.291022	2.15205							0.771544	5.78237		
0.471204	3.50886	0.293104	2.15262							0.773017	5.75324		
0.472487	3.49417	0.295186	2.15318							0.774477	5.72441		
0.473775	3.47972	0.297269	2.15373							0.775924	5.69588		
0.475068	3.4655	0.299351	2.15427							0.77736	5.66766		
0.476365	3.4515	0.301433	2.15481							0.778783	5.63972		
0.477666	3.43772	0.303515	2.15534							0.780195	5.61209		
0.478972	3.42416	0.305598	2.15586							0.781597	5.58474		
0.480282	3.41081	0.30768	2.15638							0.782988	5.55768		
0.481596	3.39766	0.309762	2.15689							0.78437	5.53091		
0.482915	3.38472	0.311844	2.15739							0.785741	5.50442		
0.484239	3.37198	0.313926	2.15788							0.787104	5.47821		
0.485567	3.35943	0.316008	2.15837							0.788458	5.45228		
0.486899	3.34707	0.31809	2.15885							0.789803	5.42662		
0.488236	3.3349	0.320172	2.15933							0.791141	5.40123		
0.489577	3.32291	0.322254	2.1598							0.79247	5.37611		
0.490922	3.3111	0.324336	2.16027							0.793793	5.35126		
0.492272	3.29947	0.326418	2.16072							0.795108	5.32667		
0.493626	3.28802	0.3285	2.16118							0.796416	5.30234		
0.494984	3.27673	0.330582	2.16162							0.797718	5.27827		
0.496347	3.26561	0.332664	2.16207							0.799014	5.25445		
0.497714	3.25465	0.334746	2.1625							0.800303	5.23088		
0.499085	3.24385	0.336828	2.16293							0.801587	5.20756		
0.50046	3.23321	0.33891	2.16336							0.802866	5.18448		
0.50184	3.22273	0.340992	2.16378							0.804139	5.16165		
0.503224	3.2124	0.343073	2.16419							0.805408	5.13906		
0.504612	3.20221	0.345155	2.1646							0.806672	5.11671		
0.506004	3.19217	0.347237	2.16501							0.807931	5.09459		
0.5074	3.18228	0.349319	2.16541							0.809186	5.0727		
