Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
477  Points		496  Points		248  Points		175  Points		152  Points		116  Points		384  Points		195  Points		155  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00149191	6.0158	6.42541e-005	0.230321	0.27952	0.0838197	0.435041	0.0460417	0.559029	0.0628304	0.83854	0.0471671	0.13977	0.221903	0.419268	0.0580737	0.698777	0.0388815
0.0070968	6.0153	0.000278843	0.310037	0.279598	0.123609	0.435084	0.0719478	0.559087	0.0890735	0.838584	0.063058	0.139976	0.350907	0.419322	0.0898628	0.698813	0.0568148
0.0127008	6.01378	0.000641974	0.46752	0.27975	0.203061	0.435175	0.123812	0.559195	0.141582	0.838657	0.0948373	0.140423	0.607183	0.419435	0.153443	0.698883	0.0926705
0.0183028	6.01141	0.00115001	0.6204	0.279976	0.282276	0.435315	0.175757	0.559351	0.194012	0.83876	0.126609	0.141108	0.859139	0.419608	0.216883	0.698986	0.128493
0.0239023	6.0082	0.00179802	0.767444	0.280276	0.361166	0.435503	0.227867	0.559556	0.246356	0.838893	0.158364	0.142024	1.10524	0.419839	0.280188	0.699122	0.16425
0.0294984	6.00405	0.00258006	0.907578	0.280649	0.439552	0.435739	0.280229	0.55981	0.298676	0.839056	0.190089	0.143167	1.34402	0.42013	0.343371	0.699292	0.200021
0.0350902	5.99906	0.00348919	1.0399	0.281095	0.517368	0.436025	0.332879	0.560113	0.350874	0.839247	0.221824	0.144529	1.57431	0.420479	0.406381	0.699495	0.235749
0.040677	5.99316	0.00451779	1.16391	0.281613	0.594557	0.43636	0.385812	0.560464	0.402903	0.839469	0.253506	0.146101	1.79532	0.420887	0.469195	0.699731	0.271388
0.0462578	5.98629	0.005658	1.27929	0.282203	0.671006	0.436744	0.439089	0.560864	0.454813	0.83972	0.285158	0.147874	2.00634	0.421354	0.531687	0.700001	0.306998
0.0518318	5.97847	0.00690161	1.38583	0.282864	0.746634	0.437178	0.492835	0.561312	0.506557	0.84	0.316747	0.149839	2.20697	0.421878	0.593903	0.700303	0.342548
0.0573981	5.96972	0.00824035	1.48364	0.283594	0.821425	0.437662	0.547006	0.561808	0.558116	0.84031	0.348284	0.151987	2.39699	0.42246	0.655859	0.700639	0.378053
0.0629557	5.95998	0.0096662	1.57297	0.284394	0.895275	0.438197	0.601663	0.562352	0.609526	0.840649	0.379865	0.154306	2.57643	0.4231	0.717442	0.701008	0.413467
0.0685038	5.94914	0.0111714	1.65407	0.285263	0.968048	0.438783	0.656925	0.562943	0.66071	0.841018	0.411313	0.156787	2.74546	0.423797	0.778646	0.701409	0.448774
