Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2	
0.325405	8.22264	0.0684126	1.91879	0.300584	8.6045	0.43818	10.9927	0.553305	13.9855	0.666423	16.6625	0.383388	9.91839	0.727021	10.6595
0.329653	8.13838	0.070519	1.9275	0.306067	8.53384	0.444832	10.9047	0.558921	13.8024	0.670977	16.3944	0.386089	9.90301	0.725508	10.6706
0.333669	8.05232	0.0726243	1.93575	0.311298	8.45992	0.451611	10.8237	0.564698	13.6314	0.675599	16.1399	0.387816	9.89327	0.723147	10.6882
0.337465	7.96484	0.0747286	1.94357	0.316276	8.38297	0.458507	10.749	0.570631	13.4717	0.680288	15.8981	0.390298	9.87943	0.719945	10.7125
0.341051	7.87628	0.0768318	1.95099	0.321005	8.30325	0.465512	10.6799	0.576714	13.3222	0.685043	15.6681	0.392993	9.86457	0.715912	10.744
0.344439	7.78697	0.0789341	1.95805	0.325487	8.22107	0.472617	10.616	0.582941	13.1824	0.689862	15.4491	0.396655	9.84467	0.711056	10.7831
0.347641	7.69723	0.0810355	1.96477	0.329731	8.13677	0.479811	10.5567	0.589306	13.0513	0.694745	15.2404	0.40128	9.81997	0.705392	10.8306
0.350669	7.60735	0.083136	1.97117	0.333743	8.05068	0.487086	10.5015	0.595804	12.9285	0.699689	15.0415	0.406862	9.79075	0.698936	10.8872
0.353536	7.51761	0.0852357	1.97728	0.337535	7.96318	0.494432	10.4499	0.602427	12.8132	0.704695	14.8516	0.413394	9.75728	0.692526	10.9462
0.356254	7.42823	0.0873346	1.9831	0.341117	7.87459	0.501841	10.4017	0.609171	12.7048	0.709761	14.6703	0.420863	9.71983	0.686164	11.0078
0.358833	7.33942	0.0894327	1.98867	0.344501	7.78527	0.509303	10.3564	0.616029	12.603	0.714886	14.4971	0.428302	9.68327	0.679849	11.072
0.361284	7.25138	0.0915302	1.994	0.3477	7.69553	0.515844	10.319	0.622996	12.5071	0.72007	14.3314	0.435707	9.64747	0.673582	11.1389
0.363618	7.16425	0.093627	1.99911	0.350725	7.60565	0.521444	10.2886	0.630066	12.4168	0.725311	14.1729	0.443074	9.61229	0.667362	11.2088
0.365844	7.07816	0.0957231	2.004	0.353589	7.51591	0.52609	10.2643	0.637233	12.3316	0.730609	14.0212	0.450399	9.57762	0.66119	11.2816
0.36797	6.99324	0.0978187	2.00869	0.356304	7.42654	0.529771	10.2457	0.644493	12.2512	0.735964	13.8758	0.457679	9.54336	0.655066	11.3577
0.370005	6.90957	0.0999136	2.01319	0.358881	7.33775	0.532482	10.2323	0.651839	12.1752	0.741375	13.7366	0.464911	9.50941	0.648988	11.4371
0.371956	6.82722	0.102008	2.01752	0.36133	7.24972	0.534218	10.2238	0.659266	12.1033	0.746841	13.603	0.47209	9.47567	0.642959	11.52
0.373831	6.74626	0.104102	2.02168	0.363661	7.16261	0.536717	10.2118	0.66677	12.0352	0.752364	13.4749	0.479213	9.44207	0.636976	11.6065
0.375635	6.66672	0.106195	2.02568	0.365885	7.07655	0.539435	10.1989	0.674345	11.9706	0.757942	13.352	0.486276	9.40851	0.631041	11.6969
0.377374	6.58864	0.108288	2.02953	0.368009	6.99165	0.543137	10.1818	0.681986	11.9093	0.763577	13.2341	0.493275	9.37493	0.625152	11.7914
0.379054	6.51205	0.110381	2.03325	0.370043	6.908	0.547823	10.1607	0.689689	11.851	0.769267	13.1208	0.500206	9.34125	0.619311	11.8902
0.38068	6.43695	0.112473	2.03683	0.371992	6.82568	0.553498	10.1358	0.697448	11.7955	0.775015	13.0121	0.507065	9.30741	0.613517	11.9935
0.382256	6.36335	0.114565	2.04028	0.373865	6.74474	0.560161	10.1075	0.705259	11.7426	0.78082	12.9077	0.51385	9.27335	0.60777	12.1016
0.383787	6.29126	0.116656	2.04362	0.375668	6.66523	0.567814	10.0762	0.713116	11.692	0.786685	12.8074	0.520555	9.23901	0.602071	12.2147
0.385276	6.22066	0.118747	2.04684	0.377406	6.58718	0.575468	10.046	0.721015	11.6437	0.792609	12.711	0.527178	9.20435	0.596421	12.3332
0.386727	6.15154	0.120837	2.04995	0.379085	6.51061	0.58312	10.0166	0.728951	11.5973	0.798595	12.6185	0.533714	9.16931	0.590819	12.4574
0.388142	6.0839	0.122928	2.05296	0.38071	6.43554	0.590767	9.98812	0.736918	11.5528	0.804645	12.5296	0.54016	9.13386	0.585267	12.5876
0.389526	6.01771	0.125018	2.05588	0.382286	6.36198	0.598404	9.96035	0.744911	11.51	0.81076	12.4443	0.546514	9.09796	0.579765	12.7242
0.39088	5.95294	0.127107	2.0587	0.383816	6.28991	0.606029	9.93322	0.752924	11.4687	0.816943	12.3624	0.552771	9.06158	0.574315	12.8677
0.392208	5.88959	0.129197	2.06143	0.385304	6.21934	0.613639	9.90666	0.760952	11.4288	0.823198	12.2838	0.55893	9.0247	0.568917	13.0185
0.393511	5.82763	0.131286	2.06408	0.386754	6.15025	0.62123	9.8806	0.768989	11.3901	0.829526	12.2086	0.564986	8.98729	0.563574	13.1772
0.394792	5.76702	0.133375	2.06665	0.388169	6.08263	0.628801	9.85498	0.777029	11.3526	0.835933	12.1364	0.570939	8.94934	0.558286	13.3443
0.396052	5.70775	0.135463	2.06914	0.389552	6.01647	0.636348	9.82973	0.785066	11.3159	0.842421	12.0674	0.576785	8.91084	0.553055	13.5203
0.397294	5.64978	0.137552	2.07156	0.390906	5.95174	0.64387	9.80481	0.793093	11.2802	0.848995	12.0014	0.582523	8.87179	0.547883	13.7061
0.398518	5.59309	0.13964	2.07391	0.392233	5.88841	0.651364	9.78017	0.801103	11.2451	0.855659	11.9384	0.58815	8.83218	0.542771	13.9022
0.399728	5.53766	0.141728	2.07619	0.393536	5.82647	0.658828	9.75576	0.809091	11.2106	0.862418	11.8782	0.593667	8.79201	0.537722	14.1096
0.400923	5.48344	0.143816	2.07841	0.394816	5.76589	0.66626	9.73155	0.817049	11.1766	0.869276	11.821	0.599072	8.7513	0.532738	14.3291
0.402106	5.43042	0.145903	2.08056	0.396076	5.70664	0.673658	9.7075	0.824971	11.1429	0.876237	11.7666	0.604364	8.71006	0.527821	14.5618
0.403277	5.37856	0.147991	2.08266	0.397317	5.6487	0.681019	9.68357	0.832851	11.1095	0.883306	11.7149	0.609542	8.6683	0.522973	14.8087
0.404438	5.32784	0.150078	2.0847	0.398542	5.59204	0.688343	9.65973	0.840684	11.0764	0.890486	11.666	0.614608	8.62605	0.518197	15.0711
0.40559	5.27822	0.152165	2.08668	0.399751	5.53662	0.695626	9.63596	0.847467	11.0476	0.89778	11.6197	0.619561	8.58332	0.513496	15.3503
0.406733	5.22969	0.154252	2.08861	0.400946	5.48243	0.702868	9.61222	0.853216	11.023	0.90519	11.5761	0.624401	8.54014	0.508872	15.6479
0.407869	5.18222	0.156338	2.0905	0.402128	5.42943	0.710067	9.58849	0.857945	11.0028	0.912717	11.5349	0.62913	8.49655	0.504328	15.9655
0.408998	5.13577	0.158425	2.09233	0.403299	5.37759	0.717219	9.56474	0.861669	10.9868	0.920361	11.4961	0.633748	8.45256	0.499866	16.3052
0.410122	5.09033	0.160511	2.09412	0.40446	5.32689	0.724325	9.54096	0.864398	10.975	0.928121	11.4597	0.638257	8.40821	0.49549	16.6691
0.41124	5.04586	0.162598	2.09586	0.405611	5.2773	0.731383	9.51712	0.86614	10.9675	0.935993	11.4255	0.642658	8.36354	0.491203	17.0596
0.412355	5.00235	0.164684	2.09756	0.406754	5.22879	0.738389	9.4932	0.868639	10.9567	0.943975	11.3933	0.646953	8.31856	0.487008	17.4795
0.413465	4.95976	0.16677	2.09922	0.40789	5.18133	0.745344	9.46919	0.871348	10.9449	0.952062	11.3631	0.651143	8.27333	0.482907	17.9319
0.414572	4.91808	0.168855	2.10083	0.40902	5.13491	0.752245	9.44506	0.875019	10.9289	0.96025	11.3348	0.655231	8.22787	0.478905	18.4206
0.415677	4.87728	0.170941	2.10241	0.410143	5.08948	0.75909	9.42081	0.879641	10.9086	0.967463	11.3116	0.659218	8.18221	0.475004	18.9496
0.41678	4.83733	0.173027	2.10395	0.411262	5.04503	0.765879	9.39641	0.8852	10.8841	0.973666	11.2927	0.663107	8.13639	0.471207	19.5239
0.417739	4.80321	0.175112	2.10546	0.412376	5.00154	0.772609	9.37185	0.891679	10.8554	0.97883	11.2777	0.6669	8.09044	0.467518	20.1488
0.418556	4.77461	0.177198	2.10693	0.413486	4.95897	0.77928	9.34713	0.89906	10.8225	0.982936	11.2663	0.6706	8.0444	0.463941	20.8311
0.419232	4.75129	0.179283	2.10837	0.414593	4.9173	0.785889	9.32223	0.906386	10.7897	0.985967	11.2581	0.674207	7.99829	0.460478	21.5783
0.419766	4.73307	0.181368	2.10978	0.415698	4.87651	0.792436	9.29713	0.913662	10.757	0.987912	11.2529	0.677726	7.95214	0.457133	22.3995
0.420158	4.71978	0.183453	2.11115	0.416801	4.83659	0.798918	9.27184	0.920891	10.7245	0.990714	11.2457	0.681159	7.90598	0.453909	23.3055
0.420409	4.71133	0.185538	2.11249	0.417902	4.79749	0.805336	9.24634	0.928079	10.6922	0.99377	11.2379	0.684507	7.85984	0.450809	24.3093
0.42077	4.69926	0.187623	2.11381	0.419001	4.75922	0.811687	9.22063	0.93523	10.6602	0.99794	11.2276	0.687773	7.81376	0.447837	25.4264
0.421163	4.68622	0.189708	2.1151	0.4201	4.72173	0.817971	9.19469	0.942348	10.6284	1.00324	11.215	0.69096	7.76774	0.444996	26.6762
0.421696	4.66865	0.191793	2.11635	0.421199	4.68502	0.824186	9.16854	0.949438	10.597			0.69407	7.72183	0.442289	28.0824
0.422371	4.64668	0.193877	2.11759	0.422297	4.64906	0.830332	9.14215	0.956505	10.566			0.697106	7.67603	0.439719	29.6747
0.423187	4.62048	0.195962	2.11879	0.423396	4.61383	0.836408	9.11554	0.963551	10.5354			0.700069	7.63038	0.437289	31.4907
0.424145	4.59025	0.198046	2.11998	0.424496	4.57932	0.842412	9.08869	0.970581	10.5053			0.702962	7.58489	0.435002	33.579
0.425245	4.55621	0.200131	2.12113	0.425596	4.54551	0.848345	9.06161	0.977597	10.4756			0.705788	7.53959	0.43286	36.003
0.426347	4.52286	0.202215	2.12227	0.426698	4.51237	0.854206	9.0343	0.984603	10.4464			0.708549	7.49449	0.430867	38.8476
0.427449	4.49018	0.204299	2.12338	0.427801	4.4799	0.859993	9.00676	0.991601	10.4176			0.711246	7.44961	0.429025	42.2289
0.428553	4.45815	0.206383	2.12447	0.428906	4.44807	0.865708	8.979	0.998592	10.3894			0.713883	7.40496	0.427336	46.3095
0.42966	4.42675	0.208468	2.12554	0.430013	4.41687	0.871349	8.95101	1.00558	10.3616			0.71646	7.36056	0.425802	51.3255
0.430768	4.39597	0.210552	2.12658	0.431121	4.38628	0.876915	8.92279					0.718981	7.31643	0.424426	57.6319
0.431878	4.36579	0.212636	2.12761	0.432233	4.35629	0.882408	8.89436					0.721447	7.27257	0.423209	65.79
0.432991	4.3362	0.21472	2.12862	0.433346	4.32688	0.887827	8.86572					0.72386	7.229	0.422153	76.7407
0.434106	4.30718	0.216803	2.12961	0.434462	4.29805	0.893172	8.83688					0.726223	7.18573	0.421259	92.1927
0.435224	4.27872	0.218887	2.13058	0.435582	4.26976	0.898442	8.80783					0.728536	7.14277	0.420529	115.605
0.436346	4.25081	0.220971	2.13153	0.436704	4.24202	0.903639	8.77859					0.730802	7.10013	0.419964	155.201
0.43747	4.22343	0.223055	2.13246	0.437829	4.21481	0.908762	8.74917					0.733022	7.05781	0.419564	236.474
0.438597	4.19656	0.225138	2.13338	0.438957	4.1881	0.913811	8.71957					0.735198	7.01583	0.419331	497.689
0.439728	4.17021	0.227222	2.13428	0.440089	4.16191	0.918787	8.6898					0.737332	6.97419		
0.440862	4.14435	0.229306	2.13517	0.441224	4.1362	0.923691	8.65987					0.739425	6.93289		
0.442	4.11896	0.231389	2.13604	0.442363	4.11097	0.928523	8.62979					0.741479	6.89194		
0.443141	4.09405	0.233472	2.13689	0.443506	4.08621	0.933283	8.59956					0.743496	6.85135		
0.444286	4.0696	0.235556	2.13773	0.444652	4.0619	0.937971	8.5692					0.745476	6.81112		
0.445435	4.0456	0.237639	2.13856	0.445802	4.03804	0.942589	8.53871					0.747421	6.77125		
0.446588	4.02204	0.239723	2.13937	0.446956	4.01461	0.947138	8.5081					0.749332	6.73175		
0.447745	3.9989	0.241806	2.14016	0.448114	3.99161	0.951617	8.47739					0.751212	6.69262		
0.448906	3.97618	0.243889	2.14095	0.449277	3.96902	0.956028	8.44658					0.75306	6.65385		
0.45007	3.95387	0.245972	2.14172	0.450443	3.94684	0.960371	8.41567					0.754878	6.61546		
0.45124	3.93196	0.248055	2.14247	0.451613	3.92505	0.964647	8.38469					0.756668	6.57744		
0.452413	3.91044	0.250138	2.14322	0.452788	3.90365	0.968857	8.35363					0.75843	6.53979		
0.45359	3.88929	0.252222	2.14395	0.453967	3.88263	0.973002	8.32251					0.760166	6.50251		
0.454772	3.86852	0.254305	2.14467	0.45515	3.86198	0.977082	8.29134					0.761876	6.46561		
0.455959	3.84812	0.256388	2.14538	0.456338	3.84168	0.981099	8.26012					0.763561	6.42908		
0.457149	3.82806	0.258471	2.14608	0.45753	3.82174	0.985053	8.22886					0.765223	6.39293		
0.458344	3.80836	0.260553	2.14677	0.458726	3.80215	0.988945	8.19757					0.766862	6.35714		
0.459544	3.78899	0.262636	2.14745	0.459927	3.78289	0.992777	8.16626					0.76848	6.32172		
0.460748	3.76996	0.264719	2.14811	0.461133	3.76396	0.996549	8.13494					0.770077	6.28667		
0.461956	3.75125	0.266802	2.14877	0.462343	3.74535	1.00026	8.10362					0.771653	6.25199		
0.463169	3.73286	0.268885	2.14941	0.463557	3.72706							0.77321	6.21767		
0.464387	3.71478	0.270968	2.15005	0.464776	3.70908							0.774749	6.18372		
0.465609	3.697	0.27305	2.15068	0.466	3.69139							0.77627	6.15012		
0.466836	3.67952	0.275133	2.15129	0.467228	3.67401							0.777774	6.11689		
0.468067	3.66233	0.277216	2.1519	0.46846	3.65691							0.779262	6.08401		
0.469303	3.64542	0.279298	2.1525	0.469698	3.64009							0.780734	6.05148		
0.470543	3.6288	0.281381	2.15309	0.47094	3.62355							0.78219	6.0193		
0.471788	3.61244	0.283464	2.15367	0.472186	3.60728							0.783633	5.98747		
0.473038	3.59636	0.285546	2.15425	0.473437	3.59128							0.785061	5.95599		
0.474292	3.58053	0.287629	2.15481	0.474693	3.57554							0.786476	5.92484		
0.475551	3.56496	0.289711	2.15537	0.475953	3.56005							0.787878	5.89404		
0.476815	3.54964	0.291794	2.15592	0.477218	3.5448							0.789268	5.86357		
0.478083	3.53456	0.293876	2.15646	0.478488	3.52981							0.790647	5.83343		
0.479355	3.51973	0.295959	2.15699	0.479762	3.51505							0.792013	5.80362		
0.480633	3.50513	0.298041	2.15752	0.481041	3.50052							0.79337	5.77413		
0.481915	3.49076	0.300123	2.15804	0.482324	3.48622							0.794715	5.74497		
0.483201	3.47661	0.302206	2.15855	0.483612	3.47215							0.796051	5.71613		
0.484492	3.46269	0.304288	2.15906	0.484905	3.4583							0.797378	5.6876		
0.485788	3.44899	0.30637	2.15956	0.486202	3.44466							0.798695	5.65939		
0.487088	3.43549	0.308453	2.16005	0.487504	3.43123							0.800003	5.63148		
0.488393	3.42221	0.310535	2.16053	0.48881	3.41801							0.801303	5.60388		
0.489702	3.40912	0.312617	2.16101	0.490121	3.40499							0.802596	5.57658		
0.491016	3.39624	0.314699	2.16148	0.491436	3.39218							0.80388	5.54958		
0.492334	3.38356	0.316782	2.16195	0.492756	3.37955							0.805158	5.52288		
0.493657	3.37106	0.318864	2.16241	0.49408	3.36712							0.806428	5.49647		
0.494984	3.35876	0.320946	2.16287	0.495409	3.35487							0.807692	5.47034		
0.496316	3.34663	0.323028	2.16332	0.496742	3.34281							0.808949	5.4445		
0.497652	3.33469	0.32511	2.16376	0.498079	3.33093							0.8102	5.41894		
0.498993	3.32293	0.327193	2.1642	0.499421	3.31922							0.811446	5.39366		
0.500338	3.31134	0.329275	2.16463	0.500768	3.30769							0.812686	5.36865		
0.501687	3.29993	0.331357	2.16506	0.502119	3.29632							0.81392	5.34392		
0.503041	3.28868	0.333439	2.16548	0.503474	3.28513							0.81515	5.31945		
0.504399	3.27759	0.335521	2.16589	0.504833	3.27409							0.816375	5.29525		
0.505762	3.26667	0.337603	2.16631	0.506197	3.26322							0.817596	5.27131		
0.507129	3.25591	0.339685	2.16671	0.507565	3.2525							0.818812	5.24763		
0.5085	3.2453	0.341767	2.16711	0.508938	3.24194							0.820024	5.22421		
0.509875	3.23484	0.343849	2.16751	0.510315	3.23153							0.821232	5.20103		
0.511255	3.22453	0.345931	2.1679	0.511696	3.22127							0.822437	5.17811		
0.512639	3.21437	0.348013	2.16829	0.513081	3.21116							0.823638	5.15543		
0.514027	3.20435	0.350095	2.16867	0.51447	3.20119							0.824836	5.13299		
0.515419	3.19448	0.352177	2.16905	0.515864	3.19136							0.826031	5.1108		
0.516815	3.18474	0.354259	2.16942	0.517262	3.18167							0.827223	5.08884		
0.518216	3.17514	0.356341	2.16979	0.518663	3.17211							0.828412	5.06711		
0.519621	3.16568	0.358423	2.17016	0.520069	3.16269							0.829598	5.04561		
0.521029	3.15635	0.360504	2.17052	0.52148	3.1534							0.830783	5.02434		
0.522442	3.14714	0.362586	2.17088	0.522894	3.14423							0.831965	5.0033		
0.523859	3.13807	0.364668	2.17123	0.524312	3.1352							0.833144	4.98248		
0.52528	3.12911	0.36675	2.17158	0.525734	3.12628							0.834322	4.96188		
0.526705	3.12028	0.368832	2.17192	0.52716	3.11749							0.835498	4.94149		
0.528134	3.11157	0.370914	2.17226	0.52859	3.10882							0.836673	4.92132		
0.529567	3.10298	0.372995	2.1726	0.530025	3.10027							0.837846	4.90135		
0.531004	3.09451	0.375077	2.17293	0.531463	3.09183							0.839017	4.8816		
0.532444	3.08615	0.377159	2.17326	0.532905	3.08351							0.840187	4.86205		
0.533889	3.0779	0.379241	2.17359	0.53435	3.07529							0.841356	4.84271		
0.535337	3.06976	0.381323	2.17391	0.5358	3.06719							0.842524	4.82356		
0.53679	3.06173	0.383404	2.17423	0.537254	3.05919							0.843691	4.80461		
0.538246	3.05381	0.385486	2.17455	0.538711	3.0513							0.844857	4.78586		
0.539706	3.04599	0.387568	2.17486	0.540172	3.04352							0.846022	4.7673		
0.541169	3.03828	0.389649	2.17517	0.541637	3.03584							0.847187	4.74893		
0.542637	3.03066	0.391731	2.17548	0.543105	3.02825							0.848351	4.73075		
0.544108	3.02315	0.393813	2.17578	0.544578	3.02077							0.849515	4.71276		
0.545583	3.01573	0.395895	2.17608	0.546054	3.01338							0.850678	4.69494		
0.547061	3.00841	0.397976	2.17638	0.547534	3.00609							0.851841	4.67731		
0.548543	3.00118	0.400058	2.17667	0.549017	2.9989							0.853004	4.65986		
0.550029	2.99405	0.40214	2.17696	0.550504	2.99179							0.854166	4.64258		
0.551519	2.98701	0.404221	2.17725	0.551994	2.98478							0.855329	4.62547		
0.553012	2.98006	0.406303	2.17753	0.553488	2.97786							0.856492	4.60854		
0.554508	2.97319	0.408384	2.17781	0.554986	2.97102							0.857655	4.59178		
0.556008	2.96642	0.410466	2.17809	0.556487	2.96427							0.858818	4.57519		
0.557512	2.95973	0.412548	2.17837	0.557992	2.95761							0.859981	4.55876		
0.559019	2.95312	0.414629	2.17864	0.5595	2.95103							0.861145	4.54249		
0.560529	2.9466	0.416711	2.17891	0.561012	2.94453							0.862309	4.52638		
0.562043	2.94015	0.418792	2.17918	0.562526	2.93812							0.863473	4.51044		
0.56356	2.93379	0.420874	2.17945	0.564045	2.93178							0.864638	4.49465		
0.565081	2.92751	0.422956	2.17971	0.565567	2.92552							0.865804	4.47901		
0.566605	2.92131	0.425037	2.17997	0.567092	2.91934							0.86697	4.46353		
0.568133	2.91518	0.427119	2.18023	0.56862	2.91324							0.868137	4.44821		
0.569663	2.90912	0.4292	2.18048	0.570152	2.90721							0.869305	4.43303		
0.571197	2.90315	0.431282	2.18073	0.571687	2.90125							0.870473	4.41799		
0.572735	2.89724	0.433363	2.18098	0.573226	2.89537							0.871643	4.40311		
0.574275	2.8914	0.435445	2.18123	0.574767	2.88956							0.872813	4.38836		
0.575819	2.88564	0.437526	2.18148	0.576312	2.88382							0.873984	4.37376		
0.577366	2.87995	0.439608	2.18172	0.57786	2.87815							0.875156	4.3593		
0.578916	2.87432	0.441689	2.18196	0.579411	2.87254							0.876329	4.34498		
0.580469	2.86876	0.443771	2.1822	0.580965	2.867							0.877504	4.3308		
