Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
459  Points		492  Points		459  Points		141  Points		111  Points		103  Points		323  Points		121  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.54456	3.00451	0.394227	2.17495	0.544243	3.00607							0.846798	4.66827		
0.546043	2.99729	0.396309	2.17525	0.545725	2.99883							0.847973	4.65086		
0.54753	2.99016	0.398391	2.17555	0.547211	2.99168							0.849148	4.63362		
0.549021	2.98312	0.400472	2.17585	0.548701	2.98462							0.850323	4.61656		
0.550515	2.97617	0.402554	2.17614	0.550194	2.97765							0.851497	4.59967		
0.552012	2.96931	0.404635	2.17643	0.551691	2.97078							0.852672	4.58295		
0.553513	2.96254	0.406717	2.17672	0.553192	2.96398							0.853846	4.56639		
0.555018	2.95585	0.408798	2.177	0.554696	2.95728							0.85502	4.55		
0.556526	2.94925	0.41088	2.17729	0.556203	2.95066							0.856195	4.53378		
0.558038	2.94273	0.412962	2.17757	0.557714	2.94412							0.85737	4.51771		
0.559553	2.9363	0.415043	2.17784	0.559228	2.93767							0.858545	4.5018		
0.561071	2.92994	0.417125	2.17812	0.560746	2.93129							0.859721	4.48605		
0.562593	2.92366	0.419206	2.17839	0.562267	2.925							0.860897	4.47045		
0.564118	2.91746	0.421288	2.17866	0.563791	2.91878							0.862073	4.45501		
0.565647	2.91134	0.423369	2.17892	0.565319	2.91264							0.86325	4.43971		
0.567179	2.90529	0.425451	2.17918	0.56685	2.90658							0.864428	4.42457		
0.568714	2.89932	0.427532	2.17944	0.568385	2.90059							0.865606	4.40957		
0.570252	2.89342	0.429613	2.1797	0.569922	2.89467							0.866785	4.39472		
0.571794	2.88759	0.431695	2.17996	0.571463	2.88883							0.867964	4.38001		
0.573339	2.88183	0.433776	2.18021	0.573008	2.88306							0.869145	4.36544		
0.574887	2.87614	0.435858	2.18046	0.574555	2.87736							0.870326	4.35101		
0.576438	2.87052	0.437939	2.18071	0.576106	2.87172							0.871508	4.33672		
0.577992	2.86497	0.440021	2.18096	0.577659	2.86615							0.872691	4.32257		
0.57955	2.85949	0.442102	2.1812	0.579216	2.86066							0.873876	4.30855		
0.581111	2.85407	0.444183	2.18144	0.580776	2.85522							0.875061	4.29467		
0.582674	2.84871	0.446265	2.18168	0.582339	2.84985							0.876247	4.28091		
0.584241	2.84342	0.448346	2.18192	0.583905	2.84455							0.877434	4.26729		
0.585811	2.83819	0.450428	2.18215	0.585475	2.83931							0.878623	4.2538		
0.587384	2.83302	0.452509	2.18239	0.587047	2.83412							0.879813	4.24043		
0.58896	2.82792	0.45459	2.18262	0.588622	2.829							0.881004	4.22719		
0.590539	2.82287	0.456672	2.18285	0.590201	2.82395							0.882196	4.21407		
0.592121	2.81788	0.458753	2.18307	0.591782	2.81894							0.883389	4.20107		
0.593706	2.81295	0.460834	2.1833	0.593366	2.814							0.884584	4.1882		
0.595293	2.80808	0.462916	2.18352	0.594953	2.80912							0.885781	4.17544		
0.596884	2.80326	0.464997	2.18374	0.596543	2.80429							0.886978	4.16281		
0.598477	2.7985	0.467078	2.18396	0.598136	2.79951							0.888177	4.15029		
0.600074	2.79379	0.46916	2.18417	0.599732	2.7948							0.889378	4.13788		
0.601673	2.78914	0.471241	2.18439	0.60133	2.79013							0.89058	4.12559		
0.603275	2.78454	0.473322	2.1846	0.602932	2.78552							0.891783	4.11341		
0.60488	2.77999	0.475403	2.18481	0.604536	2.78096							0.892988	4.10134		
0.606487	2.7755	0.477485	2.18502	0.606143	2.77645							0.894195	4.08939		
0.608098	2.77105	0.479566	2.18523	0.607753	2.772							0.895403	4.07754		
0.609711	2.76666	0.481647	2.18544	0.609365	2.76759							0.896613	4.0658		
0.611327	2.76231	0.483729	2.18564	0.610981	2.76324							0.897824	4.05416		
0.612945	2.75801	0.48581	2.18584	0.612599	2.75893							0.899037	4.04263		
0.614567	2.75376	0.487891	2.18604	0.614219	2.75467							0.900252	4.0312		
0.61619	2.74956	0.489972	2.18624	0.615843	2.75045							0.901468	4.01988		
0.617817	2.7454	0.492054	2.18644	0.617468	2.74629							0.902686	4.00866		
0.619446	2.74129	0.494135	2.18663	0.619097	2.74217							0.903906	3.99754		
0.621078	2.73723	0.496216	2.18683	0.620728	2.73809							0.905128	3.98651		
0.622712	2.73321	0.498297	2.18702	0.622362	2.73407							0.906351	3.97559		
0.624349	2.72923	0.500378	2.18721	0.623998	2.73008							0.907576	3.96476		
0.625988	2.7253	0.50246	2.1874	0.625637	2.72614							0.908803	3.95402		
0.62763	2.72141	0.504541	2.18759	0.627279	2.72224							0.910032	3.94338		
0.629275	2.71756	0.506622	2.18777	0.628923	2.71838							0.911263	3.93284		
0.630922	2.71375	0.508703	2.18796	0.630569	2.71457							0.912495	3.92239		
0.632571	2.70999	0.510784	2.18814	0.632218	2.71079							0.913729	3.91202		
0.634223	2.70626	0.512866	2.18832	0.633869	2.70706							0.914966	3.90175		
0.635878	2.70258	0.514947	2.1885	0.635523	2.70336							0.916204	3.89157		
0.637534	2.69893	0.517028	2.18868	0.637179	2.69971							0.917444	3.88148		
0.639193	2.69533	0.519109	2.18885	0.638838	2.69609							0.918685	3.87147		
0.640855	2.69176	0.52119	2.18903	0.640499	2.69252							0.919929	3.86155		
0.642519	2.68822	0.523271	2.1892	0.642162	2.68898							0.921175	3.85172		
0.644185	2.68473	0.525353	2.18938	0.643828	2.68548							0.922423	3.84197		
0.645854	2.68127	0.527434	2.18955	0.645496	2.68201							0.923672	3.8323		
0.647525	2.67785	0.529515	2.18972	0.647167	2.67858							0.924924	3.82271		
0.649198	2.67447	0.531596	2.18989	0.648839	2.67519							0.926177	3.81321		
0.650873	2.67112	0.533677	2.19006	0.650514	2.67183							0.927433	3.80379		
0.652551	2.6678	0.535758	2.19022	0.652192	2.66851							0.92869	3.79445		
0.654231	2.66452	0.537839	2.19039	0.653871	2.66522							0.92995	3.78518		
0.655913	2.66127	0.53992	2.19055	0.655553	2.66197							0.931211	3.776		
0.657598	2.65806	0.542002	2.19071	0.657237	2.65875							0.932475	3.76689		
0.659284	2.65488	0.544083	2.19087	0.658923	2.65556							0.93374	3.75786		
0.660973	2.65173	0.546164	2.19103	0.660611	2.6524							0.935008	3.74891		
0.662664	2.64862	0.548245	2.19119	0.662302	2.64928							0.936277	3.74002		
0.664357	2.64553	0.550326	2.19135	0.663995	2.64619							0.937549	3.73122		
0.666053	2.64248	0.552407	2.19151	0.66569	2.64313							0.938823	3.72248		
0.66775	2.63946	0.554488	2.19166	0.667387	2.6401							0.940098	3.71382		
0.66945	2.63647	0.556569	2.19182	0.669086	2.6371							0.941376	3.70523		
0.671151	2.6335	0.55865	2.19197	0.670787	2.63414							0.942656	3.69671		
0.672855	2.63057	0.560731	2.19212	0.67249	2.6312							0.943938	3.68826		
0.674561	2.62767	0.562812	2.19227	0.674195	2.62829							0.945222	3.67988		
0.676269	2.6248	0.564893	2.19242	0.675903	2.62541							0.946508	3.67157		
0.677979	2.62195	0.566975	2.19257	0.677612	2.62256							0.947796	3.66333		
0.67969	2.61913	0.569056	2.19272	0.679324	2.61973							0.949086	3.65515		
0.681404	2.61635	0.571137	2.19286	0.681037	2.61694							0.950378	3.64704		
0.68312	2.61358	0.573218	2.19301	0.682753	2.61417							0.951673	3.639		
0.684838	2.61085	0.575299	2.19315	0.68447	2.61143							0.952969	3.63102		
0.686558	2.60814	0.57738	2.1933	0.686189	2.60872							0.954267	3.62311		
0.68828	2.60546	0.579461	2.19344	0.687911	2.60603							0.955568	3.61526		
0.690003	2.60281	0.581542	2.19358	0.689634	2.60337							0.956871	3.60747		
0.691729	2.60018	0.583623	2.19372	0.691359	2.60074							0.958175	3.59974		
0.693456	2.59757	0.585704	2.19386	0.693086	2.59813							0.959482	3.59208		
0.695186	2.595	0.587785	2.194	0.694815	2.59555							0.960791	3.58448		
0.696917	2.59244	0.589866	2.19413	0.696546	2.59299							0.962102	3.57694		
0.69865	2.58991	0.591947	2.19427	0.698279	2.59045							0.963415	3.56945		
0.700385	2.58741	0.594028	2.1944	0.700014	2.58794							0.96473	3.56203		
0.702122	2.58493	0.596109	2.19454	0.70175	2.58546							0.966048	3.55467		
0.703861	2.58247	0.59819	2.19467	0.703488	2.58299							0.967367	3.54736		
0.705601	2.58004	0.600271	2.1948	0.705228	2.58056							0.968689	3.54011		
0.707344	2.57763	0.602352	2.19494	0.70697	2.57814							0.970012	3.53292		
0.709088	2.57524	0.604433	2.19507	0.708714	2.57575							0.971338	3.52578		
0.710833	2.57287	0.606514	2.1952	0.710459	2.57338							0.972666	3.5187		
0.712581	2.57053	0.608595	2.19533	0.712207	2.57103							0.973996	3.51168		
0.71433	2.56821	0.610676	2.19545	0.713956	2.5687							0.975328	3.50471		
0.716081	2.56591	0.612757	2.19558	0.715706	2.5664							0.976662	3.49779		
0.717834	2.56363	0.614838	2.19571	0.717459	2.56412							0.977998	3.49093		
0.719589	2.56137	0.616918	2.19583	0.719213	2.56186							0.979336	3.48412		
0.721345	2.55914	0.618999	2.19596	0.720969	2.55962							0.980676	3.47736		
0.723103	2.55692	0.62108	2.19608	0.722726	2.5574							0.982019	3.47065		
0.724863	2.55473	0.623161	2.1962	0.724486	2.5552							0.983363	3.464		
0.726624	2.55255	0.625242	2.19632	0.726247	2.55302							0.98471	3.4574		
0.728387	2.5504	0.627323	2.19645	0.728009	2.55086							0.986059	3.45084		
0.730151	2.54827	0.629404	2.19657	0.729773	2.54872							0.987409	3.44434		
0.731918	2.54615	0.631485	2.19669	0.731539	2.5466							0.988762	3.43788		
0.733685	2.54405	0.633566	2.19681	0.733307	2.5445							0.990117	3.43148		
0.735455	2.54198	0.635647	2.19692	0.735076	2.54242							0.991474	3.42512		
0.737226	2.53992	0.637728	2.19704	0.736846	2.54036							0.992833	3.41881		
0.738998	2.53788	0.639809	2.19716	0.738619	2.53832							0.994194	3.41255		
0.740773	2.53586	0.64189	2.19727	0.740393	2.53629							0.995558	3.40634		
0.742548	2.53386	0.643971	2.19739	0.742168	2.53428							0.996923	3.40017		
0.744326	2.53187	0.646052	2.1975	0.743945	2.5323							0.99829	3.39405		
0.746104	2.5299	0.648132	2.19762	0.745723	2.53032							0.99966	3.38797		
0.747885	2.52796	0.650213	2.19773	0.747503	2.52837							1.00103	3.38194		
0.749667	2.52602	0.652294	2.19784	0.749285	2.52644										
0.75145	2.52411	0.654375	2.19795	0.751068	2.52452										
0.753235	2.52221	0.656456	2.19806	0.752853	2.52262										
0.755021	2.52033	0.658537	2.19817	0.754639	2.52073										
0.756809	2.51846	0.660618	2.19828	0.756426	2.51886										
0.758598	2.51662	0.662699	2.19839	0.758215	2.51701										
0.760389	2.51478	0.66478	2.1985	0.760006	2.51518										
0.762182	2.51297	0.66686	2.19861	0.761798	2.51336										
0.763975	2.51117	0.668941	2.19871	0.763591	2.51155										
0.76577	2.50938	0.671022	2.19882	0.765386	2.50976										
0.767567	2.50762	0.673103	2.19892	0.767182	2.50799										
0.769365	2.50586	0.675184	2.19903	0.76898	2.50624										
0.771164	2.50412	0.677265	2.19913	0.770779	2.50449										
0.772965	2.5024	0.679346	2.19924	0.772579	2.50277										
0.774767	2.50069	0.681426	2.19934	0.774381	2.50106										
0.77657	2.499	0.683507	2.19944	0.776184	2.49936										
0.778375	2.49732	0.685588	2.19954	0.777989	2.49768										
0.780181	2.49565	0.687669	2.19964	0.779795	2.49601										
0.781989	2.494	0.68975	2.19974	0.781602	2.49435										
0.783798	2.49236	0.691831	2.19984	0.78341	2.49271										
0.785608	2.49074	0.693912	2.19994	0.78522	2.49109										
0.78742	2.48913	0.695992	2.20004	0.787032	2.48948										
0.789232	2.48754	0.698073	2.20014	0.788844	2.48788										
0.791047	2.48595	0.700154	2.20024	0.790658	2.48629										
0.792862	2.48439	0.702235	2.20033	0.792473	2.48472										
0.794679	2.48283	0.704316	2.20043	0.79429	2.48316										
0.796497	2.48129	0.706397	2.20053	0.796107	2.48162										
0.798316	2.47976	0.708477	2.20062	0.797926	2.48008										
0.800136	2.47824	0.710558	2.20071	0.799746	2.47856										
0.801958	2.47673	0.712639	2.20081	0.801568	2.47706										
0.803781	2.47524	0.71472	2.2009	0.803391	2.47556										
0.805605	2.47376	0.716801	2.20099	0.805215	2.47408										
0.807431	2.47229	0.718881	2.20109	0.80704	2.47261										
0.809257	2.47084	0.720962	2.20118	0.808866	2.47115										
0.811085	2.4694	0.723043	2.20127	0.810694	2.4697										
0.812914	2.46796	0.725124	2.20136	0.812523	2.46827										
0.814745	2.46654	0.727205	2.20145	0.814353	2.46685										
0.816576	2.46513	0.729285	2.20154	0.816184	2.46543										
0.818409	2.46374	0.731366	2.20163	0.818016	2.46404										
0.820242	2.46235	0.733447	2.20172	0.81985	2.46265										
0.822077	2.46098	0.735528	2.20181	0.821684	2.46127										
0.823913	2.45961	0.737608	2.20189	0.82352	2.4599										
0.825751	2.45826	0.739689	2.20198	0.825357	2.45855										
0.827589	2.45692	0.74177	2.20207	0.827195	2.4572										
0.829428	2.45559	0.743851	2.20215	0.829035	2.45587										
0.831269	2.45427	0.745932	2.20224	0.830875	2.45455										
0.833111	2.45296	0.748012	2.20233	0.832716	2.45324										
0.834954	2.45166	0.750093	2.20241	0.834559	2.45193										
0.836798	2.45037	0.752174	2.20249	0.836403	2.45064										
0.838643	2.44909	0.754255	2.20258	0.838248	2.44936										
0.840489	2.44782	0.756335	2.20266	0.840093	2.44809										
0.842336	2.44656	0.758416	2.20274	0.84194	2.44683										
0.844184	2.44531	0.760497	2.20283	0.843788	2.44558										
0.846034	2.44407	0.762578	2.20291	0.845638	2.44434										
0.847884	2.44284	0.764658	2.20299	0.847488	2.44311										
0.849735	2.44162	0.766739	2.20307	0.849339	2.44188										
0.851588	2.44041	0.76882	2.20315	0.851191	2.44067										
0.853442	2.43921	0.770901	2.20323	0.853045	2.43947										
0.855296	2.43802	0.772981	2.20331	0.854899	2.43828										
0.857152	2.43684	0.775062	2.20339	0.856754	2.43709										
0.859008	2.43567	0.777143	2.20347	0.858611	2.43592										
0.860866	2.4345	0.779224	2.20355	0.860468	2.43475										
0.862725	2.43335	0.781304	2.20363	0.862327	2.43359										
0.864584	2.4322	0.783385	2.20371	0.864186	2.43244										
0.866445	2.43106	0.785466	2.20378	0.866046	2.43131										
0.868306	2.42993	0.787546	2.20386	0.867908	2.43017										
0.870169	2.42881	0.789627	2.20394	0.86977	2.42905										
0.872033	2.4277	0.791708	2.20401	0.871634	2.42794										
0.873897	2.4266	0.793789	2.20409	0.873498	2.42683										
0.875763	2.4255	0.795869	2.20416	0.875363	2.42574										
0.877629	2.42442	0.79795	2.20424	0.87723	2.42465										
0.879497	2.42334	0.800031	2.20431	0.879097	2.42357										
0.881365	2.42227	0.802111	2.20439	0.880965	2.4225										
0.883234	2.42121	0.804192	2.20446	0.882834	2.42143										
0.885104	2.42015	0.806273	2.20453	0.884704	2.42038										
0.886976	2.4191	0.808354	2.20461	0.886575	2.41933										
0.888848	2.41807	0.810434	2.20468	0.888447	2.41829										
0.890721	2.41704	0.812515	2.20475	0.89032	2.41726										
0.892595	2.41601	0.814596	2.20482	0.892193	2.41623										
0.894469	2.415	0.816676	2.20489	0.894068	2.41521										
0.896345	2.41399	0.818757	2.20497	0.895943	2.4142										
0.898222	2.41299	0.820838	2.20504	0.89782	2.4132										
0.900099	2.41199	0.822918	2.20511	0.899697	2.41221										
0.901978	2.41101	0.824999	2.20518	0.901575	2.41122										
0.903857	2.41003	0.82708	2.20525	0.903454	2.41024										
0.905737	2.40906	0.82916	2.20532	0.905334	2.40927										
0.907618	2.40809	0.831241	2.20538	0.907215	2.4083										
0.9095	2.40714	0.833322	2.20545	0.909097	2.40734										
0.911382	2.40619	0.835402	2.20552	0.910979	2.40639										
0.913266	2.40524	0.837483	2.20559	0.912863	2.40544										
0.91515	2.4043	0.839564	2.20566	0.914747	2.4045										
0.917036	2.40337	0.841644	2.20572	0.916632	2.40357										
0.918922	2.40245	0.843725	2.20579	0.918518	2.40265										
0.920809	2.40153	0.845806	2.20586	0.920405	2.40173										
0.922696	2.40063	0.847886	2.20592	0.922292	2.40082										
0.924585	2.39972	0.849967	2.20599	0.92418	2.39991										
0.926474	2.39882	0.852048	2.20606	0.92607	2.39902										
0.928364	2.39793	0.854128	2.20612	0.92796	2.39812										
0.930255	2.39705	0.856209	2.20619	0.92985	2.39724										
0.932147	2.39617	0.85829	2.20625	0.931742	2.39636										
0.93404	2.3953	0.86037	2.20631	0.933634	2.39549										
0.935933	2.39443	0.862451	2.20638	0.935528	2.39462										
0.937827	2.39357	0.864532	2.20644	0.937422	2.39376										
0.939722	2.39272	0.866612	2.20651	0.939316	2.3929										
0.941618	2.39187	0.868693	2.20657	0.941212	2.39205										
0.943514	2.39103	0.870773	2.20663	0.943108	2.39121										
0.945412	2.3902	0.872854	2.20669	0.945005	2.39038										
0.94731	2.38937	0.874935	2.20676	0.946903	2.38954										
0.949208	2.38854	0.877015	2.20682	0.948802	2.38872										
0.951108	2.38773	0.879096	2.20688	0.950701	2.3879										
0.953008	2.38691	0.881177	2.20694	0.952601	2.38709										
0.954909	2.38611	0.883257	2.207	0.954502	2.38628										
0.956811	2.3853	0.885338	2.20706	0.956404	2.38548										
0.958713	2.38451	0.887419	2.20712	0.958306	2.38468										
0.960616	2.38372	0.889499	2.20718	0.960209	2.38389										
0.96252	2.38293	0.89158	2.20724	0.962113	2.3831										
0.964425	2.38216	0.89366	2.2073	0.964017	2.38232										
0.96633	2.38138	0.895741	2.20736	0.965922	2.38155										
0.968237	2.38061	0.897822	2.20742	0.967828	2.38078										
0.970143	2.37985	0.899902	2.20748	0.969735	2.38001										
0.972051	2.37909	0.901983	2.20754	0.971642	2.37925										
0.973959	2.37834	0.904063	2.2076	0.97355	2.3785										
0.975868	2.37759	0.906144	2.20766	0.975459	2.37775										
0.977778	2.37685	0.908225	2.20771	0.977369	2.37701										
0.979688	2.37611	0.910305	2.20777	0.979279	2.37627										
0.981599	2.37538	0.912386	2.20783	0.98119	2.37553										
0.983511	2.37465	0.914466	2.20788	0.983101	2.3748										
0.985423	2.37393	0.916547	2.20794	0.985013	2.37408										
0.987336	2.37321	0.918628	2.208	0.986926	2.37336										
0.98925	2.37249	0.920708	2.20805	0.98884	2.37265										
0.991164	2.37179	0.922789	2.20811	0.990754	2.37194										
0.993079	2.37108	0.924869	2.20817	0.992669	2.37123										
0.994995	2.37038	0.92695	2.20822	0.994584	2.37053										
0.996911	2.36969	0.92903	2.20828	0.996501	2.36984										
0.998828	2.369	0.931111	2.20833	0.998417	2.36915										
1.00075	2.36831	0.933192	2.20838	1.00033	2.36846										
		0.935272	2.20844												
		0.937353	2.20849												
		0.939433	2.20855												
		0.941514	2.2086												
		0.943594	2.20865												
		0.945675	2.20871												
		0.947756	2.20876												
		0.949836	2.20881												
		0.951917	2.20887												
		0.953997	2.20892												
		0.956078	2.20897												
		0.958158	2.20902												
		0.960239	2.20907												
		0.96232	2.20912												
		0.9644	2.20918												
		0.966481	2.20923												
		0.968561	2.20928												
		0.970642	2.20933												
		0.972722	2.20938												
		0.974803	2.20943												
		0.976883	2.20948												
		0.978964	2.20953												
		0.981044	2.20958												
		0.983125	2.20963												
		0.985205	2.20968												
		0.987286	2.20972												
		0.989367	2.20977												
		0.991447	2.20982												
		0.993528	2.20987												
		0.995608	2.20992												
		0.997689	2.20996												
		0.999769	2.21001												
		1.00185	2.21006												
