Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
464  Points		492  Points		169  Points		125  Points		112  Points		118  Points		137  Points		109  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000342584	8.34411	0.000156531	0.137493	0.279512	1504.32	0.458679	680.414	0.559017	6321.02	0.139869	209.685	0.419299	587.4	0.698776	2001.78
0.00811561	8.34294	0.000514794	0.248673	0.279631	250.229	0.45876	285.687	0.559077	548.043	0.14041	87.8258	0.419456	254.908	0.69884	545.639
0.0158867	8.34191	0.00107336	0.357564	0.279921	136.6	0.458908	180.85	0.559235	286.519	0.141391	55.8762	0.419736	162.864	0.698975	315.925
0.0236542	8.34026	0.00182234	0.463282	0.28038	94.0591	0.459123	132.342	0.559493	194.031	0.142799	41.246	0.42014	119.735	0.699182	222.375
0.031416	8.33794	0.00274924	0.565076	0.281007	71.8214	0.459405	104.389	0.55985	146.741	0.14462	32.9143	0.420667	94.7319	0.699462	171.611
0.0391703	8.33493	0.00383977	0.662379	0.281802	58.172	0.459757	86.2163	0.560305	118.036	0.146834	27.5718	0.421316	78.4238	0.699813	139.752
0.0469152	8.33125	0.00507868	0.754786	0.28276	48.9545	0.460177	73.4604	0.56086	98.7671	0.149422	23.8799	0.422086	66.9554	0.700237	117.9
0.0546487	8.32688	0.00645015	0.842019	0.283881	42.3218	0.460668	64.0174	0.561512	84.9449	0.152359	21.1937	0.422978	58.4572	0.700732	101.985
0.0623688	8.32181	0.00793879	0.923971	0.28516	37.3278	0.461232	56.7483	0.562261	74.5507	0.155624	19.1641	0.423989	51.9125	0.701298	89.8796
0.0700733	8.31601	0.0095298	1.00064	0.286596	33.4377	0.461868	50.9824	0.563108	66.4537	0.159193	17.5859	0.425119	46.7211	0.701936	80.3651
0.07776	8.30946	0.0112094	1.07211	0.288185	30.3264	0.462581	46.2994	0.564051	59.9711	0.163042	16.3303	0.426367	42.5059	0.702644	72.6921
0.0854267	8.30216	0.0129651	1.13857	0.289922	27.785	0.46337	42.4224	0.56509	54.6663	0.16715	15.3128	0.427731	39.0177	0.703423	66.375
0.0930709	8.29405	0.0147855	1.20024	0.291803	25.673	0.464239	39.1615	0.566223	50.2471	0.171495	14.4754	0.429209	36.0857	0.704273	61.0849
0.10069	8.28513	0.0166606	1.25736	0.293825	23.8924	0.465189	36.3822	0.567451	46.5106	0.176059	13.7771	0.430802	33.5885	0.705192	56.5914
0.108281	8.27536	0.0185818	1.31022	0.295984	22.373	0.466223	33.9866	0.568772	43.3114	0.180822	13.1883	0.432506	31.4377	0.706181	52.7284
0.115842	8.26469	0.0205414	1.35911	0.298274	21.0627	0.467344	31.9016	0.570186	40.5426	0.185767	12.6869	0.434321	29.5672	0.70724	49.3727
0.123369	8.25311	0.022533	1.40431	0.300692	19.9227	0.468554	30.0717	0.571691	38.124	0.190879	12.2561	0.436244	27.9268	0.708367	46.4314
0.130859	8.24055	0.0245508	1.4461	0.303232	18.9229	0.469856	28.4538	0.573286	35.994	0.196143	11.8832	0.438273	26.4775	0.709563	43.8329
0.138308	8.22697	0.0263269	1.47994	0.305891	18.04	0.471253	27.0142	0.574971	34.1048	0.201545	11.5581	0.440408	25.1887	0.710826	41.5212
0.145714	8.21233	0.027852	1.50704	0.308665	17.2554	0.472747	25.7259	0.576744	32.4184	0.207074	11.2728	0.442645	24.0359	0.712157	39.4519
0.153071	8.19657	0.0291196	1.5283	0.311548	16.5544	0.474343	24.5672	0.578605	30.9045	0.212717	11.0211	0.444984	22.9993	0.713555	37.5892
0.160375	8.17962	0.0301255	1.54441	0.314538	15.9249	0.476044	23.5203	0.580553	29.5386	0.218465	10.7976	0.447421	22.0628	0.715019	35.9041
