Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
469  Points		492  Points		200  Points		142  Points		122  Points		362  Points		156  Points		124  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000234696	7.43193	0.000344611	0.192322	0.279553	356.263	0.455698	1464.03	0.559017	16140.1	0.139755	3345.22	0.419293	565.213	0.698777	1692.74
0.00715941	7.43237	0.000791394	0.290576	0.279724	162.973	0.455751	366.667	0.559059	578.538	0.13995	143.763	0.419415	250.618	0.698828	519.767
0.0140825	7.43151	0.00141343	0.386688	0.28002	105.745	0.455869	209.628	0.559177	294.61	0.1405	73.7469	0.419633	161.074	0.698934	307.062
0.0210024	7.4301	0.00220215	0.480093	0.280443	78.3411	0.456051	146.813	0.559373	197.678	0.141401	49.8443	0.419944	118.732	0.699095	217.93
0.0279177	7.42815	0.00314721	0.57029	0.28099	62.2836	0.456297	113	0.559646	148.786	0.142645	37.8512	0.42035	94.0672	0.699311	168.932
0.0348266	7.42562	0.00423695	0.65686	0.281661	51.7459	0.456609	91.878	0.559996	119.323	0.144218	30.6831	0.420849	77.9306	0.699581	137.949
0.0417276	7.42253	0.00545923	0.739532	0.282455	44.3077	0.456987	77.4367	0.560422	99.634	0.146109	25.9429	0.421441	66.5574	0.699905	116.593
0.048619	7.41885	0.00680166	0.818126	0.283369	38.7829	0.457431	66.9432	0.560925	85.5524	0.148302	22.5945	0.422127	58.1146	0.700284	100.983
0.0554992	7.41459	0.00825172	0.892522	0.284403	34.5223	0.457943	58.9766	0.561503	74.9851	0.150781	20.1166	0.422904	51.6027	0.700717	89.0776
0.0623664	7.40973	0.00979763	0.962714	0.285554	31.1402	0.458523	52.7249	0.562158	66.7655	0.153528	18.2185	0.423773	46.4303	0.701204	79.6998
