Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
410  Points		410  Points		394  Points		365  Points		263  Points		157  Points		410  Points		384  Points		366  Points		267  Points		135  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.02008	2.65178	1.01865	2.65058	0.632038	0.717579	0.866043	1.35612	1.13275	0.556652	1.32498	1.14316	0.447836	1.00486	0.998913	2.28404	0.872964	0.786036	1.08744	1.067	1.39616	0.15654
1.01625	2.64843	1.01482	2.64718	0.633067	0.708088	0.868016	1.37662	1.13355	0.548253	1.32536	1.14728	0.449288	1.00729	0.99564	2.24904	0.874093	0.779088	1.089	1.08868	1.39633	0.156163
1.01243	2.64503	1.01101	2.64368	0.634082	0.699387	0.870017	1.39607	1.13433	0.540684	1.3259	1.15307	0.450744	1.01056	0.99242	2.21199	0.875213	0.773087	1.09059	1.1097	1.39647	0.156128
1.00862	2.64145	1.00719	2.64006	0.635086	0.691484	0.872046	1.41454	1.13511	0.533934	1.3265	1.1592	0.452205	1.01464	0.989255	2.17305	0.876324	0.76811	1.0922	1.13003	1.39658	0.156389
1.00481	2.63773	1.00338	2.63632	0.636079	0.684347	0.874101	1.43209	1.13587	0.527995	1.32732	1.16751	0.453673	1.01954	0.986147	2.13244	0.87743	0.764229	1.09385	1.14957	1.39666	0.156466
1.001	2.63389	0.999582	2.63244	0.637061	0.677922	0.87618	1.44863	1.13663	0.522938	1.32836	1.17784	0.455148	1.02518	0.983099	2.09042	0.878531	0.761373	1.09552	1.16834	1.39671	0.156641
0.997202	2.62993	0.995786	2.62841	0.638035	0.672256	0.878283	1.46419	1.13738	0.518762	1.32962	1.1899	0.456632	1.03151	0.980113	2.04739	0.879628	0.759543	1.09722	1.18641	1.39678	0.157145
0.993409	2.62582	0.991995	2.62423	0.639002	0.667372	0.880407	1.47874	1.13813	0.515428	1.33113	1.20355	0.458126	1.03856	0.977189	2.00375	0.880723	0.758883	1.09895	1.20368	1.39686	0.157559
0.989622	2.62155	0.98821	2.6199	0.639962	0.663245	0.882551	1.49232	1.13887	0.512993	1.33288	1.21857	0.45963	1.04633	0.974328	1.95981	0.881819	0.759323	1.1007	1.22019	1.39697	0.158261
0.985841	2.61713	0.984432	2.61542	0.640917	0.659827	0.884715	1.50493	1.13961	0.511445	1.33465	1.23289	0.461147	1.0548	0.971531	1.91604	0.882915	0.760898	1.10247	1.23592	1.39712	0.159439
0.982067	2.61252	0.98066	2.61078	0.641867	0.657093	0.886896	1.51651	1.14035	0.510745	1.33644	1.24643	0.462675	1.06386	0.968797	1.8728	0.884015	0.763699	1.10426	1.25081	1.39729	0.161217
0.978299	2.60778	0.976895	2.60597	0.642814	0.655139	0.889093	1.52713	1.14109	0.510944	1.33825	1.25927	0.464218	1.07356	0.966125	1.83033	0.88512	0.767627	1.10608	1.26493	1.39749	0.163759
0.974539	2.60283	0.973137	2.60096	0.643758	0.653906	0.891304	1.53684	1.14182	0.512032	1.34007	1.27144	0.465775	1.08394	0.963513	1.78905	0.886231	0.772777	1.10792	1.27828	1.39773	0.167256
0.970786	2.5977	0.969387	2.59577	0.644701	0.653327	0.893529	1.54554	1.14256	0.513968	1.34192	1.28288	0.467347	1.09495	0.96096	1.74912	0.887351	0.779124	1.10977	1.29082	1.39797	0.171348
0.96704	2.59242	0.965644	2.59037	0.645644	0.653476	0.895766	1.55325	1.14331	0.51684	1.34378	1.29354	0.468935	1.10657	0.958464	1.71072	0.88848	0.786692	1.11164	1.30254	1.39822	0.176104
0.963302	2.58691	0.961909	2.58477	0.646588	0.654283	0.898013	1.56004	1.14406	0.520547	1.34565	1.30355	0.470541	1.11886	0.956022	1.67397	0.889622	0.795566	1.11353	1.31353	1.39848	0.181521
0.959572	2.58117	0.958182	2.579	0.647533	0.655749	0.900269	1.56585	1.14481	0.52511	1.34754	1.31285	0.472165	1.13182	0.953632	1.63886	0.890777	0.805643	1.11543	1.32368	1.39875	0.187489
0.955851	2.57526	0.954464	2.57296	0.648481	0.657947	0.902533	1.57074	1.14557	0.530614	1.34944	1.32141	0.473808	1.1454	0.951291	1.60555	0.891947	0.817017	1.11735	1.33304	1.39902	0.194062
0.952138	2.56906	0.950755	2.56672	0.649432	0.66073	0.904804	1.57472	1.14634	0.536919	1.35135	1.32929	0.475472	1.1597	0.948997	1.57394	0.893135	0.829625	1.11928	1.34167	1.39931	0.201267
0.948435	2.56269	0.947055	2.56026	0.650388	0.664172	0.907079	1.57773	1.14712	0.544063	1.35328	1.33648	0.477156	1.1748	0.946747	1.54397	0.894342	0.84351	1.12122	1.3495	1.39961	0.209044
0.94474	2.55608	0.943364	2.55349	0.651349	0.668274	0.909358	1.57986	1.14791	0.552066	1.35521	1.34301	0.478863	1.1907	0.94454	1.5156	0.89557	0.858765	1.12318	1.35653	1.39991	0.217401
0.941056	2.54917	0.939683	2.54654	0.652317	0.672962	0.91164	1.58111	1.14872	0.560901	1.35715	1.34883	0.480593	1.20747	0.942372	1.48874	0.896821	0.875255	1.12514	1.36279	1.40023	0.221724
0.937381	2.54202	0.936013	2.5393	0.653292	0.678308	0.913922	1.58144	1.14953	0.570592	1.35911	1.35406	0.482349	1.22527	0.940242	1.46336	0.898097	0.892985	1.12711	1.36834		
0.933718	2.5346	0.932353	2.53178	0.654275	0.684241	0.916205	1.58091	1.15036	0.581078	1.36106	1.35857	0.48413	1.24417	0.938148	1.43927	0.899399	0.912067	1.12909	1.37313		
0.930065	2.52694	0.928704	2.52399	0.655267	0.690759	0.918486	1.57947	1.15121	0.592363	1.36303	1.3624	0.48594	1.26435	0.936088	1.41642	0.90073	0.932411	1.13108	1.37717		
0.926423	2.51895	0.925067	2.51589	0.656269	0.697937	0.920764	1.57722	1.15207	0.604414	1.365	1.36564	0.48778	1.28601	0.934059	1.39476	0.902091	0.954009	1.13307	1.38051		
0.922793	2.51065	0.921441	2.50752	0.657282	0.705701	0.923039	1.57411	1.15295	0.617288	1.36697	1.36828	0.489653	1.30944	0.932061	1.37413	0.903484	0.976893	1.13506	1.38309		
0.919175	2.5021	0.917828	2.49883	0.658306	0.714014	0.925308	1.57018	1.15385	0.630939	1.36895	1.37026	0.49156	1.33492	0.930092	1.35448	0.904911	1.00101	1.13706	1.38494		
0.91557	2.49321	0.914228	2.4898	0.659343	0.722968	0.927572	1.56547	1.15478	0.645272	1.37093	1.37162	0.493506	1.36286	0.928151	1.33576	0.906373	1.02636	1.13906	1.38615		
0.911978	2.484	0.910641	2.48047	0.660393	0.732498	0.929828	1.55989	1.15572	0.660385	1.37291	1.3724	0.495495	1.39378	0.926236	1.31789	0.907874	1.05287	1.14106	1.38668		
0.908399	2.47445	0.907067	2.47081	0.661458	0.742574	0.932075	1.55358	1.15668	0.676182	1.37489	1.37258	0.49753	1.42829	0.924347	1.30074	0.909413	1.08056	1.14306	1.38647		
0.904835	2.46457	0.903508	2.46079	0.662537	0.753251	0.934312	1.54651	1.15767	0.692686	1.37687	1.37219	0.499618	1.46711	0.922481	1.28431	0.910993	1.10938	1.14506	1.38564		
0.901285	2.45433	0.899964	2.45041	0.663632	0.764559	0.936539	1.53869	1.15868	0.70991	1.37885	1.37123	0.501765	1.51117	0.920639	1.26859	0.912615	1.13928	1.14706	1.38419		
0.89775	2.44373	0.896434	2.4397	0.664744	0.776439	0.938754	1.53017	1.15972	0.727751	1.38083	1.36972	0.50398	1.5614	0.918819	1.25349	0.914282	1.1702	1.14906	1.38208		
0.89423	2.4328	0.892921	2.4286	0.665874	0.788897	0.940956	1.52089	1.16078	0.746229	1.3828	1.36768	0.506272	1.61866	0.917021	1.23888	0.915993	1.2021	1.15105	1.37934		
0.890727	2.42148	0.889424	2.41717	0.667022	0.801974	0.943145	1.51097	1.16187	0.765319	1.38477	1.36505	0.508653	1.68377	0.915243	1.22483	0.917752	1.23497	1.15304	1.37599		
0.88724	2.40983	0.885943	2.40538	0.668189	0.815691	0.945318	1.50041	1.16299	0.785009	1.38674	1.36195	0.511133	1.75712	0.913485	1.21131	0.919559	1.26866	1.15502	1.37208		
0.88377	2.3978	0.88248	2.39321	0.669376	0.830019	0.947476	1.48916	1.16414	0.805254	1.38871	1.35838	0.513725	1.83833	0.911746	1.19818	0.921414	1.30311	1.157	1.3676		
0.880318	2.3854	0.879035	2.38066	0.670585	0.844948	0.949617	1.47735	1.16532	0.825996	1.39066	1.35429	0.51644	1.92588	0.910026	1.18555	0.92332	1.33829	1.15897	1.36254		
0.876884	2.37259	0.875608	2.36773	0.671815	0.860542	0.951741	1.46496	1.16652	0.847244	1.39262	1.34968	0.519285	2.01726	0.908324	1.17332	0.925278	1.37411	1.16093	1.35697		
0.873469	2.35944	0.872199	2.35447	0.673069	0.876798	0.953846	1.45199	1.16776	0.869001	1.39456	1.34462	0.522263	2.10906	0.906639	1.16145	0.927287	1.41048	1.16289	1.35085		
0.870073	2.34596	0.868811	2.34082	0.674346	0.893752	0.955932	1.43848	1.16903	0.891231	1.3965	1.33917	0.525373	2.19762	0.904971	1.15002	0.929349	1.44727	1.16483	1.34424		
0.866697	2.3321	0.865442	2.3268	0.675649	0.911421	0.957999	1.42451	1.17033	0.913846	1.39843	1.33322	0.528607	2.27981	0.903319	1.13888	0.931465	1.48441	1.16677	1.33717		
0.863341	2.31785	0.862094	2.31244	0.676978	0.929813	0.960044	1.41005	1.17167	0.936799	1.40035	1.33011	0.531954	2.35338	0.901683	1.12811	0.933634	1.52184	1.16869	1.32964		
0.860006	2.30328	0.858767	2.29778	0.678333	0.948934	0.962069	1.39517	1.17304	0.96014			0.535401	2.41741	0.900063	1.11769	0.935858	1.55945	1.17061	1.32166		
0.856692	2.28841	0.855461	2.28276	0.679717	0.968821	0.964072	1.37989	1.17444	0.983786			0.538933	2.47203	0.898457	1.10754	0.938136	1.59712	1.17251	1.31328		
0.8534	2.27318	0.852177	2.26743	0.68113	0.989495	0.966052	1.36419	1.17588	1.00769			0.542537	2.5179	0.896865	1.09772	0.940469	1.63478	1.1744	1.30447		
0.85013	2.25766	0.848915	2.25178	0.682573	1.011	0.96801	1.34821	1.17735	1.03184			0.546201	2.556	0.895288	1.08826	0.942855	1.67232	1.17628	1.29531		
0.846883	2.24185	0.845677	2.23587	0.684048	1.0334	0.969944	1.33195	1.17886	1.05619			0.549915	2.58761	0.893724	1.07909	0.945296	1.70962	1.17814	1.28582		
0.843658	2.22577	0.842461	2.21973	0.685556	1.05665	0.971855	1.31536	1.1804	1.0807			0.553671	2.61381	0.892173	1.07019	0.947791	1.74658	1.17999	1.27602		
0.840457	2.20949	0.839269	2.20333	0.687099	1.08083	0.973741	1.29857	1.18198	1.1053			0.557461	2.63548	0.890635	1.06161	0.950338	1.78319	1.18182	1.26592		
0.83728	2.19297	0.8361	2.18673	0.688677	1.10596	0.975604	1.2816	1.18359	1.13001			0.561279	2.65353	0.889108	1.05332	0.952938	1.81936	1.18364	1.25549		
0.834127	2.17619	0.832956	2.16993	0.690291	1.13204	0.977441	1.26444	1.18524	1.15478			0.565121	2.66864	0.887594	1.04531	0.95559	1.85496	1.18545	1.24485		
0.830998	2.15927	0.829836	2.15294	0.691944	1.15914	0.979254	1.24721	1.18692	1.17954			0.568983	2.68124	0.886091	1.03764	0.958293	1.88989	1.18724	1.23404		
0.827894	2.14226	0.826741	2.13583	0.693637	1.1873	0.981042	1.22989	1.18864	1.20427			0.572861	2.69187	0.884598	1.03028	0.961046	1.92417	1.18901	1.22303		
0.824814	2.1251	0.823671	2.11866	0.695372	1.21647	0.982804	1.21247	1.1904	1.22886			0.576753	2.70088	0.883117	1.02318	0.963848	1.95768	1.19077	1.21185		
0.821759	2.10784	0.820625	2.10139	0.697149	1.24669	0.984542	1.19505	1.19219	1.25339			0.580658	2.70853	0.881645	1.01645	0.966697	1.99032	1.19251	1.20055		
0.818729	2.09053	0.817605	2.08406	0.698971	1.27803	0.986254	1.17766	1.19402	1.27777			0.584572	2.71507	0.880182	1.01002	0.969593	2.02217	1.19423	1.18911		
0.815724	2.07319	0.814609	2.06676	0.700838	1.31043	0.987941	1.16035	1.19588	1.3019			0.588496	2.72065	0.878729	1.0039	0.972535	2.05311	1.19594	1.17764		
0.812744	2.05587	0.811638	2.04944	0.702754	1.34388	0.989604	1.14313	1.19778	1.32587			0.592426	2.72541	0.877284	0.998103	0.97552	2.08309	1.19763	1.16616		
0.809789	2.0386	0.808693	2.03217	0.704718	1.37833	0.991241	1.12599	1.19971	1.34954			0.596363	2.72952	0.875848	0.992665	0.978548	2.11213	1.19931	1.15463		
0.806859	2.0214	0.805772	2.01498	0.706733	1.41376	0.992854	1.10903	1.20167	1.37291			0.600306	2.73311	0.874419	0.987574	0.981617	2.14017	1.20096	1.14312		
0.803954	2.0043	0.802876	1.99789	0.708799	1.45015	0.994443	1.09228	1.20367	1.39594			0.604253	2.73615	0.872997	0.982812	0.984726	2.16715	1.20261	1.13168		
0.801073	1.98731	0.800005	1.98099	0.710919	1.48742	0.996007	1.0757	1.2057	1.41859			0.608204	2.7388	0.871582	0.978489	0.987873	2.1931	1.20423	1.12036		
0.798217	1.97046	0.797157	1.96425	0.713093	1.52543	0.997548	1.05939	1.20777	1.44087			0.612159	2.74108	0.870172	0.974529	0.991057	2.21801	1.20584	1.10914		
0.795385	1.95384	0.794334	1.9477	0.715322	1.56414	0.999065	1.04332	1.20986	1.46266			0.616117	2.74303	0.868768	0.970932	0.994276	2.24185	1.20743	1.09803		
0.792577	1.93743	0.791535	1.93138	0.717608	1.60334	1.00056	1.02753	1.21199	1.48403			0.620078	2.74473	0.86737	0.967765	0.997529	2.26465	1.20901	1.08713		
0.789792	1.92125	0.788759	1.91528	0.719951	1.6429	1.00203	1.01208	1.21415	1.5049			0.62404	2.74617	0.865975	0.965021	1.00081	2.28641	1.21057	1.07652		
0.787031	1.90536	0.786006	1.89949	0.722351	1.68275	1.00348	0.996965	1.21633	1.52526			0.628005	2.7474	0.864584	0.962683	1.00413	2.30707	1.21212	1.06608		
0.784292	1.88977	0.783276	1.88402	0.724808	1.72263	1.00491	0.982228	1.21855	1.54507			0.631971	2.74846	0.863196	0.960862	1.00747	2.32667	1.21365	1.05589		
0.781575	1.87449	0.780567	1.8689	0.727324	1.76242	1.00632	0.967828	1.22079	1.56431			0.635939	2.74932	0.86181	0.95949	1.01085	2.34525	1.21517	1.04606		
0.778881	1.85959	0.777881	1.85411	0.729896	1.80194	1.0077	0.95378	1.22306	1.58298			0.639908	2.75	0.860426	0.958578	1.01424	2.36275	1.21667	1.03661		
0.776207	1.84504	0.775215	1.8397	0.732525	1.84097	1.00907	0.940201	1.22536	1.60099			0.643878	2.7506	0.859043	0.958219	1.01767	2.37915	1.21816	1.02749		
0.773555	1.83086	0.77257	1.82574	0.735211	1.87934	1.01042	0.927003	1.22769	1.61842			0.647848	2.75105	0.85766	0.958379	1.02111	2.39457	1.21963	1.01876		
0.770922	1.81717	0.769944	1.81218	0.737951	1.91695	1.01175	0.914215	1.23003	1.63523			0.651819	2.75138	0.856276	0.959067	1.02458	2.40901	1.2211	1.01047		
0.768309	1.80391	0.767338	1.79906	0.740744	1.95362	1.01306	0.901925	1.23241	1.65136			0.655791	2.75162	0.854891	0.960295	1.02807	2.42239	1.22255	1.00266		
0.765715	1.7911	0.764751	1.78643	0.74359	1.98917	1.01435	0.89003	1.2348	1.66679			0.659763	2.75174	0.853504	0.962165	1.03157	2.43468	1.22399	0.995393		
0.763138	1.77881	0.762181	1.77435	0.746487	2.02357	1.01563	0.87859	1.23722	1.68149			0.663734	2.7518	0.852114	0.964661	1.03509	2.44602	1.22542	0.988607		
0.76058	1.76704	0.759629	1.76279	0.749432	2.05666	1.01689	0.867633	1.23966	1.69555			0.667706	2.75176	0.850719	0.967748	1.03863	2.45638	1.22685	0.982395		
0.758037	1.7558	0.757093	1.75176	0.752424	2.08841	1.01813	0.857137	1.24211	1.70888			0.671678	2.75159	0.84932	0.971504	1.04219	2.46574	1.22826	0.976798		
0.755511	1.74519	0.754572	1.74135	0.75546	2.11882	1.01936	0.847092	1.24459	1.72144			0.67565	2.75139	0.847915	0.975941	1.04575	2.47408	1.22967	0.971803		
0.753	1.73517	0.752066	1.73159	0.75854	2.14772	1.02058	0.837492	1.24708	1.73332			0.679621	2.75115	0.846503	0.98108	1.04933	2.4814	1.23107	0.967438		
0.750502	1.72577	0.749573	1.72246	0.76166	2.17517	1.02178	0.828407	1.24959	1.74446			0.683591	2.75081	0.845083	0.986963	1.05291	2.48777	1.23246	0.96379		
0.748018	1.71706	0.747094	1.71401	0.764819	2.20124	1.02297	0.819763	1.25212	1.75483			0.687562	2.75042	0.843654	0.993601	1.05651	2.49315	1.23385	0.960868		
0.745545	1.70908	0.744625	1.70628	0.768015	2.22581	1.02414	0.811559	1.25466	1.76441			0.691531	2.74993	0.842214	1.00102	1.06011	2.49749	1.23523	0.958674		
0.743084	1.70186	0.742168	1.69931	0.771245	2.24901	1.02531	0.803868	1.25721	1.77322			0.6955	2.74939	0.840764	1.00919	1.06372	2.50087	1.23662	0.957284		
0.740632	1.69538	0.73972	1.69322	0.774507	2.2709	1.02647	0.796617	1.25978	1.78129			0.699468	2.74883	0.839301	1.01821	1.06733	2.50325	1.238	0.956699		
0.73819	1.68976	0.73728	1.68791	0.7778	2.29144	1.02761	0.789842	1.26235	1.78859			0.703435	2.74818	0.837825	1.02812	1.07094	2.50455	1.23938	0.956956		
0.735755	1.68504	0.734847	1.68351	0.781122	2.31068	1.02875	0.783525	1.26494	1.79509			0.707401	2.74746	0.836333	1.03885	1.07456	2.50488	1.24076	0.958073		
0.733326	1.68124	0.73242	1.68007	0.784471	2.32876	1.02987	0.77762	1.26754	1.80084			0.711366	2.74673	0.834826	1.0505	1.07818	2.50419	1.24214	0.960133		
0.730901	1.67839	0.729997	1.67757	0.787844	2.34567	1.03099	0.772177	1.27014	1.80576			0.71533	2.74592	0.833301	1.06303	1.08179	2.50243	1.24353	0.963177		
0.72848	1.67657	0.727577	1.67617	0.791242	2.36149	1.0321	0.767149	1.27275	1.80983			0.719293	2.74501	0.831757	1.07644	1.0854	2.4996	1.24492	0.967153		
0.726061	1.67586	0.725159	1.67587	0.794662	2.37632	1.0332	0.762584	1.27536	1.81318			0.723255	2.74408	0.830193	1.09082	1.089	2.4957	1.24632	0.972144		
0.723643	1.67629	0.72274	1.67672	0.798102	2.39011	1.0343	0.75847	1.27798	1.81578			0.727215	2.7431	0.828608	1.10618	1.0926	2.49063	1.24773	0.978191		
0.721222	1.67786	0.720318	1.67878	0.801561	2.40301	1.03539	0.754729	1.2806	1.81751			0.731173	2.74202	0.827	1.12247	1.09619	2.48451	1.24915	0.985317		
0.718799	1.68072	0.717893	1.68211	0.805039	2.41506	1.03648	0.751393	1.28323	1.81842			0.73513	2.7409	0.825368	1.13967	1.09978	2.47724	1.25057	0.99364		
0.716371	1.6849	0.715463	1.68678	0.808533	2.42629	1.03756	0.748517	1.28585	1.81858			0.739086	2.73975	0.82371	1.15787	1.10335	2.46877	1.25202	1.00308		
0.713935	1.69039	0.713024	1.69283	0.812043	2.43681	1.03864	0.746017	1.28848	1.81796			0.743039	2.73852	0.822025	1.17707	1.1069	2.45911	1.25347	1.01369		
0.711491	1.69729	0.710576	1.70024	0.815567	2.44657	1.03972	0.743851	1.2911	1.81648			0.746991	2.73717	0.820312	1.19716	1.11044	2.44821	1.25494	1.02555		
0.709036	1.70566	0.708116	1.70914	0.819105	2.45563	1.04079	0.742109	1.29372	1.81424			0.750941	2.73576	0.818569	1.21814	1.11397	2.43609	1.25643	1.0387		
0.706567	1.71551	0.705642	1.7196	0.822656	2.46415	1.04186	0.740762	1.29634	1.81121			0.754888	2.73432	0.816796	1.24011	1.11748	2.42267	1.25794	1.05318		
0.704083	1.72686	0.703152	1.73151	0.826219	2.47207	1.04293	0.739759	1.29895	1.80739			0.758834	2.7328	0.81499	1.26295	1.12096	2.40798	1.25947	1.06899		
0.701582	1.73975	0.700644	1.74494	0.829792	2.4794	1.04399	0.739111	1.30156	1.80277			0.762777	2.73116	0.81315	1.28659	1.12443	2.39199	1.26103	1.08616		
0.699061	1.75418	0.698115	1.75992	0.833376	2.48622	1.04506	0.738787	1.30416	1.79735			0.766718	2.72942	0.811275	1.3111	1.12787	2.37458	1.26261	1.10471		
0.696518	1.77009	0.695563	1.77642	0.836969	2.49259	1.04613	0.738881	1.30675	1.7912			0.770656	2.72764	0.809365	1.33638	1.13128	2.35584	1.26421	1.12471		
0.693951	1.78746	0.692987	1.79434	0.840572	2.49852	1.04719	0.739295	1.30933	1.78424			0.774592	2.72576	0.807418	1.36234	1.13467	2.33571	1.26585	1.14614		
0.691358	1.80631	0.690383	1.81368	0.844182	2.50402	1.04826	0.739977	1.3119	1.77651			0.778525	2.72376	0.805432	1.38899	1.13803	2.31418	1.26752	1.16905		
0.688737	1.82651	0.687751	1.83435	0.8478	2.50911	1.04933	0.741051	1.31445	1.76807			0.782455	2.72166	0.803408	1.41628	1.14135	2.29129	1.26923	1.19346		
0.686086	1.84793	0.685088	1.85621	0.851425	2.51381	1.0504	0.742394	1.317	1.75887			0.786382	2.71944	0.801344	1.44407	1.14464	2.26696	1.27097	1.21937		
0.683402	1.87049	0.682393	1.87919	0.855057	2.51818	1.05147	0.74409	1.31953	1.74892			0.790305	2.71704	0.799239	1.47231	1.14789	2.2412	1.27275	1.24671		
0.680686	1.89408	0.679663	1.90312	0.858695	2.52219	1.05255	0.746074	1.32205	1.73827			0.794225	2.71457	0.797094	1.50097	1.15111	2.21408	1.27457	1.27555		
0.677935	1.91854	0.676899	1.92791	0.862338	2.52592	1.05363	0.748311	1.32455	1.72687			0.798142	2.71197	0.794906	1.52987	1.15429	2.18562	1.27643	1.30586		
0.675148	1.94375	0.674098	1.95331	0.865986	2.52936	1.05471	0.750931	1.32703	1.71479			0.802054	2.70917	0.792677	1.55902	1.15742	2.15586	1.27834	1.33757		
0.672324	1.96948	0.67126	1.97914	0.869639	2.53247	1.05579	0.753779	1.3295	1.70209			0.805962	2.7062	0.790406	1.58833	1.16051	2.12475	1.28029	1.3707		
0.669462	1.99552	0.668385	2.00531	0.873297	2.53531	1.05688	0.756887	1.33195	1.68871			0.809866	2.70306	0.788092	1.61764	1.16355	2.09243	1.28229	1.40515		
0.666563	2.02175	0.665471	2.03157	0.876958	2.53794	1.05798	0.760346	1.33438	1.67466			0.813765	2.69978	0.785736	1.64691	1.16655	2.05902	1.28435	1.44082		
0.663626	2.04805	0.66252	2.05779	0.880623	2.54031	1.05908	0.764016	1.33678	1.66001			0.81766	2.69623	0.783338	1.67599	1.1695	2.02448	1.28645	1.4777		
0.660651	2.07415	0.659531	2.0838	0.884292	2.54242	1.06019	0.767939	1.33917	1.64478			0.821549	2.69244	0.780898	1.70486	1.17239	1.9889	1.28861	1.5157		
0.657638	2.09992	0.656504	2.10946	0.887963	2.54431	1.0613	0.77217	1.34153	1.629			0.825432	2.68846	0.778416	1.73345	1.17524	1.9525	1.29083	1.55469		
0.654589	2.12529	0.653441	2.13462	0.891636	2.54599	1.06241	0.77663	1.34387	1.61269			0.82931	2.6842	0.775894	1.76156	1.17803	1.91534	1.2931	1.59459		
0.651503	2.15004	0.650342	2.1591	0.895312	2.54745	1.06354	0.78135	1.34619	1.59581			0.833181	2.67961	0.773331	1.78921	1.18077	1.87749	1.29543	1.63523		
0.648382	2.17413	0.647209	2.18293	0.89899	2.5487	1.06467	0.786347	1.34848	1.57848			0.837045	2.67472	0.770729	1.81631	1.18345	1.8392	1.29782	1.67649		
0.645227	2.19748	0.644041	2.20597	0.90267	2.54972	1.06581	0.791592	1.35074	1.56073			0.840902	2.66949	0.768088	1.84267	1.18608	1.80049	1.30027	1.71829		
0.642039	2.21993	0.64084	2.22812	0.906351	2.55056	1.06695	0.797034	1.35298	1.54255			0.844751	2.66384	0.76541	1.86837	1.18865	1.76151	1.30278	1.7604		
0.638819	2.24154	0.637609	2.24933	0.910033	2.55124	1.06811	0.802758	1.35519	1.52402			0.848592	2.65779	0.762695	1.89333	1.19116	1.7225	1.30535	1.80269		
0.635568	2.2622	0.634347	2.26965	0.913715	2.55172	1.06927	0.808696	1.35738	1.50512			0.852424	2.65132	0.759944	1.9174	1.19362	1.68359	1.30799	1.84504		
0.632288	2.28191	0.631057	2.28904	0.917399	2.552	1.07044	0.814888	1.35954	1.48589			0.856246	2.64431	0.757159	1.94057	1.19602	1.64483	1.31068	1.88727		
0.628981	2.30069	0.627739	2.30745	0.921082	2.55207	1.07162	0.821353	1.36167	1.46646			0.860057	2.63675	0.754342	1.9628	1.19837	1.60641	1.31343	1.92926		
0.625647	2.31846	0.624396	2.32487	0.924766	2.55196	1.07281	0.828028	1.36377	1.44675			0.863857	2.6286	0.751493	1.98404	1.20066	1.56852	1.31625	1.97087		
0.622288	2.33533	0.621028	2.3414	0.928449	2.55172	1.07401	0.834954	1.36585	1.42686			0.867645	2.61981	0.748615	2.00426	1.2029	1.53123	1.31912	2.01197		
0.618905	2.35128	0.617637	2.35702	0.932132	2.55127	1.07523	0.84208	1.36789	1.40681			0.87142	2.61025	0.745708	2.02339	1.20508	1.49464	1.32206	2.0524		
0.6155	2.36632	0.614224	2.37172	0.935814	2.55057	1.07645	0.849488	1.36991	1.38667			0.87518	2.5999	0.742774	2.04143	1.20721	1.45895	1.32505	2.09206		
0.612074	2.38052	0.61079	2.38558	0.939495	2.5497	1.07768	0.857147	1.3719	1.36646			0.878925	2.58868	0.739814	2.05839	1.20929	1.42419	1.3281	2.13083		
0.608628	2.39383	0.607337	2.39859	0.943174	2.54869	1.07892	0.865004	1.37385	1.34621			0.882653	2.57652	0.736832	2.07423	1.21132	1.3904	1.3312	2.16867		
0.605164	2.40638	0.603866	2.41083	0.946852	2.54748	1.08017	0.873145	1.37578	1.32598			0.886363	2.56334	0.733827	2.08891	1.2133	1.35769	1.33436	2.20546		
0.601682	2.41815	0.600378	2.42235	0.950528	2.54604	1.08144	0.881536	1.37768	1.30576			0.890053	2.54898	0.730801	2.10238	1.21524	1.32617	1.33757	2.24114		
0.598183	2.42917	0.596873	2.43315	0.954202	2.54436	1.08272	0.890163	1.37955	1.28565			0.893721	2.53341	0.727758	2.11466	1.21713	1.29587	1.34083	2.27564		
0.594669	2.43955	0.593354	2.44326	0.957873	2.5425	1.08401	0.899054	1.38139	1.26563			0.897366	2.51655	0.724697	2.12583	1.21898	1.26673	1.34414	2.30893		
0.591141	2.44927	0.58982	2.45272	0.961542	2.54043	1.08531	0.908187	1.3832	1.24581			0.900986	2.49827	0.721621	2.1358	1.22079	1.23887	1.34749	2.34099		
0.587599	2.45838	0.586274	2.4616	0.965207	2.53816	1.08663	0.917624	1.38499	1.22612			0.904578	2.47847	0.718531	2.14451	1.22256	1.2123	1.35089	2.37175		
0.584044	2.46685	0.582714	2.4699	0.968869	2.53562	1.08796	0.92736	1.38674	1.20664			0.908141	2.45711	0.71543	2.15206	1.22429	1.18697	1.35434	2.40126		
0.580478	2.4748	0.579144	2.47765	0.972527	2.53282	1.08931	0.937355	1.38847	1.18749			0.911671	2.43408	0.712319	2.15845	1.22598	1.16292	1.35783	2.42949		
0.5769	2.48225	0.575562	2.48488	0.97618	2.52981	1.09067	0.947626	1.39017	1.16854			0.915167	2.40939	0.709199	2.1636	1.22765	1.14012	1.36135	2.45643		
