Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Sym7		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
314  Points		314  Points		303  Points		297  Points		290  Points		231  Points		189  Points		126  Points		311  Points		309  Points		296  Points		270  Points		219  Points		186  Points		121  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20404	2.47542	2.20565	2.47543	0.435634	681.961	0.866027	374.598	1.29894	831.284	1.30573	6097.36	1.73205	1528.09	2.16506	2248.31	0.216515	446.361	2.20265	2.50927	0.870488	9656.48	1.08254	514.754	1.51554	667.652	1.74099	1086.77	1.94856	2239.99
2.19687	2.47541	2.19848	2.47541	0.439874	124.565	0.866034	166.406	1.29832	291.427	1.30617	420.447	1.73205	430.222	2.16494	561.527	0.216929	64.2269	2.19559	2.50949	0.870582	291.885	1.08257	216.71	1.51553	293.569	1.74108	387.384	1.94857	517.909
2.18971	2.47541	2.19131	2.47541	0.444533	69.2016	0.866046	106.961	1.29735	176.57	1.30719	217.898	1.73206	250.354	2.16468	320.793	0.217956	34.7616	2.18865	2.50986	0.870853	148.228	1.08264	137.252	1.51551	188.147	1.74126	235.722	1.94858	292.807
2.18256	2.47542	2.18416	2.47542	0.449301	48.2279	0.866063	78.8097	1.29623	126.585	1.30855	147.168	1.73207	176.545	2.16432	224.506	0.219577	23.9648	2.18184	2.51038	0.871299	99.3775	1.08273	100.435	1.51548	138.433	1.74153	169.42	1.94861	204.1
2.17542	2.47544	2.17702	2.47544	0.454153	37.1992	0.866087	62.3903	1.29506	98.6152	1.31012	111.177	1.73208	136.348	2.16388	172.657	0.221767	18.3963	2.17515	2.51103	0.871918	74.7783	1.08285	79.1969	1.51544	109.498	1.74189	132.243	1.94865	156.646
2.16829	2.47548	2.16989	2.47547	0.459079	30.4002	0.866119	51.6338	1.29389	80.742	1.31182	89.3821	1.73209	111.061	2.16339	140.249	0.224491	15.0187	2.16856	2.51182	0.872708	59.9696	1.08301	65.3776	1.5154	90.567	1.74234	108.46	1.9487	127.098
2.16118	2.47553	2.16277	2.47552	0.464073	25.791	0.866158	44.0418	1.29273	68.3353	1.31363	74.7696	1.7321	93.6864	2.16285	118.074	0.22771	12.7641	2.16206	2.51271	0.873665	50.0812	1.08319	55.6684	1.51534	77.2157	1.74287	91.9389	1.94876	106.929
2.15407	2.4756	2.15567	2.47558	0.469131	22.4614	0.866206	38.397	1.2916	59.2206	1.31552	64.2928	1.73212	81.013	2.1623	101.946	0.230887	11.34	2.15564	2.51369	0.874786	43.0135	1.0834	48.4737	1.51528	67.2941	1.74349	79.7961	1.94882	92.2861
