Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Sym7		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
308  Points		309  Points		303  Points		293  Points		279  Points		214  Points		170  Points		93  Points		308  Points		301  Points		295  Points		248  Points		216  Points		175  Points		91  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20042	2.51411	2.20548	2.51369	0.491544	256.193	0.86603	560.843	1.29904	996.792	1.47417	868.05	1.73205	1256.56	2.16506	1567.99	0.216798	77.6021	0.649519	428.521	0.982778	789.998	1.08256	390.628	1.51555	914.041	1.94852	719.074	1.96558	955.995
2.19365	2.51468	2.1987	2.51425	0.492375	102.341	0.866063	195.208	1.29903	309.611	1.47428	321.144	1.73207	405.553	2.16507	506.655	0.217709	38.2873	0.64952	147.344	0.982859	237.607	1.08267	191.155	1.51556	333.05	1.94839	347.788	1.96579	397.247
2.18689	2.51528	2.19194	2.51483	0.493871	64.1093	0.866129	118.177	1.29902	183.266	1.4745	197.041	1.7321	241.801	2.16508	302.143	0.219224	25.5545	0.649522	88.9675	0.983028	139.854	1.08284	126.555	1.51558	203.624	1.94818	229.34	1.96616	250.753
2.18015	2.51589	2.18519	2.51543	0.495962	46.8063	0.866227	84.745	1.299	130.152	1.47481	142.141	1.73215	172.254	2.16509	215.257	0.221317	19.2934	0.649526	63.7218	0.983284	99.1069	1.08309	94.6035	1.51561	146.642	1.94789	171.06	1.96668	183.228
2.17342	2.51653	2.17845	2.51605	0.498563	36.962	0.866359	66.0634	1.29898	100.907	1.47523	111.186	1.73222	133.78	2.16512	167.182	0.223957	15.592	0.649532	49.6371	0.983625	76.7622	1.08341	75.5453	1.51566	114.58	1.94755	136.387	1.96734	144.382
2.1667	2.51718	2.17172	2.51669	0.501593	30.6204	0.866523	54.1356	1.29896	82.3919	1.47575	91.3176	1.73231	109.358	2.16514	136.661	0.226673	13.4252	0.649542	40.652	0.98405	62.6528	1.08381	62.8888	1.51571	94.0244	1.94717	113.391	1.96813	119.147
2.16	2.51786	2.16501	2.51735	0.504979	26.2007	0.866721	45.8607	1.29893	69.6175	1.47637	77.4871	1.73241	92.4779	2.16517	115.564	0.229273	12.0462	0.649556	34.4217	0.984557	52.9364	1.08428	53.874	1.51578	79.7238	1.94675	97.0243	1.96903	101.439
2.15332	2.51856	2.15831	2.51803	0.50866	22.9478	0.866954	39.7841	1.29889	60.2719	1.47709	67.3069	1.73253	80.1144	2.16521	100.111	0.231608	11.1298	0.649577	29.8477	0.985144	45.8391	1.08482	47.128	1.51586	69.2004	1.94632	84.7807	1.97003	88.3287
2.14664	2.51928	2.15163	2.51874	0.512586	20.4556	0.867221	35.133	1.29885	53.1381	1.4779	59.5017	1.73267	70.6687	2.16525	88.3035	0.233565	10.514	0.649606	26.3473	0.985808	40.4288	1.08545	41.8911	1.51595	61.1323	1.94587	75.2766	1.97112	78.2321
2.13998	2.52002	2.14496	2.51946	0.516717	18.4866	0.867524	31.4589	1.29881	47.5139	1.47882	53.3283	1.73283	63.2172	2.1653	78.9879	0.235064	10.1113	0.649646	23.5823	0.986548	36.1687	1.08615	37.7087	1.51605	54.7502	1.94541	67.6853	1.9723	70.2179
2.13334	2.52078	2.1383	2.52021	0.521021	16.8925	0.867864	28.4836	1.29877	42.9659	1.47983	48.3242	1.733	57.1888	2.16535	71.4508	0.236049	9.87293	0.649698	21.3432	0.987359	32.7279	1.08693	34.2922	1.51616	49.5757	1.94496	61.4822	1.97356	63.7028
2.12671	2.52156	2.13166	2.52097	0.525473	15.5761	0.868242	26.0254	1.29873	39.2124	1.48094	44.1868	1.73319	52.2115	2.16541	65.2272	0.237499	9.55379	0.649765	19.4932	0.988238	29.8911	1.08779	31.4495	1.51629	45.2958	1.94451	56.3186	1.97489	58.3024
2.12009	2.52237	2.12504	2.52176	0.53005	14.471	0.868658	23.9605	1.29869	36.0617	1.48214	40.7093	1.7334	48.0325	2.16548	60.0013	0.239119	9.23517	0.64985	17.9391	0.989182	27.5126	1.08874	29.0478	1.51643	41.697	1.94407	51.9535	1.97629	53.7537
2.11349	2.52319	2.11842	2.52257	0.534736	13.5305	0.869115	22.2017	1.29864	33.3796	1.48344	37.7461	1.73363	44.4742	2.16555	55.5511	0.241391	8.84312	0.649955	16.6153	0.990186	25.4899	1.08978	26.9924	1.51658	38.6288	1.94365	48.2152	1.97776	49.8701
2.1069	2.52405	2.11183	2.52341	0.539516	12.7204	0.869612	20.6859	1.2986	31.0687	1.48482	35.1913	1.73388	41.408	2.16562	51.7159	0.244375	8.4053	0.650084	15.4744	0.991247	23.7489	1.0909	25.2138	1.51674	35.982	1.94324	44.9778	1.97929	46.516
2.10033	2.52492	2.10524	2.52427	0.544378	12.0156	0.870152	19.3663	1.29857	29.057	1.4863	32.9663	1.73414	38.7384	2.16571	48.3763	0.248135	7.94728	0.650239	14.481	0.992361	22.2347	1.09211	23.6601	1.51691	33.6754	1.94284	42.147	1.98088	43.5902
