Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.24211	2.47819	1.24002	2.47799	0.528657	8.87241	0.863807	14.0438	1.22667	19.9514	1.31311	21.5876	0.294269	5.41744	1.24406	2.60889	0.854302	13.877	1.08582	17.6992
1.23836	2.47784	1.23627	2.47765	0.529643	8.81273	0.863811	13.7219	1.22716	19.5015	1.3139	21.0999	0.297448	5.33421	1.24066	2.60965	0.856071	13.5872	1.08604	17.2959
1.23461	2.4775	1.23253	2.47731	0.530275	8.77507	0.863825	13.4145	1.22764	19.0717	1.31471	20.6347	0.300643	5.25549	1.23729	2.61048	0.857853	13.3105	1.08628	16.911
1.23087	2.47716	1.22879	2.47698	0.531183	8.72165	0.863849	13.1208	1.22812	18.6607	1.31556	20.1905	0.303855	5.1809	1.23395	2.61139	0.859647	13.0462	1.08653	16.5431
1.22713	2.47683	1.22505	2.47665	0.532171	8.66452	0.863884	12.8399	1.22859	18.2673	1.31643	19.766	0.30708	5.11013	1.23065	2.61238	0.861453	12.7933	1.08679	16.1913
1.2234	2.47651	1.22132	2.47634	0.533513	8.58835	0.863931	12.5709	1.22906	17.8903	1.31733	19.36	0.310317	5.04287	1.22738	2.61346	0.863268	12.5513	1.08706	15.8544
1.21967	2.4762	1.2176	2.47603	0.535212	8.49445	0.863991	12.3131	1.22953	17.5288	1.31826	18.9712	0.313565	4.97887	1.22416	2.61463	0.865092	12.3193	1.08735	15.5317
1.21594	2.4759	1.21388	2.47573	0.537265	8.38437	0.864062	12.066	1.22999	17.1819	1.31921	18.5986	0.316821	4.91787	1.22097	2.61589	0.866925	12.0967	1.08765	15.2222
1.21223	2.4756	1.21016	2.47544	0.539674	8.25983	0.864148	11.8287	1.23045	16.8485	1.3202	18.2413	0.320085	4.85966	1.21782	2.61724	0.868765	11.8831	1.08797	14.9251
1.20851	2.47532	1.20645	2.47516	0.542437	8.12268	0.864248	11.6009	1.2309	16.528	1.32121	17.8984	0.323356	4.80403	1.21472	2.61868	0.870611	11.6778	1.0883	14.6398
1.20481	2.47504	1.20275	2.47489	0.545199	7.99131	0.864362	11.3819	1.23134	16.2196	1.32225	17.569	0.326631	4.75081	1.21165	2.62022	0.872462	11.4803	1.08865	14.3655
1.2011	2.47477	1.19905	2.47463	0.547958	7.86535	0.864492	11.1713	1.23178	15.9227	1.32333	17.2524	0.329909	4.69983	1.20862	2.62186	0.874317	11.2903	1.08902	14.1017
1.19741	2.47452	1.19536	2.47438	0.550715	7.74447	0.864638	10.9686	1.23221	15.6365	1.32443	16.9478	0.333189	4.65093	1.20564	2.62359	0.876176	11.1073	1.0894	13.8478
1.19372	2.47427	1.19167	2.47414	0.553468	7.62835	0.8648	10.7734	1.23264	15.3606	1.32556	16.6547	0.33647	4.60396	1.20269	2.62542	0.878037	10.9309	1.08979	13.6033
1.19003	2.47403	1.18799	2.47391	0.556217	7.51671	0.86498	10.5853	1.23306	15.0943	1.32672	16.3723	0.339751	4.55882	1.19978	2.62735	0.8799	10.7607	1.09021	13.3676
1.18635	2.47381	1.18431	2.47369	0.558962	7.40927	0.865178	10.404	1.23347	14.8372	1.32791	16.1002	0.34303	4.51536	1.1969	2.62936	0.881763	10.5964	1.09064	13.1404
1.18268	2.4736	1.18065	2.47349	0.561702	7.30581	0.865395	10.229	1.23387	14.5887	1.32913	15.8378	0.346305	4.47348	1.19406	2.63147	0.883627	10.4378	1.09109	12.9211
1.17902	2.4734	1.17698	2.47329	0.564435	7.20609	0.865631	10.0602	1.23427	14.3485	1.33037	15.5846	0.349577	4.43309	1.19126	2.63367	0.885489	10.2844	1.09156	12.7095
1.17536	2.47321	1.17333	2.47312	0.567163	7.10989	0.865887	9.89713	1.23466	14.1162	1.33165	15.3402	0.352843	4.39408	1.18849	2.63595	0.887349	10.1361	1.09205	12.505
1.17171	2.47304	1.16968	2.47295	0.569884	7.01703	0.866164	9.73961	1.23504	13.8913	1.33295	15.1041	0.356103	4.35638	1.18575	2.63832	0.889207	9.99259	1.09257	12.3075
1.16806	2.47288	1.16604	2.4728	0.572597	6.92733	0.866423	9.60665	1.23541	13.6735	1.33429	14.8759	0.359356	4.31989	1.18304	2.64078	0.891061	9.8536	1.0931	12.1165
1.16442	2.47274	1.16241	2.47266	0.575302	6.84061	0.866656	9.49635	1.23578	13.4625	1.33565	14.6552	0.3626	4.28454	1.18036	2.64331	0.892911	9.71893	1.09365	11.9317
1.16079	2.47261	1.15878	2.47254	0.577999	6.75671	0.866859	9.40717	1.23614	13.258	1.33704	14.4418	0.365834	4.25027	1.17771	2.64593	0.894519	9.60493	1.09423	11.7529
1.15717	2.47249	1.15516	2.47243	0.580686	6.67549	0.867025	9.33793	1.23649	13.0596	1.33845	14.2351	0.369057	4.217	1.17508	2.64862	0.895886	9.51012	1.09483	11.5798
1.15356	2.47239	1.15155	2.47234	0.583364	6.59681	0.867151	9.28772	1.23683	12.867	1.3399	14.035	0.372269	4.18468	1.17248	2.65138	0.897014	9.43331	1.09545	11.4122
1.14995	2.47231	1.14795	2.47227	0.586031	6.52054	0.867233	9.25589	1.23717	12.6802	1.34137	13.8412	0.375468	4.15326	1.16991	2.65422	0.897904	9.37356	1.09609	11.2497
1.14635	2.47224	1.14436	2.47222	0.588688	6.44657	0.867353	9.21056	1.2375	12.4986	1.34286	13.6533	0.378653	4.12267	1.16735	2.65713	0.898557	9.33017	1.09676	11.0923
1.14276	2.4722	1.14077	2.47218	0.591332	6.37477	0.867486	9.16182	1.23783	12.3223	1.34439	13.471	0.381823	4.09286	1.16482	2.66011	0.898975	9.30264	1.09745	10.9396
1.13918	2.47217	1.13719	2.47216	0.593965	6.30505	0.867673	9.09644	1.23814	12.1509	1.34593	13.2943	0.384978	4.0638	1.16231	2.66316	0.899575	9.26339	1.09817	10.7915
1.13561	2.47216	1.13362	2.47216	0.596585	6.23729	0.867917	9.0152	1.23846	11.9842	1.34751	13.1228	0.388115	4.03544	1.15983	2.66628	0.900225	9.22114	1.09892	10.6478
1.13204	2.47217	1.13007	2.47218	0.599192	6.17141	0.868224	8.91906	1.23876	11.822	1.34911	12.9562	0.391235	4.00773	1.15736	2.66946	0.901109	9.16438	1.09969	10.5083
1.12849	2.4722	1.12652	2.47222	0.601785	6.10733	0.868603	8.80912	1.23906	11.6642	1.35073	12.7945	0.394337	3.98064	1.15491	2.67271	0.902224	9.09372	1.10049	10.3728
1.12494	2.47225	1.12298	2.47228	0.604363	6.04495	0.869062	8.68662	1.23936	11.5106	1.35238	12.6373	0.397418	3.95414	1.15248	2.67602	0.903567	9.00988	1.10131	10.2413
1.12141	2.47232	1.11945	2.47237	0.606927	5.98419	0.869547	8.56786	1.23964	11.361	1.35405	12.4845	0.40048	3.92819	1.15006	2.6794	0.905136	8.91374	1.10216	10.1135
1.11788	2.47241	1.11593	2.47247	0.609475	5.925	0.870059	8.45269	1.23993	11.2152	1.35575	12.336	0.40352	3.90275	1.14767	2.68284	0.906928	8.80621	1.10304	9.98924
1.11436	2.47253	1.11242	2.4726	0.612007	5.86728	0.870599	8.34097	1.24021	11.0732	1.35746	12.1915	0.406538	3.87781	1.14529	2.68634	0.908709	8.70155	1.10383	9.88381
1.11086	2.47267	1.10892	2.47276	0.614522	5.81099	0.871167	8.23257	1.24049	10.9347	1.3592	12.0509	0.409532	3.85332	1.14292	2.6899	0.910479	8.59963	1.10453	9.79595
1.10736	2.47284	1.10543	2.47294	0.61702	5.75605	0.871764	8.12736	1.24076	10.7997	1.36097	11.9141	0.412504	3.82927	1.14057	2.69352	0.912237	8.50036	1.10511	9.72465
1.10388	2.47302	1.10195	2.47314	0.619501	5.70241	0.872391	8.02521	1.24103	10.668	1.36275	11.7808	0.41545	3.80564	1.13824	2.6972	0.913983	8.4036	1.10558	9.66913
1.10041	2.47324	1.09848	2.47337	0.621963	5.65001	0.873048	7.92601	1.24129	10.5395	1.36455	11.651	0.418372	3.78239	1.13592	2.70095	0.915715	8.30926	1.10593	9.62878
1.09694	2.47348	1.09502	2.47363	0.624407	5.5988	0.873736	7.82966	1.24155	10.4141	1.36638	11.5246	0.421267	3.75951	1.13362	2.70475	0.917435	8.21723	1.10615	9.60316
1.09349	2.47375	1.09158	2.47391	0.626832	5.54873	0.874454	7.73604	1.24181	10.2917	1.36822	11.4013	0.424136	3.73697	1.13133	2.70861	0.91914	8.12744	1.10648	9.56661
1.09005	2.47405	1.08815	2.47422	0.629237	5.49975	0.875205	7.64506	1.24207	10.1721	1.37009	11.2812	0.426978	3.71477	1.12905	2.71253	0.920831	8.03978	1.10684	9.52725
1.08662	2.47437	1.08472	2.47457	0.631622	5.45182	0.875988	7.55662	1.24229	10.0702	1.37197	11.164	0.429792	3.69288	1.12679	2.71652	0.922507	7.95418	1.10733	9.47433
1.08321	2.47473	1.08131	2.47494	0.633987	5.40489	0.876803	7.47064	1.24248	9.98497	1.37387	11.0497	0.432579	3.67129	1.12454	2.72056	0.924169	7.87055	1.10797	9.4084
1.0798	2.47511	1.07792	2.47534	0.636331	5.35893	0.877652	7.38703	1.24263	9.91557	1.37579	10.9381	0.435336	3.64998	1.1223	2.72466	0.925814	7.78882	1.10875	9.3301
1.07641	2.47553	1.07453	2.47577	0.638653	5.3139	0.878535	7.3057	1.24276	9.86138	1.37773	10.8293	0.438064	3.62894	1.12007	2.72881	0.927444	7.70892	1.10969	9.24022
1.07303	2.47597	1.07116	2.47623	0.640954	5.26975	0.879451	7.22658	1.24285	9.82191	1.37968	10.723	0.440764	3.60816	1.11786	2.73303	0.929057	7.63078	1.1108	9.1396
1.06966	2.47645	1.0678	2.47673	0.643233	5.22647	0.880402	7.1496	1.2429	9.79682	1.38165	10.6192	0.443433	3.58762	1.11566	2.73731	0.930654	7.55434	1.11194	9.04159
1.06631	2.47696	1.06445	2.47726	0.64549	5.18401	0.881388	7.07468	1.24299	9.76099	1.38364	10.5178	0.446073	3.56732	1.11347	2.74165	0.932234	7.47953	1.11311	8.94611
1.06297	2.47751	1.06112	2.47782	0.647724	5.14234	0.88241	7.00176	1.24308	9.72233	1.38564	10.4187	0.448683	3.54725	1.11129	2.74604	0.933797	7.40631	1.11431	8.85306
1.05964	2.47808	1.05779	2.47842	0.649935	5.10144	0.883466	6.93077	1.2432	9.67026	1.38766	10.3218	0.451263	3.52739	1.10912	2.7505	0.935343	7.3346	1.11554	8.76237
1.05632	2.4787	1.05449	2.47905	0.652123	5.06127	0.884559	6.86164	1.24335	9.60521	1.38943	10.2392	0.453812	3.50775	1.10697	2.75501	0.936872	7.26437	1.11681	8.67396
1.05302	2.47935	1.05119	2.47972	0.654288	5.02182	0.885687	6.79432	1.24354	9.52773	1.39095	10.17	0.456332	3.4883	1.10482	2.75959	0.938384	7.19556	1.1181	8.58774
1.04973	2.48003	1.04791	2.48043	0.65643	4.98305	0.886852	6.72875	1.24375	9.43844	1.39221	10.1137	0.458822	3.46906	1.10269	2.76423	0.939879	7.12813	1.11943	8.50366
1.04646	2.48075	1.04464	2.48117	0.658547	4.94495	0.888053	6.66488	1.24401	9.33806	1.39321	10.0697	0.461282	3.45001	1.10056	2.76892	0.941356	7.06203	1.12079	8.42163
1.0432	2.48151	1.04139	2.48195	0.660642	4.90748	0.88929	6.60264	1.24426	9.23983	1.39394	10.0376	0.463713	3.43115	1.09845	2.77368	0.942817	6.99722	1.12218	8.3416
1.03995	2.48231	1.03815	2.48277	0.662712	4.87064	0.890565	6.542	1.24451	9.1437	1.39442	10.0172	0.466115	3.41248	1.09635	2.7785	0.94426	6.93365	1.1236	8.2635
1.03671	2.48314	1.03492	2.48362	0.664758	4.83439	0.891876	6.48289	1.24476	9.04959	1.3951	9.98807	0.468488	3.39399	1.09426	2.78338	0.945686	6.8713	1.12505	8.18726
1.03349	2.48401	1.03171	2.48452	0.666781	4.79873	0.893223	6.42527	1.24502	8.95746	1.39584	9.95664	0.470833	3.37568	1.09217	2.78832	0.947095	6.81012	1.12653	8.11283
1.03029	2.48493	1.02851	2.48545	0.66878	4.76363	0.894607	6.3691	1.24527	8.86723	1.39685	9.91428	0.473151	3.35755	1.0901	2.79332	0.948488	6.75008	1.12804	8.04016
1.02709	2.48588	1.02532	2.48643	0.670754	4.72908	0.896028	6.31433	1.24553	8.77885	1.39814	9.86133	0.475441	3.3396	1.08804	2.79838	0.949864	6.69114	1.12959	7.96917
1.02391	2.48687	1.02215	2.48744	0.672706	4.69506	0.897486	6.26092	1.2458	8.69227	1.3997	9.79823	0.477705	3.32182	1.08599	2.80351	0.951225	6.63328	1.13116	7.89983
1.02075	2.48791	1.01899	2.4885	0.674633	4.66155	0.898979	6.20882	1.24606	8.60744	1.40153	9.72546	0.479943	3.30422	1.08394	2.8087	0.952569	6.57646	1.13276	7.83208
1.0176	2.48898	1.01585	2.4896	0.676538	4.62855	0.900509	6.158	1.24633	8.52431			0.482156	3.2868	1.08191	2.81395	0.953899	6.52066	1.1344	7.76588
1.01446	2.4901	1.01272	2.49073	0.678419	4.59603	0.902075	6.10842	1.2466	8.44282			0.484345	3.26955	1.07988	2.81926	0.955213	6.46585	1.13606	7.70116
1.01133	2.49125	1.0096	2.49192	0.680277	4.56399	0.903677	6.06003	1.24688	8.36295			0.486511	3.25248	1.07787	2.82464	0.956513	6.412	1.13775	7.6379
1.00822	2.49245	1.0065	2.49314	0.682112	4.53241	0.905314	6.01281	1.24716	8.28463			0.488654	3.23558	1.07586	2.83009	0.957798	6.35909	1.13947	7.57603
1.00513	2.4937	1.00341	2.4944	0.683925	4.50129	0.906986	5.96671	1.24745	8.20784			0.490775	3.21886	1.07386	2.83559	0.95907	6.30709	1.14122	7.51553
1.00204	2.49498	1.00034	2.49571	0.685716	4.47061	0.908693	5.92171	1.24774	8.13252			0.492876	3.20233	1.07187	2.84117	0.960329	6.25599	1.14299	7.45635
0.998973	2.49631	0.997273	2.49706	0.687485	4.44036	0.910434	5.87777	1.24804	8.05864			0.494957	3.18597	1.06988	2.8468	0.961575	6.20576	1.1448	7.39844
0.995916	2.49768	0.994223	2.49846	0.689232	4.41053	0.912209	5.83486	1.24834	7.98616			0.49702	3.1698	1.06791	2.8525	0.962809	6.15637	1.14663	7.34178
0.992873	2.49909	0.991187	2.4999	0.690959	4.38111	0.914017	5.79294	1.24865	7.91505			0.499065	3.15381	1.06594	2.85827	0.964032	6.10782	1.14848	7.28632
0.989842	2.50055	0.988163	2.50138	0.692666	4.3521	0.915858	5.75199	1.24896	7.84526			0.501093	3.138	1.06399	2.86411	0.965244	6.06008	1.15036	7.23202
0.986824	2.50205	0.985153	2.5029	0.694352	4.32349	0.917732	5.71198	1.24928	7.77678			0.503106	3.12238	1.06203	2.87	0.966446	6.01314	1.15227	7.17886
0.983819	2.50359	0.982154	2.50447	0.696019	4.29526	0.919637	5.67288	1.24961	7.70956			0.505104	3.10695	1.06009	2.87597	0.967638	5.96697	1.1542	7.1268
0.980826	2.50518	0.979168	2.50608	0.697666	4.26742	0.921573	5.63465	1.24995	7.64356			0.507088	3.09171	1.05816	2.882	0.968822	5.92156	1.15615	7.07579
0.977846	2.50681	0.976194	2.50773	0.699296	4.23995	0.92354	5.59728	1.25029	7.57878			0.50906	3.07666	1.05623	2.8881	0.969998	5.8769	1.15813	7.02583
0.974877	2.50848	0.973232	2.50942	0.700907	4.21285	0.925537	5.56074	1.25065	7.51516			0.511021	3.0618	1.0543	2.89427	0.971166	5.83297	1.16013	6.97686
0.97192	2.51019	0.970282	2.51116	0.702501	4.18612	0.927563	5.525	1.25101	7.45269			0.512971	3.04713	1.05239	2.90051	0.972327	5.78975	1.16215	6.92887
0.968974	2.51195	0.967342	2.51294	0.704079	4.15974	0.929618	5.49004	1.25138	7.39133			0.514912	3.03266	1.05048	2.90681	0.973483	5.74724	1.16419	6.88182
0.96604	2.51375	0.964414	2.51476	0.70564	4.13371	0.9317	5.45583	1.25176	7.33107			0.516845	3.01838	1.04858	2.91318	0.974633	5.70541	1.16625	6.83569
0.963116	2.51559	0.961496	2.51663	0.707186	4.10803	0.93381	5.42235	1.25214	7.27187			0.51877	3.0043	1.04668	2.91962	0.975779	5.66426	1.16833	6.79045
0.960203	2.51747	0.958588	2.51853	0.708716	4.08269	0.935946	5.38959	1.25254	7.21371			0.520688	2.99042	1.04479	2.92613	0.976922	5.62378	1.17043	6.74607
0.957299	2.51939	0.95569	2.52047	0.710233	4.05769	0.938107	5.3575	1.25295	7.15657			0.522602	2.97673	1.04291	2.93271	0.978062	5.58394	1.17255	6.70253
0.954406	2.52135	0.952802	2.52246	0.711736	4.03302	0.940293	5.32608	1.25337	7.10042			0.524511	2.96324	1.04103	2.93935	0.979199	5.54475	1.17469	6.6598
0.951521	2.52335	0.949922	2.52448	0.713226	4.00868	0.942503	5.29531	1.2538	7.04525			0.526416	2.94995	1.03915	2.94607	0.980336	5.50618	1.17685	6.61787
0.948646	2.52539	0.947051	2.52654	0.714704	3.98466	0.944737	5.26516	1.25424	6.99102			0.528319	2.93686	1.03729	2.95285	0.981472	5.46823	1.17902	6.5767
0.945779	2.52747	0.944189	2.52864	0.71617	3.96096	0.946992	5.23561	1.25469	6.93773			0.53022	2.92396	1.03542	2.95971	0.982609	5.43089	1.18121	6.53627
0.942919	2.52959	0.941333	2.53078	0.717625	3.93757	0.949269	5.20665	1.25515	6.88534			0.53212	2.91127	1.03356	2.96663	0.983747	5.39415	1.18341	6.49657
0.940067	2.53174	0.938485	2.53295	0.71907	3.9145	0.951567	5.17826	1.25563	6.83384			0.53402	2.89877	1.03171	2.97362	0.984888	5.358	1.18563	6.45757
0.937222	2.53393	0.935644	2.53516	0.720505	3.89173	0.953885	5.15042	1.25612	6.78321			0.535921	2.88648	1.02985	2.98069	0.986031	5.32242	1.18786	6.41926
0.934383	2.53615	0.932808	2.5374	0.721931	3.86927	0.956221	5.12311	1.25662	6.73344			0.537823	2.87438	1.02801	2.98782	0.987179	5.28742	1.1901	6.38161
0.93155	2.5384	0.929977	2.53967	0.723349	3.84711	0.958576	5.09632	1.25713	6.6845			0.539728	2.86247	1.02616	2.99503	0.988331	5.25298	1.19236	6.3446
0.928721	2.54069	0.927151	2.54197	0.72476	3.82525	0.960948	5.07002	1.25766	6.63637			0.541635	2.85077	1.02432	3.0023	0.989488	5.2191	1.19462	6.30822
0.925897	2.54301	0.924329	2.5443	0.726163	3.80368	0.963337	5.04421	1.2582	6.58905			0.543547	2.83926	1.02248	3.00964	0.990653	5.18576	1.1969	6.27244
0.923077	2.54535	0.92151	2.54666	0.72756	3.7824	0.965741	5.01887	1.25876	6.54251			0.545463	2.82795	1.02065	3.01705	0.991825	5.15296	1.19919	6.23726
0.920259	2.54772	0.918694	2.54905	0.728952	3.76141	0.96816	4.99398	1.25933	6.49674			0.547385	2.81683	1.01881	3.02454	0.993005	5.12069	1.20149	6.20265
0.917443	2.55011	0.915879	2.55146	0.730338	3.7407	0.970593	4.96953	1.25992	6.45172			0.549312	2.80591	1.01698	3.03209	0.994194	5.08895	1.2038	6.16861
