Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
1.34892	2.10459	1.34983	2.10685	0.449303	1.18231	0.851792	-0.908343	0.948414	1.22921	1.29544	-0.268262	0.236302	1.45388	1.36251	1.60807	0.678563	1.56897	1.07608	-0.460498	1.2487	0.698025
1.34589	2.09697	1.34679	2.09926	0.451042	1.2256	0.850471	-0.920652	0.95021	1.25817	1.29505	-0.28015	0.238441	1.5084	1.36019	1.61149	0.680838	1.58312	1.07541	-0.477451	1.24973	0.728942
1.34287	2.08934	1.34377	2.09163	0.452841	1.26613	0.849134	-0.930184	0.952046	1.28446	1.29464	-0.291477	0.240657	1.55951	1.35786	1.61554	0.683133	1.59569	1.0747	-0.493264	1.25081	0.758768
1.33986	2.08171	1.34075	2.08398	0.454697	1.30405	0.847785	-0.937088	0.953918	1.30839	1.29421	-0.302337	0.242943	1.60725	1.35553	1.62034	0.685445	1.60684	1.07398	-0.5079	1.25193	0.78744
1.33686	2.07398	1.33775	2.07624	0.456606	1.33946	0.846429	-0.941595	0.955823	1.3301	1.29376	-0.312706	0.245296	1.65167	1.35319	1.626	0.687771	1.61669	1.07324	-0.521351	1.25308	0.8149
1.33387	2.0662	1.33476	2.06852	0.458564	1.37241	0.845067	-0.944018	0.957758	1.34979	1.2933	-0.322456	0.247711	1.69304	1.35083	1.63247	0.690112	1.6254	1.07248	-0.533604	1.25428	0.841182
1.3309	2.05842	1.33178	2.06076	0.460568	1.40308	0.843704	-0.944395	0.959719	1.36771	1.29283	-0.33163	0.249863	1.72662	1.34847	1.63986	0.692464	1.63314	1.0717	-0.544706	1.25551	0.866355
1.32793	2.05063	1.32881	2.05293	0.462614	1.43154	0.842341	-0.942952	0.961706	1.38392	1.29235	-0.340236	0.251729	1.75343	1.3461	1.64819	0.694826	1.64	1.0709	-0.55468	1.25678	0.890332
1.32498	2.0428	1.32585	2.04512	0.4647	1.45783	0.840982	-0.939847	0.963715	1.39863	1.29185	-0.348219	0.253293	1.77453	1.34371	1.65753	0.697198	1.64594	1.0701	-0.563495	1.25808	0.913165
1.32203	2.0349	1.32291	2.03725	0.466823	1.48208	0.839628	-0.935175	0.965743	1.41192	1.29134	-0.355618	0.254543	1.79033	1.34132	1.66793	0.699577	1.65108	1.06928	-0.571164	1.25941	0.934881
1.3191	2.02702	1.31997	2.02935	0.468979	1.50442	0.838282	-0.929053	0.96779	1.42385	1.29082	-0.36243	0.255468	1.80152	1.3389	1.67942	0.701964	1.65551	1.06845	-0.577712	1.26078	0.955462
1.31618	2.01909	1.31705	2.02146	0.471165	1.52494	0.836946	-0.92157	0.969854	1.43462	1.29029	-0.368585	0.256064	1.80861	1.33647	1.69207	0.704357	1.65923	1.06761	-0.583192	1.26217	0.974942
1.31327	2.01114	1.31414	2.01353	0.473381	1.54365	0.835622	-0.91283	0.971932	1.44428	1.28976	-0.374084	0.256924	1.8185	1.33402	1.70589	0.706754	1.66229	1.06676	-0.58756	1.26359	0.993323
1.31038	2.00323	1.31124	2.00556	0.475622	1.56069	0.834311	-0.902893	0.974023	1.45283	1.28921	-0.378928	0.257864	1.82877	1.33154	1.72092	0.709155	1.66475	1.06591	-0.590803	1.26504	1.01067
1.30749	1.99524	1.30835	1.99762	0.477886	1.5761	0.833015	-0.891808	0.976126	1.46041	1.28866	-0.383124	0.259151	1.84217	1.32905	1.73721	0.71156	1.66658	1.06506	-0.59304	1.26651	1.02692
1.30462	1.98724	1.30547	1.98964	0.480171	1.58993	0.831737	-0.879672	0.978239	1.46708	1.28811	-0.386682	0.260792	1.85835	1.32653	1.75471	0.713966	1.66775	1.0642	-0.594292	1.268	1.04213
1.30175	1.97923	1.3026	1.9816	0.482476	1.60228	0.830476	-0.866534	0.980361	1.4728	1.28755	-0.38955	0.262795	1.8767	1.32398	1.77352	0.716374	1.66842	1.06334	-0.594452	1.26952	1.05636
1.2989	1.9712	1.29975	1.97357	0.484797	1.6132	0.829235	-0.852416	0.98249	1.47772	1.28698	-0.39177	0.265168	1.89654	1.32141	1.79356	0.718782	1.6685	1.06249	-0.5936	1.27105	1.06951
1.29606	1.96319	1.29691	1.96557	0.487133	1.62275	0.828015	-0.837364	0.984627	1.48185	1.28642	-0.39328	0.267921	1.91718	1.3188	1.81473	0.721191	1.66801	1.06163	-0.591823	1.27261	1.08167
1.29324	1.95515	1.29408	1.95756	0.489481	1.63093	0.826818	-0.821395	0.986768	1.4852	1.28585	-0.394103	0.270703	1.93563	1.31617	1.8371	0.723598	1.66703	1.06078	-0.589075	1.27418	1.09288
1.29042	1.94714	1.29126	1.94951	0.491841	1.63785	0.825644	-0.804545	0.988914	1.48781	1.28528	-0.394284	0.273509	1.95188	1.3135	1.86058	0.726003	1.6655	1.05993	-0.585336	1.27576	1.10315
1.28761	1.93909	1.28845	1.94148	0.494209	1.64355	0.824495	-0.786811	0.991063	1.48964	1.28471	-0.393694	0.276337	1.96609	1.3108	1.88506	0.728405	1.6634	1.05909	-0.580642	1.27736	1.11241
1.28482	1.93106	1.28565	1.93347	0.496585	1.64799	0.823373	-0.768263	0.993214	1.49083	1.28414	-0.392441	0.279185	1.97835	1.30806	1.91044	0.730805	1.66082	1.05825	-0.575063	1.27897	1.12075
1.28204	1.92305	1.28287	1.92542	0.498967	1.65123	0.822277	-0.748964	0.995367	1.49136	1.28358	-0.39052	0.282048	1.98866	1.30528	1.93659	0.7332	1.65769	1.05743	-0.568592	1.2806	1.12819
1.27927	1.915	1.28009	1.91739	0.501352	1.6534	0.821211	-0.728823	0.997519	1.49119	1.28302	-0.387851	0.284925	1.99704	1.30247	1.9634	0.73559	1.65401	1.05661	-0.561216	1.28223	1.13466
1.27651	1.90698	1.27733	1.90939	0.50374	1.65443	0.820174	-0.707878	0.999671	1.49041	1.28246	-0.38449	0.287813	2.00368	1.29962	1.99072	0.737975	1.64987	1.05581	-0.552983	1.28387	1.14027
1.27377	1.89898	1.27458	1.90136	0.506128	1.65438	0.819167	-0.686203	1.00182	1.489	1.28191	-0.380404	0.290709	2.00858	1.29672	2.01834	0.740353	1.64518	1.05502	-0.54384	1.28552	1.14497
1.27103	1.89105	1.27184	1.89337	0.508515	1.65326	0.818193	-0.663726	1.00397	1.4869	1.28136	-0.375603	0.293611	2.01172	1.29379	2.0462	0.742724	1.63997	1.05424	-0.533831	1.28718	1.14874
1.26831	1.88308	1.26912	1.88544	0.5109	1.65107	0.817251	-0.640525	1.00611	1.48425	1.28082	-0.370101	0.296517	2.01326	1.29082	2.07407	0.745087	1.63423	1.05347	-0.523043	1.28884	1.15165
1.26559	1.87514	1.2664	1.87749	0.513282	1.64796	0.816344	-0.616608	1.00825	1.48099	1.28029	-0.363858	0.299423	2.01318	1.2878	2.10184	0.747441	1.62796	1.05273	-0.511353	1.2905	1.15375
1.26289	1.86725	1.2637	1.86958	0.515352	1.64438	0.815471	-0.591919	1.01039	1.4771	1.27977	-0.356866	0.302328	2.0115	1.28475	2.12933	0.749786	1.6212	1.052	-0.498887	1.29217	1.15493
1.2602	1.85936	1.261	1.86174	0.517114	1.64076	0.814635	-0.566491	1.01252	1.47263	1.27926	-0.349179	0.30523	2.00827	1.28165	2.15632	0.752121	1.61391	1.05129	-0.4856	1.29384	1.15526
1.25753	1.85158	1.25832	1.8539	0.518567	1.6374	0.813836	-0.540391	1.01464	1.46757	1.27876	-0.340765	0.308126	2.00355	1.27852	2.18285	0.754445	1.60607	1.0506	-0.471478	1.2955	1.15474
1.25486	1.84384	1.25565	1.84612	0.519714	1.6345	0.813075	-0.513534	1.01675	1.46191	1.27828	-0.331627	0.311014	1.99734	1.27535	2.20872	0.756758	1.59772	1.04993	-0.456636	1.29717	1.15334
1.2522	1.83614	1.25299	1.83841	0.520556	1.63215	0.812353	-0.485966	1.01886	1.45565	1.27781	-0.321773	0.313892	1.9897	1.27215	2.23381	0.759058	1.58884	1.04928	-0.440942	1.29883	1.15111
1.24956	1.82849	1.25034	1.83075	0.521094	1.63057	0.811672	-0.45771	1.02096	1.44884	1.27735	-0.311148	0.316757	1.98064	1.26891	2.25807	0.761344	1.57945	1.04865	-0.424495	1.30049	1.14806
1.24692	1.82097	1.24771	1.82318	0.521867	1.62825	0.811032	-0.428738	1.02304	1.44144	1.27691	-0.299785	0.319609	1.97014	1.26563	2.28146	0.763617	1.56952	1.04805	-0.407275	1.30215	1.14414
1.2443	1.81354	1.24508	1.81575	0.522706	1.62562	0.810434	-0.399138	1.02512	1.43346	1.27648	-0.287679	0.322445	1.9583	1.26232	2.30392	0.765875	1.55903	1.04748	-0.389315	1.3038	1.13939
1.24169	1.80622	1.24247	1.80842	0.523844	1.62192	0.80988	-0.368795	1.02718	1.42491	1.27608	-0.274893	0.325262	1.94516	1.25898	2.3254	0.768118	1.54801	1.04693	-0.370606	1.30544	1.13383
1.23909	1.79905	1.23986	1.80116	0.52528	1.61681	0.80937	-0.337772	1.02923	1.41577	1.27569	-0.261334	0.32806	1.93065	1.25561	2.34588	0.770344	1.53646	1.04641	-0.351132	1.30707	1.12748
1.2365	1.79203	1.23727	1.7941	0.52701	1.61018	0.808905	-0.306123	1.03127	1.40607	1.27532	-0.247031	0.330836	1.91489	1.25221	2.36538	0.772553	1.52441	1.04592	-0.330936	1.30869	1.12028
1.23391	1.78526	1.23468	1.78725	0.52903	1.60184	0.808486	-0.273805	1.03329	1.39575	1.27498	-0.23205	0.333588	1.89786	1.24878	2.38394	0.774744	1.51189	1.04545	-0.310025	1.3103	1.11224
1.23134	1.77873	1.23211	1.78065	0.531335	1.59143	0.808114	-0.240884	1.0353	1.38486	1.27465	-0.216296	0.336314	1.87961	1.24532	2.40152	0.776917	1.49878	1.04502	-0.288418	1.3119	1.10341
1.22878	1.7725	1.22954	1.77433	0.533625	1.58011	0.807791	-0.207341	1.03729	1.37348	1.27435	-0.199804	0.339014	1.86019	1.24185	2.41813	0.779071	1.48516	1.04462	-0.266078	1.31349	1.09381
1.22623	1.76669	1.22698	1.76836	0.535897	1.568	0.807516	-0.17314	1.03926	1.36147	1.27408	-0.182639	0.341684	1.8396	1.23834	2.43386	0.781205	1.47102	1.04425	-0.243078	1.31506	1.0834
1.22368	1.76137	1.22444	1.76287	0.538151	1.55506	0.807291	-0.138358	1.04122	1.34889	1.27383	-0.164715	0.344324	1.81795	1.23482	2.44868	0.783318	1.45638	1.04392	-0.219416	1.31661	1.07219
1.22114	1.75666	1.2219	1.75796	0.540386	1.54131	0.807116	-0.10307	1.04316	1.33582	1.2736	-0.14608	0.346932	1.79523	1.23127	2.46266	0.785409	1.4413	1.04362	-0.195091	1.31815	1.06022
1.21861	1.75282	1.21936	1.75386	0.5426	1.52674	0.806993	-0.0672121	1.04507	1.32219	1.2734	-0.126754	0.349507	1.77149	1.22771	2.47589	0.787478	1.42571	1.04335	-0.170098	1.31968	1.0475
1.21608	1.75012	1.21683	1.75078	0.544793	1.51136	0.806922	-0.0307982	1.04697	1.30796	1.27324	-0.106706	0.352046	1.7468	1.22413	2.48828	0.789525	1.40962	1.04313	-0.144502	1.32118	1.034
1.21356	1.74903	1.21431	1.74917	0.546963	1.49529	0.806904	0.0060675	1.04885	1.29322	1.2731	-0.0860179	0.354549	1.72124	1.22053	2.49997	0.791547	1.39305	1.04294	-0.118285	1.32266	1.0198
1.21103	1.75015	1.21178	1.74953	0.54911	1.47846	0.80694	0.0433976	1.05071	1.27801	1.27299	-0.0646374	0.357015	1.69491	1.21691	2.51095	0.793546	1.37608	1.04279	-0.0914859	1.32412	1.00497
1.2085	1.75445	1.20926	1.75274	0.551231	1.46089	0.80703	0.0811438	1.05254	1.26223	1.27291	-0.0426039	0.359442	1.66779	1.21328	2.52128	0.79552	1.35871	1.04267	-0.0641085	1.32556	0.989358
1.20597	1.76348	1.20672	1.7602	0.553327	1.44266	0.807174	0.119283	1.05435	1.246	1.27286	-0.0199235	0.361829	1.64002	1.20963	2.53102	0.797468	1.34088	1.0426	-0.0361603	1.32698	0.973082
1.20341	1.77978	1.20418	1.774	0.555396	1.4238	0.807374	0.157767	1.05614	1.22927	1.27285	0.00339121	0.364176	1.61167	1.20597	2.54011	0.799145	1.32506	1.04257	-0.00772971	1.32837	0.956203
1.20083	1.80734	1.2016	1.79765	0.557437	1.4043	0.807594	0.191603	1.0579	1.21207	1.27287	0.0273156	0.366482	1.58281	1.2023	2.54869	0.800558	1.31129	1.04258	0.0212261	1.32974	0.938705
1.1982	1.85212	1.19899	1.83653	0.55945	1.38419	0.807815	0.22056	1.05964	1.19444	1.27293	0.0518735	0.368745	1.55359	1.19861	2.55677	0.801716	1.29983	1.04263	0.0506466	1.33108	0.920628
1.19548	1.92212	1.1963	1.89819	0.561433	1.36351	0.808021	0.244642	1.06135	1.1764	1.27302	0.0769658	0.370967	1.52407	1.19492	2.56435	0.802624	1.29072	1.04272	0.0804836	1.3324	0.90198
1.19265	2.02375	1.19351	1.99014	0.563386	1.34233	0.808199	0.263723	1.06303	1.15797	1.27315	0.102541	0.373145	1.49433	1.19121	2.57146	0.803288	1.2839	1.04286	0.110788	1.33368	0.882847
1.18964	2.15391	1.19056	2.11304	0.565308	1.32072	0.808339	0.277887	1.06469	1.13913	1.27332	0.128716	0.37528	1.46445	1.1875	2.57814	0.80371	1.2795	1.04304	0.141439	1.33494	0.863258
1.18643	2.29405	1.18741	2.25285	0.567198	1.29864	0.808432	0.286904	1.06632	1.11998	1.27352	0.155357	0.377372	1.4346	1.18377	2.58446	0.804316	1.27316	1.04327	0.172421	1.33618	0.843196
1.18302	2.41933	1.18405	2.38483	0.569057	1.27609	0.808571	0.299764	1.06792	1.1005	1.27377	0.182419	0.379422	1.40488	1.18004	2.59036	0.80497	1.26625	1.04354	0.203768	1.33738	0.822774
1.17945	2.51537	1.18052	2.49006	0.570882	1.25325	0.808729	0.313933	1.0695	1.08074	1.27405	0.209957	0.381428	1.37538	1.17629	2.59587	0.805855	1.25682	1.04386	0.235336	1.33855	0.802072
1.17576	2.58219	1.17686	2.56496	0.572674	1.23011	0.808956	0.333145	1.07104	1.06076	1.27437	0.237859	0.383392	1.34619	1.17254	2.60103	0.806964	1.24481	1.04422	0.267123	1.33969	0.78103
1.17199	2.62699	1.17312	2.61551	0.574433	1.20668	0.809262	0.357489	1.07256	1.04058	1.27474	0.266124	0.385314	1.31743	1.16878	2.60592	0.808291	1.23014	1.04463	0.299129	1.34081	0.759747
1.16817	2.65704	1.16931	2.64931	0.576158	1.18306	0.809661	0.387059	1.07405	1.02021	1.27514	0.294675	0.387195	1.28917	1.16502	2.61051	0.809827	1.21272	1.04509	0.331281	1.34189	0.738274
1.16432	2.67752	1.16547	2.67222	0.577848	1.15927	0.81017	0.421652	1.0755	0.999686	1.27559	0.323506	0.389036	1.26153	1.16125	2.61477	0.811563	1.19263	1.04559	0.363506	1.34294	0.716714
1.16044	2.69175	1.1616	2.68802	0.579504	1.13537	0.810807	0.461363	1.07693	0.979077	1.27608	0.352603	0.390837	1.23459	1.15747	2.61877	0.81327	1.17237	1.04613	0.395802	1.34396	0.695054
1.15655	2.70183	1.15771	2.69918	0.581126	1.11144	0.811502	0.501068	1.07833	0.958441	1.27661	0.381868	0.3926	1.20846	1.15369	2.6225	0.814947	1.15198	1.04673	0.428167	1.34494	0.673341
1.15265	2.70917	1.15381	2.70721	0.582713	1.0875	0.812254	0.540585	1.0797	0.937824	1.27718	0.411247	0.394325	1.18319	1.1499	2.62603	0.816595	1.1315	1.04737	0.460451	1.3459	0.651742
1.14873	2.71454	1.1499	2.71309	0.584265	1.06359	0.813062	0.579936	1.08104	0.917243	1.27779	0.440708	0.396015	1.15892	1.14611	2.62926	0.818214	1.111	1.04806	0.492646	1.34683	0.630223
1.14481	2.71847	1.14598	2.71746	0.585783	1.03985	0.813928	0.619094	1.08235	0.896736	1.27845	0.470259	0.397671	1.13561	1.14231	2.63229	0.819803	1.09054	1.04879	0.524736	1.34772	0.608865
1.14088	2.72144	1.14205	2.72064	0.587267	1.01626	0.814849	0.657936	1.08363	0.876375	1.27915	0.499845	0.399293	1.11337	1.13851	2.63512	0.821362	1.07005	1.04957	0.556616	1.34858	0.587681
1.13695	2.72363	1.13812	2.72303	0.588717	0.992887	0.815827	0.696436	1.08488	0.856236	1.27989	0.529354	0.400885	1.09229	1.1347	2.6377	0.822891	1.0497	1.05029	0.584291	1.34942	0.566774
1.13302	2.72522	1.13419	2.72482	0.590133	0.969777	0.81686	0.734546	1.0861	0.836317	1.28068	0.558709	0.402447	1.07234	1.13089	2.64009	0.824392	1.02956	1.05093	0.60768	1.35022	0.546199
1.12909	2.72636	1.13026	2.72606	0.591516	0.946943	0.817947	0.772205	1.08729	0.816696	1.28151	0.587975	0.40398	1.05361	1.12708	2.6423	0.825864	1.00953	1.05148	0.626897	1.35099	0.525998
1.12515	2.72711	1.12632	2.72692	0.592867	0.92454	0.819089	0.809308	1.08831	0.799833	1.28238	0.617065	0.405488	1.03612	1.12327	2.6443	0.827306	0.989778	1.05192	0.642154	1.35174	0.506249
1.12121	2.72757	1.12238	2.72746	0.594185	0.902571	0.820284	0.845877	1.08916	0.7857	1.28329	0.645874	0.406971	1.01986	1.11945	2.6461	0.828721	0.970379	1.05226	0.653138	1.35245	0.486967
1.11728	2.72784	1.11845	2.72775	0.595472	0.88104	0.821531	0.881887	1.08985	0.774203	1.28424	0.674415	0.408432	1.00489	1.11563	2.64773	0.830108	0.951267	1.05247	0.660097	1.35314	0.468177
1.11334	2.72786	1.11451	2.72787	0.596729	0.860021	0.822829	0.917213	1.09039	0.765244	1.28523	0.702639	0.409872	0.991175	1.11181	2.64916	0.831467	0.93252	1.05279	0.670253	1.35381	0.449934
1.1094	2.72768	1.11057	2.72776	0.597955	0.83955	0.824179	0.951795	1.09078	0.75867	1.28627	0.730523	0.411294	0.978715	1.10798	2.65041	0.832799	0.914284	1.05314	0.681259	1.35444	0.432344
1.10546	2.72739	1.10664	2.72747	0.599152	0.819684	0.825577	0.985639	1.09103	0.754448	1.28734	0.757946	0.412698	0.967541	1.10415	2.65152	0.834106	0.89656	1.05362	0.696068	1.35505	0.415402
1.10153	2.72697	1.1027	2.7271	0.600321	0.800485	0.827024	1.01871	1.09139	0.748615	1.28846	0.784887	0.414087	0.957633	1.10033	2.65242	0.835388	0.879348	1.05424	0.714578	1.35564	0.399096
1.09759	2.72642	1.09876	2.72658	0.601463	0.781914	0.828518	1.05092	1.09177	0.74233	1.28961	0.811376	0.415462	0.948944	1.0965	2.65311	0.836645	0.862759	1.05502	0.736806	1.35621	0.38355
1.09366	2.72575	1.09483	2.72599	0.602578	0.764022	0.830058	1.0823	1.09229	0.733705	1.2908	0.837328	0.416826	0.941523	1.09267	2.65363	0.837878	0.846847	1.05597	0.762573	1.35675	0.368716
1.08972	2.72501	1.09089	2.72524	0.603669	0.746873	0.831642	1.11282	1.09293	0.723067	1.29203	0.862718	0.41818	0.935286	1.08884	2.654	0.839089	0.831604	1.05709	0.791587	1.35727	0.35465
1.08579	2.72418	1.08696	2.72441	0.604734	0.730498	0.83327	1.14232	1.0937	0.710525	1.29329	0.887498	0.419526	0.930226	1.08501	2.65415	0.840279	0.81706	1.05825	0.820083	1.35777	0.341385
1.08186	2.72324	1.08303	2.72355	0.605777	0.714877	0.83494	1.17088	1.09459	0.696231	1.29459	0.911642	0.420865	0.926341	1.08117	2.65408	0.841448	0.803344	1.05946	0.848028	1.35826	0.328918
1.07793	2.72226	1.0791	2.72255	0.606798	0.699998	0.83665	1.19853	1.09558	0.680415	1.29592	0.935175	0.4222	0.923557	1.07734	2.65388	0.842598	0.790479	1.0607	0.87533	1.35872	0.317314
1.074	2.72118	1.07517	2.72151	0.607798	0.685967	0.8384	1.22509	1.09655	0.665292	1.29729	0.957997	0.423531	0.921908	1.07351	2.6534	0.84373	0.778481	1.06198	0.901945	1.35917	0.306484
1.07007	2.72003	1.07124	2.72039	0.608778	0.672763	0.840187	1.25064	1.0975	0.650846	1.29869	0.980132	0.424861	0.921267	1.06968	2.65273	0.844845	0.767391	1.0633	0.927887	1.35961	0.296542
1.06615	2.71883	1.06732	2.71917	0.60974	0.660411	0.84201	1.27518	1.09843	0.637178	1.29993	0.998865	0.426191	0.921678	1.06586	2.65183	0.845945	0.757305	1.06466	0.953126	1.36003	0.287499
1.06223	2.71754	1.06339	2.7179	0.610685	0.648852	0.843868	1.29861	1.09934	0.624301	1.30101	1.01431	0.427522	0.923093	1.06203	2.65069	0.847031	0.748161	1.06605	0.977647	1.36044	0.2793
1.0583	2.71619	1.05947	2.71661	0.611613	0.638165	0.845759	1.32102	1.10023	0.612223	1.30192	1.02689	0.428856	0.925411	1.0582	2.64929	0.848105	0.740073	1.06748	1.00137	1.36083	0.271984
1.05439	2.71474	1.05555	2.71521	0.612527	0.628317	0.847681	1.34233	1.10111	0.601021	1.30264	1.03657	0.430193	0.928731	1.05438	2.64759	0.849168	0.733063	1.06895	1.02429	1.36122	0.265482
1.05047	2.71324	1.05163	2.71371	0.613427	0.619328	0.849634	1.36251	1.10197	0.590659	1.30318	1.0435	0.431537	0.932955	1.05056	2.64566	0.850221	0.727141	1.07044	1.04645	1.36155	0.260538
1.04655	2.71171	1.04772	2.71218	0.614315	0.611208	0.851614	1.38165	1.10281	0.581193	1.30352	1.04802	0.432887	0.937996	1.04674	2.6434	0.851267	0.722385	1.07197	1.06778	1.36183	0.256893
1.04264	2.71011	1.0438	2.71059	0.615191	0.603889	0.853622	1.39967	1.10365	0.572652	1.30402	1.05438	0.434244	0.943886	1.04293	2.64079	0.852306	0.718762	1.07352	1.08822	1.36206	0.254261
1.03873	2.70843	1.03989	2.70893	0.616058	0.597483	0.855655	1.4166	1.10447	0.565048	1.30456	1.06105	0.435611	0.950566	1.03912	2.63784	0.853342	0.716365	1.07511	1.10782	1.36223	0.252422
1.03482	2.70663	1.03598	2.70717	0.616916	0.591899	0.857711	1.43238	1.10528	0.55839	1.30531	1.07006	0.436988	0.958081	1.03532	2.6345	0.854374	0.715203	1.07672	1.12659	1.36236	0.251132
1.03092	2.70478	1.03208	2.70533	0.617767	0.58713	0.85979	1.44709	1.10608	0.552681	1.30627	1.08116	0.438377	0.966343	1.03152	2.63076	0.855406	0.715244	1.07836	1.14443	1.36245	0.250323
1.02701	2.70291	1.02817	2.70348	0.618611	0.583207	0.861889	1.4607	1.10687	0.547995	1.30743	1.09421	0.439778	0.975271	1.02772	2.62657	0.856439	0.71662	1.08002	1.16145	1.36256	0.249363
1.02311	2.70093	1.02427	2.70153	0.61945	0.580111	0.864007	1.47319	1.10766	0.544297	1.30882	1.10894	0.441192	0.985009	1.02393	2.62186	0.857475	0.719286	1.08171	1.17757	1.36269	0.248494
1.01922	2.69887	1.02037	2.69946	0.620286	0.57783	0.866142	1.48459	1.10844	0.54157	1.31043	1.12511	0.442622	0.995444	1.02015	2.61661	0.858515	0.723255	1.08342	1.19274	1.36287	0.247382
1.01532	2.69673	1.01648	2.69738	0.621118	0.576397	0.868292	1.49487	1.10922	0.539839	1.31207	1.14052	0.444066	1.00652	1.01638	2.61079	0.859563	0.728609	1.08516	1.20706	1.36309	0.246234
