Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
1.00032	2.66215	1.00016	2.66202	0.631301	0.618869	0.877906	1.50577	1.1248	0.527922	1.32349	1.18514	0.452806	1.03025	0.987243	2.39787	0.871528	0.745165	1.09411	1.22089	1.38082	0.200981
0.996483	2.65894	0.996321	2.65879	0.632193	0.617055	0.880087	1.51577	1.12556	0.526984	1.32521	1.1994	0.454301	1.04061	0.983801	2.37062	0.872607	0.74959	1.09588	1.2352	1.38104	0.201388
0.992648	2.6556	0.992486	2.65547	0.633082	0.616038	0.882282	1.52472	1.12632	0.527028	1.32695	1.2129	0.45581	1.05165	0.980399	2.34102	0.873692	0.755318	1.09768	1.2487	1.38129	0.202343
0.988817	2.65215	0.988656	2.65198	0.633971	0.61575	0.884489	1.53271	1.12708	0.527965	1.32871	1.22565	0.457336	1.06336	0.977043	2.30905	0.874787	0.762394	1.09949	1.26134	1.38159	0.204132
0.984992	2.64853	0.98483	2.64837	0.63486	0.616191	0.886706	1.53968	1.12784	0.529899	1.33049	1.23763	0.45888	1.07569	0.973734	2.27472	0.875893	0.770765	1.10132	1.27312	1.38188	0.206674
0.981172	2.64482	0.98101	2.64468	0.63575	0.617401	0.888933	1.54561	1.12861	0.53277	1.33229	1.24882	0.460442	1.08878	0.970476	2.23806	0.877012	0.780444	1.10316	1.2841	1.38218	0.209923
0.977357	2.64097	0.977196	2.64079	0.636642	0.619251	0.891168	1.55059	1.12938	0.536549	1.3341	1.25925	0.462023	1.10254	0.967273	2.19916	0.878146	0.791436	1.10503	1.29424	1.38249	0.213927
0.973548	2.63695	0.973387	2.63677	0.637537	0.62186	0.89341	1.55455	1.13016	0.541332	1.33592	1.26897	0.463625	1.117	0.964128	2.15828	0.879297	0.803817	1.1069	1.30352	1.3828	0.21864
0.969745	2.63279	0.969584	2.63259	0.638437	0.625179	0.895656	1.55755	1.13095	0.547019	1.33776	1.27793	0.465248	1.13229	0.961043	2.11563	0.880466	0.817588	1.10879	1.31197	1.38312	0.224035
0.965947	2.62849	0.965787	2.62828	0.639342	0.629109	0.897906	1.5596	1.13174	0.553598	1.33961	1.28615	0.466893	1.14839	0.95802	2.07149	0.881657	0.832676	1.11069	1.3196	1.38345	0.230176
0.962157	2.62399	0.961997	2.62382	0.640253	0.633747	0.900158	1.56063	1.13254	0.561135	1.34147	1.29362	0.468563	1.16542	0.955063	2.02629	0.88287	0.84912	1.1126	1.32645	1.38378	0.236981
0.958373	2.61931	0.958213	2.61915	0.641171	0.639106	0.902411	1.56074	1.13336	0.569555	1.34334	1.30037	0.470257	1.18349	0.952171	1.9804	0.884108	0.866973	1.11452	1.33248	1.38413	0.244449
0.954595	2.61449	0.954436	2.61427	0.642098	0.645118	0.904663	1.55999	1.13419	0.578892	1.34523	1.30641	0.471979	1.2027	0.949346	1.93425	0.885373	0.886226	1.11644	1.33769	1.38449	0.252577
0.950825	2.60948	0.950666	2.60928	0.643034	0.651749	0.906914	1.55826	1.13503	0.589163	1.34712	1.31174	0.473729	1.2233	0.946587	1.88826	0.886666	0.906839	1.11838	1.34209	1.38486	0.261402
0.947063	2.60428	0.946904	2.60406	0.64398	0.65902	0.909162	1.5556	1.13589	0.600232	1.34901	1.31638	0.47551	1.24542	0.943895	1.84284	0.887991	0.928755	1.12032	1.34576	1.38525	0.270868
0.943307	2.59886	0.943149	2.59861	0.644936	0.666977	0.911405	1.55211	1.13676	0.612211	1.35092	1.32028	0.477325	1.26937	0.941267	1.79837	0.889348	0.952054	1.12226	1.34865	1.38564	0.280911
0.93956	2.59323	0.939402	2.59297	0.645905	0.675606	0.913642	1.54769	1.13766	0.625049	1.35282	1.32354	0.479175	1.2956	0.938703	1.75513	0.890739	0.976704	1.12421	1.35076	1.38606	0.291646
0.935821	2.58739	0.935664	2.58711	0.646887	0.684828	0.915873	1.54244	1.13857	0.638646	1.35474	1.32613	0.481065	1.32453	0.936201	1.71341	0.892167	1.00262	1.12616	1.35214	1.38649	0.302982
0.932091	2.58127	0.931934	2.58103	0.647882	0.694712	0.918095	1.53637	1.1395	0.653134	1.35665	1.32804	0.482998	1.35672	0.933757	1.67332	0.893633	1.02982	1.12811	1.35279	1.38693	0.314876
0.92837	2.57496	0.928213	2.57474	0.648892	0.705258	0.920308	1.52942	1.14045	0.668399	1.35857	1.32937	0.484981	1.39296	0.93137	1.63496	0.89514	1.05825	1.13007	1.35272	1.38739	0.327378
0.924658	2.56843	0.924501	2.56816	0.649918	0.716426	0.92251	1.5217	1.14143	0.684417	1.36049	1.32999	0.487019	1.43422	0.929038	1.59846	0.896688	1.08792	1.13202	1.35191	1.38788	0.340441
0.920955	2.56159	0.920799	2.5613	0.65096	0.728273	0.924701	1.51322	1.14243	0.701252	1.36241	1.33001	0.489121	1.48151	0.926756	1.56384	0.89828	1.11876	1.13397	1.35048	1.38838	0.354113
0.917263	2.55451	0.917108	2.55417	0.65202	0.740751	0.926878	1.50393	1.14345	0.718788	1.36433	1.32944	0.491296	1.5361	0.924523	1.531	0.899918	1.15069	1.13592	1.34834	1.3889	0.36831
0.913581	2.54714	0.913426	2.54679	0.653098	0.753875	0.929042	1.4939	1.1445	0.737005	1.36625	1.32823	0.493556	1.59925	0.922336	1.49995	0.901602	1.18365	1.13786	1.34547	1.38944	0.382989
0.90991	2.53945	0.909756	2.53913	0.654196	0.767688	0.931191	1.48321	1.14558	0.755927	1.36816	1.32646	0.495913	1.67191	0.920193	1.4706	0.903335	1.2176	1.1398	1.34203	1.39	0.398239
0.90625	2.53147	0.906096	2.53115	0.655315	0.782212	0.933324	1.47179	1.14669	0.775533	1.37008	1.32411	0.498382	1.75446	0.918091	1.44281	0.905117	1.25248	1.14174	1.338	1.39059	0.413994
0.902603	2.52319	0.902449	2.52286	0.656454	0.797384	0.93544	1.4597	1.14782	0.795736	1.37199	1.32121	0.500978	1.84619	0.916028	1.41659	0.90695	1.28816	1.14366	1.33327	1.3912	0.430221
0.898967	2.51462	0.898814	2.51421	0.657616	0.813246	0.937538	1.44703	1.14898	0.81653	1.37389	1.31775	0.503712	1.94483	0.914002	1.39177	0.908836	1.3246	1.14559	1.32798	1.39183	0.446904
0.895343	2.50568	0.895191	2.50526	0.658802	0.82993	0.939617	1.4337	1.15018	0.837914	1.37579	1.31378	0.506592	2.04656	0.91201	1.3682	0.910774	1.36176	1.1475	1.32215	1.39249	0.464071
0.891733	2.49637	0.891581	2.496	0.660012	0.84728	0.941676	1.41975	1.1514	0.859849	1.37768	1.30935	0.509619	2.14682	0.910052	1.34589	0.912767	1.39941	1.1494	1.31572	1.39317	0.481663
0.888137	2.48676	0.887986	2.48634	0.661248	0.865404	0.943715	1.40534	1.15266	0.882278	1.37957	1.30435	0.512789	2.24105	0.908125	1.32471	0.914814	1.43754	1.1513	1.3088	1.39388	0.499688
0.884555	2.47677	0.884404	2.47633	0.66251	0.884317	0.945733	1.39041	1.15395	0.905175	1.38145	1.29884	0.516089	2.32584	0.906228	1.30454	0.916917	1.47605	1.15318	1.30135	1.39461	0.518112
0.880987	2.46638	0.880837	2.46596	0.663801	0.904027	0.947729	1.37492	1.15527	0.928489	1.38332	1.29294	0.519503	2.39951	0.904359	1.28529	0.919075	1.51483	1.15505	1.29342	1.39537	0.536845
0.877435	2.45564	0.877285	2.4552	0.66512	0.924649	0.949702	1.35905	1.15663	0.952158	1.38518	1.28658	0.523016	2.46173	0.902518	1.26694	0.921289	1.55377	1.15691	1.28502	1.39616	0.55599
0.873898	2.44449	0.87375	2.444	0.66647	0.946092	0.951652	1.3428	1.15802	0.976223	1.38703	1.27978	0.52661	2.51334	0.900702	1.24942	0.92356	1.59272	1.15876	1.2762	1.39698	0.575486
0.870378	2.43294	0.87023	2.43243	0.667851	0.96846	0.953578	1.32614	1.15945	1.00063	1.38888	1.27257	0.530271	2.5557	0.898911	1.23263	0.925887	1.63165	1.1606	1.26696	1.39782	0.595305
0.866875	2.42098	0.866728	2.4205	0.669266	0.991728	0.95548	1.30913	1.16091	1.02529	1.39071	1.26497	0.533987	2.59025	0.897144	1.21654	0.92827	1.67044	1.16242	1.25729	1.3987	0.615396
0.863389	2.40864	0.863243	2.40813	0.670714	1.01596	0.957358	1.29184	1.16241	1.05018	1.39253	1.257	0.537748	2.61847	0.895399	1.20107	0.930709	1.70896	1.16423	1.24729	1.3996	0.635768
0.859922	2.39589	0.859776	2.39535	0.672198	1.04122	0.95921	1.27429	1.16394	1.07522	1.39434	1.24869	0.541546	2.64156	0.893677	1.18617	0.933204	1.74711	1.16602	1.23698	1.40053	0.64605
0.856473	2.3827	0.856328	2.38216	0.67372	1.06748	0.961036	1.25655	1.16551	1.10041	1.39613	1.24007	0.545374	2.6605	0.891975	1.17189	0.935753	1.78479	1.1678	1.22636		
0.853044	2.36913	0.852899	2.36852	0.67528	1.09481	0.962837	1.23863	1.16712	1.12575	1.39792	1.23111	0.549226	2.67608	0.890294	1.15812	0.938356	1.82198	1.16956	1.21546		
0.849634	2.3551	0.849491	2.3545	0.67688	1.12328	0.964612	1.22059	1.16876	1.1511	1.39969	1.22187	0.553099	2.689	0.888632	1.14481	0.941013	1.85855	1.17131	1.20425		
0.846245	2.34068	0.846102	2.34007	0.678523	1.15285	0.966361	1.20241	1.17044	1.17647	1.40144	1.21717	0.556989	2.69978	0.886989	1.13194	0.943721	1.89435	1.17304	1.19286		
0.842877	2.32588	0.842735	2.32522	0.680208	1.18353	0.968083	1.18417	1.17216	1.20183			0.560893	2.70884	0.885364	1.11955	0.946481	1.92945	1.17475	1.18135		
0.839531	2.31065	0.83939	2.31001	0.681939	1.21535	0.969779	1.16593	1.17391	1.22707			0.564809	2.71647	0.883757	1.10758	0.949291	1.96371	1.17645	1.16962		
0.836207	2.29505	0.836067	2.2944	0.683717	1.24833	0.971449	1.14769	1.1757	1.25226			0.568735	2.72286	0.882167	1.09601	0.95215	1.99706	1.17813	1.15775		
0.832906	2.27909	0.832767	2.27839	0.685543	1.28251	0.973092	1.12956	1.17752	1.27722			0.572669	2.72832	0.880593	1.08481	0.955056	2.02955	1.17979	1.14585		
0.829628	2.26277	0.82949	2.26206	0.687419	1.31779	0.974709	1.11149	1.17939	1.30201			0.576611	2.73299	0.879035	1.07398	0.958009	2.061	1.18143	1.13385		
0.826374	2.2461	0.826237	2.24537	0.689347	1.35415	0.976301	1.09352	1.18128	1.32657			0.580558	2.73698	0.877493	1.06352	0.961006	2.09141	1.18306	1.12181		
0.823144	2.22908	0.823008	2.22839	0.691328	1.39156	0.977866	1.07578	1.18322	1.35082			0.584511	2.74036	0.875965	1.05339	0.964046	2.12082	1.18467	1.10982		
0.819939	2.21183	0.819804	2.21113	0.693364	1.42996	0.979406	1.05819	1.18518	1.37477			0.588469	2.74326	0.874452	1.04366	0.967128	2.14915	1.18627	1.09786		
0.816759	2.19431	0.816625	2.19352	0.695456	1.46927	0.980921	1.04083	1.18718	1.39832			0.592431	2.74577	0.872952	1.03424	0.97025	2.17639	1.18784	1.08598		
0.813604	2.17649	0.813472	2.17574	0.697605	1.50932	0.982411	1.02377	1.18922	1.42152			0.596395	2.74787	0.871466	1.02513	0.973411	2.20253	1.1894	1.07422		
0.810476	2.1585	0.810344	2.15775	0.699813	1.55004	0.983876	1.00692	1.19129	1.44429			0.600363	2.74969	0.869993	1.01638	0.976608	2.22758	1.19094	1.06259		
0.807373	2.14031	0.807243	2.13951	0.70208	1.59127	0.985317	0.990439	1.19339	1.46655			0.604333	2.75126	0.868532	1.00795	0.979841	2.25149	1.19247	1.05113		
0.804297	2.12194	0.804168	2.12118	0.704407	1.63283	0.986735	0.974289	1.19552	1.48838			0.608305	2.75255	0.867083	0.999875	0.983108	2.27429	1.19398	1.03991		
0.801248	2.10353	0.80112	2.10276	0.706794	1.6746	0.98813	0.958487	1.19769	1.50965			0.612279	2.75364	0.865646	0.992153	0.986406	2.29597	1.19547	1.02896		
0.798225	2.08501	0.798098	2.08424	0.709241	1.71636	0.989502	0.943079	1.19988	1.53033			0.616254	2.75459	0.864219	0.984766	0.989736	2.31649	1.19695	1.01824		
0.795229	2.06643	0.795103	2.06565	0.711748	1.75785	0.990852	0.92805	1.2021	1.55048			0.620231	2.75532	0.862803	0.977681	0.993093	2.33593	1.19841	1.00783		
0.79226	2.04788	0.792135	2.04707	0.714315	1.79896	0.992181	0.913468	1.20436	1.57004			0.624208	2.75587	0.861397	0.970983	0.996479	2.35434	1.19986	0.997827		
0.789317	2.02929	0.789194	2.02852	0.716941	1.83947	0.993489	0.899293	1.20664	1.58893			0.628186	2.75632	0.86	0.964617	0.99989	2.37156	1.20129	0.988211		
0.786401	2.01081	0.786279	2.01003	0.719626	1.87925	0.994777	0.885576	1.20894	1.60717			0.632165	2.75666	0.858612	0.958624	1.00332	2.38771	1.20271	0.978972		
0.783512	1.99244	0.783391	1.99165	0.722366	1.91807	0.996046	0.872346	1.21127	1.62479			0.636144	2.7569	0.857233	0.953084	1.00678	2.40282	1.20412	0.970214		
0.78065	1.97416	0.78053	1.97341	0.725162	1.95576	0.997296	0.859579	1.21363	1.64169			0.640124	2.75702	0.855861	0.947862	1.01026	2.41682	1.20551	0.961917		
0.777813	1.95607	0.777694	1.95531	0.728012	1.99229	0.998527	0.847262	1.21601	1.65783			0.644103	2.75701	0.854497	0.942985	1.01376	2.42975	1.20689	0.954143		
0.775003	1.93818	0.774885	1.93743	0.730914	2.02747	0.999741	0.835428	1.21842	1.67333			0.648082	2.75693	0.853139	0.938577	1.01728	2.44164	1.20827	0.946996		
0.772218	1.92057	0.772101	1.91984	0.733865	2.06125	1.00094	0.824091	1.22084	1.68808			0.652062	2.75678	0.851787	0.934596	1.02081	2.45249	1.20963	0.940347		
0.769459	1.90316	0.769343	1.90245	0.736864	2.09352	1.00212	0.813258	1.22329	1.70205			0.65604	2.75656	0.850441	0.931029	1.02436	2.46231	1.21098	0.934349		
0.766724	1.88605	0.76661	1.88533	0.739908	2.12426	1.00329	0.802972	1.22576	1.71525			0.660019	2.75623	0.849099	0.927922	1.02792	2.47107	1.21232	0.929006		
0.764014	1.86934	0.763901	1.86858	0.742996	2.15352	1.00444	0.793141	1.22824	1.72772			0.663997	2.75585	0.847762	0.925298	1.03149	2.47878	1.21366	0.924321		
0.761328	1.85292	0.761215	1.85223	0.746125	2.18122	1.00558	0.783758	1.23075	1.73941			0.667974	2.75543	0.846428	0.923126	1.03507	2.48549	1.21499	0.92044		
0.758665	1.83684	0.758554	1.83622	0.749293	2.20741	1.0067	0.774965	1.23326	1.75027			0.671951	2.7549	0.845097	0.921419	1.03866	2.49111	1.21632	0.917254		
0.756026	1.82124	0.755915	1.82061	0.752497	2.23208	1.00781	0.76665	1.2358	1.76035			0.675927	2.7543	0.843768	0.920275	1.04226	2.49576	1.21764	0.914819		
0.753408	1.80607	0.753298	1.80542	0.755736	2.25529	1.00891	0.758793	1.23835	1.7696			0.679902	2.75364	0.842441	0.919672	1.04587	2.49936	1.21896	0.913272		
0.750812	1.79134	0.750703	1.79073	0.759008	2.27707	1.01	0.751459	1.24091	1.77807			0.683876	2.75294	0.841114	0.919637	1.04948	2.50186	1.22028	0.912572		
0.748237	1.7771	0.748129	1.77651	0.76231	2.29752	1.01108	0.744606	1.24348	1.78571			0.687849	2.75219	0.839786	0.920154	1.05309	2.50333	1.22159	0.912734		
0.745682	1.76336	0.745575	1.76279	0.76564	2.31669	1.01215	0.738214	1.24606	1.7925			0.691821	2.75133	0.838457	0.921261	1.0567	2.50373	1.22291	0.913841		
0.743146	1.75016	0.74304	1.74963	0.768997	2.33462	1.01321	0.732307	1.24865	1.79849			0.695792	2.75043	0.837127	0.923035	1.06032	2.50309	1.22423	0.915896		
0.74063	1.73753	0.740524	1.73701	0.77238	2.35134	1.01427	0.7269	1.25125	1.80365			0.699761	2.7495	0.835793	0.925411	1.06393	2.50134	1.22556	0.918974		
0.738131	1.72552	0.738026	1.72502	0.775785	2.36696	1.01531	0.721963	1.25386	1.80795			0.703729	2.74849	0.834455	0.928478	1.06754	2.49842	1.22689	0.923076		
0.735649	1.71409	0.735544	1.71364	0.779212	2.38158	1.01635	0.71748	1.25647	1.81142			0.707695	2.74736	0.833112	0.932268	1.07114	2.49439	1.22822	0.928277		
0.733182	1.70333	0.733079	1.70288	0.78266	2.39522	1.01738	0.713408	1.25909	1.81403			0.71166	2.74621	0.831764	0.936773	1.07474	2.48927	1.22956	0.934613		
0.730731	1.6933	0.730628	1.69288	0.786127	2.40791	1.01841	0.70976	1.26171	1.81582			0.715623	2.74501	0.830408	0.941975	1.07833	2.48293	1.23092	0.942065		
0.728294	1.68394	0.728192	1.68357	0.789611	2.41967	1.01943	0.706618	1.26433	1.81678			0.719584	2.74372	0.829045	0.947983	1.08191	2.47537	1.23228	0.950735		
0.72587	1.67533	0.725768	1.67497	0.793112	2.43071	1.02045	0.703912	1.26695	1.81686			0.723543	2.74234	0.827672	0.9548	1.08547	2.46661	1.23366	0.960637		
0.723458	1.66755	0.723357	1.66724	0.796628	2.44096	1.02146	0.70157	1.26958	1.81606			0.7275	2.74088	0.826288	0.962427	1.08903	2.45655	1.23506	0.971813		
0.721057	1.66063	0.720955	1.66033	0.800158	2.45047	1.02248	0.69963	1.2722	1.81445			0.731455	2.73938	0.824893	0.970943	1.09257	2.44523	1.23647	0.984286		
0.718664	1.65455	0.718564	1.65429	0.803702	2.45937	1.02348	0.698111	1.27481	1.81203			0.735408	2.73779	0.823486	0.980284	1.09609	2.4326	1.2379	0.99814		
0.71628	1.64937	0.71618	1.64922	0.807258	2.46763	1.02449	0.697021	1.27743	1.8087			0.739359	2.73608	0.822064	0.990544	1.09959	2.41864	1.23935	1.01342		
0.713903	1.64522	0.713803	1.6451	0.810825	2.47531	1.0255	0.69633	1.28003	1.80454			0.743307	2.73431	0.820626	1.00176	1.10307	2.40327	1.24082	1.03006		
0.711531	1.64212	0.711431	1.64199	0.814404	2.48241	1.0265	0.695985	1.28264	1.79961			0.747252	2.73243	0.819172	1.01387	1.10653	2.3865	1.24232	1.0482		
0.709163	1.64009	0.709063	1.64002	0.817991	2.489	1.02751	0.695958	1.28523	1.79377			0.751195	2.73043	0.817699	1.02696	1.10996	2.36831	1.24385	1.06785		
0.706796	1.63919	0.706697	1.63915	0.821589	2.49515	1.02851	0.696348	1.28781	1.78708			0.755134	2.72834	0.816207	1.04104	1.11336	2.34866	1.24541	1.08903		
0.704431	1.6395	0.704331	1.63954	0.825194	2.50083	1.02952	0.697129	1.29039	1.7796			0.759071	2.72615	0.814694	1.0561	1.11674	2.32756	1.24699	1.11178		
0.702064	1.64109	0.701964	1.64119	0.828808	2.50608	1.03052	0.698215	1.29295	1.77135			0.763004	2.72381	0.813158	1.07223	1.12008	2.30496	1.24862	1.13608		
0.699693	1.64397	0.699593	1.64412	0.832429	2.51098	1.03153	0.699674	1.2955	1.76225			0.766934	2.72133	0.811599	1.08933	1.12339	2.28084	1.25027	1.162		
0.697318	1.64826	0.697217	1.64846	0.836056	2.51544	1.03254	0.701428	1.29804	1.75231			0.77086	2.71873	0.810014	1.10741	1.12667	2.25523	1.25197	1.18946		
0.694935	1.654	0.694834	1.65427	0.83969	2.51954	1.03356	0.703514	1.30056	1.74167			0.774782	2.71596	0.808402	1.12658	1.1299	2.22815	1.25371	1.2185		
0.692543	1.66122	0.692442	1.66156	0.84333	2.52331	1.03457	0.705985	1.30307	1.7302			0.7787	2.71301	0.806762	1.14675	1.1331	2.19955	1.25549	1.24917		
0.69014	1.66995	0.690038	1.67037	0.846974	2.52681	1.03559	0.708686	1.30556	1.71798			0.782614	2.70992	0.805092	1.16791	1.13625	2.16958	1.25731	1.28135		
0.687722	1.6803	0.68762	1.6808	0.850624	2.52998	1.03662	0.711721	1.30803	1.70502			0.786523	2.70665	0.80339	1.19009	1.13936	2.13812	1.25919	1.31509		
0.685289	1.69228	0.685186	1.69281	0.854278	2.53285	1.03765	0.715106	1.31048	1.69133			0.790427	2.70312	0.801656	1.2132	1.14242	2.10528	1.26111	1.35027		
0.682837	1.70585	0.682733	1.70643	0.857936	2.53546	1.03868	0.718739	1.31291	1.67694			0.794326	2.69937	0.799888	1.23723	1.14544	2.07121	1.26308	1.38683		
0.680365	1.72104	0.68026	1.72172	0.861597	2.53779	1.03972	0.722716	1.31532	1.66187			0.798219	2.69541	0.798085	1.26223	1.1484	2.03587	1.26511	1.42474		
0.677869	1.73789	0.677763	1.73862	0.865262	2.53987	1.04077	0.726939	1.31771	1.64617			0.802107	2.69116	0.796244	1.28805	1.15132	1.99941	1.2672	1.46388		
0.675348	1.75627	0.675241	1.75709	0.868929	2.54172	1.04182	0.731431	1.32007	1.62978			0.805988	2.68662	0.794366	1.31465	1.15417	1.96192	1.26934	1.50417		
0.672799	1.77618	0.672691	1.77705	0.872599	2.54333	1.04288	0.736277	1.32241	1.61284			0.809863	2.68174	0.792449	1.34206	1.15698	1.92347	1.27154	1.54548		
0.67022	1.79755	0.670111	1.79844	0.876271	2.54469	1.04395	0.741336	1.32473	1.59532			0.81373	2.67653	0.790492	1.37015	1.15973	1.88429	1.2738	1.58767		
0.66761	1.82022	0.667499	1.82123	0.879945	2.54585	1.04502	0.746686	1.32702	1.57722			0.817589	2.67095	0.788494	1.39879	1.16242	1.84444	1.27612	1.6306		
0.664966	1.84417	0.664854	1.8452	0.88362	2.54676	1.0461	0.752327	1.32928	1.55865			0.82144	2.66498	0.786454	1.42802	1.16505	1.80409	1.27851	1.67414		
0.662286	1.86915	0.662173	1.87022	0.887297	2.54747	1.04719	0.758224	1.33152	1.53963			0.825282	2.65851	0.784372	1.45776	1.16763	1.76344	1.28096	1.7181		
0.65957	1.89501	0.659455	1.89615	0.890974	2.54797	1.04829	0.764432	1.33372	1.52012			0.829115	2.65154	0.782246	1.48781	1.17014	1.72253	1.28347	1.76235		
0.656816	1.92168	0.656699	1.92281	0.894652	2.54825	1.0494	0.770831	1.3359	1.50022			0.832937	2.64407	0.780077	1.5181	1.1726	1.68165	1.28604	1.8067		
0.654023	1.94888	0.653904	1.95	0.89833	2.54836	1.05052	0.777547	1.33805	1.48001			0.836747	2.63597	0.777864	1.54864	1.175	1.64091	1.28868	1.85096		
0.65119	1.97639	0.65107	1.97757	0.902009	2.54823	1.05164	0.78453	1.34018	1.45948			0.840546	2.6272	0.775606	1.57926	1.17734	1.60048	1.29139	1.89503		
0.648317	2.0041	0.648195	2.00531	0.905686	2.54791	1.05278	0.791757	1.34227	1.43866			0.844331	2.61772	0.773305	1.60981	1.17962	1.56049	1.29415	1.9387		
0.645405	2.03182	0.645281	2.03297	0.909364	2.54735	1.05393	0.799252	1.34433	1.41763			0.848103	2.60742	0.770959	1.6403	1.18184	1.52108	1.29698	1.98189		
0.642452	2.0593	0.642327	2.06045	0.91304	2.54663	1.05509	0.807028	1.34636	1.39639			0.851858	2.59626	0.768569	1.67059	1.18401	1.48245	1.29987	2.0244		
0.63946	2.08642	0.639333	2.08757	0.916715	2.54568	1.05626	0.815128	1.34836	1.375			0.855597	2.58412	0.766136	1.70056	1.18612	1.44463	1.30283	2.06605		
0.636429	2.11305	0.6363	2.11413	0.920389	2.54447	1.05744	0.823425	1.35033	1.35354			0.859318	2.57095	0.76366	1.73009	1.18818	1.40782	1.30584	2.10683		
0.63336	2.13899	0.63323	2.14008	0.924061	2.5431	1.05864	0.832005	1.35227	1.33204			0.863019	2.55668	0.761142	1.75912	1.19018	1.37206	1.30891	2.14659		
0.630254	2.16421	0.630122	2.16525	0.92773	2.5415	1.05984	0.84091	1.35417	1.31049			0.866699	2.54112	0.758582	1.7876	1.19214	1.33744	1.31204	2.18526		
0.627113	2.18857	0.626979	2.18959	0.931397	2.53964	1.06106	0.850123	1.35605	1.28898			0.870355	2.52418	0.755982	1.81541	1.19404	1.30405	1.31522	2.22269		
0.623936	2.21203	0.623802	2.213	0.935061	2.53753	1.0623	0.8596	1.3579	1.26761			0.873985	2.50582	0.753342	1.84246	1.1959	1.27194	1.31845	2.25887		
0.620727	2.23455	0.620591	2.23542	0.938722	2.53524	1.06355	0.869355	1.35971	1.2463			0.877588	2.48595	0.750663	1.86874	1.19772	1.24116	1.32174	2.29381		
0.617486	2.25602	0.617349	2.25691	0.94238	2.53266	1.06481	0.879433	1.36149	1.22514			0.881162	2.46441	0.747947	1.89411	1.19949	1.21171	1.32507	2.32739		
0.614214	2.27646	0.614076	2.27732	0.946034	2.52984	1.06608	0.889819	1.36325	1.20419			0.884702	2.44115	0.745195	1.91849	1.20121	1.18358	1.32846	2.35959		
0.610914	2.29589	0.610774	2.29668	0.949683	2.5267	1.06738	0.900578	1.36497	1.18347			0.888209	2.41608	0.742409	1.9419	1.2029	1.15685	1.33188	2.39042		
0.607587	2.31431	0.607446	2.31505	0.953328	2.5233	1.06868	0.911671	1.36666	1.16303			0.891677	2.38922	0.739589	1.96427	1.20455	1.13151	1.33536	2.4199		
0.604233	2.33175	0.604091	2.33245	0.956967	2.51959	1.07001	0.923076	1.36833	1.14285			0.895106	2.36064	0.736738	1.98557	1.20617	1.10752	1.33887	2.44796		
0.600856	2.34816	0.600713	2.34886	0.960601	2.51557	1.07135	0.934858	1.36996	1.12299			0.898492	2.33027	0.733857	2.00576	1.20775	1.08487	1.34242	2.47467		
0.597455	2.36363	0.597311	2.36425	0.964229	2.51126	1.07271	0.947048	1.37157	1.10353			0.901833	2.29823	0.730948	2.02476	1.2093	1.06347	1.34601	2.50007		
0.594032	2.37816	0.593888	2.37877	0.96785	2.50653	1.07408	0.959625	1.37315	1.08443			0.905126	2.26479	0.728013	2.0426	1.21082	1.04336	1.34964	2.52412		
0.59059	2.39185	0.590444	2.39243	0.971465	2.50146	1.07548	0.972578	1.3747	1.06569			0.90837	2.23012	0.725052	2.05924	1.21231	1.02456	1.3533	2.54684		
0.587128	2.40472	0.586981	2.40524	0.975071	2.496	1.07689	0.985976	1.37622	1.04738			0.911564	2.19455	0.722068	2.07465	1.21378	1.00695	1.35699	2.56835		
0.583648	2.41675	0.583501	2.41725	0.97867	2.49015	1.07832	0.999853	1.37772	1.02955			0.914706	2.15842	0.719063	2.08884	1.21522	0.990492	1.36071	2.58858		
0.580151	2.42801	0.580003	2.42846	0.98226	2.48386	1.07978	1.01423	1.3792	1.01217			0.917795	2.12208	0.716038	2.10177	1.21664	0.975122	1.36447	2.60756		
0.576639	2.43859	0.57649	2.439	0.98584	2.47713	1.08125	1.0291	1.38064	0.995281			0.920831	2.08603	0.712996	2.11343	1.21803	0.960882	1.36824	2.6254		
0.573112	2.44847	0.572963	2.44887	0.989411	2.46991	1.08275	1.04445	1.38207	0.978815			0.923817	2.05069	0.709937	2.12385	1.21941	0.947683	1.37204	2.64209		
0.569571	2.45768	0.569421	2.45807	0.99297	2.46217	1.08427	1.06036	1.38347	0.962855			0.926751	2.01643	0.706864	2.13306	1.22077	0.935444	1.37587	2.65764		
0.566017	2.46629	0.565867	2.46665	0.996518	2.45387	1.08581	1.07689	1.38485	0.947441			0.929637	1.98363	0.70378	2.14099	1.22211	0.924197	1.37972	2.67212		
0.562451	2.47434	0.5623	2.47465	1.00005	2.44503	1.08737	1.09402	1.3862	0.932484			0.932478	1.95261	0.700684	2.14762	1.22344	0.91385	1.38358	2.68555		
0.558874	2.48188	0.558723	2.48217	1.00358	2.43555	1.08897	1.11177	1.38754	0.918083			0.935274	1.92363	0.69758	2.15297	1.22475	0.904391	1.38747	2.69794		
0.555287	2.48884	0.555135	2.48915	1.00708	2.42543	1.09058	1.13021	1.38886	0.904181			0.938031	1.89687	0.694469	2.15708	1.22605	0.89578	1.39137	2.7093		
