Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.34763	2.61726	1.34716	2.62251	0.455886	1.44798	0.861343	-0.330415	1.0567	0.6511	1.29823	-0.0527129	0.240038	1.5726	1.33715	2.60031	0.721965	1.40053	1.08049	-0.1429
1.34383	2.65142	1.34335	2.65459	0.458003	1.48423	0.860857	-0.34247	1.05766	0.679054	1.29816	-0.0541268	0.242347	1.62441	1.33339	2.60411	0.724005	1.42442	1.08028	-0.148486
1.33998	2.67234	1.3395	2.67438	0.460171	1.51754	0.860354	-0.353689	1.05866	0.706177	1.29808	-0.0552701	0.244727	1.67302	1.32963	2.60776	0.726077	1.44606	1.08007	-0.153798
1.33611	2.68571	1.33563	2.68699	0.462384	1.54814	0.859836	-0.364042	1.0597	0.732445	1.298	-0.0562382	0.246858	1.71287	1.32587	2.61119	0.728179	1.4656	1.07984	-0.158783
1.33223	2.69448	1.33174	2.69538	0.46464	1.5763	0.859303	-0.373468	1.06078	0.757809	1.29791	-0.0570025	0.248712	1.74509	1.32209	2.61445	0.730308	1.48331	1.07961	-0.163406
1.32833	2.70047	1.32785	2.70109	0.466935	1.60214	0.858758	-0.382067	1.06189	0.782316	1.29783	-0.0575058	0.250271	1.77045	1.31832	2.61753	0.732461	1.49945	1.07937	-0.167671
1.32443	2.70468	1.32394	2.70505	0.469265	1.62586	0.8582	-0.389744	1.06304	0.805914	1.29775	-0.0577067	0.251519	1.78975	1.31454	2.62038	0.734637	1.51409	1.07912	-0.171587
1.32053	2.7076	1.32004	2.70791	0.471628	1.64758	0.857633	-0.396527	1.06422	0.828574	1.29766	-0.0576692	0.252445	1.80349	1.31075	2.6231	0.736832	1.52739	1.07887	-0.175172
1.31662	2.70971	1.31613	2.70996	0.474021	1.6675	0.857056	-0.402404	1.06543	0.850384	1.29758	-0.0573743	0.253041	1.81208	1.30697	2.62568	0.739046	1.5395	1.07862	-0.178312
1.3127	2.71122	1.31221	2.71136	0.476442	1.68576	0.856471	-0.407346	1.06667	0.871299	1.2975	-0.0567845	0.253904	1.82418	1.30317	2.62812	0.741276	1.55046	1.07836	-0.181077
1.30879	2.71227	1.3083	2.71233	0.478887	1.70233	0.85588	-0.411444	1.06794	0.891302	1.29742	-0.055898	0.254847	1.83698	1.29938	2.63036	0.743522	1.56044	1.07809	-0.183458
1.30487	2.71296	1.30438	2.71303	0.481356	1.71748	0.855283	-0.414659	1.06924	0.910434	1.29734	-0.0547108	0.256141	1.85388	1.29558	2.63251	0.745781	1.56949	1.07783	-0.185363
1.30096	2.7134	1.30047	2.71347	0.483845	1.73128	0.854683	-0.416914	1.07057	0.928631	1.29726	-0.0532153	0.257794	1.87431	1.29178	2.63454	0.748052	1.57763	1.07756	-0.186903
1.29704	2.71369	1.29655	2.71368	0.486354	1.74373	0.85408	-0.418275	1.07193	0.945981	1.29718	-0.051323	0.259817	1.89774	1.28798	2.63639	0.750335	1.58489	1.07729	-0.188006
1.29312	2.71375	1.29263	2.71374	0.488879	1.75492	0.853475	-0.4188	1.0733	0.962445	1.29711	-0.0491497	0.262221	1.92361	1.28417	2.63813	0.752628	1.59144	1.07702	-0.188599
1.28921	2.71366	1.28872	2.71365	0.49142	1.76501	0.852871	-0.418385	1.0747	0.978013	1.29704	-0.0466342	0.265018	1.9511	1.28036	2.63976	0.754929	1.59729	1.07674	-0.188761
1.28529	2.71348	1.2848	2.71346	0.493974	1.77398	0.852268	-0.417116	1.07613	0.992743	1.29698	-0.0437271	0.267853	1.97642	1.27655	2.64127	0.757239	1.60238	1.07647	-0.188499
1.28137	2.71319	1.28088	2.71316	0.496541	1.78189	0.851667	-0.415018	1.07757	1.0066	1.29692	-0.0404766	0.270723	1.99967	1.27274	2.64268	0.759555	1.6068	1.0762	-0.187754
1.27746	2.71283	1.27697	2.71277	0.499118	1.78878	0.85107	-0.412066	1.07903	1.0196	1.29686	-0.0368318	0.273625	2.02085	1.26892	2.64395	0.761877	1.61064	1.07593	-0.186557
1.27354	2.7124	1.27305	2.71237	0.501704	1.79471	0.850477	-0.408212	1.08051	1.03175	1.29681	-0.0327651	0.276557	2.04008	1.2651	2.64512	0.764204	1.61386	1.07566	-0.184823
1.26963	2.71191	1.26914	2.71185	0.504299	1.79976	0.849891	-0.403508	1.08201	1.0431	1.29677	-0.0282936	0.279515	2.05746	1.26128	2.6462	0.766536	1.61642	1.0754	-0.182599
1.26571	2.71137	1.26522	2.71126	0.5069	1.80392	0.849312	-0.397981	1.08352	1.05355	1.29673	-0.0234523	0.282496	2.07303	1.25746	2.64712	0.76887	1.61845	1.07513	-0.179911
1.2618	2.71074	1.26131	2.71066	0.509506	1.8072	0.848742	-0.391616	1.08505	1.06317	1.2967	-0.0181642	0.285499	2.08694	1.25364	2.64794	0.771208	1.61996	1.07488	-0.176657
1.25789	2.71005	1.2574	2.70997	0.512117	1.80964	0.848182	-0.384451	1.08659	1.07202	1.29668	-0.0124219	0.288521	2.09923	1.24982	2.6487	0.773547	1.62085	1.07462	-0.172933
1.25398	2.70934	1.25349	2.70926	0.51473	1.81132	0.847632	-0.376494	1.08815	1.08006	1.29666	-0.00628403	0.291559	2.10992	1.246	2.64934	0.775887	1.62125	1.07438	-0.168708
1.25007	2.70858	1.24958	2.70848	0.517346	1.81218	0.847095	-0.367684	1.08971	1.08726	1.29666	0.000352048	0.294611	2.11908	1.24217	2.6498	0.778227	1.62117	1.07414	-0.16392
1.24616	2.70779	1.24567	2.70767	0.519962	1.81229	0.846571	-0.358048	1.09129	1.09362	1.29666	0.00747186	0.297676	2.12684	1.23835	2.65022	0.780567	1.62048	1.0739	-0.158592
1.24225	2.70694	1.24176	2.70685	0.522241	1.81183	0.846061	-0.347712	1.09287	1.09923	1.29668	0.0150464	0.300751	2.13318	1.23452	2.65055	0.782905	1.61934	1.07368	-0.15277
1.23834	2.70605	1.23786	2.70595	0.524183	1.81102	0.845567	-0.33656	1.09446	1.10407	1.29671	0.0230911	0.303834	2.1381	1.2307	2.65069	0.785241	1.6177	1.07346	-0.146399
1.23444	2.70514	1.23395	2.70502	0.525789	1.81	0.84509	-0.324583	1.09606	1.10811	1.29675	0.0316365	0.306923	2.1417	1.22687	2.65075	0.787575	1.61553	1.07326	-0.139444
1.23053	2.7042	1.23005	2.70404	0.527057	1.80902	0.84463	-0.311836	1.09766	1.11135	1.2968	0.0407438	0.310017	2.14405	1.22304	2.65072	0.789905	1.61287	1.07306	-0.131979
1.22663	2.70319	1.22614	2.70304	0.52799	1.80802	0.84419	-0.298353	1.09926	1.11382	1.29686	0.050316	0.313113	2.14515	1.21922	2.65052	0.792231	1.60975	1.07288	-0.123934
1.22273	2.70214	1.22224	2.70198	0.528586	1.80743	0.843769	-0.284132	1.10087	1.11553	1.29694	0.0603782	0.316209	2.14504	1.21539	2.65019	0.794552	1.60614	1.0727	-0.115314
1.21883	2.70106	1.21834	2.7009	0.529443	1.80671	0.843369	-0.269167	1.10248	1.11646	1.29704	0.0709812	0.319305	2.14374	1.21157	2.64975	0.796867	1.60201	1.07254	-0.10613
1.21493	2.69992	1.21445	2.69982	0.530374	1.80564	0.842992	-0.253444	1.1041	1.11663	1.29715	0.0821531	0.322398	2.14122	1.20774	2.64916	0.799177	1.5974	1.0724	-0.096406
1.21104	2.69874	1.21055	2.69863	0.53164	1.80404	0.842638	-0.236941	1.10571	1.11609	1.29727	0.0938766	0.325486	2.13762	1.20392	2.64842	0.801479	1.59235	1.07227	-0.0861126
1.20714	2.69756	1.20666	2.6974	0.533238	1.80175	0.842308	-0.219754	1.10732	1.11479	1.29742	0.106118	0.328568	2.13293	1.2001	2.64753	0.803773	1.58681	1.07215	-0.0751939
1.20325	2.69636	1.20276	2.69621	0.535168	1.79867	0.842003	-0.201861	1.10893	1.1127	1.29758	0.118954	0.331643	2.12706	1.19628	2.64648	0.806059	1.58077	1.07205	-0.0637567
1.19936	2.69507	1.19887	2.69491	0.537428	1.79459	0.841725	-0.183213	1.11053	1.10993	1.29776	0.132323	0.334709	2.12014	1.19246	2.64526	0.808337	1.57425	1.07196	-0.0517222
1.19547	2.69373	1.19498	2.69356	0.540015	1.7893	0.841475	-0.163862	1.11213	1.10642	1.29796	0.146242	0.337764	2.11221	1.18864	2.64385	0.810604	1.56723	1.0719	-0.0390789
1.19158	2.69236	1.1911	2.69217	0.542594	1.78336	0.841252	-0.143836	1.11372	1.1022	1.29818	0.160751	0.340806	2.10319	1.18483	2.64228	0.812861	1.55978	1.07185	-0.0258774
1.1877	2.69095	1.18721	2.6908	0.545163	1.77677	0.841059	-0.12312	1.11531	1.09726	1.29843	0.17578	0.343835	2.09315	1.18101	2.64045	0.815107	1.55184	1.07182	-0.0120719
1.18382	2.68952	1.18333	2.68936	0.547723	1.76959	0.840897	-0.101683	1.11689	1.09164	1.29869	0.19141	0.346849	2.08209	1.1772	2.63841	0.81734	1.54342	1.07182	0.00228214
1.17993	2.68805	1.17945	2.68781	0.550272	1.76175	0.840766	-0.0796092	1.11846	1.08531	1.29898	0.207653	0.349845	2.07008	1.1734	2.63616	0.819562	1.53457	1.07183	0.0172207
1.17606	2.68651	1.17557	2.68625	0.552808	1.75322	0.840667	-0.056849	1.12002	1.07828	1.29929	0.224394	0.352824	2.05708	1.16959	2.63363	0.82177	1.52522	1.07187	0.0327424
1.17218	2.68488	1.1717	2.68467	0.555333	1.74412	0.840602	-0.0334477	1.12158	1.0706	1.29963	0.241688	0.355784	2.04311	1.16579	2.63084	0.823965	1.51539	1.07193	0.0488443
1.16831	2.68323	1.16782	2.68305	0.557843	1.73444	0.84057	-0.00942339	1.12311	1.06227	1.29999	0.259577	0.358722	2.02825	1.162	2.62774	0.826145	1.5051	1.07201	0.0655207
1.16443	2.68156	1.16395	2.68134	0.56034	1.72411	0.840574	0.0152609	1.12464	1.0533	1.30038	0.277998	0.361639	2.01243	1.15821	2.62434	0.82831	1.4944	1.07211	0.0827604
1.16056	2.67981	1.16008	2.6796	0.56282	1.71319	0.840615	0.0405328	1.12616	1.04371	1.30079	0.296967	0.364532	1.99573	1.15442	2.62054	0.830459	1.48326	1.07225	0.100614
1.1567	2.67801	1.15621	2.6778	0.565285	1.70169	0.840691	0.0663939	1.12765	1.03355	1.30123	0.316449	0.3674	1.97819	1.15064	2.61639	0.832592	1.4716	1.0724	0.118962
1.15283	2.67617	1.15235	2.6759	0.567733	1.68961	0.840806	0.0928476	1.12914	1.02273	1.3017	0.336444	0.370242	1.95979	1.14687	2.61181	0.834707	1.45955	1.07259	0.137861
1.14897	2.67424	1.14849	2.674	0.570163	1.67694	0.84096	0.1199	1.13061	1.01135	1.3022	0.35695	0.373057	1.94056	1.1431	2.60675	0.836805	1.4471	1.0728	0.157348
1.14511	2.67228	1.14463	2.67204	0.572574	1.66368	0.841125	0.143893	1.13206	0.999505	1.30274	0.377967	0.375844	1.92061	1.13935	2.60125	0.838618	1.43584	1.07304	0.177353
1.14126	2.67027	1.14078	2.67001	0.574965	1.64991	0.841291	0.164663	1.13349	0.987094	1.3033	0.399421	0.378602	1.89987	1.13559	2.59517	0.840152	1.42603	1.07331	0.197879
1.1374	2.66816	1.13692	2.66792	0.577337	1.63563	0.841444	0.181977	1.13491	0.974137	1.30389	0.421308	0.381329	1.87844	1.13185	2.58848	0.841413	1.41778	1.07362	0.218864
1.13356	2.66598	1.13307	2.66573	0.579687	1.62076	0.841577	0.195878	1.1363	0.960748	1.30451	0.443622	0.384024	1.85641	1.12812	2.5812	0.842405	1.41118	1.07395	0.240399
1.12971	2.66376	1.12923	2.66348	0.582015	1.60538	0.84168	0.206332	1.13768	0.946935	1.30517	0.466351	0.386688	1.83368	1.1244	2.57314	0.843131	1.4063	1.07431	0.262448
1.12587	2.6615	1.12539	2.66117	0.584321	1.58952	0.84175	0.212874	1.13904	0.932711	1.30586	0.48947	0.389318	1.81041	1.12069	2.56428	0.843595	1.40301	1.0747	0.284867
1.12203	2.65912	1.12155	2.65883	0.586604	1.57313	0.841853	0.222336	1.14037	0.918106	1.30658	0.51293	0.391914	1.78669	1.117	2.55462	0.844259	1.39834	1.07513	0.307806
1.11819	2.65669	1.11771	2.6564	0.588862	1.55633	0.84197	0.232865	1.14169	0.903179	1.30734	0.536706	0.394475	1.76249	1.11332	2.54401	0.844978	1.39335	1.07559	0.331199
1.11436	2.65418	1.11388	2.65383	0.591097	1.53911	0.842138	0.247157	1.14298	0.8879	1.30813	0.560745	0.397002	1.73787	1.10966	2.53238	0.845953	1.38633	1.07609	0.354912
1.11053	2.65157	1.11005	2.65124	0.593305	1.52141	0.842365	0.265408	1.14425	0.872356	1.30896	0.585094	0.399492	1.71292	1.10601	2.5196	0.847178	1.37739	1.07662	0.379048
1.1067	2.64891	1.10622	2.64855	0.595488	1.5033	0.842662	0.287672	1.1455	0.856649	1.30982	0.609622	0.401946	1.6877	1.10238	2.50561	0.848649	1.36634	1.07718	0.403589
1.10288	2.6461	1.1024	2.64575	0.597645	1.48483	0.84304	0.31413	1.14672	0.84069	1.31072	0.634288	0.404364	1.66231	1.09878	2.49031	0.850359	1.35319	1.07778	0.428428
1.09906	2.64325	1.09859	2.64292	0.599775	1.46604	0.843516	0.344782	1.14793	0.824592	1.31165	0.659158	0.406745	1.6368	1.09519	2.47362	0.852301	1.3378	1.07842	0.453569
1.09525	2.64033	1.09477	2.63997	0.601877	1.44687	0.844036	0.375819	1.1491	0.808361	1.31262	0.684142	0.409089	1.61123	1.09164	2.4554	0.854221	1.32213	1.07909	0.479023
1.09144	2.63728	1.09097	2.63692	0.603952	1.42739	0.844601	0.407194	1.15026	0.792087	1.31363	0.709207	0.411396	1.58566	1.08811	2.43551	0.856118	1.30616	1.0798	0.504736
1.08764	2.63418	1.08716	2.63376	0.605998	1.40769	0.845211	0.438849	1.15139	0.775799	1.31467	0.734287	0.413667	1.5602	1.0846	2.41396	0.857992	1.28994	1.08055	0.530674
1.08384	2.63092	1.08336	2.63051	0.608015	1.38774	0.845867	0.470789	1.1525	0.759482	1.31575	0.759327	0.4159	1.53492	1.08114	2.39065	0.859842	1.27344	1.08133	0.556767
1.08004	2.62753	1.07957	2.62716	0.610004	1.36758	0.84657	0.502909	1.15358	0.743255	1.31686	0.784357	0.418098	1.50986	1.0777	2.36549	0.861668	1.25677	1.08205	0.579625
1.07625	2.62414	1.07578	2.62368	0.611963	1.34724	0.847319	0.535229	1.15464	0.727134	1.31801	0.809295	0.420259	1.4851	1.07431	2.33847	0.86347	1.23994	1.08268	0.599274
1.07247	2.62057	1.07199	2.62009	0.613893	1.32679	0.848115	0.567722	1.15568	0.711151	1.3192	0.834122	0.422385	1.46074	1.07095	2.30961	0.865247	1.22292	1.08322	0.615473
1.06869	2.61687	1.06822	2.61636	0.615793	1.3062	0.848958	0.600302	1.1567	0.695299	1.32042	0.8588	0.424476	1.43688	1.06764	2.27891	0.867	1.20576	1.08365	0.628315
1.06491	2.61305	1.06444	2.61257	0.617664	1.28554	0.849848	0.632997	1.15769	0.679708	1.32168	0.883255	0.426533	1.41349	1.06437	2.24653	0.868728	1.18851	1.08398	0.637777
1.06114	2.60909	1.06067	2.60864	0.619504	1.26488	0.850785	0.665678	1.15854	0.666308	1.32297	0.907481	0.428556	1.39073	1.06116	2.2126	0.870431	1.17124	1.08419	0.643898
1.05738	2.60505	1.05691	2.60451	0.621315	1.24419	0.85177	0.698315	1.15924	0.655098	1.32429	0.931472	0.430547	1.36859	1.05799	2.17726	0.872109	1.15392	1.0845	0.652723
1.05362	2.60086	1.05316	2.60029	0.623096	1.22355	0.852801	0.73093	1.15982	0.645883	1.32566	0.955136	0.432507	1.34712	1.05487	2.14078	0.873762	1.13655	1.08484	0.662148
1.04987	2.59649	1.04941	2.59596	0.624847	1.20301	0.85388	0.763461	1.16027	0.638734	1.32705	0.978442	0.434436	1.32646	1.05181	2.10343	0.87539	1.11929	1.08531	0.675018
1.04613	2.59201	1.04566	2.59145	0.626569	1.1826	0.855005	0.795876	1.1606	0.633515	1.32848	1.0014	0.436336	1.3066	1.0488	2.06548	0.876993	1.10213	1.08591	0.691345
1.04239	2.58737	1.04192	2.58677	0.628261	1.16232	0.856177	0.828087	1.16081	0.630194	1.32994	1.02401	0.438208	1.28756	1.04584	2.0273	0.878572	1.08502	1.08667	0.71108
1.03866	2.58256	1.03819	2.58195	0.629924	1.14226	0.857396	0.860013	1.16111	0.625537	1.33144	1.04618	0.440053	1.26936	1.04295	1.98918	0.880125	1.06808	1.08757	0.734226
1.03494	2.57762	1.03447	2.57699	0.631558	1.12245	0.85866	0.891723	1.16143	0.620494	1.33296	1.06787	0.441872	1.25209	1.0401	1.95138	0.881655	1.05133	1.08865	0.760676
1.03122	2.5725	1.03075	2.57183	0.633164	1.10288	0.85997	0.923178	1.16186	0.613658	1.33452	1.08914	0.443667	1.2358	1.03731	1.91424	0.88316	1.03479	1.08977	0.787048
1.02751	2.56717	1.02705	2.5665	0.634742	1.08361	0.861325	0.954214	1.1624	0.60513	1.33611	1.10992	0.44544	1.22048	1.03458	1.87798	0.884642	1.01857	1.09092	0.813271
1.02381	2.56171	1.02335	2.56103	0.636292	1.06471	0.862724	0.984893	1.16304	0.595108	1.33772	1.13017	0.447191	1.20608	1.03189	1.84274	0.886101	1.00263	1.09212	0.839273
1.02011	2.55606	1.01965	2.55537	0.637816	1.04614	0.864168	1.01514	1.16378	0.583677	1.33937	1.14987	0.448921	1.19269	1.02926	1.80873	0.887536	0.986962	1.09335	0.865055
1.01643	2.55019	1.01597	2.54946	0.639312	1.02799	0.865655	1.04491	1.16462	0.570987	1.34083	1.16668	0.450634	1.18032	1.02667	1.77608	0.88895	0.971733	1.09461	0.890616
1.01275	2.54416	1.01229	2.54336	0.640783	1.01028	0.867184	1.07422	1.16543	0.558783	1.34209	1.18067	0.452329	1.16894	1.02413	1.74478	0.890342	0.956941	1.09592	0.915922
1.00908	2.53789	1.00863	2.53709	0.642229	0.992996	0.868756	1.10298	1.16623	0.547151	1.34314	1.19201	0.454008	1.15856	1.02163	1.7149	0.891712	0.942587	1.09726	0.940916
1.00543	2.53142	1.00497	2.53063	0.64365	0.976226	0.870368	1.13116	1.16701	0.536025	1.34398	1.2007	0.455673	1.14916	1.01918	1.6865	0.893063	0.928708	1.09863	0.965534
1.00178	2.52478	1.00132	2.52393	0.645047	0.959967	0.872021	1.15877	1.16778	0.525481	1.3446	1.20715	0.457325	1.14072	1.01677	1.65943	0.894393	0.915323	1.10005	0.989709
0.998138	2.51787	0.997684	2.51698	0.646421	0.94422	0.873713	1.18575	1.16853	0.515558	1.345	1.21128	0.458966	1.13332	1.01439	1.63372	0.895705	0.902479	1.10149	1.01355
0.994509	2.51072	0.994056	2.50981	0.647773	0.929023	0.875444	1.2121	1.16927	0.506203	1.34557	1.217	0.460597	1.1269	1.01205	1.60931	0.896998	0.89027	1.10297	1.03697
0.99089	2.50338	0.990439	2.50245	0.649103	0.914429	0.877213	1.23776	1.16999	0.497533	1.3462	1.22314	0.462219	1.12135	1.00974	1.58613	0.898275	0.878673	1.10449	1.05992
0.987282	2.49579	0.986832	2.49482	0.650412	0.900394	0.879017	1.26271	1.1707	0.489463	1.34706	1.2314	0.463834	1.11678	1.00747	1.56408	0.899535	0.867711	1.10603	1.08239
0.983685	2.48795	0.983237	2.48696	0.651702	0.886968	0.880858	1.28698	1.1714	0.482022	1.34816	1.2417	0.465443	1.11314	1.00523	1.54314	0.90078	0.857432	1.10761	1.10428
0.9801	2.47989	0.979653	2.47885	0.652973	0.874139	0.882733	1.31051	1.17209	0.475299	1.34949	1.25382	0.467047	1.11037	1.00302	1.52323	0.90201	0.847825	1.10922	1.12569
0.976526	2.47152	0.976081	2.47047	0.654225	0.861976	0.884641	1.33325	1.17278	0.469227	1.35108	1.26762	0.468648	1.10851	1.00083	1.50421	0.903227	0.838993	1.11086	1.14662
0.972965	2.46292	0.972521	2.46185	0.655461	0.850437	0.886581	1.35521	1.17345	0.463811	1.35292	1.28293	0.470247	1.10743	0.998673	1.48609	0.904432	0.830915	1.11253	1.1669
0.969417	2.45407	0.968974	2.45295	0.65668	0.839541	0.888553	1.37641	1.17411	0.459089	1.35478	1.29761	0.471845	1.10722	0.996541	1.46874	0.905626	0.82358	1.11423	1.18659
0.965881	2.44494	0.96544	2.44379	0.657885	0.829295	0.890555	1.39682	1.17477	0.455043	1.35667	1.3117	0.473444	1.10782	0.994433	1.45214	0.90681	0.817056	1.11595	1.20571
0.962359	2.43554	0.96192	2.43434	0.659074	0.819668	0.892585	1.41644	1.17543	0.451702	1.35857	1.32518	0.475043	1.10914	0.992349	1.43622	0.907984	0.811377	1.11771	1.2242
0.95885	2.42589	0.958413	2.42467	0.660251	0.810717	0.894644	1.43522	1.17608	0.449042	1.36049	1.33808	0.476645	1.11126	0.990287	1.42093	0.909152	0.80656	1.11949	1.24209
0.955356	2.41597	0.95492	2.41471	0.661415	0.802432	0.896728	1.45314	1.17672	0.447053	1.36243	1.35035	0.478251	1.11412	0.988247	1.40626	0.910313	0.802577	1.12129	1.25931
0.951876	2.40573	0.951442	2.40445	0.662567	0.794811	0.898838	1.47027	1.17737	0.445839	1.36439	1.36201	0.479862	1.11763	0.986228	1.39206	0.911469	0.799487	1.12312	1.2759
0.948411	2.39527	0.947979	2.39396	0.663709	0.787851	0.900973	1.4866	1.17801	0.445269	1.36637	1.37308	0.481478	1.12188	0.984229	1.37839	0.912621	0.797319	1.12498	1.29185
0.944961	2.38454	0.944532	2.38316	0.664842	0.781514	0.90313	1.50209	1.17865	0.44535	1.36835	1.38356	0.4831	1.12679	0.982249	1.36519	0.91377	0.796052	1.12685	1.30715
0.941527	2.37348	0.9411	2.3721	0.665965	0.775819	0.905309	1.51668	1.1793	0.446159	1.37036	1.39341	0.48473	1.13228	0.980288	1.35241	0.914919	0.795675	1.12875	1.32176
0.93811	2.3622	0.937684	2.36077	0.667081	0.770774	0.907508	1.53046	1.17994	0.447663	1.37238	1.4027	0.486369	1.13847	0.978345	1.34003	0.916067	0.796292	1.13067	1.33569
0.934708	2.35062	0.934285	2.34915	0.66819	0.766384	0.909727	1.54342	1.18059	0.449843	1.37441	1.41137	0.488017	1.14523	0.976419	1.32802	0.917217	0.797919	1.13261	1.34899
0.931324	2.33882	0.930902	2.33735	0.669294	0.762615	0.911964	1.55551	1.18124	0.452727	1.37645	1.41948	0.489675	1.15256	0.974511	1.31637	0.918371	0.800454	1.13456	1.36158
0.927957	2.32679	0.927537	2.32523	0.670392	0.759448	0.914217	1.56675	1.1819	0.456293	1.37851	1.42701	0.491344	1.16051	0.972619	1.30508	0.919528	0.803955	1.13654	1.37351
0.924607	2.31444	0.92419	2.31288	0.671486	0.756949	0.916486	1.57717	1.18256	0.46053	1.38057	1.43396	0.493025	1.16903	0.970744	1.29408	0.920691	0.808525	1.13853	1.38479
0.921275	2.3019	0.920861	2.30032	0.672577	0.755004	0.91877	1.58681	1.18323	0.465395	1.38265	1.44037	0.494719	1.17805	0.968884	1.28336	0.921862	0.814107	1.14053	1.39533
0.917962	2.28914	0.91755	2.28752	0.673665	0.753665	0.921067	1.59559	1.1839	0.470977	1.38473	1.44621	0.496426	1.18765	0.967039	1.27297	0.923042	0.820633	1.14256	1.40525
0.914667	2.27613	0.914257	2.2745	0.674752	0.752959	0.923376	1.60349	1.18459	0.47721	1.38682	1.45147	0.498147	1.1978	0.965209	1.26281	0.924231	0.828253	1.14459	1.4145
