Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
421  Points		412  Points		421  Points		393  Points		369  Points		339  Points		198  Points		413  Points		410  Points		372  Points		271  Points		188  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.40204	2.37538	0.216548	0.127606	1.40212	2.37556	0.43304	0.0912278	0.865871	-0.543046	0.87807	0.351173	1.29902	-0.0457241	0.216507	0.0626084	1.40139	2.17672	0.649523	0.0827625	1.08253	-0.053098	1.17079	0.109743
1.39861	2.37256	0.216732	0.178075	1.39869	2.37273	0.433171	0.129071	0.865087	-0.708695	0.878576	0.560464	1.29895	-0.0612049	0.216598	0.113322	1.39825	2.12189	0.649642	0.14097	1.08245	-0.0843391	1.17095	0.147875
1.39519	2.3669	0.217062	0.278503	1.39527	2.367	0.433412	0.204442	0.863825	-0.973536	0.879688	0.905988	1.29884	-0.0920469	0.216835	0.214339	1.39526	2.0209	0.64993	0.255975	1.08228	-0.146349	1.17122	0.223454
1.39177	2.36115	0.217536	0.377625	1.39186	2.36128	0.433761	0.278938	0.862277	-1.12924	0.881192	1.12455	1.29869	-0.122603	0.217216	0.314347	1.39241	1.93904	0.650381	0.367552	1.08203	-0.207159	1.17159	0.29756
1.38837	2.35529	0.218152	0.475015	1.38846	2.35546	0.434217	0.352272	0.860566	-1.21793	0.882934	1.25758	1.29849	-0.152806	0.217742	0.412922	1.38967	1.87675	0.650991	0.474617	1.08168	-0.266306	1.17208	0.36982
1.38498	2.34936	0.218908	0.570333	1.38506	2.34953	0.434778	0.424233	0.858761	-1.26852	0.884822	1.34111	1.29824	-0.182525	0.218408	0.509585	1.387	1.83032	0.651751	0.5761	1.08126	-0.323368	1.17266	0.43978
1.38159	2.34335	0.219799	0.66319	1.38167	2.34354	0.435442	0.494545	0.856904	-1.29718	0.886805	1.3964	1.29796	-0.211714	0.219213	0.604032	1.38438	1.79541	0.652654	0.671327	1.08075	-0.37802	1.17335	0.507116
1.37821	2.33727	0.220822	0.75325	1.37829	2.33742	0.436206	0.562953	0.855017	-1.3127	0.888853	1.43514	1.29763	-0.240281	0.220152	0.695956	1.38181	1.7685	0.653689	0.759975	1.08017	-0.429974	1.17412	0.571622
