Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.16039	2.6283	1.16139	2.62905	0.561369	1.81674	0.852903	0.0465193	1.16713	0.81794	1.31026	0.44572	0.353554	2.15492	1.16849	2.5022	0.847842	1.4625	1.08163	0.17355
1.1566	2.6254	1.1576	2.62618	0.563986	1.80904	0.852983	0.0655016	1.1683	0.810428	1.31092	0.465011	0.356657	2.14517	1.16488	2.48769	0.849948	1.45546	1.08189	0.188295
1.15281	2.62247	1.15381	2.62322	0.566592	1.80079	0.853092	0.0850823	1.16947	0.802361	1.3116	0.484697	0.359746	2.13455	1.1613	2.47191	0.852043	1.44791	1.08217	0.203504
1.14903	2.61939	1.15003	2.62023	0.569185	1.79205	0.853229	0.105274	1.17062	0.793699	1.31232	0.504805	0.362819	2.12308	1.15775	2.4547	0.854128	1.43983	1.08248	0.219199
1.14525	2.61622	1.14625	2.61709	0.571765	1.78277	0.853396	0.126028	1.17176	0.784577	1.31306	0.525319	0.365875	2.11079	1.15422	2.43611	0.8562	1.43128	1.0828	0.235428
1.14147	2.61297	1.14247	2.61383	0.574331	1.77301	0.853566	0.144521	1.17288	0.774975	1.31383	0.546206	0.368913	2.09766	1.15072	2.41607	0.857995	1.42353	1.08316	0.252066
1.1377	2.60961	1.1387	2.61054	0.576883	1.76278	0.853729	0.160619	1.17399	0.764928	1.31464	0.567399	0.37193	2.08376	1.14724	2.39445	0.859518	1.41661	1.08353	0.26923
1.13394	2.60619	1.13494	2.60709	0.57942	1.75199	0.853877	0.174177	1.17509	0.754428	1.31547	0.58891	0.374928	2.06905	1.1438	2.37128	0.860771	1.41066	1.08393	0.286857
1.13018	2.60265	1.13118	2.60357	0.581941	1.74073	0.854003	0.185132	1.17617	0.743534	1.31634	0.610766	0.377903	2.05353	1.1404	2.34654	0.861759	1.40589	1.08436	0.3049
1.12643	2.59894	1.12742	2.59997	0.584445	1.72899	0.854101	0.193024	1.17724	0.732294	1.31724	0.632871	0.380856	2.03731	1.13703	2.3202	0.862483	1.40238	1.08481	0.32348
1.12268	2.59519	1.12367	2.59621	0.586932	1.71678	0.854165	0.19822	1.17829	0.720728	1.31817	0.655181	0.383785	2.02037	1.1337	2.29242	0.862945	1.40005	1.08529	0.342477
1.11893	2.59133	1.11993	2.59234	0.589401	1.70412	0.854261	0.205981	1.17932	0.708874	1.31913	0.677755	0.386688	2.00268	1.13041	2.26323	0.863608	1.39653	1.0858	0.361867
1.1152	2.58728	1.11619	2.58836	0.591851	1.69095	0.85437	0.214215	1.18033	0.696739	1.32012	0.700492	0.389566	1.98434	1.12717	2.23277	0.864327	1.39273	1.08634	0.381752
1.11147	2.58314	1.11245	2.58426	0.594282	1.67733	0.854524	0.225479	1.18133	0.684407	1.32115	0.723334	0.392416	1.9654	1.12397	2.20128	0.865302	1.38763	1.0869	0.402038
1.10774	2.57889	1.10873	2.58003	0.596693	1.66326	0.85473	0.240012	1.18231	0.671902	1.32221	0.746312	0.395239	1.94582	1.12081	2.16884	0.866529	1.38096	1.0875	0.422688
1.10402	2.57448	1.10501	2.57567	0.599084	1.64884	0.854997	0.257858	1.18327	0.65927	1.3233	0.769418	0.398034	1.92559	1.11771	2.13575	0.868005	1.3726	1.08812	0.443774
1.10031	2.56999	1.10129	2.5712	0.601453	1.63393	0.855334	0.279057	1.18421	0.646529	1.32443	0.792558	0.400798	1.90486	1.11465	2.10232	0.869726	1.36256	1.08878	0.465218
1.0966	2.56534	1.09758	2.56658	0.6038	1.61861	0.855755	0.303888	1.18514	0.633719	1.32559	0.815693	0.403532	1.88369	1.11164	2.0687	0.871684	1.35068	1.08947	0.487013
1.0929	2.56049	1.09388	2.5618	0.606126	1.60296	0.856212	0.329194	1.18604	0.620842	1.32679	0.838818	0.406236	1.86197	1.10868	2.03515	0.873625	1.33844	1.09019	0.509143
1.08921	2.55556	1.09019	2.55686	0.608428	1.5869	0.856705	0.354885	1.18693	0.60798	1.32801	0.861851	0.408907	1.83983	1.10576	2.00198	0.875548	1.32584	1.09094	0.531576
1.08553	2.55046	1.0865	2.5518	0.610706	1.57048	0.857236	0.38106	1.1878	0.595219	1.32927	0.884845	0.411547	1.81741	1.1029	1.96938	0.877452	1.31283	1.09172	0.554324
1.08185	2.54516	1.08282	2.54661	0.612961	1.5537	0.857805	0.407624	1.18865	0.582515	1.33057	0.907763	0.414154	1.79463	1.10008	1.93752	0.879337	1.29956	1.09243	0.574382
1.07818	2.53976	1.07915	2.54119	0.615192	1.5366	0.858413	0.434566	1.18948	0.569925	1.33189	0.930455	0.416728	1.77152	1.0973	1.90653	0.881203	1.286	1.09306	0.591621
1.07452	2.53417	1.07549	2.53564	0.617397	1.51925	0.85906	0.461879	1.19029	0.557487	1.33325	0.952986	0.419268	1.74824	1.09457	1.87663	0.88305	1.27215	1.09359	0.605979
1.07086	2.5284	1.07183	2.52995	0.619577	1.50161	0.859746	0.489489	1.19109	0.54521	1.33465	0.975343	0.421774	1.72485	1.09189	1.84782	0.884876	1.25798	1.09402	0.617318
1.06722	2.52251	1.06818	2.52408	0.621732	1.48367	0.860473	0.517466	1.19186	0.533181	1.33607	0.997425	0.424247	1.70136	1.08924	1.82015	0.886681	1.2436	1.09434	0.625646
1.06358	2.51636	1.06454	2.51803	0.62386	1.46555	0.86124	0.545737	1.19263	0.521354	1.33752	1.01925	0.426686	1.67783	1.08663	1.79374	0.888466	1.22902	1.09454	0.631081
1.05995	2.51008	1.06091	2.5118	0.625963	1.44722	0.862048	0.574228	1.19328	0.511295	1.33901	1.04078	0.429091	1.65427	1.08406	1.76847	0.890229	1.21422	1.09484	0.638941
1.05634	2.50366	1.05729	2.50534	0.628038	1.42868	0.862898	0.602938	1.19382	0.502935	1.34053	1.06202	0.431461	1.63084	1.08153	1.74436	0.891971	1.19931	1.09518	0.647472
1.05273	2.49697	1.05368	2.49873	0.630087	1.41	0.863789	0.631869	1.19426	0.496019	1.34208	1.0829	0.433798	1.60763	1.07903	1.72142	0.893691	1.1842	1.09563	0.659071
1.04913	2.49012	1.05008	2.49196	0.632108	1.39125	0.864722	0.660946	1.19461	0.490817	1.34365	1.1034	0.436102	1.58456	1.07656	1.69955	0.895389	1.16903	1.09622	0.673705
1.04554	2.48309	1.04649	2.48499	0.634103	1.37235	0.865697	0.69017	1.19486	0.486819	1.34526	1.12354	0.438373	1.56175	1.07412	1.67874	0.897066	1.15379	1.09696	0.69152
1.04196	2.47582	1.04291	2.4778	0.63607	1.35338	0.866714	0.719503	1.19502	0.484338	1.3469	1.14323	0.44061	1.53932	1.07171	1.65894	0.89872	1.13844	1.09784	0.712518
1.03839	2.4684	1.03934	2.47038	0.63801	1.33445	0.867774	0.748855	1.19525	0.481102	1.34856	1.16254	0.442816	1.5173	1.06933	1.64	0.900352	1.12312	1.09888	0.736749
1.03483	2.46074	1.03577	2.46279	0.639922	1.31549	0.868876	0.778289	1.1955	0.477344	1.35025	1.18146	0.444991	1.49567	1.06698	1.62198	0.901962	1.10784	1.09997	0.760985
1.03129	2.45289	1.03223	2.45501	0.641807	1.29653	0.87002	0.807691	1.19583	0.472269	1.35197	1.19988	0.447134	1.47457	1.06465	1.60474	0.90355	1.09258	1.10108	0.785262
1.02775	2.44487	1.02869	2.44699	0.643665	1.27764	0.871207	0.837041	1.19624	0.466123	1.35372	1.21785	0.449247	1.45405	1.06234	1.58822	0.905116	1.07737	1.10223	0.809558
1.02423	2.43659	1.02516	2.43878	0.645496	1.25886	0.872437	0.866327	1.19674	0.458846	1.35549	1.23539	0.451331	1.43409	1.06006	1.57246	0.90666	1.06233	1.10342	0.833828
1.02072	2.42809	1.02165	2.43036	0.647299	1.2402	0.873708	0.895509	1.19731	0.450615	1.35705	1.25027	0.453387	1.41481	1.05781	1.55727	0.908183	1.04745	1.10464	0.858048
1.01722	2.41938	1.01815	2.42171	0.649076	1.22172	0.875022	0.924566	1.19796	0.441543	1.3584	1.26267	0.455416	1.39623	1.05557	1.54272	0.909684	1.03269	1.1059	0.88217
1.01373	2.41051	1.01466	2.4129	0.650826	1.20339	0.876377	0.953376	1.19859	0.432868	1.35952	1.27266	0.457418	1.37834	1.05335	1.5287	0.911164	1.01816	1.10719	0.906169
1.01026	2.40143	1.01118	2.40386	0.65255	1.18529	0.877774	0.98199	1.19921	0.424722	1.36042	1.28051	0.459394	1.36119	1.05116	1.51516	0.912623	1.00391	1.10851	0.930034
1.0068	2.39205	1.00772	2.39457	0.654247	1.16742	0.879212	1.01036	1.19981	0.416987	1.36108	1.28619	0.461347	1.34485	1.04898	1.50214	0.914062	0.989894	1.10987	0.953722
1.00336	2.38252	1.00427	2.38507	0.65592	1.14988	0.880691	1.03842	1.20041	0.409714	1.3615	1.28975	0.463277	1.32932	1.04682	1.48952	0.915481	0.976222	1.11126	0.977174
0.999924	2.37284	1.00083	2.37544	0.657567	1.13261	0.88221	1.06619	1.201	0.402965	1.36212	1.29496	0.465185	1.31463	1.04468	1.4773	0.91688	0.962868	1.11269	1.00044
0.996507	2.36292	0.997411	2.36555	0.659189	1.11566	0.883768	1.09358	1.20157	0.396697	1.36279	1.3005	0.467072	1.30081	1.04255	1.46547	0.91826	0.949892	1.11415	1.02338
0.993103	2.35276	0.994004	2.35545	0.660788	1.0991	0.885367	1.12058	1.20214	0.39089	1.3637	1.30777	0.46894	1.28782	1.04045	1.45397	0.919622	0.937362	1.11565	1.04606
0.989715	2.34246	0.990611	2.34521	0.662362	1.08286	0.887003	1.14718	1.2027	0.385606	1.36486	1.31688	0.470789	1.27568	1.03836	1.44282	0.920966	0.9252	1.11717	1.06846
0.986341	2.33198	0.987233	2.33476	0.663913	1.0671	0.888678	1.17338	1.20325	0.380876	1.36628	1.32771	0.472622	1.26445	1.03628	1.43195	0.922293	0.913517	1.11873	1.0905
0.982983	2.32126	0.983871	2.32411	0.665442	1.05174	0.890391	1.19903	1.2038	0.376607	1.36796	1.34009	0.47444	1.25411	1.03422	1.42135	0.923603	0.902328	1.12032	1.11214
0.97964	2.31037	0.980524	2.31328	0.66695	1.03681	0.892139	1.2242	1.20434	0.372862	1.3699	1.35374	0.476243	1.24462	1.03218	1.41105	0.924898	0.891644	1.12194	1.1334
0.976313	2.29937	0.977193	2.30233	0.668435	1.02235	0.893924	1.24891	1.20488	0.369634	1.37187	1.36694	0.478032	1.23603	1.03015	1.40102	0.926177	0.881504	1.12359	1.15428
0.973002	2.2882	0.973878	2.29119	0.669901	1.00835	0.895745	1.27298	1.20541	0.366921	1.37385	1.37961	0.479811	1.22829	1.02814	1.39119	0.927443	0.871893	1.12527	1.17468
0.969708	2.27684	0.970579	2.2799	0.671346	0.994902	0.897599	1.29652	1.20594	0.364759	1.37585	1.39178	0.481578	1.22138	1.02613	1.38158	0.928694	0.862876	1.12698	1.19466
0.96643	2.26542	0.967297	2.26844	0.672773	0.981952	0.899487	1.31953	1.20646	0.363092	1.37787	1.4035	0.483336	1.21536	1.02415	1.37217	0.929934	0.854523	1.12872	1.21421
0.963168	2.25384	0.964031	2.25689	0.674181	0.969472	0.901408	1.34184	1.20698	0.361966	1.3799	1.41467	0.485087	1.21016	1.02217	1.36301	0.931161	0.846757	1.13049	1.23321
0.959924	2.2421	0.960782	2.24521	0.675572	0.957555	0.903361	1.36354	1.20751	0.361329	1.38195	1.42534	0.48683	1.2058	1.02021	1.35407	0.932378	0.839615	1.13228	1.25176
0.956696	2.23028	0.957549	2.23341	0.676945	0.946177	0.905345	1.38464	1.20803	0.361194	1.38402	1.43555	0.488567	1.20222	1.01826	1.34527	0.933585	0.833151	1.1341	1.26978
0.953485	2.21836	0.954334	2.22154	0.678303	0.935398	0.907358	1.40508	1.20855	0.361603	1.3861	1.44523	0.4903	1.19945	1.01633	1.33669	0.934783	0.827355	1.13595	1.28726
0.950292	2.20638	0.951136	2.2096	0.679645	0.925137	0.909401	1.42482	1.20907	0.362539	1.38819	1.45443	0.49203	1.19744	1.01441	1.32824	0.935973	0.822297	1.13782	1.30423
0.947116	2.19436	0.947956	2.19757	0.680974	0.915429	0.911471	1.44389	1.2096	0.36396	1.39029	1.46317	0.493757	1.19614	1.01249	1.31998	0.937157	0.817936	1.13971	1.32067
0.943957	2.18227	0.944793	2.18545	0.682288	0.906291	0.913569	1.46232	1.21012	0.365879	1.39241	1.47142	0.495483	1.19564	1.0106	1.31196	0.938334	0.814255	1.14163	1.33654
0.940816	2.17015	0.941647	2.17337	0.68359	0.89773	0.915693	1.47999	1.21065	0.368339	1.39454	1.47917	0.497209	1.19583	1.00871	1.30404	0.939507	0.811352	1.14357	1.35183
0.937693	2.15801	0.938519	2.16123	0.68488	0.889787	0.917841	1.49696	1.21119	0.371291	1.39668	1.48649	0.498935	1.19669	1.00683	1.29626	0.940677	0.809241	1.14553	1.36655
0.934587	2.14582	0.935408	2.14902	0.686158	0.882337	0.920014	1.51324	1.21172	0.374744	1.39883	1.49333	0.500663	1.19822	1.00497	1.2887	0.941843	0.807857	1.14752	1.38072
0.931498	2.13366	0.932315	2.13691	0.687427	0.875462	0.92221	1.52882	1.21227	0.378668	1.40099	1.49662	0.502394	1.20041	1.00311	1.28132	0.943009	0.807237	1.14952	1.39436
0.928427	2.12158	0.929239	2.12479	0.688686	0.869205	0.924427	1.54364	1.21282	0.383084			0.504128	1.20323	1.00127	1.27405	0.944174	0.80744	1.15154	1.40737
0.925374	2.1095	0.926181	2.11269	0.689936	0.863513	0.926666	1.55775	1.21337	0.388038			0.505867	1.20662	0.999433	1.26697	0.94534	0.808421	1.15358	1.41977
0.922338	2.09749	0.92314	2.10066	0.691178	0.858324	0.928924	1.57114	1.21394	0.393445			0.507612	1.21066	0.997609	1.26006	0.946507	0.810229	1.15564	1.43165
0.919319	2.08557	0.920117	2.08869	0.692414	0.853715	0.931201	1.5838	1.21451	0.399335			0.509362	1.21527	0.995795	1.25327	0.947679	0.812818	1.15771	1.44293
0.916317	2.07366	0.917111	2.07682	0.693643	0.849689	0.933496	1.59574	1.21509	0.405758			0.51112	1.2204	0.993991	1.24666	0.948854	0.816237	1.1598	1.45359
0.913333	2.06192	0.914122	2.06503	0.694866	0.846174	0.935808	1.60694	1.21568	0.412596			0.512885	1.22612	0.992196	1.24025	0.950035	0.820546	1.16191	1.46372
0.910365	2.05032	0.91115	2.05337	0.696086	0.843172	0.938135	1.61745	1.21628	0.419933			0.514659	1.23234	0.990411	1.23401	0.951223	0.82563	1.16403	1.47329
