Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.32482	2.48607	1.32326	2.48588	0.469771	16.1254	0.864763	29.3115	1.19817	40.6029	1.30117	44.6085	0.242467	8.59633	1.32595	2.60329	0.808622	27.7443	1.08281	36.3703
1.32098	2.4856	1.31943	2.48541	0.472318	15.4475	0.864652	27.9408	1.19862	38.7242	1.3014	42.5127	0.243632	8.42814	1.32216	2.60323	0.809851	26.4753	1.08285	34.6897
1.31714	2.48513	1.31559	2.48494	0.474887	14.8313	0.864539	26.6921	1.19909	37.0134	1.30164	40.6061	0.2445	8.30996	1.31838	2.60317	0.811123	25.322	1.08289	33.1578
1.31331	2.48466	1.31176	2.48447	0.477476	14.269	0.864424	25.55	1.19958	35.4491	1.3019	38.8642	0.24506	8.23664	1.31459	2.60312	0.812438	24.2695	1.08293	31.7556
1.30948	2.48419	1.30793	2.48401	0.480084	13.7537	0.864308	24.5013	1.20008	34.0131	1.30217	37.2666	0.245871	8.13426	1.31082	2.60308	0.813793	23.3051	1.08298	30.4675
1.30565	2.48373	1.3041	2.48354	0.482708	13.2797	0.864191	23.535	1.2006	32.6905	1.30246	35.7962	0.246762	8.02683	1.30704	2.60305	0.815186	22.4184	1.08303	29.28
1.30182	2.48327	1.30027	2.48308	0.485348	12.8424	0.864074	22.6418	1.20113	31.4682	1.30276	34.4384	0.247987	7.88682	1.30328	2.60303	0.816617	21.6003	1.08308	28.1818
1.298	2.48281	1.29645	2.48262	0.488001	12.4376	0.863956	21.8137	1.20168	30.3354	1.30308	33.1808	0.249558	7.71913	1.29951	2.60302	0.818082	20.8433	1.08314	27.1632
1.29417	2.48235	1.29263	2.48217	0.490668	12.0618	0.863839	21.0438	1.20224	29.2825	1.30342	32.0128	0.25149	7.52918	1.29576	2.60303	0.819582	20.1408	1.08321	26.2159
1.29035	2.48189	1.28881	2.48171	0.493347	11.7121	0.863722	20.3263	1.20281	28.3015	1.30377	30.9251	0.253798	7.32255	1.29201	2.60304	0.821114	19.4873	1.08328	25.3327
1.28654	2.48144	1.28499	2.48126	0.496036	11.3858	0.863608	19.6559	1.20339	27.3851	1.30414	29.9099	0.2565	7.10463	1.28827	2.60308	0.822677	18.8777	1.08336	24.5073
1.28272	2.48099	1.28118	2.48081	0.498735	11.0807	0.863495	19.0282	1.20398	26.5273	1.30453	28.9602	0.259255	6.90488	1.28454	2.60313	0.824268	18.3078	1.08344	23.7342
1.27891	2.48055	1.27737	2.48037	0.501444	10.7947	0.863384	18.4393	1.20459	25.7225	1.30494	28.0698	0.262059	6.72118	1.28081	2.60319	0.825888	17.774	1.08353	23.0086
1.2751	2.4801	1.27356	2.47992	0.504161	10.5261	0.863276	17.8857	1.2052	24.9661	1.30536	27.2334	0.264908	6.55173	1.2771	2.60328	0.827535	17.2729	1.08362	22.3263
1.2713	2.47966	1.26976	2.47949	0.506884	10.2734	0.863172	17.3642	1.20582	24.2538	1.30581	26.4463	0.267801	6.39498	1.27339	2.60339	0.829206	16.8016	1.08373	21.6836
1.2675	2.47923	1.26596	2.47905	0.509615	10.0351	0.863073	16.8723	1.20644	23.5818	1.30627	25.7043	0.270733	6.2496	1.2697	2.60352	0.830901	16.3575	1.08384	21.0771
1.2637	2.47879	1.26216	2.47862	0.512351	9.81019	0.862978	16.4075	1.20708	22.9468	1.30676	25.0037	0.273702	6.11441	1.26602	2.60368	0.832618	15.9385	1.08395	20.5038
1.2599	2.47837	1.25837	2.47819	0.515092	9.59743	0.862888	15.9676	1.20772	22.3458	1.30727	24.3412	0.276705	5.9884	1.26235	2.60387	0.834357	15.5423	1.08408	19.9612
1.25611	2.47794	1.25457	2.47777	0.517838	9.3959	0.862804	15.5507	1.20836	21.7762	1.3078	23.7137	0.27974	5.87069	1.2587	2.60409	0.836115	15.1673	1.08421	19.4468
1.25232	2.47752	1.25079	2.47735	0.520587	9.20471	0.862726	15.155	1.20901	21.2355	1.30835	23.1186	0.282803	5.76048	1.25506	2.60434	0.837892	14.8117	1.08435	18.9586
1.24853	2.4771	1.247	2.47694	0.522985	9.04594	0.862655	14.7791	1.20966	20.7216	1.30892	22.5536	0.285892	5.65709	1.25144	2.60463	0.839687	14.4741	1.08451	18.4945
1.24475	2.47669	1.24322	2.47653	0.525031	8.91597	0.862592	14.4214	1.21032	20.2326	1.30952	22.0163	0.289006	5.55991	1.24784	2.60496	0.841497	14.1532	1.08467	18.0529
1.24097	2.47629	1.23945	2.47613	0.526723	8.81203	0.862538	14.0807	1.21097	19.7666	1.31014	21.5049	0.292142	5.4684	1.24426	2.60534	0.843323	13.8477	1.08484	17.6322
1.2372	2.47589	1.23567	2.47573	0.528062	8.732	0.862492	13.7558	1.21163	19.3221	1.31078	21.0175	0.295298	5.38206	1.2407	2.60576	0.845163	13.5566	1.08502	17.2309
1.23343	2.47549	1.2319	2.47533	0.529046	8.67434	0.862456	13.4457	1.21229	18.8976	1.31145	20.5526	0.298472	5.30048	1.23717	2.60623	0.847015	13.2789	1.08522	16.8478
1.22966	2.4751	1.22814	2.47495	0.529676	8.63795	0.86243	13.1494	1.21294	18.4918	1.31215	20.1087	0.301663	5.22325	1.23366	2.60677	0.84888	13.0137	1.08542	16.4817
1.2259	2.47472	1.22438	2.47457	0.530582	8.58631	0.862415	12.8661	1.2136	18.1034	1.31287	19.6843	0.304867	5.15002	1.23017	2.60736	0.850755	12.76	1.08564	16.1314
1.22214	2.47434	1.22062	2.47419	0.531567	8.53108	0.862412	12.5948	1.21425	17.7313	1.31362	19.2783	0.308084	5.0805	1.22672	2.60801	0.852639	12.5173	1.08587	15.796
1.21839	2.47397	1.21687	2.47383	0.532906	8.45741	0.862421	12.3349	1.2149	17.3746	1.31439	18.8896	0.311313	5.01438	1.2233	2.60874	0.854533	12.2848	1.08611	15.4747
1.21464	2.47361	1.21312	2.47347	0.534599	8.36656	0.862442	12.0857	1.21555	17.0323	1.3152	18.517	0.31455	4.95141	1.21991	2.60954	0.856434	12.0619	1.08637	15.1664
1.2109	2.47326	1.20938	2.47311	0.536647	8.26	0.862477	11.8466	1.21619	16.7034	1.31603	18.1596	0.317796	4.89136	1.21655	2.61042	0.858341	11.8479	1.08664	14.8705
1.20716	2.47291	1.20564	2.47277	0.539049	8.13939	0.862527	11.617	1.21683	16.3873	1.31688	17.8166	0.321047	4.83402	1.21323	2.61139	0.860255	11.6423	1.08692	14.5863
1.20342	2.47257	1.20191	2.47243	0.541804	8.00649	0.862591	11.3963	1.21746	16.0832	1.31777	17.4871	0.324304	4.77919	1.20995	2.61244	0.862173	11.4447	1.08722	14.3131
1.19969	2.47223	1.19818	2.4721	0.544556	7.87911	0.862671	11.1841	1.21808	15.7904	1.31868	17.1704	0.327564	4.72669	1.2067	2.61358	0.864095	11.2546	1.08753	14.0503
1.19597	2.47191	1.19446	2.47178	0.547306	7.7569	0.862767	10.9798	1.2187	15.5082	1.31963	16.8657	0.330826	4.67637	1.2035	2.61481	0.86602	11.0715	1.08787	13.7972
1.19225	2.4716	1.19074	2.47147	0.550053	7.63955	0.86288	10.7832	1.21931	15.2361	1.3206	16.5724	0.334089	4.62806	1.20033	2.61614	0.867946	10.8951	1.08821	13.5535
1.18853	2.47129	1.18703	2.47117	0.552795	7.52675	0.863011	10.5938	1.21991	14.9736	1.3216	16.2899	0.337351	4.58165	1.19721	2.61757	0.869874	10.725	1.08858	13.3187
1.18482	2.471	1.18332	2.47088	0.555533	7.41825	0.86316	10.4111	1.22051	14.7201	1.32264	16.0177	0.340612	4.53699	1.19413	2.6191	0.871802	10.5608	1.08896	13.0921
1.18112	2.47071	1.17962	2.4706	0.558266	7.31377	0.863328	10.235	1.2211	14.4752	1.3237	15.7552	0.343869	4.49398	1.19109	2.62073	0.87373	10.4023	1.08936	12.8736
1.17743	2.47044	1.17593	2.47033	0.560993	7.21311	0.863517	10.065	1.22167	14.2384	1.32479	15.5018	0.347123	4.45251	1.18809	2.62247	0.875656	10.2491	1.08978	12.6626
1.17373	2.47018	1.17224	2.47007	0.563714	7.11603	0.863725	9.90084	1.22224	14.0094	1.32591	15.2573	0.350371	4.41248	1.18514	2.6243	0.877579	10.101	1.09022	12.4587
1.17005	2.46992	1.16856	2.46983	0.566428	7.02233	0.863955	9.74229	1.2228	13.7877	1.32706	15.021	0.353612	4.3738	1.18222	2.62623	0.879499	9.95766	1.09068	12.2617
1.16637	2.46969	1.16488	2.46959	0.569134	6.93184	0.864207	9.58905	1.22335	13.573	1.32825	14.7928	0.356846	4.33637	1.17934	2.62827	0.881416	9.81889	1.09116	12.0712
1.1627	2.46946	1.16122	2.46937	0.571832	6.84438	0.864445	9.45967	1.22389	13.365	1.32946	14.572	0.36007	4.30014	1.1765	2.6304	0.883327	9.68447	1.09167	11.887
1.15904	2.46924	1.15755	2.46916	0.574521	6.75978	0.864662	9.35231	1.22442	13.1633	1.3307	14.3585	0.363285	4.26501	1.1737	2.63263	0.885233	9.55418	1.09219	11.7087
1.15538	2.46904	1.1539	2.46897	0.5772	6.6779	0.864851	9.2655	1.22494	12.9677	1.33197	14.1518	0.366488	4.23092	1.17093	2.63495	0.886889	9.44384	1.09273	11.536
1.15173	2.46886	1.15025	2.46879	0.57987	6.59859	0.865007	9.19809	1.22545	12.7778	1.33327	13.9517	0.36968	4.19782	1.16819	2.63736	0.888296	9.35205	1.0933	11.3688
1.14808	2.46869	1.14661	2.46862	0.582529	6.52173	0.865125	9.14919	1.22595	12.5935	1.33461	13.7578	0.372858	4.16563	1.16549	2.63986	0.889457	9.27767	1.0939	11.2067
1.14445	2.46853	1.14298	2.46847	0.585176	6.44719	0.865203	9.1182	1.22645	12.4145	1.33597	13.5699	0.376022	4.13431	1.16282	2.64245	0.890373	9.2198	1.09451	11.0497
1.14082	2.46839	1.13935	2.46834	0.587812	6.37485	0.865316	9.07404	1.22693	12.2405	1.33736	13.3877	0.37917	4.1038	1.16018	2.64512	0.891044	9.17776	1.09515	10.8973
1.1372	2.46826	1.13574	2.46822	0.590435	6.30461	0.865443	9.02657	1.2274	12.0714	1.33877	13.2111	0.382302	4.07406	1.15757	2.64788	0.891474	9.15109	1.09582	10.7496
1.13359	2.46815	1.13213	2.46812	0.593045	6.23636	0.86562	8.96289	1.22786	11.9069	1.34022	13.0396	0.385417	4.04503	1.15498	2.65072	0.89209	9.11306	1.09651	10.6062
1.12998	2.46806	1.12853	2.46803	0.595641	6.17002	0.865853	8.88374	1.22831	11.7468	1.34169	12.8732	0.388514	4.01668	1.15242	2.65363	0.892759	9.07212	1.09723	10.467
1.12639	2.46799	1.12493	2.46797	0.598223	6.10548	0.866148	8.79006	1.22875	11.5911	1.3432	12.7115	0.391591	3.98897	1.14989	2.65662	0.893667	9.0171	1.09797	10.3319
1.1228	2.46794	1.12135	2.46792	0.600791	6.04266	0.866513	8.68293	1.22918	11.4394	1.34473	12.5545	0.394648	3.96186	1.14737	2.65969	0.894813	8.9486	1.09875	10.2006
1.11922	2.4679	1.11778	2.4679	0.603343	5.9815	0.866957	8.56352	1.22961	11.2917	1.34628	12.4019	0.397684	3.93531	1.14488	2.66283	0.896192	8.86732	1.09955	10.073
1.11565	2.46789	1.11421	2.46789	0.605878	5.92189	0.867429	8.44775	1.23002	11.1477	1.34787	12.2536	0.400697	3.9093	1.14242	2.66604	0.897803	8.77406	1.10037	9.94904
1.1121	2.4679	1.11066	2.46791	0.608398	5.86379	0.867929	8.33545	1.23043	11.0074	1.34948	12.1093	0.403688	3.88379	1.13997	2.66932	0.899642	8.66973	1.10123	9.82852
1.10855	2.46792	1.10711	2.46794	0.6109	5.80712	0.868459	8.2265	1.23083	10.8706	1.35111	11.969	0.406655	3.85875	1.13754	2.67267	0.901468	8.56816	1.102	9.72621
1.10501	2.46798	1.10358	2.468	0.613384	5.75182	0.869019	8.12078	1.23122	10.7372	1.35277	11.8324	0.409598	3.83416	1.13514	2.67609	0.903283	8.46921	1.10267	9.64092
1.10148	2.46805	1.10005	2.46808	0.61585	5.69783	0.869609	8.01814	1.2316	10.607	1.35446	11.6995	0.412515	3.80999	1.13275	2.67958	0.905084	8.37279	1.10324	9.5717
1.09796	2.46814	1.09654	2.46819	0.618298	5.64509	0.87023	7.91849	1.23198	10.48	1.35617	11.57	0.415406	3.78622	1.13038	2.68313	0.906872	8.27879	1.1037	9.51779
1.09445	2.46827	1.09303	2.46832	0.620726	5.59355	0.870883	7.8217	1.23235	10.356	1.3579	11.4438	0.418271	3.76282	1.12802	2.68675	0.908645	8.18711	1.10404	9.4786
1.09095	2.46841	1.08954	2.46848	0.623134	5.54315	0.871569	7.72768	1.23271	10.2349	1.35966	11.3209	0.421108	3.73979	1.12569	2.69043	0.910405	8.09764	1.10426	9.45372
1.08746	2.46858	1.08605	2.46866	0.625523	5.49386	0.872287	7.63632	1.23307	10.1166	1.36144	11.2011	0.423917	3.71709	1.12337	2.69418	0.912149	8.01032	1.10458	9.41822
1.08399	2.46878	1.08258	2.46887	0.62789	5.44562	0.873038	7.54753	1.23342	10.001	1.36324	11.0843	0.426698	3.69471	1.12106	2.69799	0.913878	7.92505	1.10494	9.37999
1.08052	2.46901	1.07912	2.46911	0.630237	5.39839	0.873823	7.46121	1.23372	9.90249	1.36506	10.9704	0.429449	3.67263	1.11877	2.70187	0.91559	7.84175	1.10542	9.32858
1.07707	2.46926	1.07568	2.46937	0.632562	5.35213	0.874642	7.37729	1.23397	9.82002	1.36691	10.8593	0.432172	3.65085	1.1165	2.70581	0.917287	7.76034	1.10604	9.26451
1.07363	2.46955	1.07224	2.46967	0.634865	5.30681	0.875497	7.29567	1.23418	9.75286	1.36877	10.7508	0.434864	3.62934	1.11424	2.70981	0.918967	7.68076	1.10681	9.18843
1.0702	2.46986	1.06882	2.46999	0.637145	5.26238	0.876386	7.21629	1.23434	9.70041	1.37066	10.6449	0.437526	3.60809	1.11199	2.71388	0.920629	7.60294	1.10773	9.10106
1.06678	2.4702	1.0654	2.47035	0.639403	5.21882	0.877311	7.13906	1.23446	9.66221	1.37256	10.5416	0.440158	3.5871	1.10976	2.718	0.922275	7.52681	1.10882	9.00325
1.06338	2.47058	1.062	2.47074	0.641638	5.17608	0.878272	7.06391	1.23454	9.63792	1.37449	10.4406	0.442759	3.56635	1.10754	2.72219	0.923903	7.45231	1.10994	8.90795
1.05999	2.47098	1.05862	2.47116	0.64385	5.13414	0.879269	6.99077	1.23465	9.60322	1.37643	10.342	0.445329	3.54583	1.10534	2.72644	0.925513	7.37939	1.1111	8.81508
1.05661	2.47142	1.05524	2.47161	0.646038	5.09297	0.880303	6.91958	1.23477	9.56579	1.37839	10.2456	0.447869	3.52553	1.10314	2.73076	0.927105	7.30798	1.11228	8.72456
1.05324	2.4719	1.05188	2.4721	0.648202	5.05254	0.881373	6.85028	1.23493	9.51535	1.38037	10.1514	0.450378	3.50545	1.10096	2.73513	0.92868	7.23804	1.1135	8.63632
1.04989	2.4724	1.04854	2.47262	0.650343	5.01283	0.882481	6.78279	1.23513	9.45232	1.3821	10.071	0.452856	3.48559	1.0988	2.73957	0.930236	7.16951	1.11474	8.55028
1.04655	2.47294	1.0452	2.47317	0.652459	4.9738	0.883626	6.71708	1.23537	9.37723	1.3836	10.0037	0.455304	3.46592	1.09664	2.74407	0.931773	7.10235	1.11602	8.46637
1.04323	2.47352	1.04188	2.47377	0.654551	4.93545	0.884808	6.65307	1.23565	9.29067	1.38483	9.94888	0.457722	3.44646	1.0945	2.74864	0.933293	7.03652	1.11734	8.38451
1.03991	2.47414	1.03858	2.4744	0.656619	4.89773	0.886028	6.59071	1.23598	9.19332	1.38582	9.90606	0.46011	3.42719	1.09237	2.75326	0.934794	6.97197	1.11868	8.30464
1.03662	2.47479	1.03528	2.47506	0.658662	4.86064	0.887286	6.52996	1.2363	9.09802	1.38654	9.87486	0.462468	3.40812	1.09025	2.75795	0.936278	6.90866	1.12005	8.2267
1.03333	2.47548	1.03201	2.47577	0.66068	4.82415	0.888581	6.47075	1.23661	9.00471	1.38701	9.85502	0.464798	3.38923	1.08814	2.76271	0.937743	6.84655	1.12146	8.15063
1.03006	2.47621	1.02874	2.47651	0.662674	4.78825	0.889914	6.41305	1.23693	8.91333	1.38768	9.82668	0.467098	3.37053	1.08604	2.76752	0.93919	6.78561	1.1229	8.07637
1.02681	2.47697	1.02549	2.47729	0.664644	4.75291	0.891285	6.35681	1.23725	8.82383	1.38841	9.79609	0.469371	3.35202	1.08395	2.7724	0.94062	6.7258	1.12437	8.00385
1.02356	2.47778	1.02225	2.47812	0.666589	4.71812	0.892693	6.30197	1.23756	8.73616	1.38941	9.75488	0.471616	3.33369	1.08188	2.77735	0.942032	6.66709	1.12587	7.93303
1.02034	2.47863	1.01903	2.47898	0.668509	4.68386	0.894138	6.24851	1.23788	8.65025	1.39068	9.70336	0.473835	3.31555	1.07981	2.78235	0.943427	6.60945	1.12741	7.86385
1.01712	2.47952	1.01583	2.47989	0.670406	4.65013	0.895621	6.19637	1.23819	8.56606	1.39221	9.64196	0.476028	3.29759	1.07776	2.78742	0.944806	6.55284	1.12897	7.79626
1.01392	2.48045	1.01263	2.48083	0.672279	4.61689	0.89714	6.14551	1.23851	8.48354	1.39403	9.57115	0.478196	3.27981	1.07571	2.79256	0.946167	6.49724	1.13056	7.73022
1.01074	2.48142	1.00945	2.48182	0.674128	4.58415	0.898697	6.0959	1.23883	8.40265	1.39612	9.49147	0.48034	3.26222	1.07368	2.79776	0.947513	6.44263	1.13219	7.66567
1.00757	2.48243	1.00629	2.48285	0.675953	4.55189	0.90029	6.0475	1.23915	8.32333	1.39823	9.41343	0.48246	3.24482	1.07165	2.80303	0.948843	6.38897	1.13384	7.60256
1.00441	2.48349	1.00314	2.48393	0.677756	4.52009	0.901919	6.00027	1.23947	8.24556	1.40035	9.33697	0.484558	3.22759	1.06964	2.80836	0.950157	6.33624	1.13552	7.54086
1.00127	2.48459	1.00001	2.48505	0.679535	4.48875	0.903584	5.95417	1.2398	8.16928			0.486635	3.21056	1.06763	2.81376	0.951457	6.28442	1.13723	7.48053
0.998147	2.48573	0.996885	2.48621	0.681292	4.45785	0.905284	5.90917	1.24013	8.09446			0.488691	3.19371	1.06563	2.81922	0.952743	6.23348	1.13897	7.42151
0.995035	2.48692	0.993778	2.48742	0.683026	4.42739	0.907019	5.86524	1.24046	8.02106			0.490728	3.17706	1.06365	2.82475	0.954015	6.18341	1.14074	7.36377
0.991937	2.48816	0.990686	2.48867	0.684739	4.39735	0.908788	5.82233	1.24079	7.94904			0.492747	3.16059	1.06167	2.83035	0.955273	6.13418	1.14253	7.30727
0.988853	2.48943	0.987608	2.48997	0.686431	4.36773	0.910592	5.78043	1.24113	7.87837			0.494748	3.14432	1.0597	2.83601	0.95652	6.08578	1.14436	7.25197
0.985784	2.49076	0.984544	2.49131	0.688102	4.33851	0.912428	5.73951	1.24148	7.80901			0.496733	3.12824	1.05774	2.84174	0.957754	6.03818	1.1462	7.19784
0.982728	2.49213	0.981494	2.49269	0.689753	4.3097	0.914298	5.69952	1.24183	7.74094			0.498703	3.11235	1.05579	2.84754	0.958977	5.99137	1.14808	7.14484
0.979687	2.49354	0.978458	2.49413	0.691384	4.28128	0.916199	5.66044	1.24218	7.6741			0.500659	3.09667	1.05385	2.85341	0.96019	5.94533	1.14997	7.09294
0.976659	2.495	0.975436	2.4956	0.692996	4.25325	0.918132	5.62225	1.24255	7.60849			0.502602	3.08118	1.05191	2.85934	0.961393	5.90005	1.1519	7.04211
0.973644	2.4965	0.972427	2.49713	0.694589	4.22559	0.920096	5.58491	1.24291	7.54407			0.504534	3.06589	1.04998	2.86535	0.962586	5.85551	1.15384	6.99231
0.970643	2.49805	0.969432	2.4987	0.696164	4.19831	0.922091	5.5484	1.24329	7.4808			0.506454	3.0508	1.04806	2.87142	0.963772	5.81169	1.15581	6.94351
0.967656	2.49965	0.966449	2.50031	0.697722	4.17139	0.924114	5.5127	1.24367	7.41867			0.508365	3.03591	1.04615	2.87756	0.96495	5.76859	1.15781	6.89568
0.964681	2.50129	0.96348	2.50197	0.699262	4.14484	0.926166	5.47778	1.24406	7.35764			0.510266	3.02123	1.04425	2.88377	0.966121	5.72618	1.15982	6.8488
0.961719	2.50298	0.960523	2.50368	0.700787	4.11864	0.928246	5.44361	1.24446	7.29769			0.512161	3.00675	1.04235	2.89006	0.967286	5.68446	1.16185	6.80283
0.95877	2.50471	0.957578	2.50543	0.702296	4.09279	0.930354	5.41017	1.24486	7.2388			0.514048	2.99247	1.04046	2.89641	0.968446	5.6434	1.16391	6.75776
0.955832	2.50649	0.954646	2.50722	0.703791	4.06728	0.932487	5.37745	1.24528	7.18094			0.51593	2.9784	1.03858	2.90283	0.969602	5.60301	1.16598	6.71354
0.952907	2.50831	0.951725	2.50906	0.705271	4.04212	0.934646	5.3454	1.2457	7.12409			0.517808	2.96454	1.03671	2.90933	0.970754	5.56327	1.16808	6.67017
0.949993	2.51018	0.948816	2.51095	0.706737	4.01729	0.93683	5.31403	1.24613	7.06822			0.519682	2.95088	1.03484	2.91589	0.971903	5.52416	1.17019	6.6276
0.947091	2.51209	0.945918	2.51288	0.708191	3.9928	0.939038	5.28329	1.24657	7.01331			0.521553	2.93743	1.03297	2.92253	0.973051	5.48568	1.17232	6.58583
0.944199	2.51405	0.943031	2.51485	0.709633	3.96863	0.941269	5.25318	1.24703	6.95935			0.523422	2.92419	1.03112	2.92924	0.974198	5.44781	1.17447	6.54482
0.941318	2.51605	0.940154	2.51687	0.711063	3.94479	0.943521	5.22368	1.24749	6.90631			0.52529	2.91115	1.02926	2.93601	0.975344	5.41056	1.17663	6.50456
0.938447	2.51809	0.937287	2.51893	0.712483	3.92126	0.945796	5.19476	1.24797	6.85417			0.527159	2.89832	1.02742	2.94287	0.976492	5.37389	1.17881	6.46502
0.935586	2.52017	0.934429	2.52102	0.713892	3.89805	0.94809	5.1664	1.24845	6.80291			0.529028	2.8857	1.02558	2.94979	0.977642	5.33782	1.181	6.42618
0.932734	2.52229	0.931581	2.52317	0.715292	3.87516	0.950404	5.1386	1.24895	6.75252			0.530899	2.87328	1.02374	2.95679	0.978794	5.30232	1.18321	6.38802
0.92989	2.52446	0.928741	2.52535	0.716683	3.85257	0.952737	5.11132	1.24946	6.70298			0.532772	2.86107	1.02191	2.96385	0.97995	5.2674	1.18543	6.35052
0.927055	2.52666	0.925909	2.52757	0.718067	3.83029	0.955088	5.08456	1.24999	6.65426			0.534649	2.84906	1.02009	2.97099	0.98111	5.23304	1.18767	6.31367
0.924228	2.5289	0.923085	2.52982	0.719443	3.80831	0.957456	5.0583	1.25052	6.60636			0.536529	2.83726	1.01826	2.97821	0.982276	5.19923	1.18991	6.27744
0.921408	2.53118	0.920267	2.53212	0.720813	3.78663	0.959839	5.03251	1.25108	6.55925			0.538414	2.82566	1.01644	2.98549	0.983448	5.16596	1.19217	6.24182
0.918594	2.5335	0.917456	2.53445	0.722176	3.76524	0.962238	5.0072	1.25164	6.51292			0.540305	2.81427	1.01463	2.99285	0.984627	5.13324	1.19444	6.20678
0.915786	2.53585	0.91465	2.53681	0.723534	3.74415	0.964651	4.98233	1.25222	6.46736			0.542202	2.80307	1.01282	3.00028	0.985815	5.10105	1.19671	6.17232
