Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
410  Points		410  Points		394  Points		365  Points		263  Points		157  Points		410  Points		384  Points		366  Points		267  Points		135  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.03158	2.4266	1.03015	2.4263	0.628863	4.12759	0.860312	5.66937	1.13028	7.41287	1.3226	8.35127	0.443493	2.92822	1.00901	2.60253	0.869506	5.73533	1.08297	7.16516	1.3955	8.71552
1.02774	2.42581	1.02631	2.42551	0.629937	4.09584	0.86219	5.62821	1.13112	7.34881	1.3236	8.31102	0.44494	2.91004	1.0056	2.60343	0.870672	5.68886	1.08443	7.10694	1.39574	8.63908
1.02391	2.42502	1.02248	2.42473	0.630995	4.06457	0.864101	5.58803	1.13194	7.28584	1.32439	8.27956	0.446387	2.89221	1.00223	2.60444	0.871824	5.64316	1.08592	7.05002	1.39596	8.56399
1.02008	2.42423	1.01865	2.42394	0.632038	4.03379	0.866043	5.5488	1.13275	7.22394	1.32498	8.25662	0.447836	2.87471	0.998913	2.60558	0.872964	5.59824	1.08744	6.99438	1.39616	8.49961
1.01625	2.42346	1.01482	2.42317	0.633067	4.00347	0.868016	5.51047	1.13355	7.16308	1.32536	8.24203	0.449288	2.85756	0.99564	2.60686	0.874093	5.55407	1.089	6.93996	1.39633	8.4455
1.01243	2.42269	1.01101	2.4224	0.634082	3.97362	0.870017	5.47303	1.13433	7.10326	1.3259	8.22118	0.450744	2.84074	0.99242	2.60829	0.875213	5.51065	1.09059	6.88672	1.39647	8.40129
1.00862	2.42192	1.00719	2.42164	0.635086	3.94424	0.872046	5.43643	1.13511	7.04444	1.3265	8.19867	0.452205	2.82426	0.989255	2.60987	0.876324	5.46795	1.0922	6.83464	1.39658	8.36666
1.00481	2.42116	1.00338	2.42088	0.636079	3.9153	0.874101	5.40064	1.13587	6.98662	1.32732	8.16832	0.453673	2.80811	0.986147	2.61162	0.87743	5.42598	1.09385	6.78366	1.39666	8.34138
1.001	2.42041	0.999582	2.42014	0.637061	3.88682	0.87618	5.36564	1.13663	6.92976	1.32836	8.13035	0.455148	2.79229	0.983099	2.61353	0.878531	5.38473	1.09552	6.73376	1.39671	8.32529
0.997202	2.41967	0.995786	2.4194	0.638035	3.85878	0.878283	5.33139	1.13738	6.87385	1.32962	8.08506	0.456632	2.77681	0.980113	2.61563	0.879628	5.34417	1.09722	6.6849	1.39678	8.30226
0.993409	2.41894	0.991995	2.41867	0.639002	3.83118	0.880407	5.29787	1.13813	6.81888	1.33113	8.03278	0.458126	2.76165	0.977189	2.61791	0.880723	5.30431	1.09895	6.63705	1.39686	8.27738
0.989622	2.41822	0.98821	2.41795	0.639962	3.80402	0.882551	5.26504	1.13887	6.76482	1.33288	7.97388	0.45963	2.74682	0.974328	2.62038	0.881819	5.26514	1.1007	6.59017	1.39697	8.24379
0.985841	2.41751	0.984432	2.41725	0.640917	3.77729	0.884715	5.23289	1.13961	6.71167	1.33465	7.91611	0.461147	2.73231	0.971531	2.62304	0.882915	5.22665	1.10247	6.54423	1.39712	8.20171
0.982067	2.41681	0.98066	2.41655	0.641867	3.75098	0.886896	5.20138	1.14035	6.6594	1.33644	7.85944	0.462675	2.71813	0.968797	2.62589	0.884015	5.18882	1.10426	6.4992	1.39729	8.15141
0.978299	2.41612	0.976895	2.41586	0.642814	3.72509	0.889093	5.1705	1.14109	6.60801	1.33825	7.80383	0.464218	2.70426	0.966125	2.62893	0.88512	5.15166	1.10608	6.45505	1.39749	8.09321
0.974539	2.41544	0.973137	2.41519	0.643758	3.69962	0.891304	5.14021	1.14182	6.55747	1.34007	7.74926	0.465775	2.6907	0.963513	2.63217	0.886231	5.11516	1.10792	6.41175	1.39773	8.02749
0.970786	2.41478	0.969387	2.41453	0.644701	3.67456	0.893529	5.11051	1.14256	6.50777	1.34192	7.69569	0.467347	2.67746	0.96096	2.63558	0.887351	5.0793	1.10977	6.36928	1.39797	7.96289
0.96704	2.41413	0.965644	2.41389	0.645644	3.64991	0.895766	5.08135	1.14331	6.45891	1.34378	7.64309	0.468935	2.66453	0.958464	2.63919	0.88848	5.04409	1.11164	6.32761	1.39822	7.89937
0.963302	2.41349	0.961909	2.41326	0.646588	3.62566	0.898013	5.05273	1.14406	6.41086	1.34565	7.59142	0.470541	2.6519	0.956022	2.64297	0.889622	5.00952	1.11353	6.2867	1.39848	7.83692
0.959572	2.41287	0.958182	2.41265	0.647533	3.60181	0.900269	5.02462	1.14481	6.36362	1.34754	7.54068	0.472165	2.63958	0.953632	2.64692	0.890777	4.97559	1.11543	6.24655	1.39875	7.77552
0.955851	2.41227	0.954464	2.41205	0.648481	3.57835	0.902533	4.997	1.14557	6.31717	1.34944	7.49081	0.473808	2.62757	0.951291	2.65104	0.891947	4.94228	1.11735	6.20711	1.39902	7.71514
0.952138	2.41169	0.950755	2.41147	0.649432	3.55528	0.904804	4.96985	1.14634	6.2715	1.35135	7.44181	0.475472	2.61585	0.948997	2.65533	0.893135	4.9096	1.11928	6.16838	1.39931	7.65578
0.948435	2.41112	0.947055	2.41091	0.650388	3.5326	0.907079	4.94316	1.14712	6.2266	1.35328	7.39364	0.477156	2.60444	0.946747	2.65978	0.894342	4.87753	1.12122	6.13032	1.39961	7.5974
0.94474	2.41057	0.943364	2.41037	0.651349	3.5103	0.909358	4.9169	1.14791	6.18245	1.35521	7.34627	0.478863	2.59332	0.94454	2.66438	0.89557	4.84608	1.12318	6.09292	1.39991	7.54
0.941056	2.41005	0.939683	2.40986	0.652317	3.48838	0.91164	4.89107	1.14872	6.13905	1.35715	7.29969	0.480593	2.58251	0.942372	2.66913	0.896821	4.81524	1.12514	6.05614	1.40023	7.48354
0.937381	2.40954	0.936013	2.40936	0.653292	3.46684	0.913922	4.86564	1.14953	6.09639	1.35911	7.25387	0.482349	2.57199	0.940242	2.67403	0.898097	4.78501	1.12711	6.01999		
0.933718	2.40907	0.932353	2.40889	0.654275	3.44566	0.916205	4.84059	1.15036	6.05445	1.36106	7.20878	0.48413	2.56178	0.938148	2.67907	0.899399	4.75538	1.12909	5.98442		
0.930065	2.40861	0.928704	2.40845	0.655267	3.42485	0.918486	4.81592	1.15121	6.01322	1.36303	7.16441	0.48594	2.55186	0.936088	2.68425	0.90073	4.72634	1.13108	5.94943		
0.926423	2.40818	0.925067	2.40803	0.656269	3.40441	0.920764	4.7916	1.15207	5.9727	1.365	7.12074	0.48778	2.54226	0.934059	2.68957	0.902091	4.6979	1.13307	5.91499		
0.922793	2.40778	0.921441	2.40764	0.657282	3.38432	0.923039	4.76763	1.15295	5.93288	1.36697	7.07774	0.489653	2.53296	0.932061	2.69502	0.903484	4.67006	1.13506	5.88109		
0.919175	2.40741	0.917828	2.40727	0.658306	3.36459	0.925308	4.74398	1.15385	5.89374	1.36895	7.0354	0.49156	2.52398	0.930092	2.7006	0.904911	4.64279	1.13706	5.84771		
0.91557	2.40706	0.914228	2.40694	0.659343	3.34521	0.927572	4.72065	1.15478	5.85527	1.37093	6.99369	0.493506	2.51533	0.928151	2.7063	0.906373	4.61611	1.13906	5.81483		
0.911978	2.40675	0.910641	2.40664	0.660393	3.32618	0.929828	4.69763	1.15572	5.81747	1.37291	6.9526	0.495495	2.50702	0.926236	2.71213	0.907874	4.59001	1.14106	5.78244		
0.908399	2.40647	0.907067	2.40638	0.661458	3.3075	0.932075	4.67489	1.15668	5.78033	1.37489	6.91211	0.49753	2.49907	0.924347	2.71809	0.909413	4.56449	1.14306	5.75052		
0.904835	2.40623	0.903508	2.40615	0.662537	3.28916	0.934312	4.65243	1.15767	5.74384	1.37687	6.8722	0.499618	2.49149	0.922481	2.72416	0.910993	4.53953	1.14506	5.71906		
0.901285	2.40603	0.899964	2.40596	0.663632	3.27115	0.936539	4.63024	1.15868	5.70798	1.37885	6.83286	0.501765	2.48432	0.920639	2.73036	0.912615	4.51514	1.14706	5.68804		
0.89775	2.40586	0.896434	2.40581	0.664744	3.25349	0.938754	4.60831	1.15972	5.67275	1.38083	6.79407	0.50398	2.47758	0.918819	2.73668	0.914282	4.49131	1.14906	5.65745		
0.89423	2.40573	0.892921	2.4057	0.665874	3.23615	0.940956	4.58662	1.16078	5.63815	1.3828	6.75581	0.506272	2.47132	0.917021	2.74311	0.915993	4.46804	1.15105	5.62727		
0.890727	2.40565	0.889424	2.40563	0.667022	3.21915	0.943145	4.56517	1.16187	5.60416	1.38477	6.71807	0.508653	2.46556	0.915243	2.74967	0.917752	4.44532	1.15304	5.59749		
0.88724	2.40561	0.885943	2.40561	0.668189	3.20248	0.945318	4.54394	1.16299	5.57077	1.38674	6.68084	0.511133	2.46037	0.913485	2.75634	0.919559	4.42315	1.15502	5.56811		
0.88377	2.40562	0.88248	2.40563	0.669376	3.18613	0.947476	4.52293	1.16414	5.53798	1.38871	6.6441	0.513725	2.45579	0.911746	2.76313	0.921414	4.40151	1.157	5.5391		
0.880318	2.40567	0.879035	2.40571	0.670585	3.1701	0.949617	4.50213	1.16532	5.50577	1.39066	6.60783	0.51644	2.45185	0.910026	2.77003	0.92332	4.38042	1.15897	5.51045		
0.876884	2.40578	0.875608	2.40583	0.671815	3.15439	0.951741	4.48153	1.16652	5.47415	1.39262	6.57203	0.519285	2.44857	0.908324	2.77705	0.925278	4.35985	1.16093	5.48216		
0.873469	2.40594	0.872199	2.40601	0.673069	3.13901	0.953846	4.46113	1.16776	5.44309	1.39456	6.53668	0.522263	2.44597	0.906639	2.78419	0.927287	4.3398	1.16289	5.45422		
0.870073	2.40615	0.868811	2.40624	0.674346	3.12393	0.955932	4.44091	1.16903	5.4126	1.3965	6.50178	0.525373	2.44401	0.904971	2.79144	0.929349	4.32027	1.16483	5.4266		
0.866697	2.40642	0.865442	2.40653	0.675649	3.10918	0.957999	4.42086	1.17033	5.38266	1.39843	6.4673	0.528607	2.44266	0.903319	2.7988	0.931465	4.30124	1.16677	5.39931		
0.863341	2.40674	0.862094	2.40688	0.676978	3.09474	0.960044	4.40099	1.17167	5.35326	1.40035	6.43323	0.531954	2.44184	0.901683	2.80628	0.933634	4.28272	1.16869	5.37234		
0.860006	2.40713	0.858767	2.40729	0.678333	3.08061	0.962069	4.38128	1.17304	5.3244			0.535401	2.44148	0.900063	2.81388	0.935858	4.26468	1.17061	5.34567		
0.856692	2.40758	0.855461	2.40777	0.679717	3.06679	0.964072	4.36173	1.17444	5.29607			0.538933	2.44152	0.898457	2.82159	0.938136	4.24713	1.17251	5.31929		
0.8534	2.4081	0.852177	2.40831	0.68113	3.05328	0.966052	4.34234	1.17588	5.26826			0.542537	2.44188	0.896865	2.82942	0.940469	4.23004	1.1744	5.2932		
0.85013	2.40868	0.848915	2.40892	0.682573	3.04008	0.96801	4.32309	1.17735	5.24096			0.546201	2.44251	0.895288	2.83736	0.942855	4.21343	1.17628	5.26739		
0.846883	2.40933	0.845677	2.4096	0.684048	3.02719	0.969944	4.30398	1.17886	5.21417			0.549915	2.44334	0.893724	2.84542	0.945296	4.19726	1.17814	5.24185		
0.843658	2.41006	0.842461	2.41035	0.685556	3.01461	0.971855	4.28502	1.1804	5.18787			0.553671	2.44435	0.892173	2.8536	0.947791	4.18154	1.17999	5.21658		
0.840457	2.41085	0.839269	2.41117	0.687099	3.00233	0.973741	4.26618	1.18198	5.16206			0.557461	2.4455	0.890635	2.86189	0.950338	4.16625	1.18182	5.19156		
0.83728	2.41173	0.8361	2.41207	0.688677	2.99037	0.975604	4.24748	1.18359	5.13672			0.561279	2.44676	0.889108	2.8703	0.952938	4.15138	1.18364	5.16679		
0.834127	2.41267	0.832956	2.41305	0.690291	2.97871	0.977441	4.22891	1.18524	5.11186			0.565121	2.4481	0.887594	2.87882	0.95559	4.13692	1.18545	5.14227		
0.830998	2.4137	0.829836	2.4141	0.691944	2.96736	0.979254	4.21046	1.18692	5.08745			0.568983	2.44952	0.886091	2.88747	0.958293	4.12285	1.18724	5.11799		
0.827894	2.41481	0.826741	2.41524	0.693637	2.95632	0.981042	4.19213	1.18864	5.0635			0.572861	2.45098	0.884598	2.89622	0.961046	4.10918	1.18901	5.09394		
0.824814	2.416	0.823671	2.41646	0.695372	2.9456	0.982804	4.17391	1.1904	5.03999			0.576753	2.45249	0.883117	2.9051	0.963848	4.09588	1.19077	5.07011		
0.821759	2.41727	0.820625	2.41776	0.697149	2.93518	0.984542	4.15582	1.19219	5.01692			0.580658	2.45403	0.881645	2.9141	0.966697	4.08295	1.19251	5.04651		
0.818729	2.41862	0.817605	2.41915	0.698971	2.92507	0.986254	4.13784	1.19402	4.99427			0.584572	2.4556	0.880182	2.92321	0.969593	4.07037	1.19423	5.02313		
0.815724	2.42007	0.814609	2.42063	0.700838	2.91528	0.987941	4.11997	1.19588	4.97204			0.588496	2.45718	0.878729	2.93244	0.972535	4.05813	1.19594	4.99996		
0.812744	2.42159	0.811638	2.42219	0.702754	2.9058	0.989604	4.10221	1.19778	4.95022			0.592426	2.45877	0.877284	2.94179	0.97552	4.04621	1.19763	4.977		
0.809789	2.42321	0.808693	2.42384	0.704718	2.89663	0.991241	4.08456	1.19971	4.9288			0.596363	2.46037	0.875848	2.95125	0.978548	4.03462	1.19931	4.95424		
0.806859	2.42492	0.805772	2.42558	0.706733	2.88778	0.992854	4.06701	1.20167	4.90777			0.600306	2.46198	0.874419	2.96084	0.981617	4.02333	1.20096	4.93169		
0.803954	2.42671	0.802876	2.42741	0.708799	2.87924	0.994443	4.04958	1.20367	4.88712			0.604253	2.46358	0.872997	2.97054	0.984726	4.01234	1.20261	4.90933		
0.801073	2.4286	0.800005	2.42933	0.710919	2.87102	0.996007	4.03225	1.2057	4.86685			0.608204	2.46519	0.871582	2.98037	0.987873	4.00162	1.20423	4.88717		
0.798217	2.43058	0.797157	2.43134	0.713093	2.86311	0.997548	4.01502	1.20777	4.84694			0.612159	2.46678	0.870172	2.99031	0.991057	3.99119	1.20584	4.8652		
0.795385	2.43264	0.794334	2.43344	0.715322	2.85552	0.999065	3.99791	1.20986	4.82739			0.616117	2.46838	0.868768	3.00036	0.994276	3.98101	1.20743	4.84342		
0.792577	2.4348	0.791535	2.43563	0.717608	2.84823	1.00056	3.98089	1.21199	4.80818			0.620078	2.46996	0.86737	3.01054	0.997529	3.97108	1.20901	4.82183		
0.789792	2.43705	0.788759	2.43792	0.719951	2.84125	1.00203	3.96399	1.21415	4.78931			0.62404	2.47154	0.865975	3.02083	1.00081	3.9614	1.21057	4.80042		
0.787031	2.4394	0.786006	2.4403	0.722351	2.83458	1.00348	3.94718	1.21633	4.77078			0.628005	2.4731	0.864584	3.03124	1.00413	3.95194	1.21212	4.7792		
0.784292	2.44183	0.783276	2.44277	0.724808	2.8282	1.00491	3.93048	1.21855	4.75256			0.631971	2.47465	0.863196	3.04177	1.00747	3.94271	1.21365	4.75816		
0.781575	2.44436	0.780567	2.44533	0.727324	2.82212	1.00632	3.91389	1.22079	4.73466			0.635939	2.4762	0.86181	3.05241	1.01085	3.93368	1.21517	4.73729		
0.778881	2.44698	0.777881	2.44798	0.729896	2.81633	1.0077	3.89741	1.22306	4.71707			0.639908	2.47772	0.860426	3.06317	1.01424	3.92486	1.21667	4.71661		
0.776207	2.44969	0.775215	2.45072	0.732525	2.81082	1.00907	3.88103	1.22536	4.69977			0.643878	2.47924	0.859043	3.07404	1.01767	3.91623	1.21816	4.69611		
0.773555	2.45249	0.77257	2.45356	0.735211	2.80559	1.01042	3.86476	1.22769	4.68276			0.647848	2.48074	0.85766	3.08502	1.02111	3.90779	1.21963	4.67579		
0.770922	2.45538	0.769944	2.45648	0.737951	2.80062	1.01175	3.84859	1.23003	4.66603			0.651819	2.48223	0.856276	3.09612	1.02458	3.89951	1.2211	4.65564		
0.768309	2.45836	0.767338	2.45949	0.740744	2.7959	1.01306	3.83253	1.23241	4.64957			0.655791	2.4837	0.854891	3.10733	1.02807	3.89141	1.22255	4.63567		
0.765715	2.46142	0.764751	2.46259	0.74359	2.79144	1.01435	3.81658	1.2348	4.63337			0.659763	2.48516	0.853504	3.11865	1.03157	3.88346	1.22399	4.61587		
0.763138	2.46458	0.762181	2.46578	0.746487	2.78721	1.01563	3.80074	1.23722	4.61743			0.663734	2.4866	0.852114	3.13008	1.03509	3.87566	1.22542	4.59625		
0.76058	2.46782	0.759629	2.46905	0.749432	2.7832	1.01689	3.78502	1.23966	4.60174			0.667706	2.48803	0.850719	3.14161	1.03863	3.86801	1.22685	4.57681		
0.758037	2.47114	0.757093	2.4724	0.752424	2.77942	1.01813	3.7694	1.24211	4.58629			0.671678	2.48944	0.84932	3.15325	1.04219	3.86049	1.22826	4.55754		
0.755511	2.47455	0.754572	2.47584	0.75546	2.77584	1.01936	3.75389	1.24459	4.57107			0.67565	2.49083	0.847915	3.165	1.04575	3.85309	1.22967	4.53845		
0.753	2.47804	0.752066	2.47936	0.75854	2.77245	1.02058	3.73849	1.24708	4.55607			0.679621	2.49221	0.846503	3.17684	1.04933	3.84582	1.23107	4.51954		
0.750502	2.48161	0.749573	2.48296	0.76166	2.76924	1.02178	3.72321	1.24959	4.5413			0.683591	2.49357	0.845083	3.18879	1.05291	3.83866	1.23246	4.50081		
0.748018	2.48525	0.747094	2.48663	0.764819	2.76621	1.02297	3.70804	1.25212	4.52673			0.687562	2.49492	0.843654	3.20083	1.05651	3.8316	1.23385	4.48225		
0.745545	2.48897	0.744625	2.49038	0.768015	2.76334	1.02414	3.69299	1.25466	4.51237			0.691531	2.49625	0.842214	3.21296	1.06011	3.82464	1.23523	4.46388		
0.743084	2.49277	0.742168	2.4942	0.771245	2.76063	1.02531	3.67805	1.25721	4.4982			0.6955	2.49756	0.840764	3.22519	1.06372	3.81778	1.23662	4.44568		
0.740632	2.49663	0.73972	2.49809	0.774507	2.75806	1.02647	3.66323	1.25978	4.48422			0.699468	2.49886	0.839301	3.2375	1.06733	3.811	1.238	4.42767		
0.73819	2.50057	0.73728	2.50205	0.7778	2.75562	1.02761	3.64852	1.26235	4.47043			0.703435	2.50014	0.837825	3.2499	1.07094	3.8043	1.23938	4.40985		
0.735755	2.50456	0.734847	2.50607	0.781122	2.75331	1.02875	3.63392	1.26494	4.4568			0.707401	2.5014	0.836333	3.26238	1.07456	3.79767	1.24076	4.39221		
0.733326	2.50862	0.73242	2.51015	0.784471	2.75111	1.02987	3.61945	1.26754	4.44335			0.711366	2.50265	0.834826	3.27494	1.07818	3.79111	1.24214	4.37475		
0.730901	2.51273	0.729997	2.51428	0.787844	2.74903	1.03099	3.60509	1.27014	4.43006			0.71533	2.50388	0.833301	3.28757	1.08179	3.78461	1.24353	4.35749		
0.72848	2.5169	0.727577	2.51847	0.791242	2.74705	1.0321	3.59085	1.27275	4.41693			0.719293	2.5051	0.831757	3.30027	1.0854	3.77816	1.24492	4.34042		
0.726061	2.52112	0.725159	2.5227	0.794662	2.74517	1.0332	3.57673	1.27536	4.40394			0.723255	2.50629	0.830193	3.31304	1.089	3.77176	1.24632	4.32354		
0.723643	2.52537	0.72274	2.52697	0.798102	2.74337	1.0343	3.56273	1.27798	4.3911			0.727215	2.50748	0.828608	3.32587	1.0926	3.7654	1.24773	4.30685		
0.721222	2.52967	0.720318	2.53128	0.801561	2.74166	1.03539	3.54885	1.2806	4.3784			0.731173	2.50864	0.827	3.33876	1.09619	3.75908	1.24915	4.29037		
0.718799	2.534	0.717893	2.53562	0.805039	2.74003	1.03648	3.53508	1.28323	4.36583			0.73513	2.50979	0.825368	3.3517	1.09978	3.75278	1.25057	4.27408		
0.716371	2.53835	0.715463	2.53998	0.808533	2.73847	1.03756	3.52144	1.28585	4.35338			0.739086	2.51092	0.82371	3.36469	1.10335	3.74651	1.25202	4.258		
0.713935	2.54273	0.713024	2.54437	0.812043	2.73698	1.03864	3.50792	1.28848	4.34105			0.743039	2.51203	0.822025	3.37773	1.1069	3.74026	1.25347	4.24213		
0.711491	2.54712	0.710576	2.54876	0.815567	2.73555	1.03972	3.49451	1.2911	4.32884			0.746991	2.51313	0.820312	3.3908	1.11044	3.73402	1.25494	4.22646		
0.709036	2.55151	0.708116	2.55315	0.819105	2.73418	1.04079	3.48123	1.29372	4.31673			0.750941	2.51421	0.818569	3.4039	1.11397	3.72778	1.25643	4.21101		
0.706567	2.5559	0.705642	2.55754	0.822656	2.73286	1.04186	3.46806	1.29634	4.30473			0.754888	2.51527	0.816796	3.41704	1.11748	3.72154	1.25794	4.19577		
0.704083	2.56029	0.703152	2.56192	0.826219	2.7316	1.04293	3.45502	1.29895	4.29283			0.758834	2.51631	0.81499	3.43019	1.12096	3.71529	1.25947	4.18075		
0.701582	2.56465	0.700644	2.56627	0.829792	2.73039	1.04399	3.4421	1.30156	4.28102			0.762777	2.51734	0.81315	3.44337	1.12443	3.70903	1.26103	4.16595		
0.699061	2.56899	0.698115	2.5706	0.833376	2.72922	1.04506	3.42929	1.30416	4.2693			0.766718	2.51835	0.811275	3.45656	1.12787	3.70275	1.26261	4.15137		
0.696518	2.5733	0.695563	2.57489	0.836969	2.72809	1.04613	3.41661	1.30675	4.25766			0.770656	2.51934	0.809365	3.46976	1.13128	3.69644	1.26421	4.13703		
0.693951	2.57756	0.692987	2.57913	0.840572	2.727	1.04719	3.40405	1.30933	4.2461			0.774592	2.52032	0.807418	3.48296	1.13467	3.6901	1.26585	4.12292		
0.691358	2.58177	0.690383	2.58332	0.844182	2.72595	1.04826	3.3916	1.3119	4.23461			0.778525	2.52127	0.805432	3.49616	1.13803	3.68373	1.26752	4.10904		
0.688737	2.58592	0.687751	2.58745	0.8478	2.72493	1.04933	3.37928	1.31445	4.2232			0.782455	2.52221	0.803408	3.50936	1.14135	3.67731	1.26923	4.0954		
0.686086	2.59	0.685088	2.5915	0.851425	2.72395	1.0504	3.36708	1.317	4.21184			0.786382	2.52313	0.801344	3.52256	1.14464	3.67084	1.27097	4.08201		
0.683402	2.594	0.682393	2.59548	0.855057	2.72299	1.05147	3.35499	1.31953	4.20055			0.790305	2.52403	0.799239	3.53574	1.14789	3.66431	1.27275	4.06886		
0.680686	2.59792	0.679663	2.59937	0.858695	2.72206	1.05255	3.34303	1.32205	4.18931			0.794225	2.52491	0.797094	3.54891	1.15111	3.65772	1.27457	4.05596		
0.677935	2.60176	0.676899	2.60316	0.862338	2.72116	1.05363	3.33118	1.32455	4.17813			0.798142	2.52577	0.794906	3.56206	1.15429	3.65107	1.27643	4.04332		
0.675148	2.60549	0.674098	2.60686	0.865986	2.72028	1.05471	3.31945	1.32703	4.16699			0.802054	2.52661	0.792677	3.5752	1.15742	3.64434	1.27834	4.03093		
0.672324	2.60913	0.67126	2.61046	0.869639	2.71943	1.05579	3.30784	1.3295	4.1559			0.805962	2.52743	0.790406	3.58831	1.16051	3.63754	1.28029	4.0188		
0.669462	2.61266	0.668385	2.61395	0.873297	2.7186	1.05688	3.29635	1.33195	4.14485			0.809866	2.52823	0.788092	3.60141	1.16355	3.63065	1.28229	4.00693		
0.666563	2.61608	0.665471	2.61733	0.876958	2.71778	1.05798	3.28498	1.33438	4.13384			0.813765	2.52901	0.785736	3.61448	1.16655	3.62368	1.28435	3.99533		
0.663626	2.61939	0.66252	2.6206	0.880623	2.71699	1.05908	3.27372	1.33678	4.12286			0.81766	2.52976	0.783338	3.62753	1.1695	3.61662	1.28645	3.98399		
0.660651	2.62259	0.659531	2.62376	0.884292	2.71621	1.06019	3.26258	1.33917	4.11191			0.821549	2.53049	0.780898	3.64057	1.17239	3.60947	1.28861	3.97292		
0.657638	2.62568	0.656504	2.6268	0.887963	2.71545	1.0613	3.25156	1.34153	4.10099			0.825432	2.5312	0.778416	3.65358	1.17524	3.60222	1.29083	3.96212		
0.654589	2.62865	0.653441	2.62973	0.891636	2.7147	1.06241	3.24065	1.34387	4.09009			0.82931	2.53188	0.775894	3.66658	1.17803	3.59487	1.2931	3.95159		
0.651503	2.63151	0.650342	2.63255	0.895312	2.71396	1.06354	3.22986	1.34619	4.07922			0.833181	2.53254	0.773331	3.67957	1.18077	3.58743	1.29543	3.94133		
0.648382	2.63426	0.647209	2.63526	0.89899	2.71324	1.06467	3.21919	1.34848	4.06837			0.837045	2.53317	0.770729	3.69255	1.18345	3.57988	1.29782	3.93133		
0.645227	2.63691	0.644041	2.63787	0.90267	2.71253	1.06581	3.20863	1.35074	4.05754			0.840902	2.53378	0.768088	3.70552	1.18608	3.57223	1.30027	3.92161		
0.642039	2.63945	0.64084	2.64037	0.906351	2.71183	1.06695	3.19818	1.35298	4.04672			0.844751	2.53436	0.76541	3.71849	1.18865	3.56447	1.30278	3.91215		
0.638819	2.64188	0.637609	2.64277	0.910033	2.71114	1.06811	3.18785	1.35519	4.03592			0.848592	2.5349	0.762695	3.73147	1.19116	3.55662	1.30535	3.90295		
0.635568	2.64423	0.634347	2.64507	0.913715	2.71045	1.06927	3.17763	1.35738	4.02512			0.852424	2.53542	0.759944	3.74445	1.19362	3.54867	1.30799	3.89402		
0.632288	2.64647	0.631057	2.64729	0.917399	2.70978	1.07044	3.16753	1.35954	4.01434			0.856246	2.5359	0.757159	3.75746	1.19602	3.54061	1.31068	3.88534		
0.628981	2.64863	0.627739	2.64941	0.921082	2.70911	1.07162	3.15754	1.36167	4.00357			0.860057	2.53634	0.754342	3.77048	1.19837	3.53247	1.31343	3.87692		
0.625647	2.6507	0.624396	2.65145	0.924766	2.70844	1.07281	3.14766	1.36377	3.99281			0.863857	2.53675	0.751493	3.78354	1.20066	3.52422	1.31625	3.86875		
0.622288	2.65269	0.621028	2.65342	0.928449	2.70778	1.07401	3.13789	1.36585	3.98205			0.867645	2.53712	0.748615	3.79664	1.2029	3.51589	1.31912	3.86082		
0.618905	2.65461	0.617637	2.6553	0.932132	2.70713	1.07523	3.12823	1.36789	3.9713			0.87142	2.53745	0.745708	3.80978	1.20508	3.50748	1.32206	3.85312		
0.6155	2.65645	0.614224	2.65712	0.935814	2.70648	1.07645	3.11869	1.36991	3.96056			0.87518	2.53773	0.742774	3.82298	1.20721	3.49898	1.32505	3.84567		
0.612074	2.65822	0.61079	2.65887	0.939495	2.70583	1.07768	3.10925	1.3719	3.94982			0.878925	2.53797	0.739814	3.83625	1.20929	3.49041	1.3281	3.83843		
0.608628	2.65993	0.607337	2.66055	0.943174	2.70518	1.07892	3.09993	1.37385	3.93909			0.882653	2.53816	0.736832	3.8496	1.21132	3.48177	1.3312	3.83142		
0.605164	2.66158	0.603866	2.66218	0.946852	2.70453	1.08017	3.09072	1.37578	3.92836			0.886363	2.53829	0.733827	3.86303	1.2133	3.47306	1.33436	3.82462		
0.601682	2.66317	0.600378	2.66375	0.950528	2.70388	1.08144	3.08161	1.37768	3.91764			0.890053	2.53836	0.730801	3.87656	1.21524	3.46429	1.33757	3.81802		
0.598183	2.66471	0.596873	2.66527	0.954202	2.70324	1.08272	3.07262	1.37955	3.90692			0.893721	2.53838	0.727758	3.8902	1.21713	3.45546	1.34083	3.81162		
0.594669	2.6662	0.593354	2.66674	0.957873	2.70259	1.08401	3.06373	1.38139	3.89621			0.897366	2.53832	0.724697	3.90396	1.21898	3.44659	1.34414	3.80541		
0.591141	2.66764	0.58982	2.66817	0.961542	2.70193	1.08531	3.05496	1.3832	3.8855			0.900986	2.5382	0.721621	3.91785	1.22079	3.43767	1.34749	3.79939		
