Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
378  Points		429  Points		379  Points		367  Points		322  Points		301  Points		270  Points		219  Points		378  Points		375  Points		348  Points		301  Points		272  Points		215  Points		146  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.279332	190.166	1.85107e-005	0.0265847	1.40148	2.19932	0.292811	362.666	0.559022	411.573	0.838524	845.266	0.878254	816.169	1.11804	683.188	0.13978	168.171	0.419263	4641.62	0.585496	3077.11	0.698773	1046.61	0.97828	4179	1.171	887.889	1.25779	4066.98
0.278726	87.7402	0.000219986	0.091504	1.39772	2.19932	0.293336	116.625	0.559044	182.332	0.838515	310.578	0.878308	315.496	1.11805	334.313	0.139996	55.1383	0.419267	233.165	0.585522	308.478	0.698791	294.169	0.978284	503.772	1.17103	386.901	1.2578	623.568
0.277795	56.8723	0.000641522	0.156014	1.39397	2.19932	0.29431	69.6916	0.559083	117.112	0.838497	190.236	0.87841	195.562	1.11807	221.306	0.14043	33.0669	0.419279	119.59	0.585591	162.397	0.698831	171.143	0.978296	268.045	1.17107	247.348	1.25781	337.675
0.276656	41.9662	0.00127927	0.219815	1.39021	2.19932	0.295613	49.8432	0.559138	86.2637	0.838472	137.106	0.878561	141.714	1.1181	165.4	0.141076	23.6917	0.419298	80.4207	0.585701	110.224	0.698891	120.683	0.978315	182.604	1.17114	181.788	1.25784	231.53
0.275396	33.1794	0.00212745	0.28262	1.38646	2.19932	0.297146	38.9002	0.55921	68.2834	0.838438	107.172	0.878758	111.132	1.11814	132.046	0.141929	18.5226	0.419325	60.5818	0.585854	83.4363	0.698972	93.2093	0.97834	138.469	1.17123	143.707	1.25788	176.16
0.27407	27.385	0.0031787	0.344186	1.3827	2.19933	0.298842	31.9737	0.5593	56.5098	0.838398	87.964	0.879002	91.418	1.11818	109.888	0.142981	15.259	0.41936	48.5963	0.586049	67.1351	0.699074	75.9304	0.978373	111.518	1.17134	118.822	1.25793	142.165
0.272715	23.2775	0.00442447	0.404311	1.37895	2.19933	0.300658	27.1982	0.559406	48.203	0.83835	74.5931	0.879293	77.6553	1.11824	94.1004	0.144225	13.0189	0.419403	40.5719	0.586286	56.1726	0.699197	64.0607	0.978413	93.3507	1.17147	101.288	1.25799	119.17
0.271356	20.2148	0.00585523	0.462825	1.3752	2.19934	0.302565	23.708	0.559529	42.0287	0.838296	64.7493	0.879629	67.5036	1.1183	82.2808	0.14565	11.3914	0.419454	34.8236	0.586564	48.2966	0.699341	55.4047	0.97846	80.2749	1.17162	88.267	1.25806	102.581
0.270008	17.8441	0.0074606	0.51958	1.37144	2.19934	0.304546	21.0467	0.559669	37.2595	0.838237	57.1995	0.88001	59.7075	1.11837	73.1005	0.147245	10.1592	0.419514	30.5036	0.586884	42.3655	0.699507	48.8133	0.978514	70.4135	1.1718	78.2164	1.25814	90.0481
