Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
465  Points		546  Points		466  Points		407  Points		375  Points		288  Points		484  Points		430  Points		375  Points		288  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279504	-0.0178367	2.45017e-005	0.0963124	1.00156	1.97511	0.341598	0.0296243	0.559018	0.00744276	0.838526	0.00278412	0.139779	0.0961678	0.419263	0.00524091	0.683191	-0.00847428	0.698772	0.0186814
0.279487	-0.0241419	0.000114235	0.131473	0.999723	1.97449	0.341625	0.0482373	0.559024	0.0116304	0.838528	0.00476972	0.139868	0.131351	0.419268	0.00931078	0.683183	-0.0120642	0.69879	0.0302975
0.279459	-0.0366854	0.000269486	0.201577	0.997884	1.97329	0.341687	0.0854727	0.559039	0.0200185	0.838534	0.008749	0.140024	0.201378	0.41928	0.0174921	0.683168	-0.0191718	0.698829	0.0534271
0.279419	-0.0489552	0.000489853	0.271108	0.996046	1.97208	0.341784	0.122517	0.559062	0.0283719	0.838544	0.0127525	0.140244	0.270827	0.4193	0.0256515	0.683147	-0.0260628	0.698889	0.0763952
0.279367	-0.0609702	0.000774667	0.339931	0.994209	1.97081	0.341916	0.159325	0.559092	0.0367292	0.838558	0.0167311	0.140528	0.339559	0.419328	0.0337672	0.68312	-0.0326671	0.698971	0.0991137
0.279305	-0.0726956	0.00112328	0.407849	0.992374	1.9696	0.342081	0.19588	0.55913	0.045094	0.838576	0.02066	0.140876	0.407369	0.419363	0.0419421	0.683086	-0.0389177	0.699074	0.121479
0.279232	-0.0839883	0.00153465	0.474618	0.990539	1.96836	0.342281	0.232003	0.559176	0.053474	0.838597	0.0246361	0.141287	0.474068	0.419406	0.0500886	0.683047	-0.0447538	0.699197	0.143433
0.279149	-0.0948548	0.00200767	0.540187	0.988706	1.96711	0.342514	0.267775	0.55923	0.0618844	0.838622	0.0286331	0.14176	0.539497	0.419457	0.0582518	0.683003	-0.0501271	0.699341	0.164927
0.279055	-0.105235	0.00254123	0.604382	0.986874	1.96593	0.34278	0.303064	0.559291	0.0702092	0.83865	0.0325988	0.142293	0.603632	0.419515	0.0664484	0.682954	-0.0550145	0.699505	0.185942
0.278952	-0.11501	0.00313387	0.667074	0.985043	1.96467	0.343078	0.337827	0.559361	0.0785824	0.838682	0.0365751	0.142885	0.666277	0.41958	0.0746384	0.6829	-0.0593693	0.699688	0.20644
0.278841	-0.124233	0.00378425	0.728224	0.983213	1.96339	0.343409	0.372049	0.559438	0.0869791	0.838718	0.0405726	0.143534	0.72726	0.419654	0.0828153	0.682843	-0.0631716	0.699889	0.226415
0.278721	-0.132863	0.00449084	0.787682	0.981384	1.96215	0.343772	0.40563	0.559523	0.0953497	0.838758	0.0445393	0.14424	0.786603	0.419735	0.090966	0.682782	-0.066455	0.70011	0.245785
0.278593	-0.140749	0.005252	0.845369	0.979557	1.96093	0.344165	0.438589	0.559616	0.103741	0.838801	0.0485176	0.145	0.844207	0.419823	0.0991374	0.682719	-0.06914	0.700347	0.264602
0.278459	-0.148024	0.00606609	0.90127	0.97773	1.95965	0.344589	0.470888	0.559716	0.112102	0.838848	0.0525191	0.145813	0.900015	0.419919	0.10735	0.682654	-0.0712873	0.700603	0.2829
0.278317	-0.154591	0.00693142	0.955356	0.975905	1.95841	0.345042	0.502528	0.559824	0.120473	0.838899	0.0564938	0.146677	0.95399	0.420023	0.115573	0.682586	-0.0728719	0.700875	0.3006
0.278171	-0.160402	0.00784629	1.00757	0.974081	1.95717	0.345525	0.533433	0.559941	0.128865	0.838954	0.0604882	0.14759	1.00606	0.420135	0.123743	0.682518	-0.073917	0.701163	0.317688
0.278019	-0.165504	0.00880892	1.05795	0.972258	1.95586	0.346036	0.563604	0.560065	0.137228	0.839012	0.0644486	0.148552	1.05628	0.420254	0.131952	0.682449	-0.0744693	0.701467	0.334288
0.277862	-0.16985	0.00981766	1.10641	0.970436	1.95464	0.346575	0.593036	0.560196	0.145603	0.839074	0.0684143	0.149559	1.10465	0.420381	0.140166	0.682379	-0.0744751	0.701786	0.350422
0.277702	-0.173487	0.0108706	1.15302	0.968616	1.95338	0.347142	0.621726	0.560336	0.154004	0.839139	0.072464	0.15061	1.15116	0.420515	0.148392	0.68231	-0.0740473	0.70212	0.36599
0.277539	-0.176366	0.0119662	1.19782	0.966796	1.95209	0.347734	0.649663	0.560483	0.162383	0.839209	0.0764617	0.151704	1.19582	0.420657	0.156641	0.682241	-0.0731918	0.702468	0.381086
0.277373	-0.178464	0.0131026	1.24076	0.964978	1.95084	0.348352	0.676898	0.560638	0.170792	0.839282	0.0804289	0.15269	1.23327	0.420807	0.164863	0.682173	-0.071847	0.70283	0.395751
0.277206	-0.179875	0.0142782	1.28197	0.963161	1.94959	0.348995	0.70339	0.560802	0.179187	0.839359	0.0844081	0.153555	1.26417	0.420964	0.173103	0.682107	-0.0701094	0.703205	0.409992
0.277038	-0.180573	0.0154914	1.32147	0.961345	1.94831	0.349663	0.729127	0.560972	0.187553	0.839439	0.0884115	0.154285	1.28902	0.421129	0.18138	0.682043	-0.0680259	0.703594	0.423828
0.27687	-0.180504	0.0167406	1.35923	0.959531	1.94702	0.350354	0.754162	0.561151	0.195936	0.839523	0.0924633	0.154873	1.30818	0.421302	0.189657	0.68198	-0.0655435	0.703995	0.437216
0.276702	-0.179708	0.0180242	1.39534	0.957717	1.94575	0.351068	0.77845	0.561337	0.204353	0.839611	0.0964653	0.155311	1.32194	0.421483	0.197936	0.681921	-0.0627027	0.704408	0.450296
0.276535	-0.178262	0.0193407	1.42993	0.955905	1.94452	0.351805	0.802051	0.561532	0.212764	0.839703	0.100441	0.155593	1.33069	0.421671	0.206217	0.681864	-0.0595845	0.704834	0.463053
0.27637	-0.176177	0.0206887	1.46291	0.954094	1.94324	0.352563	0.825009	0.561734	0.221163	0.839799	0.104437	0.156002	1.34308	0.421867	0.214502	0.68181	-0.0562046	0.705271	0.475456
0.276207	-0.173396	0.0220667	1.49446	0.952284	1.94192	0.353342	0.847269	0.561944	0.229537	0.839898	0.108474	0.156451	1.35624	0.422071	0.222797	0.681759	-0.052521	0.70572	0.487592
0.276047	-0.16996	0.0234734	1.5246	0.950475	1.94067	0.354141	0.868863	0.562162	0.237937	0.840001	0.112521	0.157069	1.37392	0.422282	0.231109	0.681712	-0.0485961	0.70618	0.499413
0.27589	-0.165871	0.0249076	1.55331	0.948668	1.93942	0.354961	0.889859	0.562387	0.246387	0.840107	0.116511	0.157862	1.39571	0.422502	0.239458	0.681668	-0.0444086	0.70665	0.51097
0.275738	-0.161208	0.0263679	1.58077	0.946862	1.9381	0.3558	0.910171	0.562621	0.25479	0.840218	0.120538	0.158837	1.42124	0.422728	0.247807	0.681629	-0.0399885	0.707132	0.522292
0.27559	-0.155983	0.0278532	1.60699	0.945056	1.93684	0.356657	0.92992	0.562862	0.263174	0.840332	0.124563	0.160003	1.45007	0.422963	0.256154	0.681594	-0.0353963	0.707624	0.533363
0.275447	-0.150148	0.0293623	1.63196	0.943252	1.93557	0.357532	0.949132	0.563111	0.271592	0.84045	0.128584	0.161369	1.48184	0.423206	0.264499	0.681563	-0.0306066	0.708126	0.544227
0.27531	-0.143752	0.0308942	1.65583	0.94145	1.93428	0.358425	0.967706	0.563368	0.280005	0.840572	0.132671	0.162764	1.51223	0.423456	0.272912	0.681537	-0.0256415	0.708638	0.554894
0.275179	-0.136819	0.0324478	1.67859	0.939648	1.93301	0.359336	0.985738	0.563633	0.288409	0.840697	0.136671	0.164187	1.54116	0.423714	0.281316	0.681515	-0.0205451	0.70916	0.565388
0.275055	-0.129398	0.034022	1.70031	0.937848	1.93173	0.360262	1.00327	0.563906	0.296867	0.840826	0.140716	0.165636	1.56877	0.42398	0.2897	0.681499	-0.0152596	0.709691	0.575684
0.274938	-0.121441	0.0356161	1.72103	0.936049	1.93047	0.361205	1.02025	0.564186	0.305286	0.840959	0.144777	0.16711	1.59513	0.424254	0.29812	0.681487	-0.00981556	0.710232	0.585802
0.274829	-0.112998	0.037229	1.7408	0.934251	1.92919	0.362163	1.03677	0.564474	0.313703	0.841096	0.148799	0.168608	1.62025	0.424536	0.306536	0.68148	-0.00427415	0.710783	0.595784
0.274727	-0.104095	0.0388599	1.75969	0.932454	1.92789	0.363137	1.05282	0.564771	0.322185	0.841237	0.152886	0.170129	1.64424	0.424825	0.315019	0.681479	0.00138874	0.711343	0.605567
0.274635	-0.0947124	0.040508	1.7777	0.930658	1.92661	0.364125	1.06838	0.565075	0.330582	0.841381	0.156959	0.171672	1.66704	0.425123	0.323488	0.681483	0.00714811	0.711911	0.615245
0.274551	-0.0849554	0.0421725	1.79489	0.928864	1.92536	0.365128	1.08351	0.565387	0.339024	0.841529	0.161003	0.173235	1.6888	0.425428	0.331931	0.681492	0.0130272	0.712489	0.624786
0.274476	-0.0747431	0.0438526	1.81132	0.92707	1.9241	0.366144	1.09819	0.565707	0.347487	0.841681	0.165063	0.174819	1.70957	0.425741	0.340466	0.681507	0.0189992	0.713076	0.634201
0.274412	-0.0640598	0.0455476	1.82703	0.925278	1.92283	0.367174	1.11245	0.566034	0.355917	0.841837	0.169154	0.176421	1.72936	0.426063	0.348968	0.681528	0.025084	0.713671	0.643509
0.274357	-0.0530204	0.047257	1.84199	0.923487	1.92154	0.368217	1.12633	0.56637	0.364353	0.841996	0.173236	0.178041	1.74823	0.426392	0.357476	0.681554	0.0312476	0.714275	0.652678
0.274313	-0.0416348	0.04898	1.85631	0.921698	1.92028	0.369273	1.13981	0.566713	0.372802	0.842159	0.177297	0.179679	1.76616	0.426729	0.366069	0.681586	0.0374224	0.714887	0.661713
0.274279	-0.02985	0.0507161	1.87	0.919909	1.919	0.370341	1.15291	0.567064	0.381278	0.842326	0.181392	0.181332	1.7833	0.427074	0.374612	0.681624	0.043693	0.715508	0.670702
0.274257	-0.0177063	0.0524645	1.88309	0.918122	1.91775	0.371421	1.16565	0.567424	0.389733	0.842497	0.18548	0.183002	1.79966	0.427427	0.383201	0.681667	0.0500818	0.716137	0.679598
0.274246	-0.0052107	0.054225	1.89558	0.916336	1.91651	0.372513	1.17801	0.567791	0.39822	0.842672	0.189555	0.184686	1.81524	0.427788	0.391811	0.681717	0.0564874	0.716774	0.688307
0.274247	0.00762221	0.0559967	1.90754	0.914551	1.91519	0.373616	1.19006	0.568166	0.406699	0.842851	0.193675	0.186384	1.83006	0.428157	0.400388	0.681773	0.0629265	0.717419	0.697009
0.274261	0.0207636	0.0577795	1.91899	0.912767	1.91395	0.374731	1.20178	0.568548	0.415161	0.843033	0.197815	0.188096	1.84421	0.428534	0.409046	0.681834	0.0694326	0.718073	0.705624
0.274286	0.0342291	0.0595726	1.92988	0.910984	1.91271	0.375856	1.21321	0.568939	0.423588	0.843219	0.201919	0.189821	1.85773	0.428919	0.417718	0.681902	0.0759996	0.718734	0.714139
0.274324	0.0480496	0.0613756	1.94038	0.909203	1.91147	0.376845	1.22292	0.569338	0.432094	0.843409	0.206026	0.191558	1.87061	0.429312	0.426348	0.681976	0.0826149	0.719404	0.722599
0.274376	0.0621409	0.0631882	1.9504	0.907423	1.91024	0.377694	1.231	0.569744	0.440608	0.843603	0.210139	0.193306	1.88287	0.429714	0.435039	0.682056	0.0892537	0.720081	0.730951
0.27444	0.0764807	0.0650099	1.95996	0.905643	1.90896	0.3784	1.23749	0.570159	0.449068	0.843801	0.214263	0.195066	1.8946	0.430123	0.443778	0.682142	0.0959395	0.720766	0.739231
0.274518	0.091171	0.0668404	1.9692	0.903865	1.90772	0.378962	1.24259	0.570581	0.457565	0.844002	0.21841	0.196837	1.90578	0.43054	0.45254	0.682235	0.102646	0.721458	0.747441
0.27461	0.106123	0.0686793	1.97801	0.902089	1.90648	0.379376	1.24652	0.571011	0.466062	0.844208	0.222529	0.198617	1.91642	0.430966	0.461274	0.682333	0.109394	0.722158	0.755584
0.274716	0.121305	0.0705262	1.9864	0.900313	1.90525	0.379641	1.24885	0.57145	0.474561	0.844417	0.226665	0.200408	1.92658	0.4314	0.470027	0.682438	0.116153	0.722866	0.763669
0.274836	0.136802	0.0723808	1.99447	0.898538	1.90402	0.380024	1.25202	0.571896	0.483062	0.84463	0.230836	0.202207	1.93623	0.431842	0.478817	0.68255	0.122931	0.723581	0.771708
0.274971	0.15256	0.0742427	2.00225	0.896765	1.90282	0.380441	1.25572	0.57235	0.491569	0.844847	0.235002	0.204016	1.94549	0.432234	0.486491	0.682668	0.129749	0.724304	0.779657
0.27512	0.168549	0.0761118	2.00969	0.894993	1.90159	0.381011	1.26062	0.572812	0.500087	0.845068	0.239159	0.205833	1.95433	0.432573	0.493052	0.682792	0.136574	0.725034	0.78757
0.275285	0.184854	0.0779875	2.0168	0.893222	1.90038	0.381734	1.26665	0.573282	0.508625	0.845293	0.2433	0.207657	1.96271	0.432857	0.498474	0.682922	0.143412	0.725772	0.795413
0.275465	0.20135	0.0798698	2.02363	0.891451	1.8992	0.382613	1.2739	0.573759	0.517133	0.845521	0.247479	0.20949	1.9707	0.433083	0.502824	0.683059	0.150278	0.726516	0.80319
0.27566	0.218083	0.0817583	2.03017	0.889683	1.898	0.383651	1.28212	0.574245	0.525653	0.845754	0.251662	0.21133	1.97836	0.433251	0.506013	0.683202	0.157196	0.727268	0.810906
