Sym0		Asym0		Sym1		Asym1		Asym2	
341  Points		338  Points		214  Points		291  Points		291  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.804085	4.78257	0.817476	4.74005			0.956965	4.60336	0.957903	4.60727
0.80709	4.78427	0.820453	4.73818			0.95986	4.61526	0.9608	4.61903
0.810096	4.78588	0.823429	4.73633			0.962763	4.62696	0.963706	4.63072
0.813102	4.7875	0.826403	4.73458			0.965673	4.63852	0.966618	4.64227
0.81611	4.78902	0.829377	4.7329			0.96859	4.64989	0.969538	4.65358
0.819119	4.79043	0.832349	4.73129			0.971515	4.66117	0.972464	4.66478
0.822128	4.7919	0.83532	4.72973			0.974446	4.6723	0.975398	4.67581
0.825139	4.79323	0.838291	4.72819			0.977385	4.68318	0.978339	4.68671
0.82815	4.79449	0.84126	4.72677			0.98033	4.694	0.981286	4.69748
0.831162	4.79577	0.844229	4.72541			0.983282	4.70463	0.98424	4.70807
0.834175	4.79696	0.847197	4.72407			0.98624	4.7151	0.987201	4.71848
0.837189	4.79809	0.850164	4.72286			0.989205	4.72544	0.990168	4.72873
0.840203	4.79915	0.85313	4.72166			0.992177	4.73561	0.993141	4.73891
0.843218	4.80017	0.856096	4.72046			0.995155	4.74569	0.996121	4.74889
0.846233	4.80122	0.859061	4.71937			0.998139	4.75557	0.999107	4.75871
0.84925	4.80212	0.862025	4.71834			1.00113	4.76045	1.0021	4.76362
0.852266	4.80301	0.864988	4.71733						
0.855284	4.80389	0.867951	4.71645						
0.858301	4.80466	0.870914	4.71558						
0.86132	4.80547	0.873875	4.7147						
0.864338	4.80621	0.876837	4.71389						
0.867358	4.80685	0.879797	4.71315						
0.870377	4.80744	0.882758	4.71251						
0.873397	4.80806	0.885718	4.71187						
0.876418	4.80864	0.888677	4.71127						
0.879438	4.80915	0.891636	4.71071						
0.882459	4.80967	0.894595	4.71015						
0.885481	4.8101	0.897554	4.70971						
0.888502	4.81053	0.900512	4.70933						
0.891524	4.81091	0.90347	4.70892						
0.894546	4.81121	0.906428	4.70855						
0.897568	4.81157	0.909385	4.70826						
0.900591	4.81186	0.912343	4.70795						
0.903614	4.81212	0.9153	4.70774						
0.906636	4.8123	0.918257	4.70758						
0.909659	4.8125	0.921214	4.70734						
0.912682	4.81271	0.924171	4.70722						
0.915705	4.81281	0.927128	4.70716						
0.918729	4.81292	0.930085	4.70702						
0.921752	4.81303	0.933041	4.707						
0.924775	4.81308	0.935998	4.70699						
0.927799	4.81305	0.938955	4.70699						
0.930822	4.81309	0.941911	4.7071						
0.933845	4.81311	0.944868	4.70715						
0.936869	4.81307	0.947825	4.70718						
0.939892	4.81299	0.950782	4.7073						
0.942915	4.8129	0.953739	4.70752						
0.945938	4.8128	0.956696	4.70769						
0.948961	4.81269	0.959653	4.70783						
0.951984	4.81259	0.96261	4.70806						
0.955007	4.81237	0.965568	4.70828						
0.95803	4.81221	0.968525	4.7085						
0.961053	4.81202	0.971483	4.70883						
0.964076	4.81176	0.974441	4.7091						
0.967098	4.81158	0.977399	4.7094						
0.97012	4.81132	0.980357	4.70972						
0.973142	4.81103	0.983316	4.71003						
0.976164	4.81078	0.986275	4.71041						
0.979186	4.81049	0.989233	4.71082						
0.982208	4.81018	0.992193	4.71118						
0.985229	4.80992	0.995152	4.71158						
0.988251	4.80957	0.998112	4.712						
0.991272	4.80918	1.00107	4.71214						
0.994292	4.80882								
0.997313	4.80848								
1.00033	4.80833								
