Sym0		Asym0		Sym1		Asym1		Asym2	
0.390513	2.44425	0.296049	5.57746	0.67171	8.15217	0.605302	3.49405	0.605555	3.4891
0.392055	2.46732	0.299552	5.57637	0.67683	8.14997	0.607483	3.45167	0.607733	3.44684
0.393612	2.49134	0.303054	5.57512	0.681948	8.14507	0.609638	3.41011	0.609885	3.40539
0.395185	2.51623	0.306556	5.57373	0.687063	8.13762	0.611767	3.36929	0.612011	3.36463
0.396774	2.54192	0.310057	5.57222	0.692172	8.12754	0.613871	3.32927	0.614112	3.32469
0.398378	2.56835	0.313556	5.57054	0.697273	8.11489	0.61595	3.29014	0.616188	3.28571
0.4	2.59536	0.317055	5.56867	0.702366	8.09966	0.618004	3.25189	0.61824	3.24759
0.401639	2.62293	0.320552	5.56665	0.707449	8.08189	0.620035	3.21468	0.620268	3.21044
0.403295	2.65101	0.324048	5.56461	0.71252	8.06154	0.622043	3.17847	0.622273	3.17432
0.404969	2.67955	0.327543	5.56234	0.717577	8.03855	0.624028	3.14326	0.624256	3.13932
0.406662	2.70848	0.331036	5.5599	0.722619	8.01299	0.625992	3.1092	0.626217	3.10535
0.408372	2.73767	0.334528	5.55743	0.727643	7.98483	0.627934	3.07625	0.628157	3.07251
0.410101	2.76715	0.338018	5.55484	0.73265	7.95397	0.629857	3.04446	0.630077	3.04088
0.411848	2.79688	0.341506	5.55208	0.737636	7.92045	0.631759	3.01384	0.631977	3.0104
0.413615	2.82679	0.344993	5.54917	0.7426	7.88425	0.633643	2.98441	0.633859	2.98109
0.4154	2.85684	0.348478	5.54615	0.747541	7.84529	0.635508	2.95622	0.635722	2.95302
0.417204	2.88697	0.351961	5.54306	0.752456	7.80359	0.637357	2.9292	0.637569	2.92622
0.419027	2.91719	0.355442	5.53988	0.757345	7.75906	0.639188	2.90353	0.639399	2.9006
0.420869	2.94751	0.35892	5.53656	0.762204	7.7117	0.641004	2.87906	0.641213	2.87627
0.42273	2.97777	0.362397	5.53316	0.767033	7.66151	0.642805	2.85581	0.643012	2.85325
0.42461	3.00794	0.365872	5.52961	0.771829	7.60844	0.644592	2.83386	0.644797	2.83141
0.426508	3.03813	0.369344	5.52599	0.776591	7.55242	0.646366	2.81316	0.646569	2.81088
0.428426	3.06827	0.372814	5.52228	0.781317	7.49344	0.648126	2.79374	0.648329	2.7916
0.430363	3.09833	0.376282	5.51847	0.786005	7.43158	0.649875	2.77561	0.650076	2.77354
0.432319	3.12825	0.379747	5.51455	0.790653	7.36675	0.651613	2.75867	0.651813	2.7568
0.434293	3.15798	0.383209	5.51053	0.79526	7.29893	0.653341	2.74297	0.65354	2.74131
0.436286	3.18757	0.38667	5.50651	0.799823	7.22824	0.655059	2.72855	0.655257	2.72699
0.438298	3.21697	0.390127	5.50233	0.804341	7.1546	0.656769	2.71532	0.656965	2.71386
0.440328	3.24623	0.393582	5.49801	0.808811	7.07802	0.658471	2.70332	0.658666	2.70197
0.442376	3.27525	0.397034	5.49368	0.813233	6.99861	0.660165	2.69249	0.66036	2.6913
0.444442	3.30405	0.400484	5.48923	0.817604	6.91643	0.661853	2.68283	0.662047	2.68178
0.446527	3.33268	0.403931	5.48473	0.821922	6.83156	0.663536	2.67431	0.663729	2.67344
0.448629	3.36101	0.407374	5.48014	0.826186	6.7441	0.665213	2.66696	0.665406	2.66617
0.450749	3.38908	0.410815	5.47545	0.830395	6.65414	0.666886	2.66072	0.667079	2.66004
0.452887	3.41686	0.414253	5.47072	0.834546	6.5618	0.668556	2.65549	0.668748	2.65502
0.455042	3.44443	0.417688	5.46591	0.838638	6.46717	0.670222	2.65141	0.670414	2.65104
0.457214	3.47175	0.42112	5.46101	0.84267	6.37049	0.671886	2.64839	0.672078	2.64813
0.459403	3.49866	0.424549	5.456	0.846641	6.2719	0.673549	2.64639	0.673741	2.64618
0.461609	3.52537	0.427974	5.45095	0.85055	6.17166	0.675211	2.64539	0.675403	2.64526
0.463832	3.55181	0.431397	5.44581	0.854395	6.06988	0.676873	2.64532	0.677064	2.6454
0.466072	3.57791	0.434816	5.44064	0.858175	5.96684	0.678534	2.64622	0.678726	2.64639
0.468327	3.60367	0.438232	5.43539	0.861891	5.86275	0.680197	2.64807	0.680389	2.6483
0.470599	3.62915	0.441644	5.43005	0.865541	5.75785	0.681861	2.65085	0.682053	2.65121
0.472886	3.65427	0.445054	5.42466	0.869125	5.65244	0.683527	2.65441	0.683719	2.65495
0.47519	3.67911	0.448459	5.4192	0.872642	5.54661	0.685196	2.65891	0.685388	2.65948
0.477509	3.7037	0.451862	5.4137	0.876093	5.44084	0.686868	2.66425	0.687061	2.66489
0.479843	3.72788	0.455261	5.40812	0.879477	5.33527	0.688543	2.67034	0.688736	2.67113
0.482192	3.75171	0.458656	5.40245	0.882795	5.23013	0.690222	2.67725	0.690416	2.67811
0.484556	3.77525	0.462048	5.39669	0.886048	5.12573	0.691906	2.68494	0.692101	2.68583
0.486935	3.79853	0.465436	5.39093	0.889235	5.02226	0.693596	2.69334	0.69379	2.69431
0.489328	3.82142	0.46882	5.38511	0.892357	4.9199	0.69529	2.70244	0.695486	2.70355
0.491736	3.84394	0.472201	5.37922	0.895416	4.81896	0.696991	2.7122	0.697187	2.71338
0.494157	3.86623	0.475578	5.37328	0.898411	4.71966	0.698697	2.72267	0.698895	2.72389
0.496593	3.88819	0.478951	5.36727	0.901345	4.62205	0.700411	2.73377	0.700609	2.73512
0.499042	3.90975	0.482321	5.36123	0.904218	4.52642	0.702132	2.74546	0.702331	2.74688
0.501504	3.93097	0.485687	5.35505	0.907032	4.43287	0.70386	2.75783	0.70406	2.75922
0.50398	3.95195	0.489049	5.34887	0.909787	4.34156	0.705597	2.77069	0.705797	2.77223
0.506469	3.9726	0.492406	5.34268	0.912486	4.25261	0.707341	2.78413	0.707543	2.78575
0.508971	3.99286	0.495761	5.33644	0.91513	4.16604	0.709094	2.79813	0.709297	2.79973
0.511485	4.01288	0.499111	5.33011	0.91772	4.08202	0.710856	2.81257	0.71106	2.81432
0.514012	4.03256	0.502457	5.32369	0.920258	4.00057	0.712628	2.82761	0.712832	2.82939
0.516552	4.0519	0.505799	5.31727	0.922746	3.92177	0.714409	2.84306	0.714614	2.84485
0.519103	4.07097	0.509137	5.31081	0.925185	3.8457	0.716199	2.85893	0.716406	2.86078
0.521666	4.08968	0.512471	5.30431	0.927577	3.77231	0.718	2.87534	0.718208	2.87722
0.524241	4.10806	0.515801	5.29775	0.929924	3.70156	0.719812	2.89208	0.720021	2.89408
0.526827	4.12621	0.519126	5.29116	0.932227	3.63353	0.721634	2.90924	0.721844	2.91125
0.529424	4.14403	0.522448	5.28455	0.934489	3.56824	0.723467	2.92679	0.723678	2.9288
0.532033	4.16152	0.525765	5.27782	0.93671	3.5056	0.725311	2.94469	0.725524	2.94681
0.534653	4.17874	0.529078	5.27109	0.938893	3.44561	0.727166	2.96298	0.727381	2.9651
0.537283	4.19566	0.532387	5.26436	0.941039	3.38818	0.729033	2.98158	0.729249	2.9837
0.539924	4.21232	0.535692	5.25757	0.943149	3.33323	0.730912	3.00049	0.731129	3.00267
0.542575	4.22864	0.538992	5.2507	0.945226	3.28088	0.732802	3.01967	0.733021	3.02193
0.545236	4.24467	0.542288	5.2439	0.947271	3.23102	0.734705	3.0392	0.734925	3.04145
0.547907	4.26046	0.54558	5.23702	0.949285	3.18344	0.736621	3.05896	0.736842	3.0612
0.550588	4.2759	0.548868	5.23005	0.95127	3.13825	0.738548	3.07894	0.738771	3.08129
0.553279	4.29112	0.552151	5.22314	0.953228	3.09534	0.740489	3.0992	0.740713	3.1016
0.555979	4.30606	0.55543	5.21616	0.955159	3.0546	0.742442	3.1197	0.742668	3.12207
0.558689	4.3207	0.558704	5.20914	0.957065	3.01598	0.744408	3.14044	0.744635	3.14279
0.561407	4.33513	0.561974	5.20215	0.958948	2.9795	0.746387	3.16129	0.746616	3.16375
0.564135	4.3493	0.565239	5.19512	0.960808	2.94503	0.748379	3.18236	0.74861	3.18481
0.566871	4.36313	0.5685	5.18803	0.962648	2.91241	0.750385	3.20365	0.750617	3.2061
0.569616	4.37672	0.571757	5.18095	0.964467	2.88177	0.752404	3.2251	0.752638	3.22756
0.57237	4.39009	0.575009	5.17388	0.966268	2.85287	0.754437	3.24664	0.754672	3.24915
0.575132	4.40318	0.578257	5.16681	0.968051	2.82576	0.756483	3.26838	0.75672	3.27086
0.577902	4.41603	0.5815	5.15969	0.969818	2.80037	0.758543	3.29022	0.758781	3.29274
0.580679	4.42864	0.584739	5.15255	0.971569	2.77659	0.760616	3.31212	0.760856	3.31471
0.583465	4.44103	0.587973	5.14545	0.973306	2.75438	0.762704	3.3342	0.762945	3.33672
0.586259	4.45315	0.591203	5.13831	0.97503	2.73366	0.764805	3.35637	0.765048	3.35892
0.58906	4.46502	0.594429	5.13121	0.976741	2.71439	0.76692	3.37865	0.767165	3.3812
0.591868	4.47666	0.59765	5.12408	0.97844	2.69655	0.76905	3.40093	0.769296	3.40354
0.594684	4.48807	0.600866	5.11692	0.980128	2.68009	0.771193	3.42331	0.771441	3.42589
0.597506	4.49932	0.604078	5.10982	0.981807	2.66485	0.77335	3.44574	0.7736	3.44832
0.600336	4.51032	0.607285	5.10273	0.983476	2.65092	0.775522	3.46815	0.775773	3.47077
0.603173	4.52104	0.610488	5.09566	0.985137	2.63821	0.777707	3.4907	0.77796	3.4933
0.606016	4.53155	0.613687	5.08854	0.986791	2.62663	0.779907	3.51328	0.780162	3.51586
0.608866	4.54192	0.616881	5.08145	0.988437	2.61617	0.782121	3.53581	0.782377	3.53838
0.611722	4.55204	0.620071	5.07443	0.990077	2.60676	0.784349	3.55832	0.784607	3.56094
0.614584	4.56194	0.623256	5.06744	0.991712	2.59836	0.786591	3.58087	0.786851	3.58346
0.617453	4.57162	0.626437	5.06041	0.993342	2.59101	0.788848	3.60345	0.789109	3.60602
0.620328	4.58112	0.629614	5.05343	0.994967	2.58462	0.791118	3.62598	0.791381	3.6286
0.623208	4.59044	0.632786	5.04651	0.996589	2.57909	0.793403	3.64849	0.793667	3.65108
0.626095	4.59955	0.635953	5.03958	0.998207	2.57442	0.795702	3.67099	0.795968	3.67356
0.628987	4.60846	0.639117	5.03269	0.999823	2.57062	0.798015	3.69343	0.798282	3.696
0.631884	4.61714	0.642276	5.02587	1.00144	2.56896	0.800342	3.71578	0.800611	3.71835
0.634787	4.62572	0.645431	5.01905			0.802683	3.73809	0.802954	3.74066
0.637696	4.63403	0.648581	5.01226			0.805038	3.76038	0.80531	3.76295
0.640609	4.64221	0.651728	5.00556			0.807407	3.78261	0.807681	3.78517
0.643528	4.65021	0.65487	4.99889			0.80979	3.8047	0.810066	3.80726
0.646451	4.65801	0.658008	4.9923			0.812187	3.82677	0.812464	3.82927
0.649379	4.66566	0.661142	4.98569			0.814598	3.84872	0.814876	3.85125
0.652312	4.67307	0.664271	4.97918			0.817022	3.87056	0.817303	3.87311
0.65525	4.68041	0.667397	4.97278			0.81946	3.89234	0.819742	3.89479
0.658192	4.68756	0.670519	4.96637			0.821912	3.91399	0.822196	3.91644
0.661139	4.69444	0.673636	4.96002			0.824378	3.93551	0.824662	3.93802
0.66409	4.70126	0.67675	4.95374			0.826856	3.95697	0.827143	3.95945
0.667045	4.70798	0.67986	4.94751			0.829349	3.9783	0.829637	3.98071
0.670005	4.71443	0.682965	4.94141			0.831854	3.99939	0.832144	4.00188
0.672968	4.72076	0.686068	4.93537			0.834373	4.02047	0.834664	4.02294
0.675935	4.72696	0.689166	4.92936			0.836905	4.04144	0.837198	4.04379
0.678907	4.73299	0.69226	4.92348			0.83945	4.06214	0.839744	4.06454
0.681881	4.73889	0.695351	4.9176			0.842008	4.08275	0.842304	4.08513
0.68486	4.74461	0.698438	4.91184			0.84458	4.10327	0.844877	4.10558
0.687842	4.75024	0.701522	4.90619			0.847163	4.12358	0.847462	4.12591
0.690828	4.75566	0.704602	4.9006			0.84976	4.14368	0.85006	4.14601
0.693817	4.76098	0.707678	4.89508			0.852369	4.16372	0.852671	4.166
0.696809	4.76619	0.710752	4.88972			0.854991	4.18357	0.855294	4.18583
0.699804	4.77124	0.713821	4.88437			0.857625	4.20316	0.857929	4.20547
0.702803	4.77621	0.716888	4.87909			0.860271	4.22268	0.860577	4.2249
0.705805	4.78098	0.719951	4.87396			0.86293	4.242	0.863237	4.24418
0.708809	4.78564	0.723011	4.86889			0.8656	4.26112	0.865909	4.26332
0.711817	4.7902	0.726068	4.86397			0.868283	4.28007	0.868593	4.28229
0.714827	4.7946	0.729122	4.85911			0.870978	4.29889	0.871289	4.30101
0.71784	4.79892	0.732172	4.8543			0.873684	4.31748	0.873996	4.31955
0.720856	4.80308	0.73522	4.84961			0.876402	4.33579	0.876715	4.33794
0.723874	4.80718	0.738265	4.84509			0.879131	4.35401	0.879446	4.3561
0.726895	4.81113	0.741307	4.8406			0.881871	4.37204	0.882188	4.37414
0.729919	4.81495	0.744346	4.83619			0.884623	4.38985	0.884941	4.39191
0.732944	4.8187	0.747383	4.83192			0.887386	4.4075	0.887706	4.40948
0.735972	4.82232	0.750416	4.82777			0.890161	4.4249	0.890481	4.42691
0.739003	4.82581	0.753448	4.82369			0.892945	4.44214	0.893267	4.44409
0.742035	4.82919	0.756476	4.81969			0.895741	4.45917	0.896064	4.4611
0.745069	4.83251	0.759503	4.81585			0.898547	4.476	0.898872	4.47792
0.748106	4.83574	0.762526	4.81208			0.901364	4.49262	0.90169	4.49453
0.751145	4.83882	0.765548	4.80835			0.904192	4.50902	0.904518	4.51093
0.754185	4.84183	0.768567	4.8048			0.907029	4.52526	0.907357	4.52711
0.757227	4.84475	0.771584	4.80139			0.909877	4.54125	0.910205	4.54308
0.760272	4.84756	0.774599	4.79801			0.912734	4.55707	0.913064	4.55889
0.763317	4.85028	0.777612	4.79468			0.915602	4.57269	0.915933	4.5745
0.766365	4.85288	0.780623	4.79156			0.918479	4.58811	0.918811	4.58986
0.769414	4.85543	0.783632	4.78853			0.921366	4.60331	0.921699	4.60504
0.772465	4.85785	0.786639	4.78549			0.924262	4.6183	0.924596	4.62001
0.775517	4.86025	0.789644	4.78267			0.927168	4.63308	0.927503	4.63478
0.778571	4.86254	0.792647	4.7799			0.930082	4.64769	0.930419	4.64933
0.781626	4.86466	0.795649	4.77721			0.933007	4.66211	0.933344	4.66372
0.784682	4.86681	0.798649	4.77467			0.935939	4.67622	0.936278	4.67787
0.78774	4.86886	0.801647	4.77221			0.938881	4.69023	0.939221	4.69184
0.790799	4.87081	0.804644	4.76978			0.941832	4.70407	0.942172	4.70562
0.793859	4.87265	0.807639	4.76748			0.944791	4.71762	0.945132	4.71919
0.79692	4.87445	0.810633	4.76535			0.947759	4.73103	0.948101	4.7326
0.799983	4.87616	0.813626	4.7632			0.950735	4.74424	0.951078	4.74572
0.803046	4.87783	0.816617	4.7612			0.953719	4.75721	0.954063	4.75868
0.806111	4.87942	0.819607	4.75934			0.956711	4.76999	0.957056	4.77147
0.809176	4.88087	0.822596	4.75748			0.959711	4.78263	0.960057	4.78405
0.812243	4.88236	0.825584	4.75568			0.962719	4.79503	0.963067	4.79648
0.81531	4.88375	0.828571	4.75402			0.965735	4.80726	0.966083	4.80867
0.818378	4.88499	0.831557	4.75248			0.968759	4.81935	0.969108	4.82069
0.821447	4.88621	0.834541	4.75101			0.97179	4.83116	0.97214	4.83251
0.824517	4.88741	0.837525	4.74957			0.974828	4.84282	0.975179	4.84417
0.827587	4.88851	0.840508	4.74825			0.977874	4.85429	0.978225	4.85566
0.830658	4.8896	0.843491	4.74699			0.980927	4.86563	0.981279	4.86689
0.83373	4.89057	0.846472	4.74582			0.983986	4.87678	0.984339	4.87798
0.836802	4.89144	0.849453	4.74474			0.987053	4.88768	0.987407	4.88891
0.839875	4.89237	0.852433	4.74372			0.990127	4.8984	0.990481	4.8997
0.842948	4.89321	0.855412	4.74277			0.993207	4.90903	0.993563	4.91025
0.846022	4.8939	0.858391	4.74186			0.996294	4.91945	0.99665	4.92064
0.849097	4.89463	0.861369	4.74108			0.999387	4.92971	0.999744	4.93088
0.852171	4.89532	0.864347	4.74037			1.00249	4.93487	1.00284	4.93592
0.855247	4.89588	0.867325	4.73968						
0.858322	4.89643	0.870302	4.73901						
