Sym0		Asym0		Sym1		Asym1		Asym2	
341  Points		338  Points		214  Points		291  Points		291  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.834175	4.74455	0.847197	4.77961			0.98624	5.60248	0.987201	5.60146
0.837189	4.74474	0.850164	4.77942			0.989205	5.59934	0.990168	5.59834
0.840203	4.74493	0.85313	4.77922			0.992177	5.59627	0.993141	5.59528
0.843218	4.74512	0.856096	4.77901			0.995155	5.59324	0.996121	5.59228
0.846233	4.74532	0.859061	4.7788			0.998139	5.59028	0.999107	5.58933
0.84925	4.74552	0.862025	4.7786			1.00113	5.58737	1.0021	5.58644
0.852266	4.74572	0.864988	4.77839						
0.855284	4.74592	0.867951	4.77817						
0.858301	4.74612	0.870914	4.77796						
0.86132	4.74633	0.873875	4.77774						
0.864338	4.74653	0.876837	4.77753						
0.867358	4.74674	0.879797	4.77731						
0.870377	4.74694	0.882758	4.77709						
0.873397	4.74715	0.885718	4.77687						
0.876418	4.74736	0.888677	4.77665						
0.879438	4.74757	0.891636	4.77643						
0.882459	4.74778	0.894595	4.7762						
0.885481	4.74799	0.897554	4.77598						
0.888502	4.7482	0.900512	4.77576						
0.891524	4.74841	0.90347	4.77554						
0.894546	4.74861	0.906428	4.77532						
0.897568	4.74882	0.909385	4.7751						
0.900591	4.74903	0.912343	4.77488						
0.903614	4.74924	0.9153	4.77466						
0.906636	4.74945	0.918257	4.77444						
0.909659	4.74965	0.921214	4.77422						
0.912682	4.74986	0.924171	4.774						
0.915705	4.75006	0.927128	4.77379						
0.918729	4.75027	0.930085	4.77357						
0.921752	4.75047	0.933041	4.77336						
0.924775	4.75067	0.935998	4.77315						
0.927799	4.75087	0.938955	4.77294						
0.930822	4.75107	0.941911	4.77273						
0.933845	4.75127	0.944868	4.77252						
0.936869	4.75147	0.947825	4.77231						
0.939892	4.75166	0.950782	4.77211						
0.942915	4.75186	0.953739	4.7719						
0.945938	4.75205	0.956696	4.7717						
0.948961	4.75224	0.959653	4.7715						
0.951984	4.75243	0.96261	4.7713						
0.955007	4.75262	0.965568	4.77111						
0.95803	4.7528	0.968525	4.77091						
0.961053	4.75299	0.971483	4.77072						
0.964076	4.75317	0.974441	4.77053						
0.967098	4.75335	0.977399	4.77034						
0.97012	4.75353	0.980357	4.77016						
0.973142	4.75371	0.983316	4.76997						
0.976164	4.75388	0.986275	4.76979						
0.979186	4.75406	0.989233	4.76961						
0.982208	4.75423	0.992193	4.76944						
0.985229	4.7544	0.995152	4.76926						
0.988251	4.75456	0.998112	4.76909						
0.991272	4.75473	1.00107	4.76892						
0.994292	4.75489								
0.997313	4.75505								
1.00033	4.75521								
