Sym0		Asym0		Sym1		Asym1		Asym2	
0.286531	8.23362	0.120391	3.37707	0.467202	13.4914	0.467602	13.479	0.467268	13.4958
0.290197	8.19431	0.123625	3.40902	0.46885	13.303	0.470623	13.33	0.470288	13.3463
0.293767	8.15367	0.126873	3.44031	0.470614	13.1243	0.473646	13.1862	0.47331	13.2019
0.29724	8.11174	0.130135	3.47095	0.472495	12.9548	0.47667	13.0472	0.476335	13.0624
0.300613	8.06852	0.133411	3.50096	0.474497	12.7942	0.479694	12.9129	0.479359	12.9275
0.303886	8.02407	0.1367	3.53035	0.476621	12.642	0.482717	12.7828	0.482382	12.797
0.307059	7.97842	0.140001	3.55914	0.478867	12.4979	0.485738	12.6569	0.485403	12.6707
0.310131	7.93163	0.143315	3.58735	0.481237	12.3616	0.488756	12.5349	0.488421	12.5482
0.313103	7.88377	0.146639	3.61497	0.48373	12.2326	0.491769	12.4165	0.491435	12.4295
0.315975	7.8349	0.149974	3.64204	0.486346	12.1106	0.494776	12.3017	0.494443	12.3142
0.318749	7.7851	0.15332	3.66855	0.489085	11.9953	0.497776	12.1901	0.497444	12.2023
0.321427	7.73445	0.156675	3.69453	0.491945	11.8864	0.500769	12.0816	0.500438	12.0935
0.324011	7.68305	0.16004	3.71998	0.494924	11.7834	0.503753	11.9761	0.503423	11.9876
0.326504	7.63099	0.163414	3.74492	0.49802	11.6862	0.506727	11.8734	0.506398	11.8846
0.328908	7.57837	0.166796	3.76936	0.501231	11.5944	0.50969	11.7733	0.509362	11.7843
0.331227	7.52528	0.170186	3.7933	0.504552	11.5077	0.512642	11.6758	0.512315	11.6865
0.333464	7.47182	0.173583	3.81677	0.507982	11.4258	0.51558	11.5807	0.515255	11.5911
0.335624	7.41809	0.176988	3.83977	0.511517	11.3485	0.518504	11.4879	0.518181	11.498
0.337709	7.3642	0.1804	3.86231	0.515152	11.2755	0.521414	11.3972	0.521092	11.4071
0.339725	7.31023	0.183818	3.88441	0.518884	11.2065	0.524308	11.3086	0.523988	11.3183
0.341676	7.25627	0.186802	3.90331	0.522709	11.1413	0.527186	11.222	0.526868	11.2315
0.343565	7.20242	0.189349	3.91916	0.526622	11.0796	0.530046	11.1372	0.52973	11.1465
0.345397	7.14876	0.191458	3.93209	0.53062	11.0213	0.532889	11.0542	0.532575	11.0634
0.347176	7.09536	0.193127	3.9422	0.534698	10.966	0.535712	10.973	0.5354	10.9819
0.348906	7.04231	0.194355	3.94958	0.538853	10.9137	0.538515	10.8933	0.538206	10.9021
0.350592	6.98967	0.195141	3.95427	0.543079	10.8642	0.541298	10.8152	0.540991	10.8238
0.352237	6.9375	0.196272	3.96098	0.547373	10.8171	0.54406	10.7386	0.543755	10.747
0.353846	6.88586	0.197501	3.96822	0.551731	10.7725	0.5468	10.6634	0.546498	10.6716
0.355421	6.8348	0.199174	3.97799	0.556149	10.73	0.549518	10.5895	0.549218	10.5976
0.356966	6.78437	0.201292	3.99021	0.560623	10.6896	0.552212	10.5169	0.551915	10.5249
0.358486	6.73461	0.203855	4.00479	0.56515	10.6512	0.554883	10.4456	0.554246	10.4625
0.359982	6.68556	0.206865	4.02162	0.569727	10.6145	0.557191	10.3844	0.556219	10.4101
0.361458	6.63725	0.210323	4.04059	0.57435	10.5796	0.559144	10.3329	0.55784	10.3672
0.362918	6.58971	0.213785	4.05919	0.579015	10.5462	0.560748	10.2907	0.559115	10.3336
0.364363	6.54296	0.217251	4.07743	0.58372	10.5142	0.562009	10.2577	0.560049	10.3091
0.365796	6.49703	0.22072	4.09532	0.588463	10.4836	0.562933	10.2336	0.560645	10.2934
0.36722	6.45192	0.224192	4.11286	0.592623	10.458	0.563523	10.2182	0.5615	10.271
0.368456	6.4133	0.227667	4.13007	0.596188	10.4369	0.564368	10.1962	0.562425	10.2469
0.369506	6.38089	0.231145	4.14695	0.599149	10.4199	0.565284	10.1725	0.563679	10.2142
0.370372	6.35445	0.234626	4.1635	0.601498	10.4067	0.566524	10.1403	0.565256	10.1732
0.371057	6.33377	0.238109	4.17974	0.603229	10.3972	0.568083	10.1	0.56715	10.1241
0.37156	6.31869	0.241594	4.19567	0.604339	10.3912	0.569955	10.0517	0.569354	10.0672
0.371882	6.3091	0.245081	4.2113	0.605936	10.3826	0.572133	9.99577	0.571857	10.0029
0.372345	6.2954	0.248569	4.22663	0.607676	10.3734	0.574607	9.93239	0.574335	9.93937
0.372848	6.2806	0.25206	4.24167	0.610046	10.3611	0.577055	9.86989	0.576785	9.87677
0.373532	6.26066	0.255552	4.25643	0.613052	10.3458	0.579475	9.80822	0.579208	9.81502
0.374398	6.23574	0.259045	4.27091	0.616697	10.3278	0.581868	9.74737	0.581605	9.75408
0.375447	6.20603	0.262539	4.28512	0.620988	10.3073	0.584234	9.68731	0.583974	9.69393
0.37668	6.17179	0.266034	4.29906	0.625928	10.2844	0.586573	9.62802	0.586315	9.63455
0.378099	6.13332	0.269531	4.31274	0.630885	10.2622	0.588885	9.56946	0.58863	9.57592
0.379525	6.0957	0.273027	4.32616	0.635856	10.2408	0.591169	9.51163	0.590917	9.518
0.380959	6.05893	0.276524	4.33934	0.640838	10.2199	0.593427	9.4545	0.593178	9.46079
0.382401	6.02302	0.280022	4.35227	0.645832	10.1996	0.595657	9.39805	0.595411	9.40427
0.383852	5.98794	0.28352	4.36495	0.650834	10.1798	0.597861	9.34226	0.597618	9.34841
0.385315	5.9537	0.287018	4.37741	0.655842	10.1605	0.600038	9.28713	0.599798	9.29321
0.386789	5.92028	0.290516	4.38963	0.660856	10.1417	0.602189	9.23264	0.601952	9.23865
0.388276	5.88767	0.294014	4.40162	0.665874	10.1232	0.604314	9.17877	0.60408	9.18471
0.389775	5.85586	0.297512	4.41339	0.670894	10.1052	0.606414	9.12551	0.606183	9.13138
0.391289	5.82484	0.301009	4.42495	0.675914	10.0875	0.608489	9.07285	0.60826	9.07866
0.392817	5.7946	0.304506	4.43629	0.680932	10.07	0.610539	9.02078	0.610313	9.02653
0.394361	5.76512	0.308002	4.44742	0.685949	10.0529	0.612564	8.9693	0.612341	8.97498
0.39592	5.73639	0.311498	4.45835	0.690961	10.036	0.614566	8.91839	0.614346	8.924
0.397495	5.7084	0.314993	4.46907	0.695967	10.0193	0.616545	8.86804	0.616327	8.87359
0.399087	5.68114	0.318486	4.4796	0.700966	10.0028	0.618501	8.81826	0.618285	8.82375
0.400695	5.65459	0.321979	4.48993	0.705956	9.98645	0.620435	8.76902	0.620222	8.77445
0.402321	5.62873	0.325471	4.50007	0.710936	9.97025	0.622348	8.72034	0.622137	8.72571
0.403965	5.60356	0.328962	4.51002	0.715905	9.95416	0.624239	8.67219	0.624031	8.6775
0.405626	5.57907	0.332451	4.5198	0.72086	9.93817	0.626111	8.62458	0.625904	8.62983
0.407305	5.55523	0.335939	4.52939	0.7258	9.92224	0.627963	8.57751	0.627759	8.5827
0.409003	5.53203	0.339426	4.5388	0.730724	9.90635	0.629796	8.53096	0.629594	8.5361
0.410719	5.50946	0.342911	4.54804	0.73563	9.89049	0.631611	8.48494	0.631411	8.49002
0.412454	5.48751	0.346395	4.55711	0.740516	9.87463	0.633409	8.43944	0.633211	8.44446
0.414207	5.46616	0.349876	4.56601	0.745382	9.85875	0.63519	8.39446	0.634993	8.39942
0.41598	5.4454	0.353356	4.57475	0.750225	9.84282	0.636955	8.34999	0.63676	8.3549
0.417771	5.42522	0.356834	4.58333	0.755044	9.82684	0.638705	8.30604	0.638512	8.31089
0.419581	5.4056	0.360311	4.59174	0.759836	9.81077	0.640441	8.2626	0.640249	8.26739
0.42141	5.38653	0.363785	4.60001	0.764601	9.7946	0.642162	8.21967	0.641972	8.2244
0.423258	5.368	0.367257	4.60811	0.769337	9.77832	0.643871	8.17724	0.643683	8.18191
0.425125	5.34999	0.370727	4.61607	0.774042	9.76189	0.645568	8.13531	0.645381	8.13993
0.427011	5.33249	0.374195	4.62388	0.778714	9.74531	0.647253	8.09389	0.647067	8.09846
0.428915	5.3155	0.37766	4.63154	0.783352	9.72856	0.648928	8.05297	0.648743	8.05748
0.430839	5.29899	0.381123	4.63906	0.787953	9.71161	0.650593	8.01254	0.650409	8.017
0.432781	5.28297	0.384584	4.64644	0.792517	9.69445	0.652249	7.97261	0.652065	7.97701
0.434742	5.2674	0.388042	4.65368	0.79704	9.67706	0.653896	7.93317	0.653714	7.93752
0.436722	5.25229	0.391498	4.66078	0.801523	9.65943	0.655535	7.89422	0.655354	7.89852
0.43872	5.23762	0.39495	4.66775	0.805961	9.64154	0.657168	7.85577	0.656987	7.86
0.440736	5.22338	0.398401	4.67458	0.810355	9.62337	0.658794	7.8178	0.658614	7.82198
0.442771	5.20957	0.401848	4.68129	0.814701	9.60492	0.660415	7.78031	0.660236	7.78444
0.444823	5.19616	0.405293	4.68787	0.818999	9.58616	0.662031	7.74331	0.661852	7.74738
0.446894	5.18315	0.408735	4.69432	0.823247	9.56708	0.663643	7.70678	0.663465	7.71081
0.448983	5.17054	0.412173	4.70065	0.827443	9.54768	0.665252	7.67074	0.665074	7.67471
0.451089	5.1583	0.415609	4.70685	0.831585	9.52793	0.666858	7.63517	0.66668	7.63909
0.453213	5.14643	0.419042	4.71294	0.835672	9.50784	0.668461	7.60007	0.668284	7.60394
0.455354	5.13492	0.422471	4.71891	0.839703	9.48738	0.670064	7.56545	0.669886	7.56926
0.457512	5.12376	0.425898	4.72476	0.843676	9.46656	0.671665	7.53129	0.671488	7.53505
0.459687	5.11295	0.429321	4.73049	0.847589	9.44536	0.673266	7.49759	0.673089	7.50131
0.46188	5.10247	0.432741	4.73611	0.851442	9.42378	0.674868	7.46436	0.67469	7.46802
0.464089	5.09231	0.436157	4.74162	0.855234	9.40182	0.67647	7.43159	0.676292	7.4352
0.466314	5.08246	0.43957	4.74703	0.858963	9.37947	0.678074	7.39927	0.677896	7.40283
0.468556	5.07293	0.44298	4.75232	0.862629	9.35674	0.67968	7.36741	0.679502	7.37092
0.470813	5.06369	0.446386	4.7575	0.866231	9.33361	0.681289	7.336	0.681111	7.33946
0.473087	5.05475	0.449789	4.76258	0.869769	9.3101	0.682901	7.30503	0.682722	7.30844
0.475376	5.04608	0.453187	4.76756	0.873241	9.28621	0.684517	7.27451	0.684338	7.27787
0.477681	5.0377	0.456583	4.77243	0.876649	9.26193	0.686137	7.24443	0.685957	7.24774
0.480001	5.02958	0.459974	4.77721	0.879992	9.23729	0.687762	7.21478	0.687581	7.21805
0.482337	5.02173	0.463362	4.78188	0.883269	9.21229	0.689391	7.18557	0.689211	7.18879
0.484687	5.01412	0.466746	4.78645	0.886482	9.18693	0.691027	7.15679	0.690845	7.15996
0.487052	5.00677	0.470126	4.79093	0.88963	9.16123	0.692669	7.12844	0.692486	7.13156
0.489431	4.99966	0.473501	4.79532	0.892714	9.1352	0.694317	7.10051	0.694134	7.10358
0.491825	4.99278	0.476874	4.7996	0.895735	9.10885	0.695972	7.073	0.695788	7.07603
0.494233	4.98612	0.480241	4.8038	0.898693	9.08219	0.697634	7.0459	0.69745	7.04889
0.496655	4.97969	0.483605	4.8079	0.90159	9.05525	0.699304	7.01922	0.699119	7.02216
0.49909	4.97348	0.486965	4.81191	0.904426	9.02803	0.700983	6.99294	0.700796	6.99584
0.50154	4.96747	0.490321	4.81584	0.907203	9.00055	0.70267	6.96707	0.702482	6.96992
0.504002	4.96167	0.493672	4.81967	0.909922	8.97284	0.704365	6.9416	0.704177	6.94441
0.506478	4.95607	0.497019	4.82342	0.912584	8.9449	0.70607	6.91653	0.705881	6.91929
0.508966	4.95066	0.500362	4.82708	0.915191	8.91676	0.707785	6.89185	0.707594	6.89457
0.511467	4.94544	0.5037	4.83066	0.917744	8.88843	0.709509	6.86756	0.709318	6.87023
0.513981	4.9404	0.507034	4.83415	0.920245	8.85993	0.711244	6.84366	0.711051	6.84629
0.516507	4.93553	0.510364	4.83756	0.922695	8.83129	0.712989	6.82013	0.712795	6.82272
0.519045	4.93084	0.513689	4.84089	0.925095	8.80251	0.714745	6.79698	0.71455	6.79953
0.521595	4.92631	0.517009	4.84413	0.927449	8.77361	0.716512	6.77421	0.716315	6.77672
0.524157	4.92195	0.520325	4.8473	0.929756	8.74462	0.71829	6.75181	0.718092	6.75427
0.52673	4.91775	0.523637	4.85039	0.93202	8.71555	0.72008	6.72977	0.719881	6.73219
0.529315	4.9137	0.526943	4.8534	0.93424	8.68641	0.721881	6.70809	0.721681	6.71047
0.531911	4.90979	0.530245	4.85634	0.93642	8.65723	0.723695	6.68677	0.723493	6.68912
0.534518	4.90604	0.533543	4.85919	0.938561	8.62802	0.725521	6.6658	0.725318	6.66811
0.537136	4.90242	0.536835	4.86198	0.940664	8.59879	0.727359	6.64519	0.727155	6.64745
0.539764	4.89894	0.540123	4.86468	0.942732	8.56957	0.72921	6.62491	0.729004	6.62714
0.542403	4.89559	0.543406	4.86732	0.944765	8.54035	0.731074	6.60498	0.730867	6.60717
0.545052	4.89238	0.546684	4.86988	0.946765	8.51117	0.732951	6.58539	0.732742	6.58754
0.547712	4.88928	0.549957	4.87238	0.948734	8.48202	0.734841	6.56613	0.734631	6.56825
0.550381	4.88631	0.553225	4.8748	0.950673	8.45294	0.736745	6.5472	0.736533	6.54928
0.55306	4.88346	0.556488	4.87715	0.952584	8.42391	0.738662	6.52859	0.738449	6.53064
0.555748	4.88073	0.559747	4.87944	0.954468	8.39497	0.740593	6.51031	0.740378	6.51232
0.558446	4.8781	0.563	4.88165	0.956327	8.36611	0.742538	6.49234	0.742322	6.49432
0.561153	4.87558	0.566248	4.8838	0.958161	8.33735	0.744497	6.47469	0.744279	6.47663
0.563869	4.87317	0.569491	4.88589	0.959973	8.3087	0.746469	6.45735	0.74625	6.45926
0.566594	4.87086	0.572729	4.8879	0.961763	8.28016	0.748457	6.44031	0.748236	6.44219
0.569327	4.86864	0.575962	4.88986	0.963533	8.25175	0.750458	6.42358	0.750235	6.42542
0.57207	4.86653	0.57919	4.89175	0.965283	8.22348	0.752474	6.40714	0.75225	6.40895
0.57482	4.86451	0.582413	4.89358	0.967016	8.19534	0.754504	6.391	0.754279	6.39277
0.577579	4.86257	0.585631	4.89534	0.968731	8.16736	0.756549	6.37515	0.756322	6.37689
0.580346	4.86073	0.588843	4.89705	0.970431	8.13953	0.758609	6.35958	0.75838	6.36129
0.583121	4.85897	0.59205	4.89869	0.972116	8.11186	0.760684	6.3443	0.760453	6.34598
0.585904	4.85729	0.595252	4.90028	0.973787	8.08436	0.762773	6.3293	0.762541	6.33095
0.588694	4.85569	0.598449	4.90181	0.975445	8.05704	0.764877	6.31457	0.764644	6.31619
0.591492	4.85417	0.601641	4.90328	0.977091	8.02988	0.766997	6.30011	0.766761	6.3017
0.594297	4.85273	0.604828	4.90469	0.978726	8.00292	0.769131	6.28592	0.768894	6.28748
0.59711	4.85136	0.608009	4.90605	0.98035	7.97613	0.77128	6.272	0.771041	6.27353
0.599929	4.85005	0.611185	4.90735	0.981966	7.94954	0.773445	6.25833	0.773204	6.25983
0.602755	4.84882	0.614356	4.9086	0.983572	7.92314	0.775624	6.24492	0.775382	6.2464
0.605589	4.84766	0.617522	4.90979	0.985171	7.89694	0.777819	6.23177	0.777575	6.23321
0.608428	4.84655	0.620683	4.91094	0.986763	7.87094	0.780028	6.21886	0.779783	6.22028
0.611275	4.84551	0.623838	4.91203	0.988348	7.84514	0.782253	6.2062	0.782006	6.20759
0.614127	4.84453	0.626989	4.91307	0.989927	7.81955	0.784493	6.19379	0.784244	6.19515
0.616986	4.84361	0.630134	4.91405	0.991502	7.79416	0.786748	6.18161	0.786498	6.18295
0.619851	4.84275	0.633274	4.915	0.993071	7.76898	0.789019	6.16966	0.788766	6.17098
0.622722	4.84194	0.636409	4.91589	0.994637	7.74401	0.791304	6.15795	0.79105	6.15924
0.625599	4.84118	0.639539	4.91673	0.9962	7.71926	0.793604	6.14647	0.793349	6.14773
0.628481	4.84047	0.642663	4.91753	0.99776	7.69471	0.79592	6.13521	0.795663	6.13645
0.631369	4.83982	0.645783	4.91828	0.999317	7.67038	0.79825	6.12417	0.797991	6.12539
0.634263	4.83921	0.648898	4.91899	1.00087	7.64627	0.800596	6.11336	0.800335	6.11454
0.637162	4.83865	0.652008	4.91965			0.802956	6.10275	0.802694	6.10392
0.640066	4.83813	0.655113	4.92027			0.805332	6.09236	0.805068	6.0935
0.642975	4.83766	0.658213	4.92085			0.807722	6.08218	0.807456	6.08329
0.64589	4.83723	0.661308	4.92138			0.810127	6.07219	0.80986	6.07329
0.648809	4.83684	0.664398	4.92188			0.812547	6.06242	0.812278	6.06349
0.651733	4.83648	0.667483	4.92233			0.814981	6.05284	0.814711	6.05389
0.654662	4.83617	0.670564	4.92275			0.81743	6.04345	0.817158	6.04448
0.657595	4.83589	0.67364	4.92313			0.819894	6.03426	0.81962	6.03527
0.660533	4.83565	0.676711	4.92347			0.822372	6.02525	0.822097	6.02624
0.663475	4.83544	0.679778	4.92377			0.824865	6.01643	0.824588	6.0174
0.666421	4.83527	0.68284	4.92404			0.827371	6.0078	0.827093	6.00874
0.669372	4.83512	0.685898	4.92428			0.829892	5.99934	0.829612	6.00027
0.672326	4.83501	0.688951	4.92448			0.832427	5.99106	0.832145	5.99197
0.675285	4.83492	0.692	4.92465			0.834976	5.98295	0.834693	5.98384
0.678247	4.83487	0.695045	4.92478			0.837539	5.97501	0.837254	5.97588
0.681213	4.83484	0.698085	4.92489			0.840116	5.96724	0.839829	5.96809
0.684183	4.83483	0.701121	4.92496			0.842706	5.95963	0.842418	5.96047
0.687157	4.83486	0.704153	4.925			0.84531	5.95219	0.845021	5.95301
0.690134	4.8349	0.707181	4.92502			0.847927	5.9449	0.847637	5.9457
0.693114	4.83497	0.710205	4.92501			0.850558	5.93777	0.850266	5.93855
0.696098	4.83507	0.713225	4.92497			0.853202	5.93079	0.852908	5.93156
0.699084	4.83518	0.716241	4.9249			0.855859	5.92397	0.855564	5.92472
0.702074	4.83531	0.719254	4.92481			0.858529	5.91729	0.858233	5.91802
0.705067	4.83547	0.722262	4.9247			0.861212	5.91075	0.860914	5.91147
0.708063	4.83564	0.725267	4.92456			0.863908	5.90436	0.863608	5.90506
0.711062	4.83583	0.728269	4.9244			0.866616	5.8981	0.866315	5.89879
0.714064	4.83604	0.731267	4.92422			0.869337	5.89198	0.869035	5.89265
0.717068	4.83627	0.734262	4.92401			0.87207	5.886	0.871766	5.88665
0.720075	4.83651	0.737253	4.92379			0.874815	5.88014	0.87451	5.88079
0.723085	4.83676	0.740241	4.92354			0.877572	5.87442	0.877266	5.87505
0.726097	4.83703	0.743226	4.92328			0.880341	5.86882	0.880034	5.86944
0.729111	4.83732	0.746208	4.923			0.883122	5.86335	0.882813	5.86395
0.732128	4.83762	0.749187	4.9227			0.885915	5.85799	0.885605	5.85858
0.735147	4.83793	0.752163	4.92238			0.888719	5.85276	0.888408	5.85333
0.738169	4.83825	0.755136	4.92205			0.891534	5.84764	0.891222	5.8482
0.741192	4.83858	0.758106	4.92171			0.894361	5.84264	0.894047	5.84319
0.744218	4.83893	0.761074	4.92134			0.897198	5.83775	0.896883	5.83828
0.747245	4.83928	0.764039	4.92097			0.900047	5.83297	0.899731	5.83349
0.750274	4.83965	0.767002	4.92058			0.902906	5.82829	0.902589	5.82881
0.753306	4.84002	0.769962	4.92018			0.905776	5.82372	0.905458	5.82422
0.756339	4.8404	0.77292	4.91977			0.908657	5.81926	0.908337	5.81975
0.759373	4.84079	0.775875	4.91934			0.911547	5.81489	0.911227	5.81537
0.76241	4.84119	0.778829	4.91891			0.914448	5.81063	0.914126	5.81109
0.765448	4.84159	0.78178	4.91847			0.917359	5.80646	0.917036	5.80691
0.768487	4.842	0.78473	4.91801			0.92028	5.80238	0.919956	5.80283
0.771528	4.84242	0.787677	4.91755			0.923211	5.7984	0.922885	5.79883
0.774571	4.84284	0.790622	4.91708			0.926151	5.79451	0.925824	5.79493
0.777615	4.84327	0.793566	4.9166			0.9291	5.7907	0.928773	5.79112
0.78066	4.8437	0.796508	4.91612			0.932059	5.78699	0.931731	5.78739
0.783706	4.84414	0.799449	4.91563			0.935027	5.78336	0.934698	5.78375
0.786754	4.84458	0.802387	4.91513			0.938004	5.77981	0.937674	5.7802
0.789802	4.84502	0.805325	4.91463			0.94099	5.77634	0.940659	5.77672
0.792852	4.84547	0.808261	4.91413			0.943985	5.77295	0.943653	5.77332
0.795903	4.84592	0.811195	4.91361			0.946988	5.76964	0.946655	5.77
0.798955	4.84637	0.814129	4.9131			0.95	5.76641	0.949666	5.76676
0.802008	4.84683	0.817061	4.91258			0.95302	5.76325	0.952685	5.76359
0.805061	4.84729	0.819992	4.91206			0.956048	5.76016	0.955712	5.7605
0.808116	4.84775	0.822922	4.91154			0.959085	5.75714	0.958748	5.75748
0.811171	4.84821	0.825851	4.91101			0.962129	5.7542	0.961791	5.75452
0.814227	4.84867	0.828779	4.91049			0.965181	5.75132	0.964842	5.75164
0.817284	4.84913	0.831707	4.90996			0.96824	5.74851	0.967901	5.74882
0.820341	4.8496	0.834633	4.90943			0.971307	5.74576	0.970967	5.74606
0.8234	4.85006	0.837559	4.9089			0.974382	5.74308	0.974041	5.74337
0.826458	4.85053	0.840484	4.90837			0.977464	5.74045	0.977122	5.74074
0.829517	4.85099	0.843408	4.90784			0.980552	5.73789	0.98021	5.73817
0.832577	4.85145	0.846332	4.90731			0.983648	5.73539	0.983305	5.73567
0.835637	4.85191	0.849256	4.90678			0.986751	5.73295	0.986407	5.73321
0.838697	4.85238	0.852178	4.90626			0.989861	5.73056	0.989516	5.73082
0.841758	4.85284	0.855101	4.90573			0.992977	5.72823	0.992631	5.72848
0.844819	4.85329	0.858023	4.90521			0.9961	5.72595	0.995753	5.7262
0.847881	4.85375	0.860945	4.90469			0.999229	5.72372	0.998882	5.72397
0.850943	4.85421	0.863867	4.90417			1.00236	5.72155	1.00202	5.72179
