Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
373  Points		384  Points		175  Points		126  Points		293  Points		138  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00105126	9.01392	0.000542817	0.629836	0.43301	-0.160821	0.459177	0.449016	0.21651	0.21227	0.649521	0.0422173
0.00814905	9.01305	0.00103877	0.72828	0.432883	-0.273142	0.459531	0.638971	0.216677	0.369284	0.649554	0.0680463
0.0152455	9.01051	0.00168975	0.922564	0.43258	-0.484273	0.460184	1.00293	0.217092	0.681995	0.649628	0.119708
0.0223393	9.00648	0.00249167	1.11095	0.43212	-0.663971	0.46111	1.33211	0.217751	0.991277	0.649743	0.171383
0.0294293	9.00094	0.00343933	1.29246	0.431534	-0.806454	0.462281	1.62348	0.218653	1.29569	0.649898	0.222994
0.0365144	8.99375	0.0045271	1.4664	0.43085	-0.911423	0.463667	1.87862	0.219792	1.59402	0.650094	0.27448
0.0435932	8.98491	0.00574868	1.63211	0.430099	-0.982098	0.46524	2.10162	0.221163	1.88502	0.65033	0.325888
0.0506643	8.97452	0.00709743	1.78916	0.429304	-1.02318	0.466977	2.29744	0.22276	2.1676	0.650607	0.377142
0.0577267	8.96241	0.00856635	1.93723	0.428487	-1.03965	0.468858	2.47104	0.224577	2.44106	0.650924	0.428258
0.0647788	8.94849	0.0101483	2.07625	0.427666	-1.03612	0.470868	2.62662	0.226605	2.70468	0.651282	0.479274
0.0718193	8.9328	0.0118361	2.20619	0.426855	-1.0163	0.472995	2.76775	0.228836	2.95791	0.651679	0.530089
0.0788466	8.91518	0.0136227	2.32715	0.426066	-0.983351	0.475227	2.89732	0.231263	3.20057	0.652116	0.580676
0.0858594	8.89556	0.0155011	2.43934	0.425307	-0.939717	0.477558	3.01754	0.233877	3.43239	0.652594	0.631066
