Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
373  Points		393  Points		150  Points		110  Points		280  Points		122  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00743424	9.0122	0.000110243	0.360072	0.353557	0.0883274	0.45915	0.155787	0.176929	0.604706	0.530353	0.127978
0.0158309	9.01016	0.00044572	0.47851	0.353639	0.146014	0.459295	0.216597	0.177492	0.82485	0.530472	0.182634
0.0242237	9.00506	0.00100189	0.711289	0.353829	0.261137	0.459554	0.338528	0.178466	1.26043	0.530693	0.291817
0.0326108	8.99779	0.00177113	0.93471	0.354126	0.375516	0.459926	0.4611	0.179841	1.68488	0.531016	0.40076
0.0409901	8.98823	0.00274362	1.14644	0.354529	0.488769	0.460413	0.584516	0.181606	2.09514	0.53144	0.509368
0.0493594	8.97644	0.0039074	1.34469	0.355037	0.600653	0.461015	0.709035	0.183745	2.48873	0.531965	0.617527
0.0577167	8.9623	0.00524931	1.52828	0.355648	0.710894	0.461734	0.834805	0.186243	2.86369	0.532591	0.725154
0.0660596	8.94567	0.00675518	1.69652	0.356361	0.81917	0.462571	0.961979	0.189081	3.21878	0.533316	0.832155
0.0743859	8.92647	0.00841058	1.84923	0.357175	0.925347	0.463527	1.09072	0.192241	3.5533	0.534141	0.938492
0.0826931	8.90455	0.010201	1.98664	0.358086	1.0293	0.464603	1.22119	0.195703	3.86703	0.535065	1.04401
0.0909786	8.87976	0.0121125	2.10941	0.359093	1.13086	0.465802	1.35346	0.199447	4.16015	0.536087	1.14863
0.0992396	8.85201	0.0141317	2.21828	0.360193	1.22998	0.467125	1.48762	0.203455	4.43319	0.537205	1.25232
0.107473	8.82104	0.016246	2.31423	0.361385	1.32662	0.468574	1.62374	0.207708	4.68691	0.53842	1.35498
0.115677	8.78656	0.018444	2.3983	0.362665	1.42096	0.470151	1.76172	0.212188	4.92209	0.53973	1.45657
0.123846	8.74844	0.020715	2.4716	0.364032	1.51311	0.471857	1.9016	0.216879	5.13971	0.541134	1.557
0.131978	8.7064	0.0230495	2.53521	0.365484	1.60329	0.473694	2.04329	0.221765	5.34085	0.542632	1.65612
0.14007	8.66005	0.025439	2.59014	0.36702	1.69181	0.475665	2.18672	0.226831	5.52656	0.54422	1.75402
0.148115	8.60908	0.027876	2.63738	0.368637	1.77897	0.477769	2.3317	0.232063	5.69774	0.5459	1.85058
0.156112	8.55315	0.0303535	2.67788	0.370335	1.86533	0.480009	2.47803	0.237449	5.85545	0.547669	1.94571
0.164053	8.49183	0.0328659	2.71244	0.372113	1.9514	0.482387	2.6256	0.242974	6.00066	0.549526	2.03943
0.171935	8.42462	0.0354078	2.74179	0.373971	2.03777	0.484902	2.77411	0.24863	6.13413	0.551469	2.13164
0.179752	8.35101	0.0379749	2.76674	0.37591	2.1252	0.487556	2.92333	0.254405	6.25669	0.553498	2.22233
0.187496	8.27057	0.0402294	2.78529	0.377931	2.21442	0.490349	3.07294	0.260289	6.36918	0.55561	2.3115
0.195163	8.18273	0.0421622	2.79894	0.380036	2.30624	0.493282	3.2226	0.266273	6.47221	0.557805	2.39909
0.202744	8.08679	0.0437671	2.80895	0.382228	2.40153	0.496354	3.37214	0.272349	6.56643	0.560081	2.48505
0.210232	7.98216	0.0450399	2.81627	0.384511	2.50129	0.499566	3.52121	0.278509	6.65239	0.562436	2.56945
0.217618	7.86825	0.0459779	2.82102	0.386889	2.60641	0.502916	3.66943	0.284745	6.73072	0.564868	2.65219
0.224893	7.74444	0.046579	2.8239	0.389368	2.71785	0.506403	3.81661	0.291051	6.80184	0.567378	2.7333
0.232049	7.61012	0.0474441	2.82797	0.391954	2.83656	0.510027	3.96244	0.297419	6.86614	0.569962	2.81283
0.239074	7.46474	0.0483858	2.83192	0.394654	2.9634	0.513787	4.10658	0.303845	6.92407	0.572619	2.89074
0.245959	7.30795	0.0496685	2.83694	0.397476	3.09917	0.51768	4.24889	0.310322	6.97599	0.575348	2.96702
0.252692	7.13946	0.0512939	2.84274	0.400429	3.24449	0.521704	4.38907	0.316844	7.02217	0.578148	3.04172
0.259262	6.95915	0.0532637	2.84877	0.403522	3.39987	0.525858	4.52698	0.323407	7.06291	0.581016	3.11486
0.265659	6.76721	0.0555793	2.85468	0.406764	3.56553	0.53014	4.66247	0.330005	7.09854	0.583952	3.18645
0.271872	6.56401	0.0582418	2.8602	0.410165	3.74143	0.534546	4.79531	0.336634	7.12922	0.586954	3.2566
0.27789	6.35038	0.0609089	2.8646	0.413736	3.92719	0.539075	4.92542	0.34329	7.15513	0.59002	3.32528
0.283705	6.12748	0.0635797	2.86802	0.417483	4.12205	0.543724	5.0527	0.349967	7.17648	0.59315	3.39253
0.289308	5.89677	0.0662531	2.87053	0.421417	4.32492	0.54849	5.17712	0.356662	7.19356	0.596342	3.45849
0.294693	5.66001	0.0689286	2.8723	0.425542	4.53431	0.553371	5.29859	0.362508	7.20504	0.599595	3.52317
0.299855	5.4193	0.0716054	2.87351	0.429866	4.74838	0.558364	5.41709	0.367498	7.2123	0.602907	3.58661
