Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
373  Points		384  Points		175  Points		126  Points		293  Points		138  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00105126	9.01406	0.000542817	0.265948	0.43301	3060.74	0.459177	935.081	0.21651	1582.37	0.649521	2621.32
0.00814905	9.01394	0.00103877	0.367251	0.432883	466.018	0.459531	359.435	0.216677	234.435	0.649554	627.462
0.0152455	9.01312	0.00168975	0.467309	0.43258	252.038	0.460184	222.751	0.217092	126.83	0.649628	356.422
0.0223393	9.01176	0.00249167	0.565858	0.43212	172.589	0.46111	161.604	0.217751	87.1317	0.649743	248.938
0.0294293	9.00992	0.00343933	0.662585	0.431534	131.118	0.462281	126.974	0.218653	66.53	0.649898	191.288
0.0365144	9.00756	0.0045271	0.757269	0.43085	105.637	0.463667	104.708	0.219792	53.9505	0.650094	155.342
0.0435932	9.00466	0.00574868	0.849691	0.430099	88.388	0.46524	89.2014	0.221163	45.4939	0.65033	130.79
0.0506643	9.00122	0.00709743	0.939678	0.429304	75.9365	0.466977	77.7901	0.22276	39.4349	0.650607	112.957
0.0577267	8.99726	0.00856635	1.02708	0.428487	66.5262	0.468858	69.0466	0.224577	34.8926	0.650924	99.4204
0.0647788	8.99274	0.0101483	1.11179	0.427666	59.1655	0.470868	62.1371	0.226605	31.3698	0.651282	88.7956
0.0718193	8.98765	0.0118361	1.19372	0.426855	53.2522	0.472995	56.5424	0.228836	28.5649	0.651679	80.2359
0.0788466	8.98198	0.0136227	1.27282	0.426066	48.3992	0.475227	51.9218	0.231263	26.2843	0.652116	73.1936
0.0858594	8.97572	0.0155011	1.34907	0.425307	44.3463	0.477558	48.0432	0.233877	24.3979	0.652594	67.2992
0.0928558	8.96884	0.0174643	1.42245	0.424586	40.9121	0.479979	44.7425	0.236669	22.815	0.65311	62.294
0.0998344	8.96133	0.019506	1.493	0.42391	37.9662	0.482487	41.9007	0.23963	21.4707	0.653666	57.9916
0.106793	8.95315	0.0216199	1.56072	0.423283	35.4127	0.485076	39.4293	0.242753	20.3171	0.654262	54.2543
0.113731	8.9443	0.0237999	1.62569	0.422711	33.1791	0.487744	37.2612	0.246029	19.3181	0.654896	50.9782
0.120645	8.93475	0.0260406	1.68796	0.422197	31.2098	0.490486	35.3445	0.249449	18.4462	0.655569	48.0833
0.127533	8.92445	0.0283367	1.74759	0.421746	29.4615	0.4933	33.6386	0.253006	17.6798	0.656281	45.5073
0.134393	8.91338	0.0306831	1.80466	0.421359	27.8999	0.496184	32.111	0.256693	17.0019	0.657031	43.2005
0.141224	8.90151	0.0330754	1.85926	0.421042	26.4973	0.499136	30.7358	0.260502	16.3989	0.657819	41.1232
0.148021	8.8888	0.0355095	1.91147	0.420796	25.2315	0.502154	29.4916	0.264426	15.8597	0.658646	39.2431
0.154784	8.87521	0.0379811	1.96139	0.420625	24.0841	0.505237	28.3611	0.268458	15.3754	0.65951	37.5336
0.161508	8.86069	0.0404869	2.00909	0.420531	23.0399	0.508382	27.3297	0.272592	14.9385	0.660411	35.9729
0.16819	8.8452	0.0430235	2.05468	0.420518	22.0864	0.51159	26.3852	0.276822	14.5427	0.661349	34.5424
0.174828	8.82869	0.0455878	2.09824	0.420589	21.2128	0.514858	25.5174	0.281142	14.183	0.662325	33.2268
0.181418	8.8111	0.0481771	2.13986	0.420747	20.4102	0.518185	24.7177	0.285547	13.8548	0.663337	32.013
0.187956	8.79237	0.0507888	2.17963	0.420995	19.6709	0.521571	23.9785	0.29003	13.5545	0.664385	30.8897
0.194437	8.77245	0.0534206	2.21764	0.421338	18.9882	0.525014	23.2936	0.294589	13.2789	0.66547	29.8475
0.200859	8.75127	0.0560704	2.25396	0.421778	18.3567	0.528513	22.6573	0.299217	13.0252	0.666591	28.8778
0.207216	8.72876	0.0587362	2.28868	0.422321	17.7713	0.532068	22.0648	0.303909	12.791	0.667748	27.9737
0.213502	8.70485	0.0614164	2.32187	0.42297	17.2277	0.535677	21.5121	0.308663	12.5744	0.668941	27.1288
0.219714	8.67947	0.0637623	2.34961	0.42373	16.7224	0.539341	20.9953	0.313473	12.3734	0.670168	26.3375
