Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
468  Points		498  Points		227  Points		192  Points		178  Points		125  Points		336  Points		204  Points		167  Points		101  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00335383	5.36321	8.66716e-008	0.0772084	0.279524	0.0850316	0.470545	0.0143103	0.559025	0.0513804	0.838528	0.02569	0.139814	0.27251	0.419265	0.0425106	0.698773	0.0259422	0.941091	0.00938492
0.00835071	5.36297	7.20214e-005	0.149326	0.279603	0.121421	0.470558	0.0261694	0.559073	0.0743957	0.838552	0.0394008	0.140068	0.378474	0.419304	0.0699651	0.698797	0.0417903	0.9411	0.0143584
0.0133471	5.36239	0.000278339	0.292656	0.27975	0.194115	0.470594	0.0499548	0.559164	0.120443	0.838601	0.0668368	0.140519	0.588919	0.419395	0.12479	0.698851	0.0734411	0.941118	0.024445
0.0183429	5.36152	0.000617353	0.433563	0.279965	0.266554	0.470652	0.0738683	0.559297	0.166396	0.838676	0.0942431	0.141165	0.795868	0.419537	0.179507	0.698934	0.105029	0.941145	0.034584
0.0233377	5.36036	0.00108624	0.570944	0.280247	0.338701	0.470732	0.0978185	0.559474	0.212233	0.838777	0.121663	0.142002	0.998169	0.41973	0.234156	0.699046	0.136637	0.941182	0.0446813
0.0283314	5.359	0.00168124	0.703837	0.280596	0.41056	0.470834	0.121842	0.559693	0.258056	0.838903	0.149037	0.143025	1.19484	0.419973	0.288743	0.699188	0.168212	0.941228	0.054915
0.0333236	5.3573	0.00239776	0.831413	0.281012	0.481988	0.470959	0.146085	0.559955	0.30378	0.839055	0.176393	0.144229	1.38507	0.420268	0.343206	0.69936	0.199722	0.941284	0.0652017
0.0383141	5.35529	0.00323049	0.953046	0.281494	0.55292	0.471106	0.170474	0.560259	0.349304	0.839232	0.203784	0.145606	1.5683	0.420613	0.397492	0.699561	0.231249	0.94135	0.0755212
0.0433026	5.35304	0.00417366	1.06821	0.282042	0.6233	0.471276	0.195082	0.560606	0.394724	0.839434	0.231102	0.147151	1.74404	0.421008	0.451644	0.699791	0.262734	0.941425	0.0859063
0.0482889	5.3505	0.00522099	1.17652	0.282655	0.693088	0.47147	0.21991	0.560995	0.440006	0.839662	0.258417	0.148856	1.91189	0.421454	0.505604	0.70005	0.294137	0.94151	0.0964226
0.0532727	5.34764	0.00636597	1.27786	0.283333	0.762204	0.471686	0.244955	0.561426	0.485086	0.839916	0.285729	0.150714	2.07181	0.42195	0.559324	0.700339	0.325523	0.941605	0.107055
0.0582536	5.34446	0.00760214	1.37221	0.284076	0.830563	0.471926	0.270362	0.561898	0.529983	0.840195	0.312961	0.152717	2.22371	0.422497	0.612785	0.700657	0.356873	0.941709	0.117772
0.0632315	5.34097	0.00892293	1.45953	0.284881	0.898142	0.47219	0.296055	0.562413	0.574661	0.840499	0.340178	0.154857	2.36762	0.423092	0.666019	0.701004	0.388153	0.941824	0.128587
0.068206	5.33714	0.0103218	1.54	0.285749	0.964891	0.472478	0.322026	0.562969	0.619118	0.840829	0.367366	0.157129	2.50375	0.423738	0.719022	0.70138	0.419366	0.941949	0.139524
0.0731767	5.33299	0.0117925	1.61392	0.286679	1.03071	0.47279	0.348407	0.563567	0.663354	0.841184	0.394495	0.159523	2.63232	0.424432	0.771707	0.701785	0.450515	0.942084	0.15063
0.0781434	5.32849	0.0133292	1.68155	0.28767	1.09556	0.473127	0.375168	0.564205	0.70737	0.841564	0.421581	0.162034	2.75375	0.425176	0.824049	0.70222	0.481614	0.94223	0.161857
0.0831058	5.32367	0.0149259	1.74322	0.288721	1.15948	0.473489	0.402322	0.564885	0.751089	0.841969	0.448654	0.164311	2.85397	0.425968	0.876073	0.702683	0.51261	0.942386	0.173251
0.0880635	5.31844	0.0165775	1.79931	0.28983	1.22236	0.473877	0.429969	0.565605	0.794508	0.8424	0.475699	0.166315	2.93539	0.426808	0.927753	0.703175	0.543547	0.942552	0.184759
0.0930161	5.3128	0.0182788	1.85013	0.290998	1.2841	0.47429	0.458018	0.566365	0.837695	0.842856	0.502618	0.168014	3.00008	0.427696	0.979037	0.703696	0.574367	0.94273	0.196422
0.0979633	5.3068	0.020025	1.89609	0.292223	1.34482	0.47473	0.486504	0.567166	0.880563	0.843336	0.529501	0.169383	3.0494	0.428632	1.02997	0.704245	0.605099	0.942919	0.20825
0.102905	5.30036	0.0218119	1.93763	0.293504	1.40444	0.475197	0.51557	0.568006	0.923087	0.843842	0.556389	0.170404	3.08478	0.429616	1.08049	0.704823	0.635801	0.943118	0.22026
0.10784	5.29349	0.0236355	1.975	0.29484	1.46281	0.475691	0.545139	0.568886	0.965359	0.844373	0.58321	0.171063	3.10709	0.430646	1.13056	0.70543	0.66637	0.943329	0.232416
0.112769	5.28619	0.0254921	2.00858	0.29623	1.52008	0.476212	0.575198	0.569805	1.00728	0.844929	0.6099	0.172019	3.13837	0.431722	1.18023	0.706065	0.69682	0.943551	0.244715
0.11769	5.27842	0.0273783	2.03875	0.297673	1.57618	0.476763	0.605873	0.570763	1.04885	0.84551	0.636547	0.173069	3.17166	0.432845	1.22947	0.706728	0.727177	0.943785	0.257229
0.122604	5.27011	0.0292911	2.06576	0.299167	1.63103	0.477341	0.637121	0.571759	1.09011	0.846115	0.66318	0.174514	3.216	0.434013	1.27823	0.70742	0.757423	0.94403	0.269879
0.12751	5.26126	0.0312276	2.08991	0.300712	1.6847	0.47795	0.668929	0.572794	1.13103	0.846745	0.689712	0.176371	3.27003	0.435227	1.32652	0.70814	0.787518	0.944288	0.282727
0.132408	5.2519	0.0331854	2.11146	0.302306	1.73718	0.478588	0.701344	0.573867	1.17163	0.8474	0.71619	0.178656	3.33272	0.436485	1.37433	0.708887	0.817533	0.944557	0.295752
0.137297	5.24198	0.0351621	2.1307	0.303949	1.78845	0.479257	0.734385	0.574977	1.21181	0.84808	0.742558	0.181391	3.40286	0.437788	1.42161	0.709663	0.847462	0.944839	0.308912
0.142176	5.23145	0.0371557	2.14779	0.305639	1.83855	0.479956	0.768096	0.576125	1.25166	0.848784	0.768855	0.184598	3.47905	0.439134	1.46841	0.710466	0.877215	0.945133	0.322268
0.147045	5.22026	0.0391643	2.16299	0.307375	1.88747	0.480688	0.802485	0.57731	1.29116	0.849513	0.795081	0.187874	3.55088	0.440524	1.5147	0.711298	0.90684	0.945439	0.335796
0.151903	5.20837	0.0411862	2.17647	0.309156	1.93523	0.481452	0.837497	0.578531	1.33025	0.850266	0.821239	0.191215	3.6185	0.441957	1.56047	0.712156	0.936353	0.945759	0.349522
0.15675	5.19578	0.0432199	2.18843	0.310744	1.97594	0.482248	0.873172	0.579789	1.36902	0.851043	0.847334	0.194617	3.68224	0.443432	1.60572	0.713042	0.965715	0.946091	0.363425
0.161585	5.18248	0.0450007	2.19774	0.312123	2.00995	0.483079	0.909585	0.581082	1.40744	0.851844	0.873305	0.198076	3.74234	0.444949	1.65037	0.713956	0.994923	0.946436	0.377462
0.166407	5.16832	0.0465244	2.20489	0.313282	2.03774	0.483943	0.946668	0.582411	1.44546	0.85267	0.899171	0.20159	3.79905	0.446507	1.69449	0.714896	1.02397	0.946794	0.391692
0.171216	5.15334	0.0477879	2.21034	0.314209	2.05934	0.484843	0.984433	0.583775	1.48306	0.85352	0.924976	0.205155	3.85252	0.448106	1.73812	0.715864	1.05291	0.947166	0.406089
0.17601	5.13751	0.0487891	2.21436	0.314897	2.07515	0.485778	1.02298	0.585175	1.52031	0.854394	0.950731	0.208769	3.90303	0.449746	1.78114	0.716858	1.08172	0.947551	0.420674
0.180789	5.12072	0.0495264	2.21711	0.31534	2.08509	0.486749	1.0622	0.586608	1.55725	0.855292	0.976313	0.212428	3.95066	0.451425	1.8236	0.717879	1.11034	0.94795	0.435417
0.185552	5.10289	0.0499987	2.21885	0.31598	2.09928	0.487757	1.10211	0.588076	1.59376	0.856213	1.00184	0.216131	3.99564	0.453144	1.86552	0.718927	1.13878	0.948362	0.450326
0.190298	5.084	0.0506784	2.22116	0.316681	2.11477	0.488803	1.14283	0.589578	1.62988	0.857158	1.02727	0.219874	4.03816	0.454901	1.90682	0.720001	1.1671	0.948789	0.465423
0.195025	5.06402	0.0514178	2.22358	0.317643	2.13545	0.489887	1.18421	0.591113	1.66564	0.858127	1.05256	0.223655	4.07828	0.456697	1.9476	0.721102	1.19526	0.949229	0.480675
0.199734	5.0428	0.0524249	2.22682	0.318873	2.16135	0.491009	1.22631	0.592682	1.70105	0.85912	1.0778	0.227473	4.11625	0.45853	1.98777	0.722229	1.22322	0.949684	0.496092
0.204422	5.02036	0.0537004	2.2304	0.320379	2.19216	0.492172	1.26912	0.594283	1.73605	0.860136	1.10293	0.231325	4.15212	0.460401	2.02739	0.723381	1.25102	0.950154	0.511692
0.209089	4.99657	0.0552456	2.23446	0.322174	2.22774	0.493374	1.31265	0.595917	1.77068	0.861175	1.12794	0.23521	4.18598	0.462308	2.06642	0.72456	1.27865	0.950638	0.527437
0.213733	4.97134	0.0570616	2.23879	0.324268	2.2678	0.494618	1.35692	0.597583	1.805	0.862237	1.15282	0.239125	4.21804	0.464252	2.10486	0.725764	1.30614	0.951137	0.543326
0.218352	4.9446	0.0591496	2.24306	0.326399	2.30713	0.495903	1.40181	0.59928	1.83893	0.863323	1.17761	0.24307	4.24835	0.46623	2.14276	0.726994	1.33344	0.95165	0.559431
0.222946	4.91633	0.0612413	2.24677	0.328567	2.34584	0.49723	1.44742	0.601009	1.87245	0.864432	1.20228	0.247042	4.27694	0.468244	2.18005	0.728249	1.36049	0.952179	0.575674
0.227513	4.88636	0.0633362	2.24997	0.330771	2.3839	0.4986	1.49368	0.602769	1.90563	0.865563	1.22687	0.25104	4.30395	0.470293	2.21684	0.729529	1.38743	0.952723	0.592046
0.232051	4.85462	0.0654339	2.25268	0.333009	2.42147	0.500013	1.54057	0.60456	1.93845	0.866718	1.2513	0.255062	4.3295	0.472106	2.24838	0.730834	1.41422	0.953282	0.608605
0.236559	4.82102	0.0675339	2.25494	0.335283	2.45867	0.50147	1.58812	0.606381	1.97093	0.867895	1.27562	0.259107	4.35359	0.473671	2.27494	0.732164	1.44075	0.953857	0.625316
0.241035	4.78547	0.0696357	2.25688	0.337591	2.49558	0.502972	1.63621	0.608233	2.00305	0.869095	1.29986	0.263174	4.37633	0.474979	2.29672	0.733519	1.46709	0.954448	0.642185
0.245477	4.74792	0.0717393	2.25851	0.339933	2.53231	0.504318	1.67861	0.610114	2.03479	0.870317	1.32397	0.267262	4.39784	0.476022	2.31368	0.734898	1.49326	0.955054	0.659225
0.249882	4.70819	0.0738442	2.25984	0.342309	2.56891	0.505492	1.71505	0.612024	2.06618	0.871562	1.34794	0.271369	4.41805	0.476794	2.32619	0.736301	1.5193	0.955676	0.676385
0.25425	4.66623	0.0759503	2.26091	0.34472	2.6056	0.506482	1.74536	0.613964	2.09725	0.872829	1.37177	0.275494	4.43709	0.477291	2.33413	0.737729	1.5451	0.956314	0.693712
0.258577	4.622	0.0780572	2.2617	0.347165	2.64251	0.507278	1.76955	0.615932	2.12798	0.874118	1.3955	0.279637	4.45503	0.478007	2.34537	0.73918	1.57068	0.956969	0.711229
0.262862	4.57545	0.0801647	2.26235	0.349644	2.67968	0.50787	1.78754	0.617929	2.15837	0.875429	1.41907	0.283796	4.47184	0.478789	2.35766	0.740656	1.59613	0.957639	0.728903
0.267103	4.52643	0.0822728	2.26282	0.352158	2.7173	0.508251	1.79896	0.619954	2.18838	0.876762	1.44256	0.28797	4.48767	0.47986	2.37418	0.742155	1.62133	0.958327	0.746675
0.271297	4.47491	0.0843812	2.26305	0.354707	2.75553	0.508805	1.81534	0.622007	2.2181	0.878117	1.46594	0.292158	4.50251	0.481225	2.39486	0.743677	1.64631	0.959031	0.764639
0.275441	4.42085	0.0864898	2.26325	0.357293	2.79441	0.509412	1.83331	0.624088	2.2475	0.879494	1.48914	0.29636	4.51634	0.482891	2.41969	0.745222	1.67116	0.959752	0.78277
