Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
467  Points		495  Points		220  Points		185  Points		171  Points		121  Points		334  Points		197  Points		161  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000641571	5.56474	0.000501588	0.471387	0.279531	0.100987	0.473755	0.0236103	0.55903	0.0614887	0.838527	0.0257623	0.139838	0.315987	0.419266	0.0487474	0.698773	0.0273087
0.00582621	5.5646	0.000940777	0.542154	0.279625	0.140401	0.473777	0.0363739	0.559087	0.0863069	0.838551	0.0405238	0.140132	0.428837	0.419311	0.0782291	0.698798	0.0443405
0.0110106	5.5641	0.00151183	0.68114	0.279792	0.219163	0.473823	0.0619207	0.559191	0.135859	0.838603	0.0700865	0.140637	0.652763	0.419411	0.137231	0.698855	0.0784436
0.0161943	5.56325	0.00221001	0.814531	0.280033	0.297732	0.473892	0.087526	0.55934	0.185305	0.838682	0.0996222	0.141349	0.872613	0.419567	0.196202	0.698944	0.112592
0.0213771	5.56205	0.00302962	0.94164	0.280347	0.375916	0.473986	0.113248	0.559536	0.234686	0.838789	0.129104	0.142263	1.08717	0.419777	0.255036	0.699065	0.146685
0.0265586	5.56055	0.00396465	1.0619	0.280734	0.453695	0.474103	0.139131	0.559777	0.283936	0.838923	0.158623	0.143374	1.29537	0.420042	0.313819	0.699218	0.18074
0.0317386	5.55871	0.00500835	1.17483	0.281193	0.53103	0.474245	0.165189	0.560065	0.33307	0.839084	0.188146	0.144677	1.49638	0.420362	0.372424	0.699402	0.214792
0.0369166	5.55649	0.00615381	1.28028	0.281723	0.607771	0.474411	0.191451	0.560398	0.38212	0.839273	0.217601	0.146163	1.68952	0.420736	0.430821	0.699618	0.248839
0.0420925	5.55396	0.00739401	1.37816	0.282325	0.683835	0.474602	0.217974	0.560777	0.430927	0.83949	0.246995	0.147825	1.87436	0.421165	0.489095	0.699866	0.282803
0.0472658	5.55109	0.00872186	1.46853	0.282998	0.759206	0.474817	0.244798	0.561201	0.479543	0.839733	0.276413	0.149655	2.05056	0.421647	0.547121	0.700145	0.316672
0.0524363	5.54785	0.0101305	1.55157	0.28374	0.833777	0.475058	0.271933	0.561671	0.527995	0.840005	0.305806	0.151646	2.21801	0.422184	0.604873	0.700456	0.350573
0.0576036	5.54422	0.011613	1.62756	0.284551	0.907478	0.475324	0.299396	0.562185	0.576193	0.840303	0.335148	0.153788	2.37676	0.422774	0.662369	0.700798	0.384389
0.0627673	5.54026	0.0131632	1.69684	0.285431	0.980319	0.475616	0.327224	0.562744	0.624176	0.840629	0.364461	0.156075	2.52682	0.423418	0.719574	0.701172	0.418111
0.0679273	5.53586	0.0147749	1.75975	0.286378	1.0521	0.475934	0.355485	0.563348	0.671876	0.840982	0.393718	0.158497	2.66847	0.424115	0.776415	0.701577	0.45179
0.0730828	5.53108	0.0164423	1.81665	0.287391	1.12286	0.476278	0.384177	0.563996	0.719301	0.841363	0.422935	0.161047	2.80197	0.424865	0.832968	0.702014	0.485384
0.0782338	5.52591	0.01816	1.86805	0.28847	1.19253	0.47665	0.413288	0.564688	0.766472	0.84177	0.452071	0.163718	2.92783	0.425667	0.889164	0.702482	0.51888
0.0833797	5.52027	0.0199232	1.91429	0.289613	1.26104	0.477048	0.442946	0.565424	0.813279	0.842205	0.481194	0.166138	3.03158	0.426522	0.944941	0.702981	0.552328
0.0885202	5.51419	0.0217271	1.95582	0.29082	1.32841	0.477475	0.473111	0.566204	0.859799	0.842667	0.51029	0.168266	3.11564	0.427428	1.00032	0.703511	0.585677
0.0936548	5.50766	0.0235677	1.99308	0.292089	1.39453	0.47793	0.503779	0.567027	0.906037	0.843156	0.539257	0.170069	3.18228	0.428386	1.05526	0.704072	0.618906
0.0987831	5.50068	0.025441	2.02638	0.293419	1.45938	0.478414	0.535085	0.567892	0.951857	0.843672	0.568188	0.171521	3.23331	0.429395	1.10978	0.704664	0.652037
0.103905	5.49318	0.0273436	2.05607	0.294808	1.52294	0.478927	0.566936	0.5688	0.997354	0.844215	0.597119	0.172603	3.26968	0.430454	1.16381	0.705287	0.685047
0.109019	5.48512	0.0292723	2.08247	0.296256	1.58525	0.47947	0.599364	0.569751	1.0425	0.844785	0.625904	0.173302	3.29256	0.431563	1.21738	0.705941	0.717962
0.114126	5.47656	0.0312241	2.10599	0.297762	1.64622	0.480044	0.632506	0.570743	1.08723	0.845381	0.654616	0.174315	3.32489	0.432722	1.27046	0.706625	0.750759
0.119224	5.46741	0.0331965	2.12688	0.299324	1.70582	0.480649	0.666269	0.571777	1.13166	0.846004	0.683329	0.175427	3.3591	0.433931	1.32301	0.70734	0.783469
0.124314	5.45768	0.0351873	2.14537	0.300941	1.76409	0.481285	0.700691	0.572852	1.17568	0.846654	0.711898	0.176957	3.40457	0.435188	1.375	0.708085	0.816002
0.129394	5.44731	0.0371942	2.1617	0.302611	1.82101	0.481954	0.735842	0.573967	1.21928	0.847331	0.740398	0.178922	3.4601	0.436493	1.42648	0.70886	0.848403
0.134464	5.43623	0.0392154	2.17611	0.304334	1.87662	0.482657	0.771722	0.575124	1.26251	0.848034	0.768834	0.181339	3.52442	0.437846	1.47743	0.709666	0.880684
0.139524	5.42454	0.0412491	2.18882	0.306108	1.93093	0.483392	0.808324	0.57632	1.30534	0.848764	0.797141	0.184231	3.59627	0.439246	1.52777	0.710501	0.912801
0.144572	5.41208	0.0430305	2.19867	0.307932	1.98389	0.484163	0.84564	0.577556	1.34777	0.849519	0.825411	0.187619	3.67413	0.440692	1.57754	0.711367	0.944807
0.149608	5.39881	0.044555	2.20623	0.309805	2.03554	0.484968	0.883724	0.578831	1.3898	0.850302	0.853606	0.191077	3.74744	0.442185	1.62678	0.712262	0.976667
0.154632	5.38473	0.0458193	2.21196	0.311725	2.08602	0.485809	0.922613	0.580146	1.43136	0.85111	0.881651	0.194602	3.81643	0.443724	1.67537	0.713186	1.00838
0.159642	5.36981	0.0468213	2.21613	0.313436	2.12905	0.486687	0.962304	0.581498	1.47252	0.851945	0.909617	0.198189	3.88129	0.445307	1.72333	0.714141	1.03987
0.164638	5.35397	0.0475592	2.21896	0.314922	2.16496	0.487603	1.00279	0.582889	1.51332	0.852805	0.937497	0.201834	3.94232	0.446935	1.77069	0.715124	1.07121
0.169619	5.33715	0.0480319	2.22077	0.31617	2.19426	0.488556	1.04408	0.584318	1.55369	0.853691	0.965278	0.205535	3.99982	0.448607	1.81745	0.716137	1.10248
0.174583	5.31934	0.0487122	2.22324	0.317168	2.21707	0.489548	1.08614	0.585785	1.59362	0.854604	0.992935	0.209287	4.05395	0.450322	1.86357	0.717178	1.13352
0.179531	5.30041	0.0494524	2.2257	0.317909	2.23352	0.49058	1.12904	0.587288	1.63312	0.855542	1.02049	0.213089	4.10493	0.452079	1.90908	0.718249	1.16431
0.18446	5.28035	0.0504603	2.22896	0.318385	2.24417	0.491652	1.17278	0.588828	1.67221	0.856505	1.04799	0.216937	4.15298	0.453879	1.95396	0.719348	1.195
