Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
467  Points		496  Points		221  Points		186  Points		172  Points		122  Points		334  Points		199  Points		162  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00366877	5.52699	5.96557e-005	0.212373	0.279529	0.0974631	0.473202	0.0225756	0.559028	0.0585635	0.838527	0.0245716	0.139832	0.305737	0.419266	0.0488595	0.698773	0.028065
0.00881824	5.52674	0.000257523	0.285805	0.27962	0.136332	0.473223	0.0351158	0.559083	0.083002	0.83855	0.0391686	0.140116	0.417325	0.419311	0.0779352	0.698799	0.0448696
0.0139672	5.52604	0.000592222	0.431102	0.279783	0.213902	0.473267	0.0602852	0.559183	0.131855	0.8386	0.0683112	0.140609	0.638783	0.419411	0.136158	0.698857	0.0785109
0.0191154	5.52501	0.00106083	0.57272	0.280018	0.291259	0.473335	0.0855751	0.559328	0.180634	0.838677	0.0974459	0.141307	0.856187	0.419565	0.194304	0.698945	0.112175
0.0242625	5.52368	0.00165942	0.709619	0.280326	0.368336	0.473426	0.11096	0.559519	0.229341	0.838782	0.126565	0.142205	1.06848	0.419773	0.252368	0.699066	0.145813
0.0294082	5.52206	0.00238313	0.840888	0.280705	0.444999	0.473542	0.136534	0.559756	0.277975	0.838913	0.155653	0.143298	1.2746	0.420035	0.310341	0.699217	0.179397
0.0345522	5.52006	0.00322632	0.965802	0.281155	0.521202	0.473681	0.162266	0.560037	0.326465	0.839072	0.184752	0.14458	1.47362	0.420351	0.368133	0.6994	0.212947
0.0396942	5.51774	0.0041828	1.0838	0.281676	0.59685	0.473844	0.18817	0.560364	0.374811	0.839257	0.213799	0.146044	1.66496	0.420721	0.425783	0.699614	0.246501
0.0448339	5.51507	0.00524586	1.19454	0.282267	0.671826	0.474031	0.214343	0.560736	0.423016	0.83947	0.242816	0.147682	1.84815	0.421145	0.483221	0.699859	0.279991
0.0499709	5.51209	0.00640869	1.29789	0.282928	0.746121	0.474243	0.240762	0.561152	0.471013	0.83971	0.271846	0.149487	2.02284	0.421622	0.540455	0.700136	0.313427
0.0551051	5.50876	0.00766433	1.39377	0.283657	0.81971	0.47448	0.267525	0.561613	0.518815	0.839977	0.300829	0.151452	2.18898	0.422152	0.597429	0.700443	0.346827
0.0602359	5.50503	0.00900582	1.48226	0.284455	0.8924	0.474742	0.29461	0.562119	0.566371	0.84027	0.329791	0.153566	2.3465	0.422735	0.654175	0.700782	0.380155
0.0653631	5.50093	0.0104264	1.56358	0.28532	0.964172	0.475029	0.322047	0.562669	0.613729	0.840591	0.35871	0.155824	2.49549	0.423371	0.71061	0.701152	0.413413
0.0704863	5.49647	0.0119194	1.63797	0.286252	1.03506	0.475342	0.349895	0.563263	0.660839	0.840939	0.387546	0.158216	2.63623	0.424059	0.766718	0.701552	0.446603
0.0756052	5.49166	0.0134785	1.70574	0.287249	1.10491	0.475681	0.378125	0.5639	0.70767	0.841313	0.41636	0.160736	2.76888	0.4248	0.822538	0.701984	0.479732
0.0807194	5.48636	0.0150978	1.76731	0.288311	1.17365	0.476047	0.406827	0.564581	0.754238	0.841715	0.445131	0.163376	2.89398	0.425592	0.878	0.702446	0.512811
0.0858284	5.48067	0.0167717	1.82307	0.289436	1.24132	0.476439	0.436032	0.565306	0.800499	0.842143	0.473888	0.165769	2.99707	0.426436	0.933041	0.702939	0.54579
0.090932	5.47455	0.0184949	1.87343	0.290624	1.30781	0.476859	0.46573	0.566073	0.846438	0.842598	0.502544	0.167873	3.0807	0.42733	0.987678	0.703463	0.578643
0.0960296	5.46796	0.0202627	1.91879	0.291873	1.37312	0.477307	0.495904	0.566883	0.892027	0.843079	0.531146	0.169655	3.14709	0.428276	1.04195	0.704018	0.611389
0.101121	5.46092	0.0220704	1.95954	0.293182	1.43724	0.477783	0.526662	0.567735	0.937357	0.843587	0.559713	0.171091	3.19771	0.429272	1.09578	0.704603	0.64407
0.106205	5.45337	0.0239141	1.99608	0.294551	1.50006	0.478288	0.558001	0.56863	0.982312	0.844122	0.588209	0.172161	3.23415	0.430318	1.14916	0.705218	0.676692
