Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
468  Points		497  Points		230  Points		196  Points		182  Points		128  Points		338  Points		208  Points		171  Points		105  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00350042	5.25257	4.49854e-005	0.187592	0.279522	0.0794167	0.468835	0.0328339	0.559024	0.0476081	0.838528	0.0253538	0.139802	0.248263	0.419264	0.0367095	0.698773	0.0250544	0.937651	0.00801776
0.00839421	5.25239	0.000219764	0.257602	0.279596	0.114167	0.468865	0.0443322	0.559068	0.0697011	0.838552	0.0385087	0.140033	0.35057	0.419298	0.063012	0.698796	0.0402491	0.937658	0.0129834
0.0132877	5.25185	0.000524999	0.396295	0.279735	0.183556	0.468917	0.0673282	0.559154	0.113861	0.8386	0.0647899	0.140455	0.553853	0.419381	0.115553	0.698848	0.0705254	0.937675	0.0229732
0.0181805	5.25108	0.000958217	0.531885	0.279938	0.252753	0.468991	0.0903953	0.55928	0.157942	0.838672	0.0910583	0.141065	0.753877	0.419513	0.168046	0.698928	0.100756	0.937701	0.0329917
0.0230725	5.25004	0.00151611	0.663391	0.280206	0.321713	0.469086	0.113532	0.559448	0.201939	0.83877	0.117374	0.14186	0.949579	0.419694	0.220517	0.699036	0.131041	0.937737	0.0429947
0.0279633	5.24876	0.00219437	0.790026	0.280537	0.390347	0.469202	0.136806	0.559657	0.245915	0.838891	0.143639	0.142835	1.14008	0.419924	0.272872	0.699172	0.161289	0.937781	0.0530397
0.032853	5.24724	0.00298823	0.911094	0.280933	0.458619	0.469341	0.160284	0.559906	0.289775	0.839037	0.169875	0.143984	1.32457	0.420203	0.325068	0.699336	0.191462	0.937835	0.0631687
0.037741	5.24544	0.0038921	1.02608	0.281392	0.526464	0.469501	0.183875	0.560197	0.333476	0.839208	0.196127	0.145303	1.50239	0.42053	0.377164	0.699528	0.221634	0.937899	0.0733192
0.0426273	5.24337	0.00490022	1.13462	0.281914	0.593745	0.469683	0.207693	0.560528	0.377079	0.839403	0.222336	0.146784	1.67317	0.420906	0.429135	0.699749	0.251801	0.937972	0.083513
0.0475114	5.24106	0.00600633	1.23649	0.282498	0.660484	0.469888	0.231746	0.560899	0.42056	0.839622	0.248533	0.148421	1.83661	0.42133	0.480929	0.699998	0.281886	0.938055	0.0938663
0.0523934	5.2385	0.00720428	1.33161	0.283145	0.726653	0.470115	0.256047	0.561311	0.46387	0.839866	0.274707	0.150206	1.99239	0.421802	0.532514	0.700274	0.311954	0.938147	0.104246
0.0572728	5.23558	0.00848764	1.41996	0.283852	0.792122	0.470365	0.280625	0.561764	0.506984	0.840134	0.300833	0.152133	2.14055	0.422322	0.583829	0.700579	0.341986	0.938249	0.114678
0.0621493	5.23244	0.00985022	1.50175	0.284621	0.856847	0.470638	0.305539	0.562256	0.549926	0.840426	0.326938	0.154195	2.28114	0.42289	0.634969	0.700912	0.371949	0.938361	0.125287
0.0670229	5.22903	0.011286	1.57707	0.285449	0.92082	0.470934	0.330757	0.562788	0.592671	0.840743	0.353002	0.156384	2.41424	0.423505	0.685906	0.701272	0.401845	0.938482	0.13596
0.0718931	5.22528	0.0127889	1.64619	0.286337	0.983947	0.471254	0.356292	0.56336	0.635167	0.841084	0.379055	0.158694	2.54011	0.424168	0.736512	0.70166	0.43168	0.938614	0.146685
0.0767596	5.22122	0.0143535	1.70951	0.287283	1.04619	0.471598	0.382238	0.563972	0.677458	0.841449	0.405086	0.161117	2.65913	0.424877	0.786821	0.702076	0.461469	0.938756	0.157588
0.0816222	5.21683	0.0159744	1.76723	0.288286	1.10753	0.471967	0.40857	0.564623	0.719487	0.841839	0.431001	0.163317	2.7574	0.425634	0.836827	0.70252	0.491163	0.938908	0.168627
0.0864806	5.21215	0.0176465	1.81976	0.289346	1.16789	0.47236	0.435307	0.565313	0.761284	0.842253	0.456904	0.165254	2.8373	0.426437	0.886522	0.702992	0.520816	0.93907	0.179719
0.0913345	5.20711	0.0193653	1.86746	0.290462	1.2273	0.472778	0.462485	0.566041	0.802838	0.84269	0.482782	0.166896	2.90085	0.427286	0.935888	0.703491	0.550385	0.939243	0.19099
0.0961835	5.20166	0.0211263	1.91063	0.291633	1.28571	0.473221	0.490108	0.566809	0.84405	0.843152	0.50861	0.16822	2.94939	0.428181	0.984888	0.704017	0.57986	0.939426	0.202399
0.101027	5.19588	0.0229256	1.94967	0.292858	1.34305	0.473691	0.518182	0.567614	0.88502	0.843638	0.534411	0.169207	2.98403	0.429121	1.03352	0.704571	0.609294	0.93962	0.213939
0.105865	5.18974	0.0247593	1.9849	0.294136	1.39935	0.474187	0.54679	0.568458	0.925723	0.844148	0.560085	0.169845	3.00593	0.430107	1.08179	0.705153	0.638571	0.939824	0.225592
0.110698	5.18317	0.0266242	2.01662	0.295466	1.45453	0.47471	0.575881	0.569339	0.966115	0.844682	0.585726	0.17077	3.03689	0.431137	1.12963	0.705761	0.667754	0.94004	0.237399
0.115524	5.17618	0.0285171	2.04511	0.296846	1.50856	0.47526	0.605499	0.570258	1.00618	0.845239	0.611372	0.171786	3.0697	0.432211	1.17703	0.706397	0.696898	0.940267	0.249368
0.120343	5.16872	0.0304351	2.07076	0.298277	1.56156	0.475838	0.635659	0.571214	1.04594	0.845821	0.636884	0.173185	3.11321	0.43333	1.22408	0.70706	0.72589	0.940505	0.261441
