Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
378  Points		426  Points		377  Points		364  Points		319  Points		299  Points		267  Points		218  Points		375  Points		374  Points		345  Points		298  Points		269  Points		213  Points		144  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.279508	3473.11	0.000330116	0.112603	1.40355	2.20713	0.293076	392.722	0.559022	448.899	0.838525	2813.71	0.879088	601.408	1.11803	28711.1	0.13976	367.082	0.419266	298.645	0.586066	364.656	0.698775	702.274	0.978281	1075.32	1.1721	766.581	1.25779	1438.86
0.279253	156.156	0.000824006	0.177606	1.3998	2.20715	0.293577	119.628	0.559043	189.304	0.83852	418.04	0.879153	277.376	1.11804	640.062	0.13992	66.9938	0.419276	134.741	0.586127	176.811	0.698798	258.542	0.978288	373.738	1.17213	362.124	1.2578	487.145
0.278588	79.6846	0.00153453	0.24176	1.39604	2.20717	0.294529	70.7675	0.559081	119.95	0.838507	225.79	0.879266	180.275	1.11805	323.642	0.140301	36.9566	0.419295	86.999	0.586231	116.713	0.698842	158.444	0.978303	226.176	1.17218	237.061	1.25782	293.212
0.277623	53.3484	0.00245528	0.304808	1.39229	2.2072	0.295814	50.3964	0.559138	87.7933	0.838486	154.66	0.879427	133.546	1.11807	216.58	0.140899	25.5984	0.419323	64.2407	0.586378	87.1205	0.698908	114.229	0.978326	162.156	1.17225	176.213	1.25785	209.725
0.276467	39.9994	0.00357847	0.366534	1.38854	2.20722	0.297335	39.2388	0.559211	69.2382	0.838458	117.607	0.879634	106.069	1.1181	162.746	0.141708	19.6489	0.419358	50.9227	0.586567	69.511	0.698995	89.3134	0.978355	126.385	1.17235	140.228	1.2579	163.248
0.275201	31.9273	0.0048949	0.426727	1.38478	2.20725	0.299023	32.2036	0.559302	57.1623	0.838423	94.875	0.879889	87.9814	1.11814	130.349	0.142722	16.0004	0.419403	42.1806	0.586797	57.8336	0.699104	73.3263	0.978392	103.546	1.17246	116.453	1.25795	133.636
0.273876	26.5193	0.00639464	0.485228	1.38103	2.20728	0.300835	27.3655	0.55941	48.6771	0.838382	79.5054	0.880189	75.1741	1.11819	108.711	0.14393	13.543	0.419456	36.0022	0.58707	49.5245	0.699234	62.1985	0.978437	87.6995	1.17259	99.5752	1.25802	113.12
0.272527	22.6441	0.00806691	0.541896	1.37728	2.20731	0.302741	23.8359	0.559536	42.3888	0.838335	68.4199	0.880535	65.6308	1.11825	93.2361	0.145325	11.781	0.419519	31.4042	0.587384	43.3112	0.699385	54.0075	0.978489	76.061	1.17275	86.9748	1.25809	98.0668
