Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
421  Points		421  Points		379  Points		244  Points		403  Points		386  Points		255  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00194	2.42504	1.00254	2.42512	0.43302	960.798	0.866019	1041.5	0.216516	413.384	1.00101	2.64072	0.683227	4958.34
0.999393	2.42471	0.999986	2.42478	0.433089	299.361	0.865995	473.859	0.21659	142.513	0.999323	2.64321	0.683314	602.666
0.996845	2.42438	0.997437	2.42446	0.433231	177.355	0.865952	306.688	0.216735	86.1492	0.997652	2.64576	0.683535	320.933
0.994301	2.42407	0.994892	2.42414	0.433444	126.047	0.865891	226.698	0.216952	61.7773	0.996002	2.64838	0.683887	218.783
0.991761	2.42376	0.992351	2.42383	0.433729	97.8016	0.865812	179.793	0.217239	48.1912	0.994371	2.65106	0.684362	166.031
0.989225	2.42346	0.989814	2.42353	0.434083	79.9298	0.865715	148.962	0.217597	39.5351	0.992759	2.65381	0.684951	133.834
0.986694	2.42318	0.987282	2.42324	0.434506	67.6081	0.8656	127.151	0.218024	33.5426	0.991166	2.65662	0.685646	112.145
0.984168	2.4229	0.984755	2.42296	0.434996	58.6023	0.865467	110.905	0.21852	29.1518	0.989589	2.6595	0.686436	96.5456
0.981646	2.42263	0.982232	2.42269	0.435551	51.7351	0.865317	98.3349	0.219083	25.7989	0.98803	2.66243	0.687311	84.7906
0.979129	2.42237	0.979713	2.42243	0.43617	46.3277	0.86515	88.3192	0.219713	23.1569	0.986487	2.66543	0.688263	75.6166
0.976616	2.42212	0.9772	2.42218	0.436851	41.9608	0.864966	80.1507	0.220407	21.0232	0.98496	2.66849	0.689283	68.2591
0.974109	2.42189	0.974691	2.42194	0.437591	38.3617	0.864766	73.3613	0.221166	19.2653	0.983448	2.6716	0.690363	62.2282
0.971606	2.42166	0.972188	2.42171	0.438387	35.3453	0.864549	67.6285	0.221987	17.7931	0.981951	2.67477	0.691497	57.1954
0.969109	2.42145	0.969689	2.4215	0.43924	32.7815	0.864316	62.7233	0.222869	16.5431	0.980468	2.678	0.692679	52.9324
0.966617	2.42125	0.967196	2.4213	0.440144	30.5761	0.864068	58.4784	0.223811	15.4693	0.978999	2.68128	0.693903	49.2754
0.964131	2.42106	0.964708	2.42111	0.4411	28.6595	0.863804	54.7686	0.22481	14.5375	0.977543	2.68461	0.695165	46.1041
0.96165	2.42089	0.962226	2.42093	0.442103	26.9788	0.863525	51.4987	0.225865	13.722	0.976099	2.688	0.69646	43.3279
0.959175	2.42073	0.95975	2.42076	0.443153	25.4933	0.863233	48.5947	0.226975	13.0026	0.974669	2.69144	0.697786	40.8775
0.956705	2.42058	0.957279	2.42061	0.444246	24.1713	0.862926	45.9983	0.228138	12.3637	0.97325	2.69494	0.69914	38.6987
0.954242	2.42045	0.954814	2.42047	0.445382	22.9873	0.862605	43.663	0.229351	11.7929	0.971843	2.69848	0.700517	36.7489
0.951784	2.42033	0.952355	2.42035	0.446557	21.921	0.862272	41.5513	0.230613	11.2801	0.970448	2.70208	0.701918	34.9939
0.949333	2.42022	0.949902	2.42025	0.44777	20.956	0.861926	39.6324	0.231923	10.8172	0.969063	2.70573	0.703338	33.4059
0.946888	2.42014	0.947456	2.42016	0.449019	20.0784	0.861568	37.881	0.233279	10.3974	0.967689	2.70943	0.704777	31.9622
0.94445	2.42006	0.945016	2.42008	0.450301	19.2772	0.861198	36.2762	0.234679	10.0152	0.966326	2.71318	0.706233	30.6441
0.942018	2.42001	0.942583	2.42002	0.451617	18.5429	0.860817	34.8001	0.236121	9.66586	0.964973	2.71698	0.707705	29.4357
0.939593	2.41997	0.940156	2.41998	0.452962	17.8674	0.860426	33.4378	0.237604	9.34551	0.963629	2.72083	0.709191	28.3241
0.937175	2.41995	0.937736	2.41996	0.454337	17.2442	0.860024	32.1767	0.239125	9.05079	0.962296	2.72472	0.71069	27.2981
0.934764	2.41995	0.935324	2.41995	0.455739	16.6673	0.859613	31.0059	0.240684	8.77884	0.960972	2.72867	0.712201	26.3481
0.93236	2.41997	0.932918	2.41996	0.457167	16.1319	0.859192	29.916	0.242279	8.52721	0.959657	2.73267	0.713724	25.4661
0.929964	2.42	0.93052	2.41999	0.45862	15.6337	0.858763	28.8988	0.243908	8.29379	0.958351	2.73671	0.715257	24.6449
0.927574	2.42006	0.928129	2.42004	0.460096	15.169	0.858326	27.9474	0.245569	8.07674	0.957054	2.7408	0.7168	23.8786
0.925193	2.42013	0.925746	2.42011	0.461594	14.7345	0.857882	27.0555	0.247262	7.87445	0.955765	2.74494	0.718352	23.1618
0.922819	2.42023	0.92337	2.42021	0.463112	14.3274	0.857431	26.2177	0.248761	7.70911	0.954485	2.74913	0.719912	22.4898
0.920453	2.42035	0.921003	2.42032	0.46465	13.9453	0.856973	25.4292	0.250056	7.57554	0.953213	2.75336	0.72148	21.8587
0.918096	2.42049	0.918643	2.42045	0.466207	13.5859	0.856509	24.6859	0.251139	7.46988	0.95195	2.75765	0.723056	21.2647
0.915746	2.42065	0.916291	2.42061	0.467782	13.2473	0.85604	23.9838	0.252002	7.38922	0.950694	2.76198	0.724638	20.7048
0.913405	2.42083	0.913948	2.42079	0.469372	12.9277	0.855565	23.3198	0.25264	7.33147	0.949446	2.76636	0.726227	20.176
0.911072	2.42104	0.911613	2.42099	0.470979	12.6256	0.855087	22.6907	0.253051	7.29518	0.948205	2.77078	0.727821	19.6758
0.908748	2.42128	0.909287	2.42122	0.4726	12.3396	0.854604	22.094	0.253643	7.24391	0.946972	2.77526	0.729421	19.202
0.906432	2.42153	0.906969	2.42147	0.474235	12.0684	0.854118	21.5271	0.25429	7.18934	0.945746	2.77978	0.731027	18.7526
0.904125	2.42181	0.904661	2.42175	0.475883	11.811	0.85363	20.9879	0.255174	7.11701	0.944528	2.78435	0.732637	18.3257
0.901828	2.42212	0.902361	2.42205	0.477543	11.5662	0.853139	20.4744	0.256301	7.02849	0.943316	2.78897	0.734251	17.9196
0.899539	2.42245	0.90007	2.42237	0.479215	11.3333	0.852646	19.9849	0.257675	6.92565	0.942112	2.79363	0.73587	17.5329
0.89726	2.42282	0.897789	2.42273	0.480897	11.1114	0.852152	19.5177	0.259302	6.81051	0.940914	2.79835	0.737492	17.1642
0.89499	2.4232	0.895516	2.42311	0.482589	10.8996	0.851657	19.0713	0.261189	6.68518	0.939723	2.80311	0.739118	16.8123
0.892729	2.42362	0.893254	2.42352	0.484291	10.6974	0.851161	18.6443	0.263096	6.56659	0.938538	2.80792	0.740747	16.4761
0.890478	2.42406	0.891	2.42396	0.486002	10.5041	0.850666	18.2356	0.265022	6.4542	0.93736	2.81277	0.742379	16.1545
0.888236	2.42453	0.888757	2.42442	0.487721	10.3191	0.850171	17.844	0.266965	6.34756	0.936188	2.81768	0.744014	15.8466
0.886005	2.42504	0.886523	2.42492	0.489447	10.1419	0.849677	17.4684	0.268925	6.24624	0.935023	2.82263	0.74565	15.5516
