Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
421  Points		421  Points		379  Points		244  Points		403  Points		386  Points		255  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00194	2.5622	1.00254	2.56324	0.43302	0.0694561	0.866019	-0.0246299	0.216516	0.0738675	1.00101	1.69841	0.683227	0.0875369
0.999393	2.56025	0.999986	2.56123	0.433089	0.105784	0.865995	-0.0337533	0.21659	0.109851	0.999323	1.68789	0.683314	0.155088
0.996845	2.55621	0.997437	2.55713	0.433231	0.178195	0.865952	-0.0520243	0.216735	0.181666	0.997652	1.66719	0.683535	0.287893
0.994301	2.55204	0.994892	2.553	0.433444	0.249963	0.865891	-0.0702807	0.216952	0.253018	0.996002	1.64717	0.683887	0.414932
0.991761	2.54776	0.992351	2.54881	0.433729	0.320703	0.865812	-0.0884212	0.217239	0.323794	0.994371	1.62786	0.684362	0.534251
0.989225	2.54337	0.989814	2.54441	0.434083	0.390168	0.865715	-0.106417	0.217597	0.393938	0.992759	1.60925	0.684951	0.644544
0.986694	2.53893	0.987282	2.53995	0.434506	0.458295	0.8656	-0.124209	0.218024	0.463249	0.991166	1.59126	0.685646	0.745104
0.984168	2.53436	0.984755	2.53545	0.434996	0.524787	0.865467	-0.141768	0.21852	0.53159	0.989589	1.57393	0.686436	0.835904
0.981646	2.52966	0.982232	2.53079	0.435551	0.589482	0.865317	-0.159121	0.219083	0.598855	0.98803	1.55729	0.687311	0.917323
0.979129	2.52484	0.979713	2.52596	0.43617	0.652229	0.86515	-0.176234	0.219713	0.664924	0.986487	1.54117	0.688263	0.989861
0.976616	2.51998	0.9772	2.52109	0.436851	0.712901	0.864966	-0.193041	0.220407	0.729725	0.98496	1.52556	0.689283	1.05434
0.974109	2.51492	0.974691	2.5161	0.437591	0.771414	0.864766	-0.209582	0.221166	0.793119	0.983448	1.51056	0.690363	1.11163
0.971606	2.50976	0.972188	2.51097	0.438387	0.827778	0.864549	-0.225766	0.221987	0.854996	0.981951	1.49606	0.691497	1.16243
