Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
392  Points		392  Points		372  Points		204  Points		401  Points		299  Points		119  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00087	2.21873	1.00046	2.22008	0.469759	0.174928	0.866025	0.00143633	0.216506	0.0382105	0.649519	-0.00194168	0.939436	0.0135349
0.998665	2.2223	0.998247	2.22366	0.469933	0.241207	0.866027	0.0028007	0.216544	0.0753215	0.649517	-0.00295139	0.939449	0.0208118
0.996448	2.22956	0.996028	2.23091	0.47024	0.370974	0.866031	0.00559392	0.216656	0.14939	0.649513	-0.0049406	0.939477	0.0352763
0.994224	2.23688	0.993802	2.23832	0.470672	0.494365	0.866038	0.00840718	0.216842	0.223086	0.649507	-0.00692579	0.939519	0.049733
0.991992	2.24434	0.991569	2.24576	0.471224	0.609941	0.866048	0.0111739	0.217101	0.296381	0.649499	-0.00890297	0.939576	0.0641738
0.989753	2.25188	0.989329	2.25329	0.471887	0.71682	0.86606	0.0140208	0.217432	0.36905	0.649489	-0.0108641	0.939647	0.078583
0.987506	2.25943	0.987081	2.26088	0.472652	0.814712	0.866076	0.0168547	0.217836	0.440899	0.649477	-0.0127932	0.939733	0.0930157
0.985252	2.26708	0.984825	2.26852	0.47351	0.903556	0.866094	0.0196628	0.218311	0.511888	0.649464	-0.0146581	0.939832	0.107322
0.98299	2.27474	0.982562	2.27618	0.474452	0.983751	0.866115	0.0225058	0.218856	0.58185	0.649448	-0.0164814	0.939946	0.121635
0.98072	2.28244	0.980291	2.28388	0.47547	1.05592	0.866139	0.025332	0.21947	0.650712	0.649431	-0.0183082	0.940075	0.135876
0.978443	2.29013	0.978012	2.29157	0.476556	1.1207	0.866165	0.0282112	0.220152	0.718327	0.649412	-0.0200552	0.940217	0.150059
0.976158	2.2978	0.975726	2.29923	0.477703	1.17885	0.866195	0.0311098	0.220901	0.784575	0.649391	-0.0217293	0.940374	0.164212
0.973866	2.30542	0.973432	2.30692	0.478904	1.23102	0.866227	0.0339605	0.221715	0.849387	0.649369	-0.0233442	0.940544	0.178219
0.971566	2.31304	0.97113	2.31451	0.480155	1.27792	0.866263	0.0368887	0.222593	0.912717	0.649345	-0.0249275	0.940729	0.192194
0.969258	2.32065	0.968821	2.32206	0.48145	1.32022	0.866301	0.0398854	0.223533	0.974467	0.649319	-0.0264475	0.940927	0.206104
0.966943	2.32816	0.966505	2.32954	0.482785	1.35847	0.866342	0.0428456	0.224534	1.03462	0.649292	-0.0278409	0.941139	0.219886
0.96462	2.33556	0.964181	2.33695	0.484156	1.39312	0.866386	0.0458194	0.225594	1.09313	0.649263	-0.0291545	0.941365	0.233584
0.962291	2.34289	0.961849	2.34432	0.48556	1.42462	0.866433	0.0488206	0.226712	1.14992	0.649234	-0.0303952	0.941605	0.2472
0.959953	2.35019	0.959511	2.35152	0.486994	1.4534	0.866483	0.0518766	0.227885	1.20501	0.649203	-0.0315765	0.941858	0.26074
0.957609	2.35734	0.957165	2.35864	0.488455	1.47975	0.866537	0.0549553	0.229112	1.25834	0.649171	-0.0326394	0.942124	0.274128
0.955257	2.36435	0.954812	2.36569	0.489942	1.50394	0.866593	0.0580796	0.230391	1.30997	0.649138	-0.0336384	0.942404	0.287384
0.952899	2.37128	0.952452	2.37259	0.491451	1.52623	0.866652	0.0612085	0.231721	1.35992	0.649104	-0.03451	0.942696	0.300551
0.950534	2.37811	0.950086	2.37938	0.492982	1.5469	0.866715	0.0643463	0.23292	1.40208	0.649069	-0.0352131	0.943002	0.313539
0.948162	2.38475	0.947713	2.38602	0.494533	1.56605	0.86678	0.067589	0.233971	1.43695	0.649034	-0.0358394	0.943321	0.32643
0.945783	2.39128	0.945333	2.39253	0.496102	1.58382	0.866849	0.0708677	0.234859	1.46509	0.648998	-0.0363988	0.943653	0.339211
0.943398	2.39774	0.942947	2.3989	0.497688	1.60047	0.866922	0.0741321	0.235573	1.48694	0.648961	-0.0368243	0.943997	0.351861
0.941007	2.404	0.940554	2.40512	0.49929	1.61599	0.866997	0.0774545	0.236105	1.50267	0.648924	-0.0370686	0.944354	0.364335
0.938609	2.41009	0.938155	2.41125	0.500907	1.63058	0.867076	0.080806	0.236448	1.51265	0.648887	-0.0372105	0.944723	0.376632
0.936206	2.41605	0.935751	2.41717	0.502538	1.64433	0.867158	0.0842159	0.236945	1.52689	0.64885	-0.0372343	0.945104	0.388745
0.933796	2.42189	0.93334	2.42295	0.504182	1.65717	0.867244	0.0877426	0.237491	1.54204	0.648813	-0.0371087	0.945497	0.400752
0.931381	2.42759	0.930924	2.42862	0.505839	1.66935	0.867333	0.091243	0.238242	1.56235	0.648776	-0.0368574	0.945902	0.412633
0.92896	2.4331	0.928502	2.43415	0.507508	1.68087	0.867425	0.0947772	0.239206	1.58757	0.64874	-0.0364414	0.946319	0.424263
0.926534	2.43849	0.926075	2.43949	0.509187	1.69179	0.867522	0.0983792	0.240392	1.61725	0.648704	-0.0358695	0.946747	0.435738
0.924103	2.44372	0.923643	2.44472	0.510878	1.7021	0.867621	0.10203	0.24181	1.65093	0.648668	-0.0351591	0.947187	0.447074
0.921666	2.4488	0.921205	2.4498	0.512578	1.71189	0.867725	0.105779	0.243473	1.68813	0.648634	-0.0343448	0.947638	0.458221
0.919225	2.45377	0.918763	2.45467	0.514288	1.72123	0.867832	0.10955	0.245173	1.72389	0.6486	-0.0333229	0.9481	0.469161
0.916778	2.45861	0.916315	2.45947	0.516007	1.73004	0.867943	0.113365	0.246908	1.75824	0.648567	-0.032059	0.948572	0.479863
0.914327	2.46324	0.913863	2.46413	0.517734	1.73847	0.868058	0.11727	0.248676	1.79114	0.648536	-0.0307445	0.949056	0.490433
0.911871	2.46775	0.911407	2.4686	0.51947	1.74649	0.868177	0.121266	0.250476	1.82267	0.648506	-0.0292421	0.949549	0.500828
0.909411	2.47218	0.908946	2.47295	0.521213	1.75414	0.8683	0.125272	0.252306	1.8529	0.648478	-0.0275372	0.950053	0.510959
0.906947	2.47644	0.906481	2.47722	0.522964	1.76145	0.868426	0.129298	0.254167	1.88185	0.648451	-0.0256873	0.950567	0.520908
0.904478	2.48053	0.904011	2.48135	0.524722	1.76836	0.868557	0.133449	0.256055	1.90949	0.648427	-0.023634	0.951091	0.530667
0.902005	2.48456	0.901538	2.48527	0.526487	1.77498	0.868692	0.137679	0.25797	1.93596	0.648404	-0.0214339	0.951624	0.540218
0.899529	2.48845	0.89906	2.48914	0.528258	1.7813	0.868831	0.141979	0.259912	1.96133	0.648384	-0.0190271	0.952167	0.549527
0.897048	2.49217	0.896579	2.49288	0.530035	1.78726	0.868975	0.146333	0.261878	1.98554	0.648366	-0.0164666	0.952719	0.558613
0.894564	2.4958	0.894094	2.49646	0.531818	1.79304	0.869123	0.150708	0.263867	2.0087	0.648351	-0.0136854	0.95328	0.567512
0.892076	2.49932	0.891606	2.49997	0.533607	1.79852	0.869275	0.15521	0.265879	2.03081	0.648339	-0.0107229	0.95385	0.57621
0.889585	2.50273	0.889114	2.50337	0.535401	1.80368	0.869432	0.159796	0.267912	2.05187	0.64833	-0.00757099	0.954428	0.584681
0.887091	2.50599	0.886619	2.50661	0.5372	1.80862	0.869593	0.16446	0.269966	2.07202	0.648324	-0.00421373	0.955014	0.59287
0.884593	2.50922	0.884121	2.50979	0.538772	1.81279	0.86976	0.169195	0.27204	2.09124	0.648321	-0.000705689	0.955609	0.600842
0.882092	2.51229	0.88162	2.51287	0.540114	1.8161	0.869931	0.173986	0.274132	2.10951	0.648322	0.00301727	0.956211	0.60864
0.879589	2.51524	0.879115	2.51582	0.541226	1.81874	0.870106	0.178889	0.276242	2.12701	0.648327	0.00699673	0.956821	0.616176
0.877082	2.51819	0.876608	2.51869	0.542107	1.82089	0.870287	0.183841	0.278369	2.14365	0.648336	0.0111425	0.957439	0.623448
0.874572	2.52096	0.874098	2.52147	0.542755	1.82246	0.870472	0.188893	0.280512	2.15946	0.64835	0.0154478	0.958063	0.63054
