Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
422  Points		422  Points		379  Points		270  Points		416  Points		393  Points		262  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00212	2.41654	1.0006	2.4162	0.433039	466.783	0.866025	10446.7	0.216535	242.405	1.00073	2.59665	0.649548	1593.02
0.99947	2.41595	0.997955	2.41562	0.433127	225.149	0.866001	802.653	0.216634	114.664	0.998269	2.59697	0.649856	462.936
0.996822	2.41537	0.995309	2.41504	0.433274	148.394	0.865936	417.329	0.216804	75.1402	0.995819	2.59733	0.650463	271.049
0.994176	2.41479	0.992665	2.41446	0.433483	110.701	0.865831	281.94	0.217044	55.9198	0.993383	2.59772	0.651308	191.797
0.991533	2.41421	0.990023	2.41388	0.433751	88.3078	0.865685	212.856	0.217354	44.5638	0.990962	2.59816	0.652332	148.533
0.988893	2.41363	0.987383	2.4133	0.434078	73.4751	0.865499	170.945	0.217733	37.0711	0.988558	2.59864	0.653485	121.288
0.986254	2.41306	0.984746	2.41273	0.434464	62.9306	0.865275	142.807	0.218181	31.7612	0.986171	2.59917	0.654732	102.56
0.983618	2.41249	0.982112	2.41216	0.434906	55.0523	0.865012	122.609	0.218696	27.8047	0.983803	2.59975	0.65605	88.8968
0.980985	2.41192	0.97948	2.4116	0.435405	48.9445	0.864712	107.403	0.219277	24.745	0.981454	2.60039	0.657422	78.4893
0.978354	2.41136	0.976851	2.41104	0.435959	44.0722	0.864377	95.5417	0.219924	22.3103	0.979125	2.60109	0.658834	70.2984
0.975726	2.4108	0.974224	2.41048	0.436567	40.0963	0.864006	86.0295	0.220634	20.3284	0.976818	2.60184	0.66028	63.6845
0.9731	2.41024	0.9716	2.40993	0.437226	36.7913	0.863602	78.2308	0.221408	18.6849	0.974534	2.60266	0.661752	58.2323
