Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
419  Points		419  Points		379  Points		236  Points		400  Points		375  Points		248  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00203	2.47583	1.00096	2.47346	0.43304	0.108841	0.86602	-0.0168855	0.216533	0.0980926	1.00111	1.38538	0.712955	0.0710556
0.99956	2.47305	0.998498	2.47068	0.433148	0.150371	0.866004	-0.0228798	0.21663	0.134205	0.999732	1.38123	0.713026	0.107908
0.9971	2.46748	0.996039	2.46504	0.433339	0.232928	0.865975	-0.0348832	0.2168	0.206231	0.99836	1.37303	0.71317	0.181114
0.994645	2.46181	0.993587	2.45931	0.433612	0.314243	0.865934	-0.046844	0.217041	0.277835	0.996997	1.36503	0.713387	0.253258
0.992196	2.456	0.99114	2.45348	0.433965	0.393937	0.865882	-0.0587196	0.217353	0.348853	0.995641	1.35719	0.713674	0.324058
0.989753	2.45012	0.9887	2.44753	0.434397	0.47169	0.865817	-0.0705116	0.217736	0.419133	0.994293	1.34947	0.714032	0.393034
0.987315	2.44407	0.986265	2.44145	0.434905	0.547121	0.865741	-0.082223	0.218188	0.488545	0.992953	1.34192	0.714457	0.459925
0.984884	2.43794	0.983836	2.43526	0.435487	0.620075	0.865653	-0.0938599	0.218709	0.556913	0.99162	1.33454	0.714948	0.52455
0.982459	2.43167	0.981414	2.42895	0.43614	0.690327	0.865554	-0.105348	0.219298	0.624234	0.990295	1.32723	0.715502	0.586724
0.98004	2.42528	0.978998	2.42248	0.436862	0.757689	0.865444	-0.116711	0.219953	0.690326	0.988976	1.32006	0.716117	0.646251
0.977627	2.41883	0.976588	2.41594	0.437649	0.822132	0.865322	-0.12791	0.220673	0.755001	0.987665	1.3131	0.71679	0.702994
0.975221	2.41216	0.974185	2.4093	0.438499	0.883593	0.865189	-0.138958	0.221457	0.818316	0.98636	1.30619	0.717517	0.757032
0.972822	2.40542	0.971788	2.4025	0.439409	0.942041	0.865045	-0.149873	0.222303	0.880209	0.985063	1.29938	0.718298	0.808343
0.97043	2.3986	0.969399	2.39558	0.440376	0.997493	0.86489	-0.160524	0.22321	0.940473	0.983772	1.2927	0.719128	0.856889
