Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
401  Points		402  Points		379  Points		213  Points		400  Points		314  Points		178  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00002	2.03015	1.00194	2.03271	0.433029	0.72984	0.866025	8.29249e-005	0.216518	0.0781385	1.00058	1.46608	0.858432	0.0245555
0.997994	2.02887	0.999916	2.03138	0.433756	1.00849	0.866025	0.000151515	0.216596	0.114906	0.999116	1.4696	0.858456	0.0357724
0.995975	2.02644	0.997894	2.02877	0.435038	1.37777	0.866026	0.000270626	0.216747	0.188376	0.997649	1.47679	0.858503	0.058244
0.993958	2.02416	0.995874	2.02633	0.4365	1.50544	0.866026	0.000422186	0.216971	0.26148	0.996174	1.48424	0.858572	0.0806552
0.991943	2.02204	0.993857	2.02403	0.438037	1.56226	0.866027	0.000551983	0.217268	0.333941	0.994692	1.49185	0.858664	0.102946
0.98993	2.02014	0.991842	2.02196	0.439613	1.59477	0.866027	0.000638254	0.217636	0.40572	0.993202	1.49971	0.858777	0.125255
0.987918	2.01842	0.98983	2.02006	0.441214	1.61698	0.866028	0.000810796	0.218076	0.476742	0.991704	1.50779	0.858913	0.147514
0.985909	2.01689	0.987818	2.01834	0.442834	1.63411	0.866029	0.000982558	0.218586	0.546771	0.990199	1.51609	0.859071	0.169675
0.983901	2.01556	0.985809	2.01682	0.444469	1.64844	0.86603	0.00115276	0.219165	0.61568	0.988684	1.52461	0.859251	0.191723
0.981894	2.01446	0.983801	2.0155	0.446117	1.66098	0.866031	0.0014065	0.219812	0.683389	0.987161	1.53333	0.859453	0.213635
0.979888	2.01355	0.981794	2.01443	0.447778	1.67227	0.866033	0.001654	0.220526	0.749824	0.98563	1.54229	0.859677	0.235448
0.977883	2.01285	0.979788	2.01349	0.449449	1.68282	0.866034	0.00188901	0.221306	0.814926	0.984089	1.55145	0.859922	0.257147
0.975878	2.01243	0.977783	2.01284	0.45113	1.69273	0.866036	0.00218571	0.22215	0.878487	0.982539	1.56085	0.860189	0.278707
0.973874	2.01226	0.975778	2.0124	0.452821	1.70215	0.866039	0.00251913	0.223056	0.940525	0.98098	1.57045	0.860477	0.300075
0.97187	2.01228	0.973774	2.01222	0.454521	1.7112	0.866041	0.00292599	0.224023	1.00099	0.979411	1.58022	0.860787	0.321319
