Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
403  Points		403  Points		378  Points		215  Points		399  Points		317  Points		186  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00037	2.5279	1.00064	2.52773	0.433159	575.666	0.866025	1660.1	0.216543	218.333	1.00102	3.22706	0.846227	7979.27
0.998335	2.52913	0.99861	2.52896	0.43376	248.079	0.866025	570.618	0.216653	108.99	0.999622	3.23292	0.846242	767.861
0.996306	2.53037	0.996581	2.5302	0.434709	158.393	0.866024	344.519	0.216835	72.6697	0.998215	3.23881	0.84628	403.355
0.994281	2.53163	0.994555	2.53146	0.435886	116.531	0.866023	246.748	0.217091	54.5472	0.996803	3.24471	0.846342	273.532
0.992259	2.53291	0.992533	2.53273	0.437208	92.3054	0.866021	192.203	0.217419	43.6944	0.995384	3.25063	0.846429	206.943
0.99024	2.5342	0.990514	2.53402	0.438626	76.5147	0.866019	157.407	0.217818	36.4737	0.993959	3.25657	0.846539	166.439
0.988225	2.5355	0.988498	2.53533	0.440109	65.4087	0.866017	133.278	0.218288	31.3275	0.992527	3.26252	0.846672	139.205
0.986213	2.53682	0.986485	2.53664	0.441639	57.1729	0.866014	115.563	0.218828	27.4772	0.991088	3.2685	0.84683	119.639
0.984203	2.53816	0.984475	2.53798	0.443205	50.8225	0.866011	102.005	0.219436	24.4907	0.989643	3.27449	0.84701	104.903
0.982196	2.5395	0.982468	2.53932	0.444799	45.7769	0.866007	91.2943	0.220112	22.1085	0.98819	3.28049	0.847215	93.4057
0.980192	2.54087	0.980463	2.54068	0.446416	41.6717	0.866003	82.6188	0.220854	20.1656	0.986729	3.28651	0.847442	84.1862
0.97819	2.54224	0.978461	2.54205	0.448053	38.2667	0.865999	75.4491	0.221661	18.5521	0.985261	3.29254	0.847693	76.6289
0.976191	2.54363	0.976461	2.54344	0.449707	35.3968	0.865995	69.4242	0.222531	17.1917	0.983785	3.29859	0.847967	70.322
0.974193	2.54503	0.974463	2.54484	0.451376	32.9454	0.865991	64.2904	0.223463	16.0302	0.982301	3.30465	0.848264	64.9793
0.972197	2.54644	0.972467	2.54625	0.453059	30.8271	0.865986	59.8635	0.224456	15.0277	0.980808	3.31072	0.848583	60.3957
0.970203	2.54786	0.970473	2.54767	0.454754	28.9785	0.865981	56.007	0.225507	14.1542	0.979306	3.3168	0.848925	56.4204
0.96821	2.5493	0.96848	2.5491	0.456461	27.3513	0.865976	52.6172	0.226614	13.3868	0.977796	3.32289	0.849289	52.9401
0.966218	2.55074	0.966488	2.55055	0.458178	25.9079	0.865972	49.6143	0.227778	12.7078	0.976276	3.329	0.849675	49.8681
0.964227	2.5522	0.964497	2.552	0.459905	24.619	0.865967	46.9356	0.228994	12.1031	0.974747	3.33511	0.850083	47.1365
0.962237	2.55366	0.962506	2.55346	0.461641	23.4611	0.865962	44.5313	0.230263	11.5615	0.973209	3.34124	0.850512	44.692
0.960247	2.55514	0.960517	2.55494	0.463387	22.4152	0.865957	42.3614	0.231581	11.0739	0.971661	3.34737	0.850963	42.4918
0.958257	2.55662	0.958527	2.55642	0.465141	21.4658	0.865953	40.393	0.232948	10.6329	0.970103	3.35351	0.851435	40.501
0.956268	2.55811	0.956537	2.5579	0.466903	20.6002	0.865949	38.5995	0.234361	10.2322	0.968534	3.35965	0.851928	38.6913
0.954278	2.5596	0.954548	2.5594	0.468673	19.8078	0.865945	36.9585	0.23582	9.86679	0.966955	3.3658	0.852441	37.0392
0.952288	2.56111	0.952557	2.5609	0.47045	19.0798	0.865941	35.4513	0.237126	9.57377	0.965366	3.37196	0.852975	35.5249
0.950296	2.56262	0.950566	2.56241	0.472235	18.4085	0.865938	34.0622	0.238265	9.3407	0.963766	3.37813	0.853529	34.1321
0.948304	2.56413	0.948574	2.56392	0.474027	17.7877	0.865936	32.7779	0.239223	9.1586	0.962155	3.38429	0.854102	32.8467
0.94631	2.56565	0.94658	2.56544	0.475825	17.2119	0.865934	31.5869	0.239992	9.02094	0.960532	3.39047	0.854695	31.6569
0.944314	2.56717	0.944584	2.56696	0.47763	16.6764	0.865933	30.4795	0.240563	8.92309	0.958899	3.39664	0.855307	30.5524
0.942316	2.56869	0.942587	2.56849	0.47944	16.177	0.865932	29.4471	0.240931	8.86191	0.957254	3.40282	0.855937	29.5245
0.940316	2.57022	0.940587	2.57001	0.481257	15.7103	0.865932	28.4824	0.241463	8.77585	0.955597	3.409	0.856586	28.5655
0.938313	2.57175	0.938584	2.57154	0.483079	15.2732	0.865934	27.5789	0.242046	8.68477	0.953928	3.41518	0.857254	27.6687
0.936307	2.57327	0.936579	2.57307	0.484907	14.863	0.865936	26.731	0.242847	8.56483	0.952248	3.42137	0.857939	26.8283
0.934297	2.5748	0.93457	2.57459	0.486741	14.4772	0.865939	25.9337	0.243872	8.41931	0.950555	3.42755	0.858641	26.0393
0.932284	2.57632	0.932557	2.57612	0.488579	14.1137	0.865944	25.1827	0.24513	8.25193	0.94885	3.43373	0.859361	25.297
0.930267	2.57784	0.930541	2.57764	0.490423	13.7708	0.865949	24.4739	0.246629	8.06669	0.947133	3.43992	0.860097	24.5975
0.928246	2.57936	0.92852	2.57916	0.492271	13.4466	0.865957	23.8041	0.248379	7.86764	0.945403	3.4461	0.86085	23.9372
0.926219	2.58087	0.926494	2.58067	0.494124	13.1397	0.865965	23.1699	0.250162	7.68174	0.943661	3.45229	0.861619	23.3129
0.924188	2.58238	0.924464	2.58218	0.495981	12.8488	0.865975	22.5687	0.251974	7.50777	0.941907	3.45847	0.862404	22.7218
0.922151	2.58388	0.922427	2.58368	0.497842	12.5726	0.865987	21.998	0.253815	7.34466	0.940139	3.46465	0.863205	22.1613
0.920109	2.58537	0.920386	2.58517	0.499707	12.3101	0.866001	21.4555	0.255684	7.19147	0.938359	3.47083	0.86402	21.6292
0.91806	2.58686	0.918338	2.58666	0.501576	12.0602	0.866017	20.9392	0.257579	7.04735	0.936566	3.47701	0.86485	21.1233
0.916005	2.58833	0.916284	2.58813	0.503449	11.8221	0.866034	20.4472	0.2595	6.91154	0.93476	3.48319	0.865695	20.6417
0.913943	2.58979	0.914223	2.58959	0.505326	11.595	0.866054	19.9779	0.261444	6.78338	0.932942	3.48936	0.866553	20.1829
0.911874	2.59124	0.912155	2.59105	0.507205	11.3781	0.866076	19.5296	0.263411	6.66225	0.931111	3.49553	0.867426	19.7451
0.909798	2.59268	0.910079	2.59249	0.509088	11.1707	0.8661	19.1012	0.2654	6.54761	0.929266	3.5017	0.868311	19.3271
0.907714	2.5941	0.907996	2.59391	0.510974	10.9723	0.866127	18.6912	0.26741	6.43897	0.927409	3.50787	0.86921	18.9275
0.905622	2.59551	0.905906	2.59532	0.512862	10.7822	0.866156	18.2985	0.26944	6.33589	0.925539	3.51404	0.870121	18.5451
