Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
391  Points		390  Points		369  Points		202  Points		400  Points		297  Points		98  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.0015	2.30833	1.00049	2.31155	0.480666	0.0580525	0.866026	0.00306814	0.216513	0.0689785	0.649519	-0.000704899	0.961335	0.0141672
0.999202	2.31194	0.998185	2.31513	0.480724	0.110476	0.866029	0.00470481	0.216582	0.106082	0.649518	-0.00116578	0.961349	0.0203857
0.996895	2.31913	0.995876	2.32232	0.480886	0.214451	0.866035	0.0080549	0.216724	0.180126	0.649517	-0.00202844	0.961375	0.0328886
0.994582	2.32631	0.993559	2.32951	0.481151	0.316153	0.866045	0.0113753	0.216941	0.253774	0.649514	-0.00288716	0.961414	0.045415
0.992261	2.33348	0.991235	2.3366	0.481516	0.41461	0.866058	0.0147229	0.21723	0.326887	0.649511	-0.00373799	0.961466	0.0579019
0.989933	2.34053	0.988905	2.3436	0.481977	0.509003	0.866074	0.0181251	0.217592	0.399365	0.649507	-0.00457303	0.96153	0.0703966
0.987599	2.34754	0.986567	2.35057	0.48253	0.598824	0.866094	0.021463	0.218026	0.471005	0.649502	-0.00537649	0.961606	0.0828199
0.985257	2.35445	0.984222	2.3575	0.48317	0.683657	0.866117	0.0248456	0.21853	0.541664	0.649496	-0.0061168	0.961695	0.0951875
0.982909	2.36126	0.981871	2.36426	0.483892	0.763196	0.866143	0.0282311	0.219105	0.611311	0.64949	-0.00690414	0.961796	0.10753
0.980553	2.36801	0.979512	2.37092	0.48469	0.837433	0.866173	0.0316223	0.219748	0.679717	0.649482	-0.0076122	0.961909	0.119822
0.978191	2.37468	0.977148	2.37757	0.48556	0.906437	0.866206	0.0350248	0.220459	0.746853	0.649474	-0.00824836	0.962034	0.132101
0.975823	2.38116	0.974776	2.38403	0.486496	0.970351	0.866243	0.0384501	0.221236	0.812663	0.649466	-0.00891406	0.962172	0.144267
0.973448	2.38755	0.972399	2.39037	0.487493	1.02946	0.866283	0.0419208	0.222077	0.876947	0.649457	-0.0094655	0.962322	0.156378
0.971067	2.39391	0.970014	2.39663	0.488547	1.08397	0.866326	0.0453959	0.222983	0.939738	0.649447	-0.00996176	0.962483	0.168468
0.968679	2.40005	0.967624	2.40273	0.489652	1.13424	0.866373	0.0488795	0.223949	1.00093	0.649437	-0.0104343	0.962657	0.18043
0.966286	2.40609	0.965228	2.40869	0.490806	1.18062	0.866424	0.0523804	0.224976	1.06049	0.649426	-0.0108594	0.962843	0.192307
0.963886	2.412	0.962826	2.41455	0.492004	1.22338	0.866478	0.0559157	0.226062	1.11843	0.649415	-0.0111897	0.96304	0.204101
0.961481	2.41777	0.960418	2.42028	0.493243	1.26288	0.866535	0.0594332	0.227204	1.17458	0.649404	-0.0114169	0.963249	0.215817
0.95907	2.42341	0.958005	2.42586	0.49452	1.29932	0.866596	0.0630018	0.228402	1.22901	0.649392	-0.0116115	0.96347	0.227463
0.956653	2.42889	0.955586	2.4313	0.495832	1.33304	0.866661	0.0666724	0.229653	1.2818	0.649381	-0.0117405	0.963703	0.238969
0.954231	2.43429	0.953162	2.43662	0.497176	1.36434	0.866729	0.0702872	0.230955	1.33286	0.649369	-0.0117386	0.963946	0.250369
0.951804	2.43956	0.950732	2.44181	0.498549	1.3933	0.866801	0.0739637	0.232131	1.37592	0.649357	-0.0116481	0.964201	0.261643
0.949372	2.44463	0.948297	2.44682	0.499951	1.42022	0.866876	0.077677	0.233163	1.41165	0.649346	-0.0115538	0.964467	0.272838
0.946934	2.44957	0.945858	2.45173	0.501379	1.44536	0.866955	0.0813771	0.234035	1.44047	0.649334	-0.0112785	0.964745	0.283875
0.944492	2.45443	0.943413	2.45651	0.50283	1.46878	0.867038	0.0851374	0.234737	1.46284	0.649323	-0.0109012	0.965033	0.294771
0.942045	2.45912	0.940964	2.46114	0.504304	1.49066	0.867125	0.0889318	0.235261	1.47908	0.649313	-0.0104933	0.965332	0.305642
0.939593	2.46365	0.938511	2.46563	0.5058	1.5111	0.867215	0.092794	0.235599	1.48925	0.649303	-0.00993753	0.965642	0.316293
0.937137	2.46811	0.936053	2.47001	0.507315	1.53032	0.86731	0.0967053	0.236088	1.50372	0.649293	-0.00925925	0.965962	0.326761
0.934677	2.47243	0.93359	2.47428	0.508848	1.54841	0.867408	0.100628	0.236626	1.51935	0.649284	-0.00850932	0.966293	0.337125
0.932212	2.47658	0.931124	2.47839	0.510399	1.56533	0.86751	0.104574	0.237366	1.54018	0.649276	-0.00761609	0.966634	0.347368
0.929743	2.48063	0.928653	2.48237	0.511966	1.58133	0.867616	0.108566	0.238317	1.56596	0.649269	-0.00660958	0.966985	0.357452
0.92727	2.48456	0.926179	2.48625	0.513549	1.59642	0.867727	0.112651	0.239487	1.5964	0.649263	-0.00546317	0.967346	0.367396
0.924794	2.48837	0.9237	2.49002	0.515147	1.61066	0.867841	0.116747	0.240888	1.631	0.649258	-0.0042103	0.967717	0.377145
0.922314	2.49207	0.921219	2.49367	0.516758	1.62416	0.867959	0.120867	0.242531	1.66922	0.649254	-0.00283114	0.968097	0.386675
0.91983	2.49566	0.918733	2.49716	0.518382	1.63693	0.868082	0.125119	0.244213	1.70597	0.649252	-0.0012861	0.968487	0.396117
0.917342	2.49911	0.916244	2.50058	0.520019	1.64905	0.868208	0.129377	0.24593	1.74124	0.649252	0.00033076	0.968886	0.40538
0.914851	2.50246	0.913752	2.50395	0.521667	1.66054	0.868339	0.133648	0.247681	1.77508	0.649253	0.00209123	0.969294	0.414461
0.912357	2.5057	0.911256	2.50715	0.523326	1.67148	0.868475	0.138028	0.249466	1.80756	0.649256	0.00405226	0.969712	0.423351
0.90986	2.50888	0.908757	2.51024	0.524997	1.68183	0.868614	0.142456	0.251282	1.83866	0.649261	0.00615443	0.970138	0.432031
0.907359	2.51195	0.906256	2.51322	0.526677	1.6917	0.868758	0.146893	0.253129	1.86842	0.649268	0.00836557	0.970572	0.440551
0.904856	2.51489	0.903751	2.51615	0.528367	1.70113	0.868907	0.151434	0.255004	1.89695	0.649278	0.010708	0.971015	0.448926
0.902349	2.51773	0.901243	2.51898	0.530065	1.71003	0.86906	0.156009	0.256907	1.92426	0.64929	0.0132263	0.971467	0.457096
0.89984	2.52047	0.898733	2.5217	0.531773	1.71855	0.869218	0.160652	0.258837	1.95039	0.649304	0.015923	0.971926	0.465029
0.897329	2.52318	0.89622	2.52435	0.533489	1.72666	0.86938	0.165432	0.260793	1.97537	0.649321	0.0187166	0.972393	0.472749
0.894814	2.52581	0.893704	2.52688	0.535213	1.7344	0.869547	0.170225	0.262772	1.99926	0.649341	0.0217039	0.972868	0.480303
0.892297	2.52831	0.891186	2.52935	0.536944	1.7418	0.869719	0.175046	0.264775	2.02212	0.649365	0.0249054	0.97335	0.487699
0.889778	2.5307	0.888666	2.53177	0.538682	1.74882	0.869896	0.17992	0.2668	2.04395	0.649391	0.0281885	0.973839	0.494864
0.887256	2.53306	0.886143	2.53409	0.540428	1.75548	0.870078	0.184903	0.268847	2.06475	0.649421	0.031635	0.974336	0.501829
0.884732	2.53535	0.883618	2.53631	0.542179	1.76187	0.870264	0.190016	0.270914	2.08464	0.649454	0.0353215	0.974839	0.508565
0.882205	2.53751	0.88109	2.53849	0.543711	1.76716	0.870456	0.195128	0.273	2.10364	0.649491	0.0391415	0.975349	0.515104
0.879677	2.53967	0.878561	2.5406	0.54502	1.7715	0.870653	0.200327	0.275104	2.12171	0.649532	0.0431416	0.975865	0.521422
0.877146	2.54172	0.876029	2.54258	0.546105	1.77497	0.870855	0.205611	0.277226	2.13899	0.649577	0.0473288	0.976387	0.527559
0.874614	2.54367	0.873496	2.54454	0.546964	1.7777	0.871063	0.21098	0.279365	2.15547	0.649626	0.05163	0.976916	0.533507
0.872079	2.54565	0.870961	2.54646	0.547597	1.77958	0.871275	0.21643	0.28152	2.17112	0.64968	0.0561593	0.97745	0.539164
0.869542	2.54753	0.868423	2.5483	0.548002	1.78077	0.871494	0.221872	0.28369	2.186	0.649738	0.0608848	0.97799	0.54467
0.867004	2.54929	0.865884	2.55009	0.548586	1.78257	0.871717	0.22747	0.285875	2.20021	0.649801	0.0657429	0.978535	0.549963
0.864464	2.55101	0.863343	2.55175	0.54922	1.78436	0.871947	0.233205	0.288073	2.21372	0.649869	0.0707794	0.979085	0.555003
0.861922	2.5527	0.860801	2.55343	0.550084	1.78675	0.872182	0.238956	0.290284	2.22654	0.649932	0.0753443	0.979641	0.559883
0.859379	2.55436	0.858257	2.55506	0.551178	1.78976	0.872423	0.244737	0.292508	2.23872	0.64999	0.0794162	0.980201	0.564531
0.856834	2.55593	0.855711	2.55659	0.552503	1.79322	0.872669	0.250668	0.294744	2.25027	0.650039	0.0827658	0.980765	0.568972
0.854288	2.55744	0.853164	2.55809	0.554062	1.79715	0.872922	0.256723	0.296991	2.26124	0.65008	0.0853974	0.981334	0.573176
0.851739	2.55889	0.850615	2.55952	0.555854	1.80143	0.873181	0.262853	0.299249	2.27162	0.650111	0.087444	0.981907	0.577164
0.84919	2.56032	0.848065	2.56091	0.55765	1.80547	0.873446	0.269047	0.301516	2.28141	0.650131	0.0888068	0.982484	0.58098
0.846639	2.5617	0.845514	2.56231	0.55945	1.80927	0.873717	0.275282	0.303793	2.29068	0.65016	0.0908045	0.983064	0.584625
0.844087	2.563	0.842961	2.56362	0.561254	1.81281	0.873994	0.281685	0.306079	2.29943	0.650193	0.0929381	0.983649	0.588016
0.841534	2.56429	0.840407	2.56487	0.563062	1.81615	0.874278	0.288166	0.308374	2.3077	0.650239	0.0957237	0.984236	0.591157
0.838979	2.56557	0.837852	2.56607	0.564872	1.81928	0.874568	0.294715	0.310676	2.31544	0.650298	0.0994078	0.984826	0.594147
0.836423	2.56674	0.835295	2.56725	0.566686	1.82224	0.874865	0.3014	0.312986	2.32268	0.650373	0.104102	0.985419	0.596921
0.833866	2.56788	0.832738	2.5684	0.568502	1.82493	0.875169	0.308183	0.315303	2.32951	0.650466	0.109664	0.986015	0.599522
0.831308	2.56902	0.830179	2.56949	0.570321	1.82741	0.875479	0.315076	0.317627	2.33592	0.650579	0.116166	0.986614	0.601952
0.828748	2.5701	0.827619	2.57054	0.572142	1.82977	0.875796	0.322016	0.319956	2.34185	0.650698	0.122883	0.987214	0.604123
0.826188	2.57112	0.825058	2.5716	0.573966	1.83186	0.87612	0.32905	0.322292	2.34737	0.650823	0.129838	0.987817	0.606127
0.823626	2.57214	0.822496	2.57258	0.575792	1.83377	0.876452	0.336271	0.324633	2.35252	0.650956	0.136999	0.988422	0.607968
0.821064	2.57312	0.819934	2.57352	0.577619	1.83551	0.87679	0.343521	0.326978	2.35721	0.651096	0.144306	0.989028	0.609571
0.818501	2.57405	0.81737	2.57443	0.579448	1.83703	0.877091	0.349924	0.329328	2.36155	0.651244	0.151859	0.989636	0.611042
0.815936	2.57495	0.814805	2.57531	0.581278	1.83835	0.877352	0.355548	0.331682	2.3655	0.651399	0.159622	0.990245	0.612339
0.813371	2.57581	0.81224	2.57619	0.58311	1.83953	0.877571	0.36015	0.33404	2.36912	0.651562	0.167533	0.990856	0.613459
0.810805	2.57665	0.809673	2.57701	0.584943	1.84051	0.877746	0.363763	0.336402	2.37236	0.651733	0.175692	0.991467	0.614399
0.808238	2.57746	0.807106	2.57779	0.586776	1.84126	0.877876	0.366433	0.338766	2.37524	0.651912	0.184061	0.99208	0.615152
0.805671	2.57823	0.804538	2.57855	0.588611	1.84189	0.87796	0.368276	0.341133	2.37784	0.652099	0.192665	0.992693	0.615791
0.803102	2.57898	0.80197	2.5793	0.590446	1.84234	0.878081	0.370837	0.343503	2.38006	0.652295	0.20143	0.993306	0.616291
0.800533	2.5797	0.7994	2.58002	0.592281	1.84261	0.878213	0.373549	0.345875	2.3819	0.6525	0.210406	0.993921	0.616596
0.797964	2.58037	0.79683	2.58068	0.594116	1.8427	0.878395	0.377381	0.348248	2.38347	0.652715	0.219617	0.994456	0.616745
0.795393	2.581	0.794259	2.5813	0.595952	1.84257	0.878627	0.382149	0.350623	2.38478	0.652938	0.229032	0.994912	0.616838
0.792822	2.58166	0.791688	2.58195	0.597787	1.84233	0.878912	0.388092	0.352998	2.38578	0.653171	0.238679	0.99529	0.616812
0.79025	2.5823	0.789116	2.58254	0.599622	1.84191	0.879252	0.395072	0.355375	2.38641	0.653413	0.248529	0.995588	0.616687
0.787678	2.58287	0.786543	2.58312	0.601456	1.84127	0.879649	0.403194	0.357752	2.38677	0.653666	0.258611	0.995807	0.616805
0.785105	2.58341	0.78397	2.58368	0.603289	1.84051	0.880055	0.411415	0.36013	2.38686	0.653929	0.268894	0.995948	0.616717
0.782532	2.58396	0.781397	2.58418	0.605122	1.83957	0.880469	0.419771	0.362507	2.38665	0.654202	0.279366	0.996149	0.616527
0.779958	2.58447	0.778822	2.58467	0.606954	1.83845	0.880891	0.428239	0.364884	2.38619	0.654485	0.290061	0.996369	0.616514
0.777383	2.58495	0.776248	2.58512	0.608785	1.8372	0.881322	0.436807	0.36726	2.38545	0.654779	0.300999	0.996667	0.616327
0.774808	2.58541	0.773673	2.58559	0.610614	1.83575	0.881761	0.44551	0.369636	2.38438	0.655085	0.312144	0.997044	0.61613
0.772233	2.5858	0.771097	2.58601	0.612441	1.83416	0.88221	0.454325	0.37201	2.38307	0.655401	0.323522	0.9975	0.615727
0.769657	2.58624	0.768521	2.58643	0.614268	1.83241	0.882666	0.463238	0.374383	2.38154	0.655729	0.335148	0.998034	0.615222
0.767081	2.58668	0.765945	2.58682	0.616092	1.83045	0.883132	0.472288	0.376754	2.3797	0.656069	0.346941	0.998647	0.61453
0.764505	2.58705	0.763368	2.58717	0.617914	1.82834	0.883607	0.48145	0.379124	2.3776	0.65642	0.358947	0.999258	0.613794
0.761928	2.58734	0.760791	2.58753	0.619734	1.82608	0.884091	0.490753	0.381491	2.3753	0.656784	0.371232	0.999869	0.61295
0.75935	2.58768	0.758214	2.58782	0.621551	1.82369	0.884585	0.500172	0.383855	2.37272	0.65716	0.383702	1.00048	0.612466
0.756773	2.588	0.755636	2.58813	0.623367	1.82111	0.885088	0.509647	0.386217	2.36987	0.657548	0.396393		
0.754195	2.58829	0.753058	2.58842	0.625179	1.81839	0.8856	0.519324	0.388576	2.3668	0.657949	0.409368		
0.751617	2.58854	0.75048	2.58863	0.626989	1.81551	0.886122	0.529103	0.390932	2.36349	0.658364	0.422485		
0.749039	2.58876	0.747901	2.58889	0.628796	1.81247	0.886654	0.538975	0.393284	2.35988	0.658791	0.435803		
0.74646	2.58904	0.745323	2.58914	0.6306	1.80926	0.887196	0.549024	0.395633	2.35608	0.659232	0.449438		
0.743881	2.58925	0.742744	2.5893	0.6324	1.80592	0.887748	0.559162	0.397978	2.35206	0.659686	0.463275		
0.741302	2.58941	0.740165	2.58944	0.634197	1.80243	0.88831	0.569387	0.400318	2.3478	0.660155	0.477257		
0.738723	2.58955	0.737585	2.58964	0.63599	1.79873	0.888882	0.579743	0.402655	2.34328	0.660637	0.491527		
0.736143	2.58967	0.735006	2.58977	0.63778	1.79494	0.889465	0.59025	0.404986	2.33851	0.661134	0.506028		
0.733564	2.58982	0.732426	2.58988	0.639566	1.79096	0.890058	0.600833	0.407313	2.33357	0.661645	0.520689		
0.730984	2.58994	0.729847	2.58999	0.641348	1.78685	0.890662	0.611585	0.409635	2.32841	0.662171	0.535602		
0.728405	2.59001	0.727267	2.59005	0.643126	1.78262	0.891276	0.622463	0.411952	2.32297	0.662712	0.550771		
0.725825	2.59007	0.724687	2.59008	0.644899	1.77822	0.891902	0.633406	0.414262	2.31731	0.663268	0.566112		
0.723245	2.5901	0.722107	2.59014	0.646668	1.77367	0.892538	0.64451	0.416568	2.31144	0.66384	0.581669		
0.720665	2.59016	0.719528	2.59017	0.648432	1.76897	0.893185	0.655695	0.418867	2.30539	0.664427	0.597463		
0.718086	2.59018	0.716948	2.59014	0.650192	1.76415	0.893844	0.667051	0.42116	2.29916	0.66503	0.61342		
0.715506	2.59014	0.714368	2.59008	0.651946	1.75919	0.894514	0.678491	0.423447	2.29262	0.665649	0.629674		
0.712926	2.59007	0.711788	2.59006	0.653696	1.75406	0.895196	0.689975	0.425727	2.28588	0.666284	0.646121		
0.710346	2.59	0.709208	2.59001	0.655441	1.74881	0.895889	0.701653	0.428001	2.279	0.666936	0.662707		
0.707766	2.58996	0.706629	2.58992	0.65718	1.74341	0.896593	0.713471	0.430267	2.27188	0.667604	0.679536		
0.705187	2.58989	0.704049	2.58981	0.658914	1.73794	0.89731	0.72536	0.432526	2.26455	0.66829	0.696574		
0.702607	2.58973	0.70147	2.58969	0.660642	1.7323	0.898038	0.737284	0.434778	2.25703	0.668992	0.713802		
0.700028	2.58958	0.69889	2.58954	0.662364	1.72649	0.898779	0.749399	0.437022	2.24932	0.669712	0.731212		
0.697449	2.58947	0.696311	2.58933	0.664081	1.7206	0.899531	0.76161	0.439259	2.24144	0.670449	0.748887		
0.69487	2.58924	0.693732	2.58915	0.665792	1.71462	0.900296	0.773868	0.441487	2.23334	0.671203	0.766737		
0.692291	2.58904	0.691154	2.58897	0.667497	1.70847	0.901073	0.786323	0.443708	2.225	0.671976	0.784675		
0.689712	2.58882	0.688575	2.58871	0.669195	1.70218	0.901862	0.798791	0.44592	2.21654	0.672767	0.802873		
0.687134	2.58856	0.685997	2.58844	0.670888	1.69583	0.902664	0.81135	0.448123	2.20794	0.673575	0.821288		
0.684556	2.58828	0.683419	2.58816	0.672573	1.68932	0.903478	0.824087	0.450318	2.19913	0.674403	0.839855		
0.681978	2.588	0.680841	2.58785	0.674253	1.68273	0.904306	0.836824	0.452504	2.19017	0.675248	0.858542		
0.6794	2.58769	0.678264	2.58751	0.675926	1.67601	0.905145	0.849693	0.454681	2.18102	0.676113	0.877417		
0.676823	2.58732	0.675687	2.58716	0.677591	1.66919	0.905998	0.862627	0.456849	2.17167	0.676996	0.896518		
