Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
398  Points		398  Points		378  Points		210  Points		400  Points		308  Points		162  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00084	2.03976	1.00003	2.03982	0.441164	0.312292	0.866026	0.000980076	0.216528	0.0938093	1.00087	1.58481	0.882331	0.0214782
0.998812	2.03988	0.997995	2.04004	0.441475	0.556777	0.866027	0.00153156	0.216622	0.130676	0.999291	1.58937	0.882352	0.0313726
0.99678	2.04033	0.995963	2.04062	0.442273	0.957019	0.866029	0.00257936	0.216788	0.204185	0.997703	1.59853	0.882393	0.0511763
0.994747	2.04107	0.99393	2.04143	0.443381	1.20374	0.866032	0.00363505	0.217028	0.27728	0.996106	1.60784	0.882454	0.0709384
0.992714	2.04201	0.991896	2.04244	0.444671	1.34923	0.866036	0.00470647	0.217341	0.349809	0.9945	1.61737	0.882534	0.0906171
0.990679	2.04321	0.989861	2.04376	0.446069	1.43855	0.866041	0.00572273	0.217725	0.421552	0.992884	1.62705	0.882635	0.110302
0.988644	2.04466	0.987825	2.04536	0.447537	1.49725	0.866047	0.00680198	0.218181	0.492502	0.991259	1.6369	0.882754	0.129914
0.986606	2.04642	0.985787	2.04718	0.449052	1.53865	0.866055	0.00792053	0.218706	0.562472	0.989624	1.64696	0.882893	0.149465
0.984567	2.04847	0.983747	2.04936	0.450602	1.56971	0.866063	0.00903103	0.219301	0.631264	0.987978	1.65722	0.883052	0.168982
0.982526	2.05076	0.981704	2.05179	0.452179	1.59423	0.866073	0.0101254	0.219964	0.698912	0.986322	1.66758	0.88323	0.188344
0.980482	2.05334	0.979659	2.0545	0.453777	1.6144	0.866083	0.0112743	0.220693	0.765225	0.984656	1.67809	0.883427	0.207656
0.978435	2.05624	0.977612	2.05749	0.455395	1.6316	0.866095	0.0124455	0.221488	0.830083	0.98298	1.6888	0.883644	0.226868
0.976386	2.05945	0.975561	2.06078	0.457028	1.64669	0.866108	0.0136612	0.222347	0.893503	0.981292	1.69964	0.883879	0.245966
0.974333	2.06293	0.973506	2.06441	0.458675	1.66021	0.866122	0.0148794	0.223268	0.955346	0.979594	1.71065	0.884134	0.264922
0.972276	2.06667	0.971448	2.06829	0.460335	1.67254	0.866138	0.0161026	0.22425	1.0156	0.977884	1.72177	0.884407	0.28377
0.970216	2.07077	0.969386	2.07251	0.462007	1.68392	0.866154	0.0174224	0.225291	1.07422	0.976164	1.73299	0.884699	0.302488
0.968151	2.07517	0.96732	2.07703	0.463689	1.69457	0.866172	0.018762	0.22639	1.13116	0.974432	1.74433	0.885009	0.32103
0.966082	2.07988	0.965249	2.08184	0.465382	1.70458	0.866192	0.0201413	0.227544	1.18635	0.972689	1.75577	0.885338	0.339482
0.964008	2.08489	0.963173	2.08695	0.467085	1.71405	0.866212	0.0215133	0.228753	1.23981	0.970935	1.76736	0.885686	0.357754
0.961929	2.09013	0.961091	2.09232	0.468797	1.72301	0.866235	0.0229574	0.230014	1.29162	0.969168	1.77903	0.886051	0.375839
0.959844	2.09569	0.959005	2.09803	0.470517	1.73166	0.866258	0.0244591	0.231326	1.34166	0.967391	1.79075	0.886434	0.393724
0.957754	2.1016	0.956912	2.10407	0.472246	1.73995	0.866283	0.0259892	0.232687	1.38994	0.965601	1.80258	0.886835	0.411469
0.955658	2.10779	0.954813	2.11035	0.473983	1.74786	0.86631	0.0275761	0.234095	1.43656	0.9638	1.81445	0.887254	0.42902
0.953555	2.11419	0.952708	2.11685	0.475728	1.75553	0.866338	0.02919	0.235359	1.47579	0.961987	1.82632	0.88769	0.446355
0.951446	2.12093	0.950596	2.12369	0.47748	1.76291	0.866368	0.030858	0.236463	1.50832	0.960162	1.83827	0.888143	0.463521
0.94933	2.1279	0.948478	2.13078	0.47924	1.77003	0.8664	0.032634	0.237394	1.53453	0.958325	1.8503	0.888613	0.480432
0.947207	2.13509	0.946352	2.13803	0.481006	1.77691	0.866433	0.0344528	0.238141	1.55466	0.956476	1.86232	0.8891	0.497184
0.945077	2.14253	0.944219	2.14561	0.48278	1.78357	0.866468	0.0362704	0.238697	1.56946	0.954615	1.87432	0.889604	0.513701
0.942939	2.15022	0.942078	2.15339	0.484559	1.79004	0.866505	0.0381726	0.239056	1.57874	0.952742	1.88635	0.890124	0.529923
0.940794	2.15814	0.939929	2.16132	0.486345	1.79631	0.866544	0.0401569	0.239574	1.59179	0.950857	1.89836	0.890659	0.545988
0.93864	2.16619	0.937772	2.16948	0.488138	1.80234	0.866585	0.042219	0.240143	1.60589	0.948961	1.91033	0.891211	0.561826
0.936479	2.17439	0.935607	2.17782	0.489936	1.80817	0.866628	0.0443501	0.240925	1.62463	0.947052	1.92232	0.891779	0.577384
0.934309	2.18284	0.933434	2.18626	0.49174	1.81384	0.866674	0.0465323	0.241926	1.64796	0.945131	1.93426	0.892361	0.592726
0.93213	2.1914	0.931252	2.19483	0.493549	1.8193	0.866721	0.048817	0.243155	1.6754	0.943199	1.9461	0.892959	0.607811
0.929943	2.20003	0.929062	2.20356	0.495364	1.82458	0.866771	0.0511331	0.244623	1.70642	0.941254	1.95789	0.893572	0.622643
0.927748	2.2088	0.926862	2.21237	0.497184	1.82969	0.866823	0.053512	0.24634	1.74075	0.939298	1.9696	0.8942	0.637228
0.925543	2.21768	0.924654	2.22122	0.499009	1.83461	0.866878	0.0560167	0.248091	1.77368	0.937331	1.98123	0.894842	0.651491
0.92333	2.2266	0.922438	2.23016	0.500838	1.83943	0.866935	0.0585996	0.249874	1.80518	0.935352	1.9928	0.895497	0.665545
