Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
397  Points		397  Points		376  Points		209  Points		400  Points		305  Points		154  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00192	2.57091	1.00075	2.57166	0.447063	903.516	0.866026	1577.26	0.216512	560.336	1.00023	3.35096	0.894039	5977.71
0.999872	2.57222	0.998703	2.57297	0.447407	300.107	0.866027	560.502	0.216577	156.665	0.99859	3.35666	0.894051	780.431
0.99782	2.57354	0.996649	2.57429	0.448055	180.169	0.86603	340.807	0.216716	91.1169	0.996938	3.36236	0.894082	417.481
0.995765	2.57485	0.994594	2.5756	0.448943	128.9	0.866034	244.84	0.216929	64.2853	0.995277	3.36807	0.894131	284.97
0.993709	2.57617	0.992535	2.57692	0.450013	100.474	0.86604	191.045	0.217214	49.7001	0.993606	3.37379	0.894199	216.321
0.991649	2.57749	0.990474	2.57824	0.451216	82.415	0.866048	156.632	0.217571	40.5424	0.991924	3.37951	0.894285	174.335
0.989587	2.5788	0.98841	2.57955	0.452517	69.9306	0.866056	132.725	0.218	34.2631	0.990232	3.38523	0.894389	146.006
0.987521	2.58011	0.986342	2.58086	0.453892	60.7866	0.866067	115.15	0.2185	29.6932	0.988529	3.39096	0.894512	125.603
0.985452	2.58143	0.984271	2.58217	0.455324	53.8017	0.866078	101.685	0.219069	26.2214	0.986816	3.39669	0.894653	110.209
0.983379	2.58273	0.982196	2.58348	0.4568	48.2925	0.866092	91.0402	0.219706	23.4964	0.985092	3.40242	0.894813	98.1825
0.981301	2.58404	0.980116	2.58478	0.458313	43.8365	0.866106	82.4133	0.220411	21.3027	0.983357	3.40815	0.894991	88.527
0.97922	2.58534	0.978032	2.58608	0.459855	40.1583	0.866123	75.2801	0.221182	19.5	0.981611	3.41388	0.895186	80.6051
0.977133	2.58663	0.975942	2.58737	0.461423	37.0708	0.866141	69.2837	0.222017	17.9936	0.979854	3.41962	0.8954	73.9887
