Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
395  Points		395  Points		376  Points		207  Points		401  Points		304  Points		146  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00064	2.58109	1.0012	2.58075	0.4528	9611.49	0.866026	1355.9	0.216506	9428.72	1.00089	3.37157	0.905604	1358.27
0.998559	2.58236	0.999117	2.58202	0.452937	434.208	0.866028	529.768	0.216545	212.51	0.999194	3.37719	0.905624	544.652
0.996474	2.58362	0.997033	2.58328	0.453315	222.305	0.866032	329.195	0.216657	107.522	0.997488	3.38281	0.905662	340.63
0.994385	2.58488	0.994945	2.58454	0.453912	149.55	0.866037	238.79	0.216843	72.0161	0.995773	3.38844	0.905717	247.815
0.992292	2.58613	0.992853	2.5858	0.454696	112.794	0.866045	187.342	0.217102	54.1799	0.994046	3.39407	0.90579	194.759
0.990194	2.58738	0.990756	2.58705	0.455636	90.6336	0.866054	154.134	0.217433	43.4599	0.99231	3.3997	0.90588	160.422
0.988091	2.58862	0.988654	2.58829	0.456703	75.8232	0.866065	130.927	0.217836	36.3115	0.990562	3.40533	0.905987	136.385
0.985983	2.58986	0.986548	2.58953	0.457872	65.2307	0.866078	113.795	0.218311	31.209	0.988804	3.41097	0.906112	118.618
0.98387	2.59109	0.984436	2.59076	0.459125	57.281	0.866093	100.628	0.218855	27.3872	0.987035	3.4166	0.906254	104.952
0.981751	2.59231	0.982319	2.59198	0.460445	51.0962	0.86611	90.1924	0.219468	24.4201	0.985255	3.42224	0.906413	94.1146
0.979626	2.59352	0.980195	2.59319	0.461821	46.1481	0.866129	81.7184	0.220149	22.052	0.983464	3.42788	0.906589	85.3102
0.977495	2.59472	0.978066	2.5944	0.463243	42.1001	0.86615	74.7005	0.220897	20.1195	0.981661	3.43352	0.906782	78.0162
0.975358	2.59591	0.97593	2.59559	0.464704	38.7273	0.866172	68.793	0.22171	18.514	0.979848	3.43916	0.906992	71.875
0.973214	2.59709	0.973788	2.59677	0.466199	35.8741	0.866197	63.7518	0.222586	17.1599	0.978023	3.44479	0.907219	66.6336
0.971063	2.59825	0.971639	2.59794	0.467723	33.4292	0.866223	59.3993	0.223524	16.0034	0.976187	3.45043	0.907463	62.1079
0.968905	2.59941	0.969483	2.5991	0.469272	31.311	0.866252	55.6036	0.224523	15.0049	0.974339	3.45607	0.907723	58.1609
0.966739	2.60055	0.96732	2.60024	0.470844	29.4581	0.866282	52.2641	0.225581	14.1347	0.97248	3.4617	0.908	54.6885
0.964567	2.60167	0.965149	2.60137	0.472435	27.8238	0.866315	49.3034	0.226696	13.3702	0.97061	3.46734	0.908293	51.6101
0.962386	2.60278	0.962971	2.60249	0.474045	26.3717	0.86635	46.6604	0.227867	12.6936	0.968728	3.47297	0.908602	48.8623
0.960198	2.60388	0.960785	2.60359	0.475672	25.0729	0.866387	44.2866	0.229092	12.0909	0.966834	3.47861	0.908928	46.3947
0.958002	2.60496	0.958591	2.60467	0.477313	23.9044	0.866426	42.143	0.230368	11.5511	0.964929	3.48424	0.909269	44.1667
0.955798	2.60603	0.956389	2.60574	0.478969	22.8476	0.866467	40.1976	0.231695	11.065	0.963013	3.48987	0.909626	42.145
0.953586	2.60707	0.954179	2.60679	0.480638	21.8873	0.866511	38.4241	0.233071	10.6253	0.961085	3.4955	0.909999	40.3025
0.951366	2.60811	0.951961	2.60783	0.482318	21.0109	0.866557	36.8008	0.234308	10.2751	0.959146	3.50113	0.910388	38.6162
0.949137	2.60912	0.949734	2.60885	0.48401	20.2078	0.866605	35.3093	0.23539	9.99816	0.957196	3.50676	0.910792	37.0673
0.9469	2.61012	0.9475	2.60985	0.485713	19.4692	0.866656	33.9342	0.236303	9.78271	0.955234	3.51239	0.911211	35.6397
0.944654	2.6111	0.945256	2.61084	0.487426	18.7878	0.866709	32.6625	0.237037	9.62041	0.953261	3.51802	0.911645	34.3197
0.942401	2.61206	0.943005	2.6118	0.489148	18.1571	0.866765	31.4828	0.237583	9.50533	0.951277	3.52365	0.912094	33.0956
0.940138	2.613	0.940745	2.61275	0.490879	17.5717	0.866823	30.3857	0.237935	9.43349	0.949282	3.52928	0.912558	31.9574
0.937868	2.61393	0.938477	2.61368	0.492619	17.0269	0.866884	29.3626	0.238445	9.33262	0.947275	3.53491	0.913036	30.8965
0.935589	2.61483	0.9362	2.61459	0.494367	16.5187	0.866947	28.4064	0.239004	9.22605	0.945258	3.54054	0.913528	29.9052
0.933302	2.61572	0.933915	2.61549	0.496123	16.0434	0.867014	27.5107	0.239773	9.08605	0.94323	3.54618	0.914034	28.977
0.931006	2.61659	0.931622	2.61636	0.497887	15.598	0.867083	26.67	0.240759	8.91667	0.941192	3.55181	0.914554	28.106
0.928703	2.61745	0.92932	2.61722	0.499657	15.1798	0.867154	25.8794	0.24197	8.72252	0.939143	3.55745	0.915088	27.2871
0.926391	2.61828	0.927011	2.61806	0.501435	14.7864	0.867229	25.1345	0.243418	8.50849	0.937083	3.5631	0.915635	26.5159
0.924071	2.6191	0.924693	2.61888	0.503219	14.4156	0.867307	24.4315	0.245113	8.27948	0.935013	3.56874	0.916196	25.7883
0.921744	2.6199	0.922368	2.61969	0.505009	14.0655	0.867388	23.7669	0.246843	8.06652	0.932934	3.57439	0.916769	25.1007
0.919409	2.62068	0.920034	2.62047	0.506805	13.7346	0.867472	23.1378	0.248606	7.86803	0.930844	3.58005	0.917355	24.45
0.917066	2.62144	0.917694	2.62124	0.508607	13.4211	0.867559	22.5413	0.2504	7.68266	0.928744	3.58571	0.917954	23.8333
0.914715	2.62219	0.915345	2.62199	0.510415	13.1239	0.867649	21.9749	0.252226	7.50919	0.926635	3.59138	0.918565	23.2479
0.912357	2.62292	0.912989	2.62273	0.512228	12.8416	0.867743	21.4365	0.25408	7.34655	0.924517	3.59705	0.919188	22.6917
0.909992	2.62363	0.910626	2.62344	0.514046	12.5732	0.86784	20.9241	0.255963	7.19381	0.922389	3.60273	0.919823	22.1624
0.907621	2.62433	0.908256	2.62415	0.515868	12.3177	0.867941	20.4357	0.257872	7.05011	0.920252	3.60842	0.920469	21.6582
0.905242	2.62501	0.905879	2.62483	0.517696	12.0742	0.868045	19.9699	0.259807	6.91472	0.918106	3.61413	0.921127	21.1774
0.902856	2.62568	0.903495	2.6255	0.519528	11.8419	0.868153	19.525	0.261766	6.78695	0.915952	3.61984	0.921796	20.7183
0.900464	2.62633	0.901105	2.62616	0.521364	11.6199	0.868265	19.0996	0.263749	6.6662	0.913789	3.62556	0.922476	20.2796
0.898065	2.62697	0.898708	2.6268	0.523204	11.4077	0.86838	18.6926	0.265754	6.55194	0.911618	3.6313	0.923166	19.8599
0.89566	2.62759	0.896305	2.62742	0.525048	11.2046	0.8685	18.3028	0.26778	6.44366	0.909439	3.63705	0.923866	19.4581
0.89325	2.62819	0.893896	2.62803	0.526896	11.01	0.868623	17.929	0.269827	6.34093	0.907253	3.64282	0.924577	19.0729
0.890833	2.62879	0.89148	2.62863	0.528748	10.8234	0.868751	17.5704	0.271893	6.24334	0.905059	3.6486	0.925297	18.7035
0.88841	2.62937	0.889059	2.62921	0.530602	10.6443	0.868882	17.2261	0.273977	6.15053	0.902857	3.6544	0.926027	18.3488
0.885982	2.62993	0.886633	2.62978	0.532221	10.4941	0.869018	16.8952	0.276079	6.06217	0.900649	3.66021	0.926767	18.0081
0.883549	2.63049	0.884201	2.63034	0.533603	10.37	0.869159	16.5769	0.278197	5.97794	0.898433	3.66605	0.927515	17.6804
0.88111	2.63103	0.881763	2.63088	0.534746	10.2702	0.869304	16.2706	0.280331	5.89758	0.896211	3.67191	0.928272	17.3652
0.878666	2.63156	0.879321	2.63142	0.535651	10.1928	0.869453	15.9755	0.282481	5.82083	0.893983	3.67779	0.929037	17.0616
0.876217	2.63207	0.876873	2.63194	0.536317	10.1369	0.869607	15.6912	0.284645	5.74746	0.891749	3.68369	0.929811	16.7691
0.873764	2.63258	0.874421	2.63245	0.536744	10.1015	0.869766	15.417	0.286822	5.67725	0.889509	3.68962	0.930593	16.487
0.871305	2.63308	0.871964	2.63294	0.537357	10.0511	0.86993	15.1524	0.289013	5.61	0.887263	3.69557	0.931382	16.2148
0.868843	2.63356	0.869502	2.63343	0.538024	9.99707	0.870099	14.8969	0.291215	5.54554	0.885012	3.70155	0.932179	15.9521
0.866376	2.63403	0.867037	2.63391	0.538931	9.92471	0.870273	14.65	0.29343	5.4837	0.882756	3.70756	0.932983	15.6983
0.863904	2.6345	0.864566	2.63438	0.540079	9.83504	0.870452	14.4114	0.295655	5.42431	0.880496	3.7136	0.933794	15.453
0.861429	2.63495	0.862092	2.63483	0.541469	9.72926	0.870636	14.1806	0.29789	5.36725	0.878231	3.71967	0.934611	15.2157
0.85895	2.6354	0.859614	2.63528	0.543101	9.60872	0.870826	13.9573	0.300135	5.31237	0.875961	3.72578	0.935435	14.9861
0.856467	2.63584	0.857132	2.63572	0.544975	9.47492	0.871022	13.7411	0.30239	5.25955	0.873688	3.73192	0.936265	14.7638
0.85398	2.63626	0.854646	2.63615	0.546852	9.3457	0.871223	13.5316	0.304653	5.20867	0.871411	3.7381	0.9371	14.5485
0.85149	2.63668	0.852157	2.63657	0.548729	9.22083	0.87143	13.3286	0.306924	5.15964	0.869131	3.74431	0.937942	14.3398
0.848996	2.63709	0.849664	2.63699	0.550609	9.10011	0.871643	13.1318	0.309203	5.11235	0.866848	3.75057	0.938788	14.1375
0.846499	2.6375	0.847168	2.63739	0.55249	8.98331	0.871861	12.9409	0.311489	5.0667	0.864561	3.75687	0.939639	13.9412
0.843999	2.63789	0.844668	2.63779	0.554372	8.87026	0.872087	12.7557	0.313781	5.02262	0.862273	3.76321	0.940495	13.7507
0.841495	2.63828	0.842166	2.63818	0.556255	8.76076	0.872318	12.5759	0.31608	4.98001	0.859982	3.7696	0.941356	13.5657
0.838989	2.63867	0.83966	2.63856	0.558138	8.65467	0.872556	12.4012	0.318384	4.93881	0.857689	3.77603	0.94222	13.386
0.83648	2.63904	0.837152	2.63894	0.560023	8.55181	0.8728	12.2316	0.320694	4.89895	0.855394	3.78252	0.943089	13.2114
0.833968	2.63941	0.83464	2.63931	0.561908	8.45204	0.873051	12.0666	0.323008	4.86035	0.853098	3.78905	0.943961	13.0417
0.831453	2.63977	0.832126	2.63968	0.563793	8.35523	0.873309	11.9063	0.325326	4.82295	0.850801	3.79564	0.944837	12.8766
0.828935	2.64013	0.82961	2.64003	0.565679	8.26123	0.873573	11.7503	0.327649	4.78671	0.848503	3.80229	0.945715	12.7159
0.826416	2.64048	0.82709	2.64039	0.567565	8.16993	0.873845	11.5986	0.329975	4.75155	0.846205	3.80899	0.946597	12.5596
