Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
407  Points		408  Points		380  Points		218  Points		399  Points		325  Points		202  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00089	2.50443	1.00199	2.50389	0.433015	3133.43	0.866025	1215.17	0.216539	232.078	1.00017	3.14867	0.821287	2620.02
0.998813	2.50547	0.999906	2.50492	0.433168	381.909	0.866023	506.83	0.216644	112.305	0.998869	3.15445	0.82131	627.198
0.996738	2.50652	0.997829	2.50596	0.433552	203.522	0.866019	320.187	0.216822	74.1248	0.997562	3.16026	0.82136	356.259
0.994669	2.5076	0.995756	2.50703	0.434146	138.871	0.866014	234.01	0.217073	55.3599	0.996251	3.1661	0.821438	248.805
0.992605	2.5087	0.99369	2.50812	0.434926	105.506	0.866007	184.383	0.217395	44.2118	0.994938	3.17197	0.821543	191.165
0.990546	2.50981	0.991629	2.50922	0.435861	85.1572	0.865998	152.122	0.217789	36.8313	0.993621	3.17786	0.821676	155.221
0.988493	2.51095	0.989573	2.51035	0.436927	71.4594	0.865988	129.468	0.218254	31.589	0.9923	3.18378	0.821835	130.666
0.986445	2.5121	0.987522	2.51149	0.4381	61.6143	0.865976	112.686	0.218789	27.6765	0.990976	3.18972	0.822023	112.828
0.984403	2.51327	0.985477	2.51265	0.43936	54.1993	0.865963	99.7553	0.219391	24.6473	0.989647	3.19569	0.822237	99.2841
0.982365	2.51447	0.983436	2.51384	0.440694	48.4151	0.865948	89.4862	0.220062	22.2346	0.988314	3.20168	0.822478	88.6512
0.980332	2.51568	0.981401	2.51504	0.442087	43.7778	0.865932	81.1335	0.220798	20.2692	0.986976	3.2077	0.822746	80.0827
0.978304	2.5169	0.97937	2.51626	0.443532	39.9778	0.865914	74.2067	0.221599	18.6385	0.985633	3.21374	0.82304	73.031
0.976281	2.51815	0.977345	2.51749	0.445019	36.8074	0.865895	68.3693	0.222464	17.2649	0.984285	3.2198	0.823361	67.1268
0.974262	2.51942	0.975323	2.51875	0.446543	34.1224	0.865874	63.383	0.22339	16.0928	0.982932	3.22589	0.823707	62.1114
0.972248	2.5207	0.973307	2.52002	0.448099	31.8195	0.865852	59.0742	0.224376	15.0817	0.981573	3.23199	0.82408	57.7985
0.970238	2.522	0.971295	2.52132	0.449682	29.8226	0.865829	55.3138	0.225421	14.2012	0.980209	3.23812	0.824477	54.0505
0.968232	2.52332	0.969287	2.52263	0.45129	28.0748	0.865804	52.0032	0.226522	13.428	0.978839	3.24427	0.8249	50.7636
0.966231	2.52466	0.967283	2.52395	0.452921	26.5322	0.865779	49.0663	0.227679	12.7441	0.977462	3.25043	0.825348	47.8577
0.964233	2.52602	0.965284	2.5253	0.45457	25.1608	0.865752	46.4432	0.228889	12.1353	0.976079	3.25662	0.825821	45.2706
0.962239	2.52739	0.963288	2.52666	0.456238	23.9336	0.865724	44.0861	0.230152	11.5902	0.974689	3.26283	0.826318	42.9526
0.960249	2.52878	0.961296	2.52804	0.457922	22.8291	0.865696	41.9565	0.231463	11.0995	0.973292	3.26905	0.826838	40.8639
0.958263	2.53018	0.959307	2.52944	0.459621	21.8299	0.865666	40.0231	0.232824	10.6558	0.971888	3.27529	0.827383	38.9724
0.956279	2.5316	0.957322	2.53085	0.461333	20.9215	0.865636	38.2598	0.234231	10.2528	0.970476	3.28155	0.82795	37.2514
0.954299	2.53304	0.955341	2.53228	0.463059	20.0922	0.865604	36.6452	0.235682	9.88534	0.969057	3.28782	0.828541	35.6791
0.952322	2.53449	0.953362	2.53372	0.464796	19.3321	0.865573	35.1612	0.237177	9.54911	0.967629	3.29411	0.829153	34.237
0.950348	2.53596	0.951386	2.53518	0.466544	18.6329	0.86554	33.7926	0.238514	9.27867	0.966194	3.30042	0.829788	32.9097
0.948376	2.53744	0.949413	2.53666	0.468303	17.9876	0.865507	32.5265	0.239677	9.06307	0.96475	3.30673	0.830445	31.6842
0.946407	2.53894	0.947442	2.53815	0.470071	17.3902	0.865474	31.3517	0.240656	8.89428	0.963297	3.31307	0.831122	30.5491
0.94444	2.54045	0.945474	2.53965	0.471849	16.8356	0.86544	30.2587	0.241439	8.76651	0.961835	3.31941	0.831821	29.495
0.942474	2.54197	0.943508	2.54117	0.473635	16.3194	0.865407	29.2393	0.242021	8.67558	0.960364	3.32576	0.83254	28.5134
0.940511	2.54351	0.941544	2.5427	0.47543	15.8377	0.865373	28.2863	0.242396	8.61868	0.958884	3.33213	0.833279	27.5973
0.938549	2.54506	0.939581	2.54424	0.477232	15.3872	0.865339	27.3933	0.242938	8.5386	0.957394	3.33851	0.834038	26.7404
0.936589	2.54662	0.93762	2.5458	0.479042	14.9649	0.865305	26.5549	0.243532	8.45378	0.955894	3.3449	0.834816	25.937
0.934629	2.5482	0.93566	2.54737	0.480859	14.5684	0.865271	25.7663	0.244347	8.34196	0.954384	3.35129	0.835612	25.1825
0.93267	2.54978	0.933701	2.54894	0.482682	14.1953	0.865238	25.0231	0.245389	8.20613	0.952863	3.3577	0.836427	24.4725
0.930712	2.55137	0.931742	2.55053	0.484512	13.8436	0.865205	24.3216	0.246666	8.04966	0.951332	3.36411	0.83726	23.8032
0.928754	2.55298	0.929784	2.55213	0.486347	13.5115	0.865172	23.6583	0.248187	7.8762	0.94979	3.37052	0.838111	23.1712
0.926796	2.55459	0.927826	2.55374	0.488189	13.1975	0.865141	23.0302	0.249961	7.68946	0.948236	3.37695	0.838978	22.5736
0.924838	2.55621	0.925868	2.55536	0.490036	12.9001	0.86511	22.4345	0.251766	7.51472	0.946672	3.38338	0.839863	22.0076
0.922879	2.55784	0.92391	2.55698	0.491888	12.618	0.86508	21.8689	0.253599	7.35091	0.945096	3.38981	0.840763	21.4708
0.920919	2.55947	0.921951	2.55861	0.493745	12.3501	0.865051	21.331	0.25546	7.19706	0.943508	3.39625	0.841679	20.9611
0.918958	2.56111	0.91999	2.56025	0.495606	12.0953	0.865023	20.819	0.257347	7.05233	0.941909	3.40269	0.842611	20.4764
0.916996	2.56275	0.918028	2.56189	0.497472	11.8527	0.864997	20.331	0.259259	6.91595	0.940297	3.40914	0.843558	20.0149
0.915031	2.5644	0.916065	2.56353	0.499342	11.6215	0.864972	19.8654	0.261195	6.78725	0.938673	3.41559	0.844519	19.5751
0.913064	2.56605	0.914099	2.56518	0.501217	11.4008	0.864948	19.4206	0.263153	6.66562	0.937037	3.42203	0.845494	19.1555
0.911095	2.56771	0.912132	2.56684	0.503094	11.19	0.864927	18.9953	0.265133	6.55052	0.935389	3.42848	0.846483	18.7547
0.909123	2.56936	0.910161	2.56849	0.504976	10.9884	0.864907	18.5882	0.267134	6.44144	0.933727	3.43493	0.847486	18.3715
0.907147	2.57101	0.908187	2.57014	0.50686	10.7954	0.864889	18.1983	0.269154	6.33793	0.932053	3.44138	0.848501	18.0047
0.905168	2.57267	0.90621	2.5718	0.508748	10.6106	0.864873	17.8244	0.271193	6.2396	0.930366	3.44783	0.849529	17.6534
0.903185	2.57432	0.904229	2.57345	0.510639	10.4333	0.86486	17.4656	0.27325	6.14607	0.928665	3.45428	0.850569	17.3166
