Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
421  Points		421  Points		379  Points		251  Points		407  Points		390  Points		257  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00229	2.42158	1.00122	2.4214	0.433042	471.706	0.866024	2790.28	0.216515	454.977	1.0013	2.61555	0.66792	1163.76
0.999702	2.42115	0.998636	2.42098	0.433139	226.293	0.866005	662.897	0.216584	147.146	0.999301	2.61715	0.668183	425.606
0.997116	2.42073	0.996051	2.42056	0.433304	148.897	0.865964	376.11	0.216726	87.8169	0.997332	2.61882	0.668671	260.591
0.994533	2.42031	0.99347	2.42014	0.433536	110.989	0.865898	262.517	0.216938	62.6274	0.995392	2.62058	0.669356	187.916
0.991954	2.4199	0.990893	2.41973	0.433835	88.4993	0.865811	201.611	0.217221	48.7046	0.993481	2.62243	0.670205	147.038
0.989379	2.4195	0.988319	2.41933	0.434199	73.6162	0.8657	163.633	0.217574	39.878	0.991597	2.62435	0.671186	120.846
0.986807	2.4191	0.985749	2.41894	0.434628	63.0428	0.865567	137.686	0.217997	33.7874	0.989742	2.62637	0.672273	102.636
0.984239	2.41871	0.983182	2.41855	0.43512	55.1469	0.865411	118.834	0.218488	29.3349	0.987913	2.62846	0.673445	89.2441
0.981675	2.41833	0.98062	2.41817	0.435673	49.028	0.865234	104.515	0.219046	25.9408	0.986112	2.63064	0.674684	78.9831
0.979115	2.41796	0.978061	2.4178	0.436287	44.1485	0.865035	93.2693	0.21967	23.2699	0.984336	2.6329	0.675977	70.8709
0.976559	2.41759	0.975507	2.41744	0.436958	40.168	0.864814	84.2028	0.22036	21.1151	0.982586	2.63524	0.677316	64.297
0.974007	2.41723	0.972957	2.41709	0.437686	36.86	0.864573	76.7375	0.221113	19.3413	0.980861	2.63766	0.678692	58.8621
0.971459	2.41688	0.97041	2.41674	0.438469	34.0682	0.864312	70.4833	0.221928	17.8569	0.97916	2.64015	0.680099	54.294
0.968915	2.41654	0.967869	2.41641	0.439303	31.6813	0.864031	65.1672	0.222804	16.5972	0.977482	2.64273	0.681533	50.4008
0.966376	2.41621	0.965332	2.41608	0.440189	29.6177	0.86373	60.5926	0.22374	15.5157	0.975826	2.64537	0.682989	47.0434
0.963842	2.41589	0.962799	2.41576	0.441123	27.8164	0.863411	56.6144	0.224733	14.5777	0.974193	2.6481	0.684465	44.1184
0.961312	2.41558	0.960271	2.41546	0.442103	26.2307	0.863074	53.1228	0.225782	13.7569	0.97258	2.65089	0.685959	41.5473
0.958787	2.41528	0.957748	2.41516	0.443128	24.8245	0.862719	50.0336	0.226885	13.0331	0.970987	2.65375	0.687468	39.2697
0.956267	2.41499	0.95523	2.41488	0.444196	23.5692	0.862346	47.2809	0.22804	12.3906	0.969414	2.65669	0.688992	37.238
0.953752	2.41471	0.952717	2.4146	0.445305	22.442	0.861958	44.8124	0.229247	11.8166	0.96786	2.65969	0.690527	35.4146
0.951242	2.41445	0.950209	2.41434	0.446452	21.4244	0.861554	42.5861	0.230502	11.3011	0.966324	2.66275	0.692074	33.7689
0.948737	2.41419	0.947706	2.41409	0.447637	20.5013	0.861135	40.5681	0.231805	10.8359	0.964805	2.66588	0.693632	32.2763
0.946238	2.41395	0.945209	2.41386	0.448857	19.6603	0.860701	38.7304	0.233153	10.414	0.963303	2.66908	0.695199	30.9163
0.943744	2.41372	0.942718	2.41363	0.45011	18.8911	0.860253	37.0497	0.234545	10.03	0.961818	2.67234	0.696774	29.6721
