Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
394  Points		394  Points		374  Points		206  Points		400  Points		302  Points		138  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00108	2.58923	1.00131	2.5891	0.458541	791.446	0.866026	1241.1	0.216523	322.891	0.649518	902.031	0.917017	3437.45
0.998962	2.59043	0.999196	2.5903	0.458751	291.197	0.866029	511.289	0.21661	129.971	0.649514	378.486	0.917029	726.19
0.996838	2.59162	0.997073	2.59149	0.459146	178.557	0.866033	321.965	0.21677	81.4121	0.649507	239.484	0.917058	405.99
0.994709	2.59279	0.994944	2.59266	0.459712	128.863	0.86604	234.963	0.217003	59.3125	0.649496	175.154	0.917104	281.766
0.992574	2.59396	0.99281	2.59384	0.460432	100.895	0.866049	184.979	0.21731	46.6864	0.649482	138.065	0.917165	215.76
0.990433	2.59512	0.99067	2.595	0.461285	82.9726	0.866061	152.532	0.217688	38.5241	0.649464	113.938	0.917244	174.817
0.988286	2.59628	0.988524	2.59615	0.462255	70.5139	0.866074	129.77	0.218138	32.8189	0.649444	96.9869	0.917338	146.941
0.986133	2.59741	0.986371	2.59729	0.463323	61.3547	0.86609	112.92	0.218658	28.6099	0.64942	84.4255	0.917449	126.738
0.983973	2.59854	0.984212	2.59842	0.464475	54.34	0.866107	99.9434	0.219248	25.3796	0.649393	74.7438	0.917576	111.424
0.981806	2.59966	0.982045	2.59953	0.465698	48.7969	0.866128	89.6426	0.219906	22.8242	0.649363	67.0534	0.917719	99.4172
0.979632	2.60076	0.979872	2.60064	0.466982	44.3073	0.86615	81.2674	0.220631	20.7539	0.64933	60.797	0.917878	89.7504
0.977451	2.60185	0.977692	2.60173	0.468319	40.5976	0.866174	74.3239	0.221422	19.044	0.649294	55.6077	0.918053	81.8008
0.975262	2.60293	0.975504	2.60281	0.4697	37.4811	0.866201	68.474	0.222277	17.6091	0.649255	51.234	0.918244	75.1485
0.973066	2.60399	0.973309	2.60387	0.471121	34.8265	0.86623	63.4782	0.223195	16.3886	0.649213	47.4975	0.918451	69.5002
0.970863	2.60503	0.971106	2.60492	0.472577	32.5383	0.866262	59.1623	0.224173	15.3387	0.649169	44.2684	0.918674	64.6448
0.968651	2.60606	0.968896	2.60595	0.474063	30.5458	0.866296	55.3963	0.225212	14.4265	0.649122	41.4498	0.918913	60.4264
0.966432	2.60708	0.966677	2.60697	0.475577	28.7953	0.866332	52.0815	0.226308	13.6273	0.649072	38.9682	0.919167	56.7277
0.964205	2.60808	0.964451	2.60797	0.477114	27.2453	0.866371	49.1413	0.227461	12.9217	0.64902	36.7665	0.919437	53.4582
0.961969	2.60906	0.962217	2.60895	0.478674	25.8634	0.866412	46.5157	0.228668	12.2946	0.648965	34.7999	0.919722	50.5475
0.959726	2.61003	0.959974	2.60992	0.480253	24.6236	0.866456	44.1568	0.229927	11.734	0.648909	33.0326	0.920022	47.9397
0.957474	2.61098	0.957723	2.61087	0.481851	23.5051	0.866502	42.0259	0.231238	11.23	0.64885	31.4357	0.920337	45.59
0.955215	2.61191	0.955465	2.61181	0.483466	22.4911	0.86655	40.0915	0.232598	10.7749	0.648789	29.9858	0.920668	43.462
0.952947	2.61283	0.953198	2.61272	0.485097	21.5676	0.866602	38.3277	0.233822	10.4129	0.648727	28.6634	0.921013	41.5258
0.950671	2.61372	0.950923	2.61362	0.486741	20.723	0.866655	36.7128	0.234894	10.1269	0.648662	27.4524	0.921373	39.7566
0.948387	2.6146	0.94864	2.61451	0.488399	19.9477	0.866712	35.2288	0.235798	9.90466	0.648597	26.3393	0.921747	38.1339
0.946095	2.61547	0.946349	2.61537	0.49007	19.2335	0.866771	33.8604	0.236525	9.73732	0.648529	25.3127	0.922136	36.6401
0.943795	2.61631	0.94405	2.61622	0.491753	18.5735	0.866833	32.5946	0.237066	9.61873	0.648461	24.3629	0.922539	35.2607
0.941487	2.61714	0.941742	2.61705	0.493446	17.9618	0.866898	31.4202	0.237415	9.54473	0.648391	23.4816	0.922956	33.9829
0.939171	2.61795	0.939427	2.61786	0.49515	17.3932	0.866966	30.3279	0.237921	9.44085	0.64832	22.6616	0.923387	32.796
0.936848	2.61874	0.937105	2.61866	0.496864	16.8634	0.867037	29.3091	0.238476	9.33115	0.648249	21.8968	0.923832	31.6907
0.934517	2.61952	0.934774	2.61944	0.498587	16.3686	0.86711	28.3569	0.239238	9.18709	0.648177	21.1817	0.92429	30.6589
0.932178	2.62028	0.932436	2.6202	0.50032	15.9053	0.867187	27.4648	0.240217	9.01289	0.648104	20.5117	0.924761	29.6935
0.929832	2.62102	0.930091	2.62094	0.502061	15.4708	0.867266	26.6273	0.24142	8.81335	0.648031	19.8826	0.925246	28.7884
0.927478	2.62175	0.927738	2.62167	0.503809	15.0624	0.867349	25.8397	0.242857	8.59354	0.647958	19.2909	0.925744	27.9381
0.925117	2.62246	0.925378	2.62238	0.505566	14.6778	0.867435	25.0975	0.244541	8.35854	0.647885	18.7332	0.926254	27.1377
0.92275	2.62316	0.923011	2.62308	0.50733	14.3151	0.867525	24.397	0.246261	8.14019	0.647813	18.2068	0.926777	26.3832
0.920375	2.62384	0.920638	2.62376	0.509101	13.9724	0.867617	23.7348	0.248014	7.93683	0.647741	17.709	0.927313	25.6705
0.917994	2.6245	0.918257	2.62443	0.510879	13.6481	0.867713	23.1078	0.2498	7.74705	0.647669	17.2376	0.92786	24.9965
0.915606	2.62515	0.91587	2.62508	0.512663	13.3408	0.867813	22.5133	0.251617	7.56957	0.647598	16.7907	0.928419	24.3579
0.913212	2.62578	0.913476	2.62571	0.514453	13.0491	0.867916	21.9488	0.253463	7.40329	0.647529	16.3662	0.92899	23.7522
0.910811	2.6264	0.911076	2.62633	0.516249	12.772	0.868023	21.4122	0.255338	7.24722	0.64746	15.9626	0.929573	23.1769
0.908404	2.62701	0.90867	2.62694	0.518051	12.5084	0.868133	20.9014	0.257241	7.10048	0.647393	15.5784	0.930167	22.6297
0.905992	2.6276	0.906258	2.62753	0.519858	12.2572	0.868247	20.4145	0.259169	6.96229	0.647328	15.2123	0.930772	22.1087
0.903573	2.62818	0.903841	2.62811	0.52167	12.0177	0.868365	19.9501	0.261122	6.83196	0.647265	14.8629	0.931388	21.612
0.901149	2.62874	0.901417	2.62868	0.523487	11.7891	0.868487	19.5065	0.263099	6.70886	0.647203	14.5292	0.932014	21.138
0.89872	2.62929	0.898988	2.62923	0.525309	11.5706	0.868612	19.0825	0.265099	6.59242	0.647144	14.2101	0.93265	20.6852
0.896285	2.62983	0.896554	2.62977	0.527135	11.3615	0.868742	18.6766	0.267121	6.48213	0.647088	13.9048	0.933297	20.2521
0.893845	2.63036	0.894115	2.6303	0.528965	11.1614	0.868876	18.2879	0.269163	6.37754	0.647034	13.6123	0.933953	19.8376
0.8914	2.63088	0.89167	2.63082	0.5308	10.9695	0.869014	17.9153	0.271225	6.27823	0.646983	13.3318	0.93462	19.4405
0.88895	2.63138	0.889221	2.63133	0.532638	10.7855	0.869157	17.5577	0.273305	6.18382	0.646936	13.0627	0.935295	19.0597
0.886496	2.63188	0.886767	2.63182	0.534243	10.6312	0.869304	17.2143	0.275404	6.09398	0.646891	12.8043	0.93598	18.6942
0.884037	2.63236	0.884308	2.63231	0.535613	10.5038	0.869455	16.8843	0.27752	6.00837	0.646851	12.556	0.936673	18.3431
0.881573	2.63283	0.881845	2.63278	0.536747	10.4012	0.869611	16.5669	0.279652	5.92672	0.646814	12.3171	0.937375	18.0057
0.879105	2.63329	0.879378	2.63324	0.537645	10.3219	0.869772	16.2614	0.281799	5.84878	0.646781	12.0873	0.938085	17.681
0.876633	2.63375	0.876907	2.6337	0.538306	10.2644	0.869938	15.9671	0.283962	5.77428	0.646753	11.8659	0.938804	17.3685
0.874157	2.63419	0.874431	2.63414	0.538729	10.2281	0.870108	15.6835	0.286138	5.70303	0.646729	11.6525	0.93953	17.0674
0.871678	2.63463	0.871952	2.63458	0.539337	10.1764	0.870283	15.41	0.288327	5.6348	0.64671	11.4467	0.940264	16.7772
0.869194	2.63505	0.869468	2.63501	0.539999	10.121	0.870464	15.1461	0.290529	5.56943	0.646697	11.2482	0.941005	16.4973
0.866707	2.63547	0.866982	2.63543	0.540899	10.0468	0.870649	14.8913	0.292743	5.50673	0.646688	11.0565	0.941754	16.227
0.864216	2.63588	0.864491	2.63584	0.542039	9.9548	0.87084	14.645	0.294968	5.44654	0.646685	10.8948	0.942509	15.966
0.861722	2.63628	0.861998	2.63624	0.543419	9.84633	0.871036	14.407	0.297204	5.38872	0.646686	10.7606	0.943271	15.7138
0.859224	2.63668	0.8595	2.63663	0.545039	9.72278	0.871238	14.1768	0.29945	5.33313	0.646689	10.6522	0.944039	15.4699
0.856724	2.63706	0.857	2.63702	0.5469	9.58567	0.871446	13.954	0.301706	5.27964	0.646693	10.5681	0.944813	15.2339
0.85422	2.63744	0.854497	2.6374	0.548764	9.4533	0.871659	13.7383	0.30397	5.22814	0.646697	10.5071	0.945592	15.0055
0.851714	2.63781	0.851991	2.63777	0.550629	9.32543	0.871878	13.5294	0.306243	5.17852	0.6467	10.4684	0.946378	14.7843
0.849204	2.63818	0.849481	2.63814	0.552497	9.20184	0.872102	13.3269	0.308524	5.13067	0.646705	10.4133	0.947168	14.57
0.846692	2.63854	0.846969	2.6385	0.554366	9.08231	0.872333	13.1306	0.310812	5.08451	0.646711	10.3541	0.947964	14.3621
0.844177	2.63889	0.844455	2.63886	0.556237	8.96664	0.87257	12.9401	0.313107	5.03993	0.646721	10.2747	0.948764	14.1606
0.841659	2.63924	0.841938	2.6392	0.558109	8.85465	0.872813	12.7553	0.315408	4.99686	0.646735	10.176	0.949569	13.965
0.839139	2.63958	0.839418	2.63955	0.559982	8.74616	0.873063	12.5759	0.317716	4.95523	0.646756	10.0592	0.950378	13.7751
0.836617	2.63992	0.836896	2.63988	0.561857	8.64101	0.873319	12.4017	0.320029	4.91495	0.646785	9.92567	0.951191	13.5907
0.834092	2.64025	0.834371	2.64022	0.563732	8.53904	0.873582	12.2324	0.322347	4.87597	0.646825	9.77685	0.952007	13.4115
0.831565	2.64058	0.831844	2.64054	0.565608	8.44012	0.873852	12.0679	0.32467	4.83821	0.646873	9.63255	0.952827	13.2373
0.829036	2.6409	0.829315	2.64086	0.567484	8.34411	0.874128	11.9079	0.326997	4.80161	0.646928	9.49258	0.953651	13.0679
0.826505	2.64122	0.826784	2.64118	0.569361	8.25087	0.874412	11.7523	0.329327	4.76613	0.646991	9.35676	0.954477	12.9031
0.823971	2.64153	0.824251	2.64149	0.571238	8.16028	0.874702	11.6009	0.331662	4.73171	0.647062	9.22491	0.955306	12.7428
0.821436	2.64184	0.821716	2.6418	0.573115	8.07224	0.875	11.4535	0.333999	4.69829	0.647142	9.09687	0.956137	12.5866
0.818899	2.64214	0.819179	2.64211	0.574992	7.98663	0.875266	11.3283	0.336339	4.66584	0.64723	8.97249	0.956971	12.4346
0.81636	2.64244	0.81664	2.64241	0.576869	7.90336	0.875497	11.2238	0.338682	4.6343	0.647328	8.85162	0.957806	12.2864
0.813819	2.64274	0.8141	2.6427	0.578745	7.82232	0.875691	11.1389	0.341026	4.60364	0.647434	8.73412	0.958643	12.142
0.811277	2.64303	0.811558	2.643	0.58062	7.74343	0.875846	11.0728	0.343373	4.57382	0.64755	8.61986	0.959482	12.0012
0.808733	2.64332	0.809014	2.64329	0.582495	7.66659	0.875962	11.0247	0.34572	4.54479	0.647676	8.50872	0.960322	11.8639
0.806187	2.6436	0.806468	2.64357	0.584369	7.59173	0.876036	10.9941	0.348069	4.51652	0.647811	8.40058	0.961163	11.73
