Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
419  Points		419  Points		379  Points		236  Points		400  Points		375  Points		248  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00203	2.4343	1.00096	2.43426	0.43304	542.886	0.86602	962.178	0.216533	254.613	1.00111	2.72376	0.712955	1557.73
0.99956	2.4342	0.998498	2.43416	0.433148	241.485	0.866004	456.732	0.21663	117.322	0.999732	2.72739	0.713026	490.486
0.9971	2.43411	0.996039	2.43408	0.433339	155.335	0.865975	299.427	0.2168	76.2712	0.99836	2.73107	0.71317	291.121
0.994645	2.43404	0.993587	2.43401	0.433612	114.538	0.865934	222.712	0.217041	56.5431	0.996997	2.73479	0.713387	207.033
0.992196	2.43398	0.99114	2.43395	0.433965	90.7543	0.865882	177.284	0.217353	44.9585	0.995641	2.73856	0.713674	160.673
0.989753	2.43393	0.9887	2.43391	0.434397	75.184	0.865817	147.243	0.217736	37.344	0.994293	2.74236	0.714032	131.309
0.987315	2.4339	0.986265	2.43389	0.434905	64.2039	0.865741	125.904	0.218188	31.9616	0.992953	2.74621	0.714457	111.047
0.984884	2.43388	0.983836	2.43388	0.435487	56.0484	0.865653	109.963	0.218709	27.9586	0.99162	2.7501	0.714948	96.2264
0.982459	2.43388	0.981414	2.43388	0.43614	49.7544	0.865554	97.6014	0.219298	24.8676	0.990295	2.75403	0.715502	84.9172
0.98004	2.43389	0.978998	2.4339	0.436862	44.7518	0.865444	87.7351	0.219953	22.4107	0.988976	2.75801	0.716117	76.0056
0.977627	2.43392	0.976588	2.43394	0.437649	40.6817	0.865322	79.6775	0.220673	20.4125	0.987665	2.76202	0.71679	68.8035
0.975221	2.43397	0.974185	2.43399	0.438499	37.3066	0.865189	72.9728	0.221457	18.7569	0.98636	2.76608	0.717517	62.8632
0.972822	2.43403	0.971788	2.43406	0.439409	34.4636	0.865045	67.3064	0.222303	17.3637	0.985063	2.77018	0.718298	57.8807
0.97043	2.43411	0.969399	2.43415	0.440376	32.0367	0.86489	62.4543	0.22321	16.1761	0.983772	2.77432	0.719128	53.6422
0.968044	2.43421	0.967016	2.43425	0.441396	29.9414	0.864725	58.2526	0.224177	15.1524	0.982488	2.7785	0.720005	49.9933
0.965665	2.43432	0.964641	2.43438	0.442468	28.1146	0.86455	54.5787	0.225201	14.2615	0.98121	2.78272	0.720926	46.8193
0.963294	2.43446	0.962272	2.43452	0.443587	26.5081	0.864364	51.3389	0.226281	13.4797	0.979939	2.78699	0.721889	44.0336
