Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
421  Points		421  Points		379  Points		258  Points		411  Points		392  Points		259  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00026	2.41836	1.00015	2.41834	0.433021	879.186	0.866013	969.527	0.216514	465.153	1.00092	2.60262	0.652223	2882.14
0.99764	2.41785	0.997535	2.41783	0.433085	290.944	0.865971	458.366	0.216583	148.193	0.998642	2.60343	0.653124	534.331
0.995023	2.41734	0.994919	2.41732	0.433213	174.361	0.865899	300.109	0.216723	88.1879	0.996383	2.6043	0.65446	295.022
0.992409	2.41684	0.992305	2.41682	0.433405	124.52	0.865797	223.069	0.216934	62.815	0.994149	2.60525	0.655903	204.053
0.989798	2.41634	0.989694	2.41632	0.433661	96.8724	0.865666	177.488	0.217215	48.8173	0.991941	2.60626	0.657388	156.134
0.987191	2.41585	0.987086	2.41583	0.433979	79.2997	0.865505	147.361	0.217567	39.9528	0.989758	2.60735	0.658895	126.554
0.984586	2.41536	0.984482	2.41535	0.434359	67.1481	0.865316	125.967	0.217987	33.8404	0.987603	2.60852	0.660417	106.477
0.981984	2.41488	0.98188	2.41486	0.434799	58.2474	0.865098	109.988	0.218475	29.3742	0.985475	2.60976	0.661951	91.9572
0.979385	2.41441	0.979282	2.41439	0.435299	51.4494	0.864853	97.5975	0.21903	25.971	0.983377	2.61109	0.663495	80.9684
0.97679	2.41394	0.976687	2.41392	0.435856	46.0895	0.86458	87.7083	0.219652	23.2936	0.981307	2.61251	0.665047	72.3624
0.974198	2.41347	0.974095	2.41345	0.43647	41.7565	0.864281	79.6318	0.220338	21.1341	0.979267	2.61401	0.666608	65.4401
0.97161	2.41301	0.971506	2.41299	0.43714	38.1822	0.863957	72.9109	0.221087	19.3567	0.977256	2.61559	0.668175	59.7515
0.969025	2.41256	0.968922	2.41254	0.437862	35.1843	0.863608	67.2303	0.221899	17.8695	0.975276	2.61727	0.66975	54.994
0.966444	2.41212	0.966341	2.4121	0.438636	32.6346	0.863234	62.3655	0.222771	16.6076	0.973326	2.61904	0.67133	50.9564
0.963866	2.41168	0.963763	2.41166	0.439461	30.4402	0.862837	58.1522	0.223702	15.5243	0.971406	2.6209	0.672917	47.4868
0.961292	2.41125	0.96119	2.41123	0.440333	28.5322	0.862418	54.4676	0.224691	14.5848	0.969515	2.62284	0.674511	44.4733
0.958722	2.41082	0.95862	2.41081	0.441252	26.8583	0.861978	51.2179	0.225735	13.7628	0.967655	2.62488	0.676109	41.8315
0.956157	2.41041	0.956054	2.41039	0.442216	25.3784	0.861517	48.3302	0.226833	13.038	0.965823	2.62701	0.677714	39.4968
0.953595	2.41	0.953493	2.40999	0.443223	24.0608	0.861036	45.7471	0.227983	12.3945	0.96402	2.62923	0.679323	37.4185
0.951037	2.4096	0.950935	2.40959	0.444271	22.8805	0.860537	43.4227	0.229184	11.8197	0.962246	2.63154	0.680938	35.5567
0.948484	2.40922	0.948382	2.4092	0.445358	21.8174	0.86002	41.3199	0.230434	11.3036	0.960498	2.63394	0.682557	33.8792
0.945936	2.40884	0.945834	2.40882	0.446483	20.8549	0.859486	39.4084	0.23173	10.8377	0.958778	2.63642	0.684182	32.36
0.943392	2.40847	0.94329	2.40845	0.447644	19.9796	0.858937	37.6631	0.233072	10.4152	0.957083	2.63899	0.68581	30.9777
0.940852	2.40811	0.940751	2.40809	0.44884	19.1803	0.858372	36.0634	0.234458	10.0307	0.955413	2.64164	0.687444	29.7146
0.938318	2.40776	0.938216	2.40774	0.450069	18.4476	0.857794	34.5915	0.235885	9.67931	0.953768	2.64437	0.689081	28.556
0.935788	2.40742	0.935687	2.40741	0.451329	17.7737	0.857202	33.2328	0.237353	9.35709	0.952146	2.64719	0.690722	27.4894
0.933263	2.40709	0.933163	2.40708	0.452619	17.1517	0.856599	31.9748	0.238859	9.06069	0.950547	2.65008	0.692368	26.5042
0.930744	2.40678	0.930643	2.40677	0.453938	16.576	0.855984	30.8065	0.240401	8.78721	0.94897	2.65305	0.694017	25.5916
0.92823	2.40647	0.92813	2.40646	0.455283	16.0417	0.855359	29.7187	0.241979	8.53418	0.947414	2.65609	0.695669	24.7437
0.925721	2.40618	0.925621	2.40617	0.456655	15.5445	0.854725	28.7033	0.243591	8.29948	0.945878	2.65922	0.697325	23.954
0.923218	2.40591	0.923118	2.4059	0.458051	15.0807	0.854082	27.7534	0.245235	8.08124	0.944362	2.66241	0.698984	23.2167
0.920721	2.40564	0.920621	2.40563	0.45947	14.6471	0.853431	26.8628	0.246909	7.87785	0.942865	2.66567	0.700646	22.5266
0.918229	2.40539	0.91813	2.40538	0.460911	14.2409	0.852774	26.0262	0.248613	7.68788	0.941386	2.66901	0.702311	21.8795
0.915744	2.40516	0.915645	2.40515	0.462373	13.8596	0.85211	25.2387	0.250344	7.51011	0.939925	2.67241	0.703979	21.2714
0.913265	2.40494	0.913166	2.40493	0.463855	13.5009	0.851441	24.4962	0.251874	7.36426	0.93848	2.67588	0.705649	20.6989
0.910792	2.40473	0.910694	2.40473	0.465356	13.163	0.850767	23.795	0.253193	7.24608	0.937051	2.67942	0.707322	20.159
0.908326	2.40455	0.908227	2.40454	0.466875	12.8441	0.85009	23.1316	0.254295	7.15236	0.935638	2.68302	0.708997	19.649
0.905866	2.40437	0.905768	2.40437	0.46841	12.5427	0.849409	22.5032	0.255172	7.08068	0.934241	2.68668	0.710673	19.1664
0.903413	2.40422	0.903315	2.40421	0.469962	12.2573	0.848726	21.907	0.25582	7.02928	0.932858	2.69041	0.712352	18.7091
0.900967	2.40408	0.90087	2.40408	0.471528	11.9867	0.848041	21.3407	0.256236	6.99695	0.931489	2.6942	0.714032	18.2751
0.898529	2.40396	0.898431	2.40396	0.473108	11.7299	0.847355	20.8021	0.256837	6.95123	0.930133	2.69805	0.715714	17.8628
0.896097	2.40387	0.896	2.40386	0.474702	11.4858	0.846669	20.2891	0.257492	6.90251	0.928791	2.70197	0.717398	17.4705
0.893673	2.40379	0.893577	2.40378	0.476308	11.2534	0.845983	19.8001	0.258388	6.83785	0.927461	2.70594	0.719082	17.0969
