Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
422  Points		428  Points		422  Points		382  Points		313  Points		428  Points		394  Points		266  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00137	2.70755	0.21651	0.0572457	1.00006	2.70691	0.433013	0.0363289	0.866022	-0.0809158	0.216528	0.0912175	1.00198	2.62545	0.649523	0.0834552
0.998672	2.7069	0.216567	0.0924475	0.997368	2.70624	0.43305	0.0638638	0.865941	-0.133757	0.216619	0.126407	0.999364	2.62387	0.649606	0.136677
0.995977	2.70557	0.216694	0.162782	0.994674	2.70492	0.433141	0.11891	0.865755	-0.237772	0.21678	0.196531	0.996752	2.62054	0.649795	0.242005
0.993282	2.7042	0.216891	0.232735	0.99198	2.70349	0.433286	0.173713	0.865468	-0.337563	0.217011	0.266236	0.994143	2.61691	0.650088	0.344508
0.99059	2.70276	0.217158	0.3021	0.989288	2.70202	0.433487	0.228115	0.865083	-0.431676	0.217311	0.335364	0.991539	2.61303	0.650482	0.44318
0.987898	2.70126	0.217493	0.370892	0.986597	2.70055	0.433741	0.282062	0.864608	-0.519029	0.217679	0.403772	0.988938	2.60882	0.650971	0.537225
0.985209	2.69975	0.217896	0.438889	0.983908	2.699	0.434049	0.33536	0.864049	-0.599014	0.218115	0.471345	0.986342	2.60429	0.651552	0.626087
0.98252	2.69819	0.218367	0.5059	0.981221	2.69745	0.434409	0.387966	0.863414	-0.671369	0.218618	0.537855	0.98375	2.59941	0.652218	0.70935
0.979834	2.69663	0.218904	0.571893	0.978535	2.69583	0.434821	0.439795	0.862712	-0.736178	0.219186	0.603279	0.981164	2.59414	0.652965	0.786875
0.977149	2.69499	0.219506	0.636716	0.975851	2.69416	0.435285	0.490763	0.861948	-0.793693	0.21982	0.667485	0.978583	2.58854	0.653786	0.858644
0.974465	2.69327	0.220173	0.70024	0.973168	2.69246	0.435799	0.540702	0.861131	-0.844335	0.220516	0.73038	0.976007	2.58247	0.654675	0.924793
0.971784	2.69155	0.220901	0.762379	0.970487	2.6907	0.436362	0.589622	0.860266	-0.888681	0.221275	0.791869	0.973438	2.57594	0.655628	0.985595
0.969104	2.68977	0.221691	0.823133	0.967808	2.68892	0.436974	0.637459	0.85936	-0.927197	0.222093	0.851842	0.970876	2.56897	0.656639	1.04125
0.966425	2.68795	0.222541	0.882331	0.965131	2.68709	0.437632	0.684084	0.858419	-0.960464	0.222971	0.91026	0.968321	2.56142	0.657702	1.09225
0.963749	2.68611	0.223449	0.939892	0.962455	2.68516	0.438336	0.729583	0.857447	-0.989128	0.223907	0.96704	0.965773	2.55336	0.658815	1.13886
0.961074	2.68417	0.224413	0.995824	0.959782	2.68321	0.439085	0.773783	0.856449	-1.01361	0.224898	1.02219	0.963234	2.54468	0.659971	1.18139
0.958402	2.68221	0.225433	1.05006	0.95711	2.68122	0.439878	0.816686	0.855428	-1.03433	0.225943	1.07564	0.960704	2.53538	0.661168	1.22025
0.955731	2.68018	0.226505	1.10263	0.954441	2.67914	0.440712	0.858295	0.854388	-1.05184	0.227041	1.12734	0.958184	2.52545	0.662402	1.25578
0.953063	2.67804	0.227629	1.15344	0.951773	2.67706	0.441587	0.898615	0.853333	-1.06641	0.228189	1.17726	0.955673	2.51477	0.66367	1.28827
0.950397	2.67592	0.228803	1.20246	0.949108	2.67489	0.442502	0.937573	0.852264	-1.07839	0.229386	1.22546	0.953174	2.50329	0.664968	1.31797
0.947732	2.67375	0.230024	1.2497	0.946445	2.67263	0.443455	0.975189	0.851184	-1.08805	0.23063	1.27185	0.950687	2.491	0.666295	1.34523
0.94507	2.67151	0.231292	1.29514	0.943784	2.67038	0.444445	1.01151	0.850096	-1.09568	0.231919	1.31645	0.948212	2.47786	0.667648	1.3702
0.942411	2.66918	0.232604	1.33889	0.941125	2.66803	0.44547	1.04646	0.849002	-1.10148	0.233252	1.35937	0.945751	2.46379	0.669025	1.3931
0.939753	2.66678	0.233959	1.38087	0.938469	2.6656	0.44653	1.08013	0.847902	-1.10564	0.234627	1.40049	0.943304	2.44873	0.670423	1.41419
0.937098	2.66432	0.235355	1.42107	0.935815	2.66315	0.447622	1.11246	0.846799	-1.10833	0.236042	1.43984	0.940873	2.43265	0.671842	1.4336
0.934446	2.66182	0.23679	1.45963	0.933164	2.6606	0.448746	1.14349	0.845694	-1.10972	0.237495	1.47754	0.938458	2.4155	0.673279	1.45143
0.931796	2.65926	0.238263	1.49643	0.930515	2.65793	0.4499	1.17332	0.844589	-1.10989	0.238986	1.5136	0.936061	2.39722	0.674733	1.46787
0.929148	2.65656	0.239771	1.53156	0.927869	2.65526	0.451083	1.20186	0.843483	-1.10895	0.240511	1.54794	0.933683	2.37773	0.676203	1.48305
0.926504	2.65384	0.241314	1.56508	0.925226	2.65254	0.452294	1.22913	0.84238	-1.10705	0.242069	1.58066	0.931324	2.35704	0.677687	1.49704
0.923862	2.65108	0.242889	1.59703	0.922585	2.64969	0.453531	1.25526	0.841278	-1.10421	0.243659	1.61185	0.928987	2.33515	0.679185	1.50994
0.921223	2.64818	0.244495	1.62737	0.919947	2.64675	0.454794	1.2802	0.84018	-1.10053	0.24528	1.64149	0.926673	2.31192	0.680695	1.52188
0.918587	2.64522	0.246131	1.65618	0.917313	2.64375	0.456082	1.30401	0.839086	-1.09611	0.246929	1.66957	0.924382	2.28739	0.682217	1.53292
0.915953	2.64217	0.247794	1.68354	0.914681	2.64069	0.457392	1.32668	0.837996	-1.09099	0.248606	1.69617	0.922116	2.26163	0.683749	1.54306
0.913323	2.63903	0.249484	1.70941	0.912052	2.63751	0.458724	1.34825	0.836912	-1.08518	0.250308	1.72138	0.919877	2.23455	0.685291	1.55241
0.910696	2.63585	0.2512	1.73385	0.909427	2.6342	0.460078	1.36879	0.835835	-1.07876	0.251812	1.74224	0.917665	2.20621	0.686841	1.56106
0.908072	2.63253	0.252938	1.75691	0.906805	2.63085	0.461451	1.38829	0.834764	-1.07172	0.253107	1.75919	0.915482	2.17675	0.6884	1.56899
0.905452	2.6291	0.254699	1.77867	0.904186	2.62746	0.462843	1.40683	0.8337	-1.06413	0.254188	1.77265	0.913329	2.14608	0.689967	1.57629
0.902835	2.62561	0.256482	1.79906	0.901571	2.62388	0.464254	1.42433	0.832644	-1.05608	0.255048	1.78298	0.911207	2.11439	0.69154	1.58298
0.900222	2.62202	0.258283	1.81816	0.898959	2.62019	0.465681	1.44086	0.831596	-1.0475	0.255683	1.7903	0.909117	2.08175	0.69312	1.5891
0.897612	2.6183	0.260103	1.8361	0.896351	2.61645	0.467124	1.45652	0.830557	-1.0384	0.256091	1.79481	0.90706	2.0483	0.694706	1.59467
0.895006	2.6145	0.261941	1.85272	0.893747	2.6126	0.468582	1.47127	0.829527	-1.02888	0.25668	1.80135	0.905036	2.01423	0.696297	1.59972
0.892404	2.61054	0.263794	1.86821	0.891147	2.60864	0.470055	1.4851	0.828507	-1.01894	0.257322	1.80839	0.903047	1.97954	0.697893	1.6043
0.889806	2.60651	0.265662	1.88263	0.888551	2.60453	0.471541	1.4981	0.827498	-1.00858	0.258199	1.81745	0.901093	1.94448	0.699493	1.60842
0.887212	2.60237	0.267544	1.89587	0.885958	2.60029	0.473039	1.51033	0.826498	-0.997842	0.259314	1.82855	0.899174	1.90929	0.701097	1.61206
