Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
392  Points		392  Points		372  Points		204  Points		401  Points		299  Points		119  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00087	2.60306	1.00046	2.60325	0.469759	599.744	0.866025	127633	0.216506	14486.6	0.649519	1390.25	0.939436	2169.75
0.998665	2.60406	0.998247	2.60425	0.469933	264.113	0.866027	863.601	0.216544	214.195	0.649517	443.896	0.939449	657.42
0.996448	2.60504	0.996028	2.60523	0.47024	169.437	0.866031	433.268	0.216656	107.951	0.649513	264.111	0.939477	387.41
0.994224	2.60601	0.993802	2.6062	0.470672	124.803	0.866038	289.175	0.216842	72.2081	0.649507	187.976	0.939519	274.63
0.991992	2.60697	0.991569	2.60715	0.471224	98.8439	0.866048	217.007	0.217101	54.2882	0.649499	145.913	0.939576	212.715
0.989753	2.60791	0.989329	2.60809	0.471887	81.8768	0.86606	173.667	0.217432	43.5295	0.649489	119.231	0.939647	173.588
0.987506	2.60884	0.987081	2.60901	0.472652	69.9251	0.866076	144.758	0.217836	36.36	0.649477	100.798	0.939733	146.624
0.985252	2.60975	0.984825	2.60992	0.47351	61.0553	0.866094	124.101	0.218311	31.2448	0.649464	87.301	0.939832	126.916
0.98299	2.61065	0.982562	2.61081	0.474452	54.2141	0.866115	108.604	0.218856	27.4148	0.649448	76.9909	0.939946	111.883
0.98072	2.61153	0.980291	2.61169	0.47547	48.7788	0.866139	96.5487	0.21947	24.4421	0.649431	68.8583	0.940075	100.038
0.978443	2.61239	0.978012	2.61255	0.476556	44.3576	0.866165	86.9031	0.220152	22.07	0.649412	62.2792	0.940217	90.4646
0.976158	2.61324	0.975726	2.6134	0.477703	40.6918	0.866195	79.0104	0.220901	20.1346	0.649391	56.8471	0.940374	82.5669
0.973866	2.61407	0.973432	2.61423	0.478904	37.6037	0.866227	72.4327	0.221715	18.5268	0.649369	52.2863	0.940544	75.9406
0.971566	2.61489	0.97113	2.61504	0.480155	34.9672	0.866263	66.8665	0.222593	17.1711	0.649345	48.4025	0.940729	70.3018
0.969258	2.61569	0.968821	2.61584	0.48145	32.6903	0.866301	62.0954	0.223533	16.0132	0.649319	45.0555	0.940927	65.4453
0.966943	2.61648	0.966505	2.61662	0.482785	30.7044	0.866342	57.9604	0.224534	15.0137	0.649292	42.1411	0.941139	61.219
0.96462	2.61725	0.964181	2.61739	0.484156	28.9573	0.866386	54.3422	0.225594	14.1426	0.649263	39.5806	0.941365	57.5078
0.962291	2.618	0.961849	2.61814	0.48556	27.4085	0.866433	51.1496	0.226712	13.3774	0.649234	37.3131	0.941605	54.2231
0.959953	2.61874	0.959511	2.61888	0.486994	26.0262	0.866483	48.3118	0.227885	12.7002	0.649203	35.2912	0.941858	51.2955
0.957609	2.61946	0.957165	2.61959	0.488455	24.785	0.866537	45.7728	0.229112	12.0971	0.649171	33.4768	0.942124	48.6699
0.955257	2.62017	0.954812	2.6203	0.489942	23.6644	0.866593	43.4878	0.230391	11.5569	0.649138	31.8397	0.942404	46.3019
0.952899	2.62086	0.952452	2.62099	0.491451	22.6478	0.866652	41.4205	0.231721	11.0705	0.649104	30.3551	0.942696	44.1555
0.950534	2.62153	0.950086	2.62166	0.492982	21.7213	0.866715	39.5412	0.23292	10.6847	0.649069	29.0026	0.943002	42.201
0.948162	2.62219	0.947713	2.62232	0.494533	20.8736	0.86678	37.8253	0.233971	10.3806	0.649034	27.7653	0.943321	40.4139
0.945783	2.62284	0.945333	2.62296	0.496102	20.095	0.866849	36.2526	0.234859	10.1446	0.648998	26.6291	0.943653	38.7735
0.943398	2.62347	0.942947	2.62359	0.497688	19.3774	0.866922	34.8058	0.235573	9.96715	0.648961	25.5821	0.943997	37.2627
0.941007	2.62409	0.940554	2.62421	0.49929	18.7141	0.866997	33.4704	0.236105	9.84152	0.648924	24.6142	0.944354	35.8666
0.938609	2.6247	0.938155	2.62481	0.500907	18.099	0.867076	32.234	0.236448	9.76318	0.648887	23.7168	0.944723	34.5728
0.936206	2.62529	0.935751	2.6254	0.502538	17.5272	0.867158	31.086	0.236945	9.65327	0.64885	22.8824	0.945104	33.3704
0.933796	2.62587	0.93334	2.62597	0.504182	16.9942	0.867244	30.0173	0.237491	9.53729	0.648813	22.1046	0.945497	32.2501
0.931381	2.62643	0.930924	2.62654	0.505839	16.4962	0.867333	29.0199	0.238242	9.38512	0.648776	21.378	0.945902	31.2038
0.92896	2.62698	0.928502	2.62709	0.507508	16.0299	0.867425	28.087	0.239206	9.20131	0.64874	20.6975	0.946319	30.2245
0.926534	2.62752	0.926075	2.62762	0.509187	15.5924	0.867522	27.2125	0.240392	8.99103	0.648704	20.0589	0.946747	29.3059
0.924103	2.62805	0.923643	2.62815	0.510878	15.1812	0.867621	26.3911	0.24181	8.75971	0.648668	19.4585	0.947187	28.4426
0.921666	2.62857	0.921205	2.62866	0.512578	14.7938	0.867725	25.6181	0.243473	8.51281	0.648634	18.893	0.947638	27.6297
0.919225	2.62907	0.918763	2.62917	0.514288	14.4284	0.867832	24.8893	0.245173	8.28375	0.6486	18.3594	0.9481	26.8631
0.916778	2.62957	0.916315	2.62966	0.516007	14.0831	0.867943	24.2012	0.246908	8.07075	0.648567	17.855	0.948572	26.1388
0.914327	2.63005	0.913863	2.63014	0.517734	13.7563	0.868058	23.5503	0.248676	7.87224	0.648536	17.3777	0.949056	25.4535
0.911871	2.63052	0.911407	2.63061	0.51947	13.4466	0.868177	22.9338	0.250476	7.68685	0.648506	16.9252	0.949549	24.8042
0.909411	2.63098	0.908946	2.63107	0.521213	13.1526	0.8683	22.3491	0.252306	7.51338	0.648478	16.4956	0.950053	24.188
0.906947	2.63144	0.906481	2.63152	0.522964	12.8732	0.868426	21.7936	0.254167	7.35075	0.648451	16.0873	0.950567	23.6025
0.904478	2.63188	0.904011	2.63196	0.524722	12.6074	0.868557	21.2654	0.256055	7.19802	0.648427	15.6988	0.951091	23.0456
0.902005	2.63231	0.901538	2.63239	0.526487	12.3541	0.868692	20.7623	0.25797	7.05434	0.648404	15.3286	0.951624	22.5151
0.899529	2.63274	0.89906	2.63282	0.528258	12.1126	0.868831	20.2828	0.259912	6.91898	0.648384	14.9755	0.952167	22.0093
0.897048	2.63315	0.896579	2.63323	0.530035	11.882	0.868975	19.8252	0.261878	6.79124	0.648366	14.6384	0.952719	21.5265
0.894564	2.63356	0.894094	2.63364	0.531818	11.6616	0.869123	19.388	0.263867	6.67053	0.648351	14.3161	0.95328	21.0651
0.892076	2.63396	0.891606	2.63404	0.533607	11.4507	0.869275	18.9699	0.265879	6.55631	0.648339	14.0078	0.95385	20.6237
0.889585	2.63435	0.889114	2.63443	0.535401	11.2488	0.869432	18.5697	0.267912	6.44809	0.64833	13.7125	0.954428	20.2012
0.887091	2.63474	0.886619	2.63481	0.5372	11.0552	0.869593	18.1863	0.269966	6.34541	0.648324	13.4294	0.955014	19.7963
0.884593	2.63512	0.884121	2.63519	0.538772	10.893	0.86976	17.8186	0.27204	6.24788	0.648321	13.1579	0.955609	19.4079
0.882092	2.63549	0.88162	2.63556	0.540114	10.7592	0.869931	17.4657	0.274132	6.15513	0.648322	12.8972	0.956211	19.0351
0.879589	2.63585	0.879115	2.63592	0.541226	10.6515	0.870106	17.1267	0.276242	6.06683	0.648327	12.6467	0.956821	18.6769
0.877082	2.63621	0.876608	2.63627	0.542107	10.5682	0.870287	16.8009	0.278369	5.98267	0.648336	12.4059	0.957439	18.3325
0.874572	2.63656	0.874098	2.63662	0.542755	10.508	0.870472	16.4875	0.280512	5.90238	0.64835	12.1741	0.958063	18.0012
0.87206	2.6369	0.871585	2.63696	0.54317	10.4699	0.870663	16.1857	0.282671	5.82571	0.648367	11.9509	0.958695	17.6821
0.869545	2.63724	0.86907	2.6373	0.543767	10.4157	0.870859	15.895	0.284844	5.75241	0.648389	11.7359	0.959333	17.3747
0.867028	2.63757	0.866552	2.63763	0.544416	10.3575	0.87106	15.6148	0.287031	5.68229	0.648416	11.5285	0.959978	17.0783
0.864508	2.6379	0.864031	2.63796	0.5453	10.2797	0.871267	15.3446	0.289232	5.61513	0.648449	11.3285	0.960628	16.7923
0.861985	2.63822	0.861508	2.63828	0.546419	10.1834	0.871478	15.0837	0.291445	5.55075	0.648481	11.1598	0.961285	16.5163
0.859461	2.63854	0.858983	2.63859	0.547774	10.0698	0.871696	14.8318	0.293669	5.489	0.648512	11.02	0.961948	16.2496
0.856934	2.63885	0.856456	2.63891	0.549366	9.94044	0.871919	14.5883	0.295905	5.42971	0.648539	10.9071	0.962616	15.9918
0.854405	2.63915	0.853927	2.63921	0.551196	9.79699	0.872148	14.353	0.298152	5.37274	0.648563	10.8195	0.963289	15.7425
0.851874	2.63946	0.851395	2.63951	0.55303	9.65859	0.872382	14.1253	0.300409	5.31796	0.648581	10.7559	0.963968	15.5012
0.84934	2.63975	0.848862	2.63981	0.554866	9.52496	0.872623	13.9049	0.302675	5.26524	0.648593	10.7157	0.964651	15.2677
0.846805	2.64005	0.846326	2.6401	0.556704	9.39588	0.872869	13.6916	0.304951	5.21447	0.648611	10.6584	0.965339	15.0415
0.844268	2.64034	0.843789	2.64039	0.558546	9.2711	0.873122	13.4849	0.307234	5.16555	0.648631	10.5967	0.966031	14.8222
0.84173	2.64062	0.84125	2.64068	0.560389	9.15042	0.873381	13.2845	0.309526	5.11837	0.648659	10.5141	0.966727	14.6096
0.839189	2.6409	0.838709	2.64096	0.562235	9.03364	0.873646	13.0902	0.311825	5.07283	0.648698	10.4115	0.967427	14.4034
0.836647	2.64118	0.836166	2.64123	0.564083	8.92057	0.873917	12.9017	0.314131	5.02887	0.648747	10.2901	0.96813	14.2032
0.834103	2.64146	0.833622	2.64151	0.565932	8.81103	0.874195	12.7188	0.316444	4.98638	0.64881	10.1513	0.968837	14.0089
0.831557	2.64173	0.831076	2.64178	0.567783	8.70486	0.87448	12.5412	0.318763	4.9453	0.648888	9.99674	0.969548	13.8201
0.82901	2.642	0.828529	2.64205	0.569636	8.60191	0.874771	12.3687	0.321087	4.90556	0.648973	9.84695	0.970261	13.6367
0.826462	2.64226	0.82598	2.64231	0.57149	8.50202	0.87507	12.2011	0.323417	4.86709	0.649065	9.70173	0.970976	13.4584
0.823912	2.64253	0.82343	2.64257	0.573344	8.40507	0.875375	12.0382	0.325752	4.82983	0.649165	9.56088	0.971695	13.2849
0.821361	2.64279	0.820878	2.64283	0.5752	8.31092	0.875688	11.8798	0.32809	4.79371	0.649272	9.42421	0.972415	13.1162
0.818808	2.64304	0.818326	2.64309	0.577056	8.21946	0.876007	11.7257	0.330433	4.75869	0.649387	9.29155	0.973138	12.9519
0.816254	2.6433	0.815771	2.64334	0.578913	8.13056	0.876292	11.5948	0.33278	4.72472	0.64951	9.16273	0.973862	12.792
0.813699	2.64355	0.813216	2.6436	0.58077	8.04411	0.876538	11.4856	0.33513	4.69173	0.649641	9.03759	0.974588	12.6362
0.811143	2.6438	0.81066	2.64385	0.582628	7.96003	0.876746	11.3969	0.337483	4.6597	0.649781	8.91599	0.975315	12.4844
0.808585	2.64405	0.808102	2.64409	0.584485	7.8782	0.876912	11.3278	0.339838	4.62856	0.649929	8.79779	0.976044	12.3364
0.806027	2.64429	0.805543	2.64434	0.586342	7.79853	0.877035	11.2776	0.342195	4.59829	0.650087	8.68285	0.976773	12.1922
0.803467	2.64454	0.802983	2.64458	0.588199	7.72095	0.877114	11.2457	0.344555	4.56885	0.650254	8.57106	0.977504	12.0514
0.800906	2.64478	0.800422	2.64482	0.590056	7.64536	0.877229	11.2002	0.346916	4.54019	0.65043	8.46228	0.978235	11.9142
0.798344	2.64502	0.79786	2.64506	0.591912	7.57169	0.877355	11.1511	0.349278	4.51229	0.650615	8.35641	0.978872	11.7972
0.795782	2.64526	0.795297	2.6453	0.593767	7.49986	0.877527	11.0852	0.351641	4.4851	0.650811	8.25334	0.979415	11.6994
0.793218	2.64549	0.792734	2.64554	0.595621	7.42981	0.877748	11.0029	0.354005	4.45861	0.651017	8.15297	0.979865	11.6199
0.790654	2.64573	0.790169	2.64578	0.597474	7.36146	0.878019	10.9052	0.356369	4.43278	0.651233	8.05519	0.98022	11.5578
