Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
416  Points		415  Points		380  Points		227  Points		399  Points		354  Points		235  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00179	2.31984	1.00111	2.31774	0.433024	0.103372	0.866024	-0.00826088	0.216525	0.0891548	1.00015	1.23874	0.755376	0.033503
0.999481	2.31625	0.998803	2.31411	0.433127	0.157277	0.866015	-0.0115587	0.216614	0.12553	0.998917	1.2369	0.755409	0.056
0.997178	2.30902	0.996502	2.30688	0.433337	0.264051	0.866001	-0.0180724	0.216775	0.198086	0.997687	1.23321	0.755488	0.100872
0.994881	2.30175	0.994208	2.29961	0.433653	0.368319	0.865979	-0.0245136	0.217009	0.270228	0.996461	1.22965	0.75561	0.145553
0.992592	2.2944	0.991921	2.29225	0.434071	0.469221	0.865952	-0.0309831	0.217314	0.341803	0.995238	1.22617	0.755778	0.189937
0.990311	2.28699	0.989641	2.28483	0.434587	0.565992	0.865918	-0.0374224	0.21769	0.412678	0.994018	1.22275	0.755989	0.233902
0.988037	2.27954	0.987369	2.27734	0.435198	0.65814	0.865877	-0.0438014	0.218136	0.482672	0.992802	1.21948	0.756244	0.277461
0.98577	2.272	0.985105	2.26981	0.435898	0.745376	0.86583	-0.0501464	0.218651	0.551685	0.991589	1.21622	0.756541	0.320467
0.983511	2.26446	0.982848	2.2622	0.436683	0.82738	0.865777	-0.0564235	0.219235	0.619602	0.990379	1.21308	0.756882	0.362803
0.981259	2.25683	0.980598	2.25454	0.437547	0.904121	0.865718	-0.0626515	0.219885	0.686279	0.989172	1.21009	0.757264	0.404491
0.979015	2.2491	0.978357	2.24683	0.438484	0.975706	0.865652	-0.0687811	0.220602	0.751692	0.987969	1.20715	0.757688	0.44549
0.976779	2.24137	0.976122	2.23912	0.43949	1.04218	0.865581	-0.0748009	0.221383	0.815702	0.986768	1.2043	0.758152	0.48563
