Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
414  Points		414  Points		380  Points		225  Points		400  Points		348  Points		230  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00074	2.26304	1.00179	2.26637	0.433027	0.118672	0.866025	-0.00508499	0.216507	0.0429185	1.00113	1.22852	0.769006	0.034156
0.99849	2.25937	0.999531	2.26276	0.433145	0.17867	0.86602	-0.00772395	0.216549	0.0794285	0.999905	1.22722	0.76904	0.0540733
0.996244	2.25207	0.997281	2.25548	0.433382	0.297133	0.866009	-0.0129543	0.216665	0.152301	0.998684	1.22463	0.769114	0.093893
0.994004	2.24467	0.995038	2.24811	0.433737	0.411955	0.865994	-0.0182154	0.216853	0.224903	0.997466	1.22214	0.769227	0.133582
0.991772	2.23723	0.992802	2.24066	0.434203	0.522091	0.865973	-0.0234513	0.217113	0.296966	0.99625	1.21975	0.76938	0.173094
0.989548	2.22981	0.990574	2.23322	0.434777	0.626583	0.865947	-0.0286366	0.217444	0.368382	0.995036	1.21748	0.769572	0.212343
0.98733	2.22233	0.988354	2.22579	0.435451	0.724816	0.865916	-0.0338076	0.217847	0.439112	0.993825	1.21529	0.769803	0.251235
0.985121	2.21482	0.98614	2.21828	0.436221	0.816594	0.86588	-0.0388633	0.218319	0.508903	0.992615	1.21316	0.770073	0.289761
0.982918	2.20726	0.983935	2.21073	0.437078	0.901702	0.865839	-0.0439483	0.21886	0.577683	0.991408	1.21125	0.77038	0.327817
0.980724	2.19968	0.981737	2.20317	0.438017	0.980231	0.865792	-0.0490052	0.21947	0.645308	0.990202	1.20941	0.770726	0.365364
0.978536	2.19214	0.979546	2.19567	0.439031	1.05245	0.865741	-0.0539195	0.220146	0.711661	0.988999	1.20764	0.771108	0.402413
0.976357	2.18461	0.977363	2.18812	0.440113	1.11863	0.865685	-0.0588082	0.220887	0.776685	0.987797	1.20601	0.771527	0.438901
0.974185	2.177	0.975187	2.18047	0.441259	1.17923	0.865624	-0.063646	0.221693	0.840263	0.986596	1.20449	0.771983	0.474699
0.97202	2.1694	0.973019	2.17288	0.442462	1.23465	0.865558	-0.068382	0.222561	0.902338	0.985397	1.20316	0.772473	0.509898
0.969863	2.16184	0.970859	2.16534	0.443719	1.28527	0.865488	-0.0730008	0.223491	0.962878	0.9842	1.20191	0.772998	0.544417
0.967714	2.15424	0.968706	2.15779	0.445023	1.33157	0.865413	-0.0775588	0.224479	1.02182	0.983003	1.20078	0.773558	0.578185
0.965572	2.14668	0.96656	2.15022	0.446371	1.37398	0.865333	-0.0820817	0.225526	1.07905	0.981808	1.19983	0.77415	0.611228
0.963437	2.13919	0.964422	2.14264	0.44776	1.41279	0.865249	-0.0864478	0.226629	1.13457	0.980613	1.19897	0.774775	0.643518
0.96131	2.13165	0.962292	2.1351	0.449185	1.44839	0.865161	-0.0906737	0.227786	1.18841	0.979419	1.19829	0.775432	0.675079
0.959191	2.12411	0.960169	2.12756	0.450645	1.48109	0.865069	-0.0947923	0.228996	1.24045	0.978226	1.1977	0.77612	0.705791
0.957079	2.11666	0.958054	2.12011	0.452136	1.51124	0.864972	-0.0988698	0.230257	1.29082	0.977033	1.19731	0.776838	0.735755
0.954974	2.10922	0.955946	2.11266	0.453655	1.53904	0.864872	-0.102778	0.231568	1.33947	0.975841	1.19705	0.777586	0.764919
0.952877	2.10178	0.953845	2.10521	0.455202	1.56464	0.864767	-0.106523	0.232926	1.38632	0.974649	1.19696	0.778362	0.793263
0.950788	2.09446	0.951752	2.09785	0.456772	1.58838	0.864659	-0.110198	0.234329	1.4315	0.973456	1.19705	0.779166	0.820833
0.948705	2.08716	0.949666	2.09049	0.458366	1.61038	0.864548	-0.113735	0.235777	1.47498	0.972264	1.19722	0.779997	0.847546
0.94663	2.07986	0.947588	2.08323	0.45998	1.6308	0.864433	-0.117083	0.237268	1.51678	0.971071	1.19764	0.780854	0.873502
0.944562	2.07262	0.945516	2.07599	0.461614	1.64982	0.864315	-0.120312	0.238799	1.55696	0.969878	1.19822	0.781737	0.898722
0.942501	2.0655	0.943452	2.0688	0.463267	1.66748	0.864193	-0.123391	0.240369	1.59556	0.968685	1.19895	0.782644	0.923076
0.940447	2.05846	0.941395	2.06168	0.464936	1.684	0.864069	-0.126256	0.241768	1.6279	0.96749	1.19989	0.783576	0.946653
0.938401	2.0514	0.939345	2.05464	0.466621	1.69944	0.863942	-0.129039	0.242983	1.65454	0.966294	1.201	0.78453	0.969541
0.936361	2.04448	0.937302	2.04767	0.468321	1.71385	0.863812	-0.131658	0.244002	1.6759	0.965097	1.20225	0.785507	0.991659
0.934328	2.03764	0.935266	2.04075	0.470035	1.72735	0.863679	-0.134037	0.244816	1.69248	0.963899	1.20372	0.786506	1.01302
0.932302	2.03082	0.933237	2.03393	0.471762	1.73996	0.863545	-0.136281	0.245421	1.70437	0.9627	1.20545	0.787525	1.03363
0.930282	2.02411	0.931214	2.02723	0.473502	1.75182	0.863408	-0.138343	0.24581	1.71188	0.961498	1.20735	0.788565	1.05355
0.92827	2.01754	0.929199	2.02058	0.475252	1.76299	0.863269	-0.140214	0.246372	1.72261	0.960295	1.20941	0.789624	1.07275
0.926263	2.01107	0.927189	2.01403	0.477014	1.77345	0.863129	-0.141963	0.246986	1.73408	0.959089	1.21172	0.790702	1.09131
0.924263	2.00463	0.925187	2.00761	0.478785	1.78328	0.862986	-0.143467	0.247829	1.74933	0.957881	1.21425	0.791798	1.1092
0.92227	1.99834	0.92319	2.00127	0.480566	1.79245	0.862843	-0.144742	0.248905	1.76801	0.95667	1.21698	0.792911	1.12643
0.920283	1.99216	0.9212	1.995	0.482356	1.80109	0.862698	-0.145906	0.250222	1.7901	0.955456	1.21992	0.794042	1.14303
0.918302	1.98613	0.919216	1.98887	0.484154	1.80928	0.862552	-0.146847	0.251786	1.81502	0.95424	1.22312	0.795188	1.15898
0.916326	1.98023	0.917238	1.98295	0.48596	1.81689	0.862406	-0.147516	0.253608	1.84234	0.95302	1.22656	0.79635	1.17434
0.914357	1.9744	0.915266	1.97708	0.487773	1.82405	0.862258	-0.148074	0.255457	1.86853	0.951796	1.23024	0.797528	1.18912
0.912393	1.96872	0.9133	1.97132	0.489593	1.83074	0.862111	-0.148411	0.25733	1.89345	0.950569	1.23414	0.798719	1.20333
0.910435	1.96317	0.911339	1.96569	0.49142	1.83702	0.861963	-0.148477	0.259228	1.91718	0.949338	1.23829	0.799925	1.21694
0.908482	1.95779	0.909384	1.96025	0.493253	1.84291	0.861815	-0.14835	0.261149	1.93975	0.948102	1.2427	0.801143	1.23002
