Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
0.967858	2.62866	0.966361	2.62696	0.438697	0.787194	0.862699	-0.483642	0.223135	0.926302	0.970039	2.23088	0.66476	1.52751
0.965241	2.62568	0.963746	2.62394	0.439505	0.834468	0.862202	-0.51243	0.224087	0.983677	0.96783	2.20417	0.666289	1.54278
0.962628	2.62265	0.961134	2.62086	0.440359	0.880139	0.861678	-0.539674	0.225095	1.03941	0.965648	2.17649	0.667833	1.55615
0.960017	2.61946	0.958525	2.61763	0.441258	0.92425	0.861127	-0.565392	0.226157	1.09342	0.963494	2.1479	0.669389	1.56799
0.95741	2.6162	0.95592	2.6143	0.442201	0.966715	0.860552	-0.589701	0.227273	1.14572	0.961369	2.11847	0.670956	1.57868
0.954805	2.61288	0.953318	2.61092	0.443184	1.00762	0.859953	-0.612496	0.22844	1.19623	0.959274	2.08838	0.672534	1.58835
0.952205	2.60944	0.950719	2.60747	0.444208	1.04697	0.859332	-0.63382	0.229656	1.24501	0.957209	2.05765	0.674121	1.59712
0.949607	2.60596	0.948123	2.60394	0.44527	1.08468	0.85869	-0.653676	0.23092	1.29203	0.955175	2.02645	0.675716	1.60521
0.947013	2.60236	0.945532	2.60026	0.446369	1.12084	0.858029	-0.672155	0.23223	1.33729	0.953173	1.9949	0.677318	1.61263
0.944423	2.59864	0.942944	2.59647	0.447503	1.15555	0.857351	-0.689269	0.233584	1.38084	0.951201	1.96318	0.678928	1.61952
0.941837	2.59485	0.940359	2.5926	0.44867	1.18874	0.856656	-0.704951	0.23498	1.42261	0.949262	1.93144	0.680544	1.62592
0.939254	2.59097	0.937779	2.58867	0.449871	1.22045	0.855947	-0.719415	0.236418	1.46265	0.947354	1.89976	0.682167	1.63188
0.936675	2.58695	0.935203	2.58463	0.451102	1.25078	0.855223	-0.732572	0.237894	1.50105	0.945477	1.86831	0.683795	1.63738
0.934101	2.58282	0.93263	2.58044	0.452362	1.27971	0.854487	-0.744501	0.239408	1.53781	0.943632	1.83721	0.685429	1.64257
0.93153	2.57862	0.930062	2.57615	0.453651	1.30734	0.85374	-0.755272	0.240957	1.57293	0.941818	1.80655	0.687067	1.64741
0.928964	2.57429	0.927499	2.57172	0.454967	1.33364	0.852983	-0.764854	0.242541	1.60644	0.940033	1.77642	0.68871	1.6519
0.926402	2.5698	0.924939	2.56719	0.456308	1.35869	0.852216	-0.77336	0.244158	1.63836	0.938279	1.74694	0.690358	1.65618
0.923845	2.56523	0.922385	2.56255	0.457673	1.38253	0.851442	-0.780839	0.245805	1.66882	0.936553	1.71822	0.69201	1.66008
0.921292	2.56051	0.919835	2.55778	0.459062	1.40517	0.850661	-0.787304	0.247482	1.69778	0.934856	1.69025	0.693665	1.66371
0.918744	2.55567	0.917289	2.55292	0.460472	1.42669	0.849874	-0.792695	0.249187	1.72527	0.933186	1.66308	0.695324	1.66717
0.916201	2.55075	0.914749	2.54787	0.461904	1.44712	0.849082	-0.797237	0.250919	1.7514	0.931543	1.63682	0.696986	1.67035
0.913663	2.54569	0.912214	2.54264	0.463355	1.46649	0.848286	-0.80086	0.252448	1.7731	0.929926	1.61141	0.698651	1.67325
0.91113	2.54041	0.909684	2.53737	0.464825	1.48486	0.847487	-0.803601	0.253767	1.79079	0.928333	1.58686	0.700319	1.67592
0.908602	2.53504	0.907159	2.53194	0.466313	1.5022	0.846685	-0.805531	0.254867	1.8048	0.926765	1.56315	0.70199	1.67842
0.90608	2.52952	0.90464	2.52629	0.467817	1.51859	0.845882	-0.806615	0.255743	1.81562	0.925219	1.54034	0.703663	1.68063
0.903563	2.52385	0.902127	2.52052	0.469338	1.53411	0.845078	-0.806965	0.25639	1.82327	0.923696	1.51838	0.705338	1.68262
0.901052	2.51804	0.899619	2.51463	0.470874	1.5487	0.844274	-0.806539	0.256806	1.82816	0.922195	1.49726	0.707014	1.68444
0.898547	2.51207	0.897118	2.50857	0.472423	1.56246	0.843471	-0.805425	0.257405	1.83514	0.920714	1.47694	0.708693	1.68608
0.896048	2.50593	0.894622	2.50235	0.473986	1.5754	0.84267	-0.803632	0.258059	1.84234	0.919252	1.45735	0.710373	1.68747
0.893555	2.49963	0.892133	2.49596	0.475561	1.58752	0.841871	-0.801172	0.258953	1.85196	0.91781	1.43854	0.712055	1.6886
0.891069	2.49319	0.88965	2.48942	0.477148	1.59884	0.841074	-0.798072	0.26009	1.86383	0.916387	1.42042	0.713737	1.68955
0.888589	2.48654	0.887174	2.48267	0.478746	1.60943	0.840281	-0.794299	0.261474	1.87755	0.914981	1.40297	0.71542	1.69033
0.886116	2.47975	0.884704	2.47576	0.480354	1.61935	0.839492	-0.789958	0.263111	1.89282	0.913592	1.38621	0.717104	1.69093
0.883649	2.47274	0.882242	2.4687	0.481972	1.62852	0.838707	-0.785091	0.265004	1.90928	0.912219	1.37	0.718789	1.69127
0.88119	2.46558	0.879787	2.46142	0.483599	1.63699	0.837928	-0.779601	0.266914	1.92467	0.910863	1.35441	0.720473	1.69143
0.878738	2.45828	0.877339	2.45397	0.485233	1.64484	0.837154	-0.773563	0.268838	1.93903	0.909521	1.33934	0.722158	1.69141
0.876293	2.45077	0.874898	2.44635	0.486875	1.65203	0.836387	-0.767031	0.270777	1.95233	0.908195	1.3248	0.723843	1.6911
0.873856	2.44304	0.872465	2.43856	0.488524	1.65853	0.835626	-0.759949	0.272727	1.96465	0.906882	1.31079	0.725527	1.69065
0.871426	2.43513	0.87004	2.43052	0.490179	1.66451	0.834873	-0.75237	0.27469	1.97597	0.905584	1.29717	0.72721	1.69001
0.869005	2.42701	0.867624	2.42233	0.49184	1.66988	0.834127	-0.744318	0.276664	1.98635	0.904298	1.28404	0.728893	1.68917
0.866591	2.41875	0.865215	2.41392	0.493506	1.67465	0.83339	-0.735754	0.278647	1.99583	0.903026	1.27132	0.730575	1.68809
0.864186	2.41028	0.862815	2.40534	0.495176	1.67889	0.832662	-0.726772	0.280639	2.0043	0.901766	1.25895	0.732256	1.68681
0.86179	2.40157	0.860423	2.39657	0.49685	1.68253	0.831942	-0.717301	0.28264	2.01195	0.900518	1.24703	0.733936	1.68536
0.859402	2.39275	0.858041	2.38753	0.498527	1.68565	0.831233	-0.707371	0.284647	2.01881	0.899282	1.23543	0.735613	1.68368
0.857024	2.38367	0.855667	2.37838	0.500208	1.68824	0.830533	-0.697045	0.286661	2.02476	0.898057	1.22409	0.73729	1.6818
0.854654	2.37435	0.853303	2.369	0.501891	1.69031	0.829844	-0.686272	0.288681	2.02985	0.896843	1.2131	0.738964	1.67968
0.852294	2.36491	0.850948	2.35944	0.503575	1.69185	0.829166	-0.675038	0.290705	2.03422	0.89564	1.20249	0.740636	1.67735
0.849943	2.35529	0.848603	2.34967	0.505261	1.69293	0.8285	-0.663402	0.292733	2.03779	0.894448	1.1921	0.742305	1.67486
0.847602	2.34541	0.846268	2.33965	0.506947	1.69353	0.827845	-0.651398	0.294764	2.04053	0.893266	1.18199	0.743972	1.67213
0.845271	2.33536	0.843942	2.32951	0.508634	1.69361	0.827202	-0.638915	0.296798	2.0425	0.892093	1.17215	0.745636	1.66918
0.84295	2.32514	0.841627	2.31918	0.510321	1.69324	0.826572	-0.626082	0.298833	2.0438	0.890931	1.16253	0.747297	1.66605
0.840639	2.31468	0.839322	2.30866	0.512007	1.69241	0.825955	-0.612895	0.300869	2.04435	0.889777	1.15316	0.748955	1.66265
0.838339	2.30405	0.837028	2.29795	0.513693	1.69111	0.825351	-0.599261	0.302906	2.04416	0.888633	1.14405	0.750609	1.65907
0.836049	2.29329	0.834745	2.287	0.515376	1.68936	0.824761	-0.585251	0.304941	2.04328	0.887498	1.13511	0.75226	1.65528
0.83377	2.28233	0.832472	2.27593	0.517058	1.68718	0.824185	-0.570837	0.306976	2.04171	0.886372	1.12641	0.753907	1.65124
0.831503	2.27116	0.830211	2.26472	0.518521	1.68494	0.823624	-0.556048	0.309008	2.03946	0.885255	1.11792	0.755549	1.64699
0.829246	2.25983	0.827961	2.2533	0.519767	1.68269	0.823078	-0.540944	0.311039	2.03655	0.884145	1.10963	0.757187	1.64248
0.827001	2.24836	0.825722	2.24174	0.520796	1.68073	0.822546	-0.525466	0.313065	2.03293	0.883044	1.10152	0.758821	1.63779
0.824767	2.23675	0.823495	2.23005	0.521609	1.67904	0.822031	-0.509591	0.315088	2.02865	0.881951	1.09355	0.76045	1.63291
0.822545	2.22499	0.82128	2.21818	0.522206	1.67769	0.821531	-0.493353	0.317107	2.02374	0.880866	1.08584	0.762074	1.62775
0.820335	2.21306	0.819077	2.20616	0.522588	1.6769	0.821048	-0.476735	0.31912	2.01821	0.879788	1.0783	0.763693	1.62237
0.818137	2.20101	0.816885	2.19408	0.523136	1.67559	0.820582	-0.459791	0.321127	2.01202	0.878718	1.07084	0.765306	1.61679
0.815951	2.18885	0.814706	2.18187	0.523732	1.67408	0.820132	-0.442544	0.323128	2.0052	0.877655	1.06365	0.766913	1.61094
0.813776	2.17659	0.812539	2.1695	0.524542	1.67212	0.8197	-0.42486	0.325121	1.99784	0.876599	1.05662	0.768515	1.60486
0.811615	2.1642	0.810384	2.15706	0.525564	1.6693	0.819286	-0.406826	0.327107	1.98979	0.87555	1.04968	0.77011	1.59861
0.809465	2.15173	0.808242	2.14457	0.526798	1.66577	0.81889	-0.388523	0.329085	1.98117	0.874508	1.04298	0.771699	1.59207
0.807328	2.13918	0.806112	2.13199	0.528242	1.66139	0.818512	-0.369856	0.331054	1.97196	0.873472	1.03644	0.773282	1.58532
0.805204	2.12655	0.803995	2.11931	0.529894	1.65588	0.818153	-0.350808	0.333013	1.96216	0.872443	1.03002	0.774857	1.57832
0.803092	2.11386	0.80189	2.1066	0.53154	1.65	0.817813	-0.33143	0.334963	1.9518	0.871421	1.02377	0.776426	1.57108
0.800993	2.10114	0.799798	2.09383	0.533181	1.64377	0.817493	-0.31174	0.336901	1.94081	0.870404	1.01768	0.777987	1.56363
0.798907	2.08834	0.797719	2.08102	0.534815	1.63714	0.817192	-0.291772	0.338829	1.92934	0.869393	1.01175	0.779541	1.55591
0.796833	2.07557	0.795653	2.06824	0.536442	1.6301	0.816911	-0.271422	0.340745	1.91732	0.868388	1.00596	0.781086	1.54802
0.794772	2.06278	0.793599	2.05543	0.538062	1.62264	0.816651	-0.250739	0.342648	1.90473	0.867389	1.00035	0.782624	1.53986
0.792724	2.04993	0.791558	2.04262	0.539674	1.61484	0.816412	-0.229827	0.344539	1.89162	0.866396	0.994941	0.784154	1.53143
0.790688	2.03714	0.78953	2.02982	0.541279	1.60673	0.816193	-0.208541	0.346417	1.87801	0.865407	0.989667	0.785675	1.5228
0.788666	2.02438	0.787515	2.01706	0.542875	1.59817	0.815996	-0.18694	0.34828	1.86388	0.864424	0.984491	0.787187	1.51395
0.786656	2.01161	0.785512	2.00437	0.544462	1.58921	0.815821	-0.165058	0.35013	1.84932	0.863446	0.979512	0.788691	1.5049
0.784658	1.99889	0.783522	1.99172	0.546041	1.57997	0.815668	-0.142872	0.351964	1.83424	0.862473	0.974755	0.790185	1.49557
0.782674	1.98628	0.781544	1.97908	0.54761	1.57036	0.815536	-0.120426	0.353783	1.81868	0.861504	0.970092	0.79167	1.48601
0.780702	1.97371	0.77958	1.96652	0.549169	1.56036	0.815428	-0.097719	0.355587	1.80272	0.860541	0.965621	0.793145	1.47625
0.778742	1.96122	0.777627	1.95407	0.550718	1.55007	0.815342	-0.0746637	0.357374	1.78628	0.859581	0.961359	0.794611	1.46625
0.776795	1.94882	0.775687	1.94174	0.552257	1.53942	0.815279	-0.0513449	0.359145	1.76953	0.858625	0.957253	0.796066	1.45605
0.77486	1.93648	0.773759	1.92955	0.553785	1.52838	0.815239	-0.027846	0.360899	1.75236	0.857674	0.953288	0.797511	1.44561
0.772937	1.92429	0.771843	1.91738	0.555302	1.5171	0.815224	-0.00407334	0.362636	1.73476	0.856726	0.949519	0.798946	1.43497
0.771027	1.91222	0.76994	1.90536	0.556807	1.50547	0.815231	0.0199867	0.364355	1.71686	0.855782	0.945965	0.80037	1.42408
0.769128	1.9003	0.768048	1.89354	0.5583	1.49351	0.815263	0.0442751	0.366056	1.69864	0.854842	0.942586	0.801783	1.41304
0.767241	1.88851	0.766167	1.88185	0.559782	1.48129	0.81532	0.0687598	0.367739	1.68012	0.853905	0.939379	0.803185	1.4018
0.765366	1.87687	0.764299	1.87027	0.561251	1.46876	0.8154	0.0934642	0.369403	1.66138	0.852971	0.936346	0.804575	1.39033
0.763502	1.86539	0.762442	1.85888	0.562708	1.45596	0.815506	0.118348	0.371049	1.64234	0.85204	0.933573	0.805778	1.38017
0.76165	1.85404	0.760596	1.84772	0.564152	1.44284	0.815618	0.140258	0.372675	1.62303	0.851111	0.930974	0.806796	1.37143
0.759809	1.84294	0.758761	1.83666	0.565582	1.42948	0.815729	0.158945	0.374282	1.60363	0.850185	0.928548	0.807633	1.36409
0.757979	1.83202	0.756937	1.82581	0.566999	1.41586	0.815831	0.174481	0.375869	1.58404	0.849261	0.926383	0.808291	1.35824
0.75616	1.82128	0.755124	1.8152	0.568403	1.40199	0.815918	0.187015	0.377437	1.56424	0.84834	0.924479	0.808773	1.35395
0.754351	1.8107	0.753321	1.80482	0.569792	1.38791	0.815986	0.195969	0.378985	1.54442	0.84742	0.922751	0.809081	1.35119
0.752553	1.80039	0.751529	1.79462	0.571167	1.37359	0.816031	0.201721	0.380514	1.52454	0.846501	0.921202	0.809523	1.34722
0.750764	1.79033	0.749746	1.78463	0.572528	1.35906	0.816099	0.210308	0.382022	1.50455	0.845585	0.919923	0.810001	1.34283
0.748986	1.78044	0.747974	1.77487	0.573875	1.3443	0.816175	0.219485	0.383511	1.48459	0.844669	0.918926	0.81065	1.3368
0.747218	1.7708	0.746211	1.76541	0.575206	1.32934	0.816285	0.23189	0.38498	1.46469	0.843754	0.918145	0.811465	1.32919
0.745459	1.76139	0.744457	1.75619	0.576523	1.31427	0.816431	0.247765	0.386429	1.44481	0.84284	0.917623	0.812445	1.31991
0.743709	1.75229	0.742712	1.74719	0.577824	1.29903	0.816622	0.267023	0.387858	1.425	0.841926	0.917359	0.813586	1.30889
0.741968	1.74344	0.740976	1.73847	0.57911	1.28361	0.816863	0.289645	0.389267	1.40534	0.841013	0.91735	0.814883	1.29608
0.740236	1.73484	0.739249	1.73004	0.580381	1.26805	0.817165	0.315697	0.390657	1.3858	0.840099	0.917679	0.816168	1.28317
0.738512	1.72658	0.73753	1.72195	0.581637	1.25239	0.817492	0.341852	0.392028	1.36646	0.839184	0.918251	0.81744	1.27013
0.736796	1.71854	0.735819	1.71416	0.582876	1.23663	0.817846	0.368059	0.393379	1.34739	0.83827	0.919049	0.818698	1.25694
0.735089	1.71087	0.734115	1.70663	0.5841	1.22078	0.818225	0.394335	0.394712	1.32849	0.837354	0.920211	0.819943	1.24367
0.733388	1.7035	0.732419	1.69939	0.585308	1.20488	0.818631	0.420732	0.396026	1.30985	0.836436	0.921667	0.821176	1.23032
0.731695	1.69639	0.73073	1.69252	0.5865	1.18887	0.819063	0.44706	0.397321	1.29152	0.835518	0.923454	0.822394	1.21689
0.730009	1.6897	0.729048	1.68599	0.587676	1.17285	0.819522	0.473396	0.398599	1.27356	0.834597	0.925555	0.8236	1.20332
0.728329	1.68335	0.727372	1.67985	0.588836	1.15682	0.820006	0.499823	0.399858	1.256	0.833674	0.927937	0.824791	1.18969
0.726656	1.67731	0.725701	1.67407	0.589981	1.14075	0.820517	0.526166	0.401101	1.23877	0.832748	0.930707	0.82597	1.17608
0.724988	1.67166	0.724037	1.66859	0.591109	1.12469	0.821055	0.552423	0.402326	1.22188	0.83182	0.933821	0.827134	1.16238
0.723326	1.66641	0.722377	1.66359	0.592221	1.10865	0.821618	0.578681	0.403535	1.20546	0.830888	0.937277	0.828285	1.14864
0.721668	1.66155	0.720723	1.65897	0.593317	1.0927	0.822207	0.604853	0.404727	1.18954	0.829953	0.941067	0.829422	1.13492
0.720016	1.65713	0.719073	1.65476	0.594398	1.0768	0.822823	0.630938	0.405904	1.17404	0.829014	0.945268	0.830546	1.12118
0.718367	1.65313	0.717426	1.65103	0.595462	1.06091	0.823464	0.656893	0.407066	1.15906	0.82807	0.949857	0.831656	1.10746
0.716723	1.64955	0.715784	1.64771	0.596511	1.04517	0.824131	0.682739	0.408213	1.14454	0.827121	0.954788	0.832752	1.09375
0.715081	1.64645	0.714144	1.64489	0.597544	1.0295	0.824824	0.708445	0.409346	1.13053	0.826168	0.960144	0.833835	1.08005
0.713443	1.64383	0.712507	1.64255	0.598562	1.01396	0.825543	0.733951	0.410465	1.11706	0.825209	0.965917	0.834904	1.06649
0.711807	1.64169	0.710872	1.64073	0.599564	0.9986	0.826286	0.759313	0.411571	1.10413	0.824244	0.972089	0.835959	1.05299
0.710173	1.6401	0.709239	1.63943	0.600551	0.983382	0.827055	0.784473	0.412665	1.09178	0.823272	0.978715	0.837001	1.03948
0.70854	1.63901	0.707606	1.63864	0.601523	0.968277	0.827849	0.809402	0.413746	1.07997	0.822294	0.985726	0.83803	1.02614
0.706908	1.63848	0.705974	1.63844	0.60248	0.953401	0.828668	0.83413	0.414816	1.06869	0.821309	0.993161	0.839045	1.01297
0.705276	1.63853	0.704342	1.63884	0.603422	0.938727	0.829511	0.858626	0.415875	1.05802	0.820316	1.0011	0.840048	0.999882
0.703644	1.63916	0.70271	1.6398	0.60435	0.924241	0.830378	0.88279	0.416924	1.04792	0.819314	1.00944	0.841037	0.986884
0.70201	1.64041	0.701076	1.64137	0.605264	0.910021	0.831269	0.906701	0.417962	1.03832	0.818305	1.01823	0.842014	0.974102
0.700376	1.64231	0.69944	1.64365	0.606163	0.896022	0.832184	0.930356	0.418992	1.02941	0.817286	1.02757	0.842978	0.961514
0.698739	1.64481	0.697802	1.64657	0.607049	0.882263	0.833123	0.953709	0.420013	1.02105	0.816258	1.03733	0.843929	0.949111
0.697099	1.64799	0.69616	1.65015	0.607921	0.868754	0.834084	0.976739	0.421026	1.01319	0.81522	1.0475	0.844868	0.93693
0.695456	1.65192	0.694514	1.65445	0.608779	0.855543	0.835068	0.999389	0.422031	1.00596	0.814171	1.05822	0.845795	0.924946
0.693808	1.65649	0.692864	1.65941	0.609625	0.842611	0.836075	1.02172	0.42303	0.999317	0.813112	1.06942	0.846711	0.913234
0.692156	1.66182	0.691209	1.66518	0.610458	0.829949	0.837104	1.04372	0.424022	0.993221	0.812041	1.08108	0.847615	0.901746
0.690498	1.66789	0.689547	1.67168	0.611278	0.817682	0.838154	1.06529	0.425008	0.98766	0.810958	1.09323	0.848507	0.890542
0.688834	1.67465	0.687879	1.67888	0.612087	0.805698	0.839226	1.08652	0.42599	0.98267	0.809863	1.1059	0.849389	0.879653
0.687162	1.6822	0.686203	1.68686	0.612883	0.793944	0.840318	1.10736	0.426966	0.978268	0.808755	1.11903	0.850259	0.869053
0.685483	1.69053	0.684518	1.69564	0.613668	0.782607	0.841432	1.12779	0.427938	0.974334	0.807634	1.13264	0.85112	0.85877
0.683794	1.69965	0.682825	1.70521	0.614442	0.771608	0.842565	1.1478	0.428907	0.97098	0.806499	1.14678	0.85197	0.848775
0.682097	1.70949	0.681122	1.71552	0.615205	0.760953	0.843718	1.16738	0.429873	0.968177	0.805349	1.16136	0.852811	0.839141
0.680389	1.72016	0.679408	1.72661	0.615958	0.750642	0.84489	1.18653	0.430836	0.965822	0.804185	1.17639	0.853642	0.829905
0.67867	1.73161	0.677682	1.73848	0.6167	0.740677	0.846082	1.20524	0.431797	0.963994	0.803006	1.1919	0.854464	0.82104
0.67694	1.74377	0.675944	1.75103	0.617433	0.731102	0.847291	1.22353	0.432756	0.962691	0.801811	1.20792	0.855277	0.812534
0.675197	1.75666	0.674194	1.76436	0.618157	0.721851	0.848519	1.24134	0.433714	0.961865	0.8006	1.22435	0.856082	0.804425
0.67344	1.77029	0.67243	1.77844	0.618871	0.713022	0.849764	1.25869	0.434672	0.961453	0.799372	1.2412	0.85688	0.796731
0.67167	1.78464	0.670651	1.79317	0.619577	0.704578	0.851026	1.2756	0.435629	0.961593	0.798127	1.25851	0.85767	0.789461
0.669885	1.79965	0.668858	1.80851	0.620275	0.696456	0.852305	1.29203	0.436588	0.962183	0.796865	1.27624	0.858452	0.782662
0.668085	1.81529	0.667049	1.82446	0.620965	0.688713	0.8536	1.30795	0.437546	0.963172	0.795585	1.29436	0.859229	0.776273
0.666269	1.83148	0.665223	1.84101	0.621647	0.681374	0.854911	1.32346	0.438506	0.964619	0.794287	1.31283	0.859999	0.770349
0.664437	1.84826	0.663381	1.85808	0.622322	0.674412	0.856237	1.33845	0.439468	0.966469	0.79297	1.33166	0.860763	0.764874
0.662587	1.86554	0.661522	1.87559	0.62299	0.667854	0.857577	1.35292	0.440431	0.968781	0.791634	1.35086	0.861522	0.759883
0.66072	1.8832	0.659645	1.89353	0.623652	0.661672	0.858932	1.36695	0.441398	0.971497	0.790279	1.37037	0.862277	0.755438
0.658836	1.90128	0.65775	1.91181	0.624308	0.655851	0.8603	1.38047	0.442367	0.974588	0.788904	1.39016	0.863027	0.751482
0.656933	1.91974	0.655836	1.93035	0.624959	0.650471	0.861682	1.39351	0.443339	0.97804	0.787509	1.41023	0.863774	0.747987
0.655012	1.93839	0.653904	1.94915	0.625604	0.645441	0.863076	1.40606	0.444315	0.981889	0.786095	1.43053	0.864517	0.745027
0.653072	1.95723	0.651954	1.96812	0.626245	0.640716	0.864483	1.41809	0.445295	0.986154	0.78466	1.45103	0.865258	0.742636
0.651113	1.97628	0.649984	1.98717	0.62688	0.636447	0.865901	1.42966	0.446279	0.990713	0.783204	1.47174	0.865997	0.740705
0.649135	1.9954	0.647995	2.00629	0.627512	0.632623	0.86733	1.44068	0.447269	0.995635	0.781728	1.49262	0.866734	0.739349
0.647138	2.01448	0.645987	2.02537	0.628141	0.629064	0.868771	1.45122	0.448263	1.00096	0.780231	1.5136	0.867469	0.738628
0.645122	2.0335	0.64396	2.04438	0.628766	0.625898	0.870221	1.4613	0.449263	1.00656	0.778713	1.53466	0.868205	0.738397
0.643087	2.05246	0.641915	2.06324	0.629388	0.623188	0.871682	1.47085	0.450268	1.01253	0.777174	1.5558	0.86894	0.738715
0.641033	2.07124	0.63985	2.0819	0.630007	0.62075	0.873151	1.47991	0.45128	1.01885	0.775614	1.57694	0.869676	0.739697
0.638961	2.08982	0.637768	2.10034	0.630624	0.618708	0.87463	1.48851	0.452298	1.02543	0.774032	1.59809	0.870414	0.741185
0.63687	2.10817	0.635666	2.11848	0.631239	0.61708	0.876117	1.49654	0.453322	1.03236	0.77243	1.61923	0.871153	0.743272
0.634761	2.12616	0.633547	2.13632	0.631853	0.615746	0.877611	1.50411	0.454354	1.0396	0.770807	1.64028	0.871895	0.746006
0.632635	2.14384	0.631411	2.1538	0.632466	0.614776	0.879113	1.51123	0.455393	1.04716	0.769163	1.66123	0.872639	0.749322
0.630491	2.16118	0.629257	2.17089	0.633078	0.614204	0.880621	1.51782	0.45644	1.05506	0.767498	1.68208	0.873387	0.753234
0.62833	2.1781	0.627086	2.18758	0.63369	0.614005	0.882136	1.52394	0.457495	1.06321	0.765812	1.70271	0.87414	0.757746
0.626152	2.19459	0.624899	2.2038	0.634301	0.614079	0.883657	1.52959	0.458558	1.07175	0.764106	1.7231	0.874897	0.762949
0.623958	2.2106	0.622696	2.21959	0.634913	0.614549	0.885183	1.53472	0.45963	1.08057	0.762379	1.74333	0.875659	0.768756
0.621748	2.22615	0.620478	2.23488	0.635525	0.615391	0.886714	1.53936	0.460711	1.0897	0.760633	1.76335	0.876428	0.775127
0.619523	2.24131	0.618244	2.2497	0.636139	0.616462	0.88825	1.54359	0.461801	1.09925	0.758867	1.78302	0.877203	0.782168
0.617283	2.25595	0.615996	2.26409	0.636753	0.61795	0.889789	1.54726	0.4629	1.10905	0.757081	1.80234	0.877986	0.789892
0.615029	2.27005	0.613734	2.27795	0.63737	0.619821	0.891332	1.55048	0.46401	1.11919	0.755276	1.82139	0.878777	0.798261
0.612761	2.28369	0.611458	2.29128	0.637988	0.621927	0.892878	1.55331	0.46513	1.12981	0.753453	1.84007	0.879576	0.807254
0.61048	2.29686	0.60917	2.30418	0.638609	0.624366	0.894426	1.55559	0.466261	1.14075	0.751611	1.85829	0.880385	0.816864
0.608186	2.30958	0.606868	2.31662	0.639232	0.627189	0.895977	1.55742	0.467402	1.15212	0.749751	1.87618	0.881204	0.827129
0.605879	2.32176	0.604555	2.3285	0.639858	0.630333	0.897529	1.55881	0.468556	1.16395	0.747873	1.8936	0.882033	0.838111
0.603561	2.33348	0.60223	2.33995	0.640488	0.633769	0.899082	1.55973	0.469721	1.17624	0.745979	1.91058	0.882873	0.849712
0.601231	2.34477	0.599894	2.35099	0.641121	0.637523	0.900636	1.56018	0.470899	1.1891	0.744067	1.92712	0.883725	0.861968
0.59889	2.35557	0.597547	2.36155	0.641757	0.641567	0.90219	1.5602	0.47209	1.2025	0.74214	1.94312	0.88459	0.874899
0.596538	2.36591	0.595189	2.37165	0.642399	0.645972	0.903744	1.55981	0.473294	1.21657	0.740197	1.95866	0.885468	0.888428
0.594177	2.37584	0.592822	2.38136	0.643044	0.650688	0.905297	1.55897	0.474513	1.23132	0.738238	1.97371	0.88636	0.902645
0.591806	2.38538	0.590445	2.39066	0.643695	0.655645	0.906849	1.55764	0.475747	1.24684	0.736265	1.98821	0.887266	0.91751
