Sym0		Asym0		Sym1		Sym2		Asym1	
475  Points		491  Points		475  Points		237  Points		400  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00805466	9.09435	0.000663385	0.695282	0.0064676	9.09479	0.279517	0.147132	0.13976	0.366655
0.0165278	9.09237	0.00131118	0.803186	0.0149412	9.09305	0.279654	0.236829	0.140102	0.647499
0.0249973	9.08739	0.00216003	1.01044	0.0234115	9.08848	0.279958	0.414953	0.140967	1.20314
0.0334612	9.08036	0.00319403	1.19952	0.0318766	9.08184	0.280427	0.589852	0.142343	1.74328
0.0419175	9.07113	0.00439521	1.369	0.0403345	9.07303	0.281057	0.760206	0.144215	2.26201
0.0503642	9.05957	0.00574501	1.51857	0.0487831	9.06192	0.281844	0.924622	0.146558	2.75476
0.0587991	9.04559	0.00722489	1.64872	0.0572204	9.04841	0.28278	1.08185	0.149348	3.21835
0.0672197	9.02898	0.00881722	1.76065	0.0656439	9.03232	0.28386	1.23077	0.152556	3.65091
0.0756236	9.00947	0.0105057	1.85573	0.0740511	9.01339	0.285074	1.37026	0.156151	4.05169
0.0840078	8.98685	0.0122752	1.93575	0.0824393	8.99135	0.286413	1.4994	0.160105	4.42091
0.0923696	8.9608	0.0141127	2.00255	0.0908055	8.96594	0.287868	1.61749	0.164389	4.7595
0.100705	8.93088	0.0160067	2.05778	0.0991464	8.93681	0.289427	1.7241	0.168974	5.06894
0.109011	8.89669	0.0179472	2.10313	0.107458	8.90344	0.29108	1.81903	0.173834	5.35091
0.117283	8.85768	0.0199257	2.14015	0.115737	8.86535	0.292816	1.90254	0.178945	5.60722
0.125517	8.81319	0.0219351	2.17023	0.123978	8.82197	0.294625	1.97531	0.184283	5.83992
0.133706	8.76246	0.0237067	2.19164	0.132176	8.7725	0.296497	2.03844	0.189827	6.05087
0.141844	8.70465	0.0252292	2.20682	0.140324	8.71604	0.298424	2.09367	0.195558	6.24183
0.149926	8.63868	0.0264955	2.21755	0.148417	8.65169	0.300399	2.14311	0.201458	6.41458
0.157942	8.56328	0.0275008	2.22505	0.156446	8.5782	0.302417	2.1894	0.207511	6.57068
0.165883	8.47708	0.0282421	2.22984	0.164402	8.49414	0.304478	2.23569	0.213702	6.71156
0.173738	8.37844	0.0287173	2.23275	0.172274	8.39794	0.306583	2.28536	0.220017	6.83855
0.181495	8.26533	0.0294014	2.2367	0.18005	8.28771	0.308737	2.34214	0.226445	6.95287
0.189139	8.13562	0.0301463	2.24046	0.187717	8.16131	0.310948	2.41001	0.232973	7.05554
0.196655	7.98695	0.0311614	2.24517	0.195258	8.01631	0.313228	2.49285	0.239592	7.14749
0.204022	7.81662	0.0324479	2.25032	0.202655	7.85025	0.315593	2.59474	0.246292	7.22959
0.21122	7.62199	0.0340074	2.25544	0.209886	7.66043	0.318063	2.71957	0.253063	7.30261
0.218225	7.40054	0.0358407	2.26015	0.216929	7.44419	0.32066	2.87101	0.259899	7.36718
0.22501	7.15011	0.0379487	2.26426	0.223757	7.19928	0.323412	3.05224	0.266791	7.42383
0.231548	6.86935	0.0400599	2.26719	0.230344	6.92422	0.326348	3.26558	0.273733	7.47305
0.237811	6.55817	0.0421734	2.2691	0.23666	6.61873	0.329497	3.5123	0.280717	7.51537
0.243769	6.21837	0.0442881	2.2702	0.242677	6.28408	0.332893	3.79201	0.287737	7.55109
0.249398	5.85387	0.0464036	2.27074	0.24837	5.92373	0.336563	4.10227	0.294787	7.58049
0.254677	5.47064	0.0485194	2.2708	0.253715	5.54345	0.340537	4.43818	0.301862	7.60391
0.259592	5.07684	0.050635	2.27046	0.258699	5.151	0.344834	4.79269	0.308956	7.62145
0.264137	4.68174	0.0527502	2.26989	0.263314	4.75539	0.349467	5.15713	0.316064	7.63332
