Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
477  Points		493  Points		477  Points		250  Points		403  Points		139  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00335677	8.58199	4.20286e-005	0.259423	0.00100583	8.58242	0.27951	0.0934394	0.139924	0.680456	0.419271	0.116161
0.0113526	8.58072	0.000283732	0.37223	0.00900203	8.58138	0.279597	0.168031	0.140558	0.92851	0.419379	0.184432
0.019346	8.5772	0.000735638	0.593243	0.0169963	8.57844	0.279823	0.316367	0.141654	1.41764	0.419614	0.320835
0.0273352	8.57184	0.00138917	0.803238	0.024987	8.57365	0.280186	0.462378	0.143199	1.89061	0.419977	0.456824
0.0353187	8.56458	0.00223238	0.99918	0.0329723	8.56692	0.280684	0.605061	0.145177	2.34312	0.420465	0.592207
0.0432944	8.55526	0.00325104	1.17896	0.0409505	8.55822	0.281314	0.743357	0.147565	2.77198	0.42108	0.726814
0.0512605	8.54386	0.00442924	1.34134	0.0489196	8.54741	0.282069	0.876246	0.150342	3.17516	0.42182	0.860459
0.0592149	8.53021	0.00575047	1.486	0.0568777	8.53444	0.282946	1.00294	0.153482	3.55152	0.422683	0.992981
0.0671556	8.51413	0.00719824	1.61324	0.0648226	8.51912	0.283938	1.12258	0.15696	3.90082	0.42367	1.12421
0.0750801	8.49544	0.00875658	1.72388	0.0727521	8.50123	0.285038	1.23457	0.160751	4.2234	0.424778	1.25396
0.0829859	8.47395	0.0104105	1.8191	0.0806637	8.4806	0.286239	1.33844	0.16483	4.52022	0.426007	1.38213
0.0908703	8.44935	0.0121463	1.90033	0.0885548	8.45692	0.287532	1.43382	0.169174	4.79247	0.427354	1.50855
0.0987303	8.42133	0.0139516	1.96905	0.0964223	8.42993	0.288911	1.52066	0.17376	5.0415	0.428818	1.63306
0.106563	8.38946	0.0158154	2.0268	0.104263	8.39924	0.290366	1.59919	0.178568	5.26902	0.430397	1.75559
0.114363	8.35334	0.0177283	2.07499	0.112073	8.36444	0.29189	1.66989	0.183578	5.4765	0.432089	1.87593
0.122128	8.3125	0.0196819	2.1149	0.119849	8.32503	0.293477	1.73351	0.188773	5.66542	0.433892	1.99399
0.129853	8.26621	0.0216692	2.14778	0.127586	8.28039	0.295121	1.79124	0.194135	5.83739	0.435805	2.10969
0.137531	8.21383	0.023684	2.17478	0.135279	8.22995	0.296815	1.84459	0.19965	5.99367	0.437824	2.2229
0.145158	8.15456	0.0254584	2.19424	0.142922	8.17278	0.298558	1.89526	0.205304	6.13559	0.439947	2.3335
0.152726	8.08737	0.0269822	2.20824	0.150508	8.10797	0.300347	1.94541	0.211083	6.26438	0.442172	2.44149
0.160228	8.0112	0.0282491	2.21815	0.15803	8.03458	0.302183	1.99738	0.216977	6.38103	0.444496	2.54679
0.167654	7.92471	0.0292546	2.22504	0.16548	7.95132	0.304069	2.05355	0.222974	6.48652	0.446917	2.64922
0.174995	7.82652	0.0299958	2.22976	0.172846	7.85671	0.306009	2.11675	0.229064	6.58185	0.449433	2.74882
0.182238	7.71495	0.0304709	2.23248	0.18012	7.74923	0.308013	2.18976	0.235238	6.66771	0.45204	2.84555
0.189371	7.58819	0.0311549	2.23617	0.187286	7.62714	0.31009	2.27543	0.241488	6.74481	0.454735	2.93926
0.196378	7.44432	0.0318997	2.23987	0.194332	7.4885	0.312253	2.37668	0.247806	6.81381	0.457517	3.03008
0.203243	7.28125	0.0329143	2.24426	0.20124	7.33128	0.314519	2.49633	0.254185	6.87521	0.460381	3.11789
0.209946	7.09703	0.0342003	2.24926	0.207993	7.15349	0.316905	2.63706	0.260617	6.92959	0.463326	3.2027
0.216467	6.88989	0.035759	2.25425	0.21457	6.95327	0.319432	2.80125	0.267098	6.97735	0.466349	3.28456
0.222784	6.65841	0.0375913	2.25901	0.22095	6.72904	0.322125	2.99084	0.273619	7.01882	0.469447	3.3634
0.228874	6.40206	0.0396983	2.26322	0.227109	6.48002	0.325006	3.20683	0.280176	7.05436	0.472617	3.43927
0.234714	6.12125	0.0418086	2.26628	0.233024	6.20626	0.3281	3.44933	0.286764	7.08429	0.475856	3.51228
0.240281	5.81775	0.0439213	2.2684	0.238674	5.90914	0.331433	3.71703	0.293377	7.10876	0.479161	3.58242
0.245555	5.49499	0.0460355	2.26975	0.244035	5.59162	0.335026	4.00699	0.30001	7.12798	0.482531	3.64974
0.25052	5.15796	0.0481507	2.2705	0.249093	5.25819	0.3389	4.31466	0.306659	7.14216	0.485962	3.71436
0.255166	4.81298	0.0502663	2.2708	0.253834	4.91484	0.343066	4.6339	0.313319	7.15142	0.489452	3.77637
0.259488	4.46705	0.0523821	2.27069	0.258251	4.56842	0.347534	4.95772	0.319985	7.15579	0.492999	3.83587
0.26349	4.12748	0.0544975	2.27028	0.262346	4.22598	0.352304	5.27871	0.326653	7.15538	0.4966	3.89298
0.267179	3.80093	0.0566125	2.26963	0.265658	3.93595	0.357371	5.58977	0.333318	7.15016	0.500253	3.94786
0.270572	3.49273	0.0587267	2.26883	0.268298	3.69811	0.36272	5.88501	0.339977	7.14017	0.503956	4.00065
0.273688	3.20679	0.0608402	2.26791	0.270359	3.50961	0.368337	6.15976	0.346623	7.12546	0.507708	4.05158
0.276548	2.94554	0.0629527	2.26687	0.271914	3.36645	0.374198	6.41114	0.353254	7.10585	0.511506	4.10087
0.279176	2.7097	0.0650643	2.2658	0.273017	3.26453	0.380283	6.6378	0.359864	7.08129	0.515349	4.14868
0.281597	2.49892	0.0671748	2.26468	0.273706	3.20124	0.386567	6.83945	0.366449	7.05171	0.519237	4.1953
0.283833	2.31209	0.0692842	2.26353	0.274672	3.11292	0.393028	7.01701	0.373004	7.01702	0.523167	4.24107
0.285905	2.14739	0.0713927	2.26237	0.275692	3.01987	0.399643	7.1719	0.379525	6.97708	0.527139	4.28619
0.287834	2.00293	0.0734999	2.26124	0.277031	2.89879	0.406392	7.30581	0.386005	6.93171	0.531154	4.33102
0.289638	1.87661	0.0756062	2.26013	0.278647	2.75442	0.413256	7.42078	0.392441	6.88081	0.53521	4.37592
0.291331	1.76636	0.0777114	2.25902	0.280495	2.59254	0.42022	7.51867	0.398827	6.82419	0.539308	4.4212
0.292929	1.67029	0.0798157	2.25796	0.282526	2.41977	0.427266	7.60122	0.405157	6.76164	0.543448	4.46729
0.294444	1.58661	0.0819189	2.25691	0.284693	2.24263	0.434384	7.67015	0.411427	6.69308	0.547632	4.5145
0.295886	1.51382	0.0840212	2.25591	0.286705	2.08641	0.441559	7.72692	0.417629	6.61837	0.551861	4.56323
0.297264	1.45055	0.0861225	2.25494	0.288581	1.94961	0.448782	7.7728	0.423759	6.53735	0.556135	4.6138
0.298589	1.39551	0.088223	2.25401	0.290338	1.83004	0.456043	7.80888	0.429811	6.44994	0.560458	4.6666
0.299865	1.34769	0.0903226	2.25311	0.291991	1.72573	0.463333	7.83623	0.435778	6.35614	0.564831	4.72197
0.3011	1.30623	0.0924214	2.25225	0.293553	1.6349	0.470645	7.85555	0.441655	6.2559	0.569257	4.78019
0.302299	1.27027	0.0945195	2.25146	0.295037	1.55583	0.477971	7.86753	0.447435	6.14926	0.573738	4.84149
0.303467	1.23914	0.0966168	2.25066	0.296453	1.48704	0.485305	7.87281	0.453113	6.03639	0.578278	4.90599
0.304608	1.21225	0.0987133	2.24989	0.297808	1.4273	0.492641	7.87187	0.458683	5.91751	0.58288	4.97384
0.305726	1.18909	0.100809	2.24922	0.299112	1.37531	0.499973	7.86509	0.46414	5.7929	0.587546	5.04501
0.306824	1.16922	0.102904	2.24851	0.300371	1.33012	0.507297	7.85278	0.469478	5.66293	0.592281	5.11953
0.307904	1.15225	0.104999	2.24783	0.301591	1.29102	0.514606	7.83524	0.474692	5.52808	0.597086	5.19717
0.308971	1.13787	0.107093	2.24727	0.302777	1.25707	0.521897	7.81271	0.479779	5.3889	0.601965	5.27765
0.310025	1.12574	0.109187	2.24666	0.303933	1.22772	0.529164	7.78543	0.484734	5.24605	0.606921	5.3607
0.311068	1.11569	0.111279	2.24606	0.305064	1.20242	0.536404	7.75351	0.489554	5.10023	0.611954	5.44578
0.312104	1.10745	0.113372	2.24555	0.306174	1.18062	0.543612	7.71706	0.494237	4.95215	0.617068	5.53244
0.313132	1.10079	0.115464	2.24503	0.307264	1.16199	0.550784	7.67625	0.498782	4.80269	0.622263	5.62008
0.314155	1.0956	0.117555	2.24455	0.308339	1.14612	0.557916	7.63124	0.503187	4.6526	0.627541	5.70813
0.315174	1.09165	0.119646	2.24409	0.3094	1.13269	0.565004	7.58209	0.507452	4.50271	0.6329	5.79596
0.316189	1.08889	0.121737	2.24364	0.31045	1.12148	0.572044	7.52884	0.511577	4.35374	0.638341	5.88286
0.317203	1.08718	0.123827	2.2432	0.31149	1.11217	0.579033	7.4717	0.515059	4.22519	0.643862	5.96826
0.318215	1.08639	0.125917	2.2428	0.312522	1.10455	0.585967	7.41075	0.517946	4.11701	0.649462	6.0516
0.319227	1.08642	0.128006	2.24241	0.313548	1.0985	0.592842	7.34603	0.520277	4.02869	0.655138	6.1323
0.320239	1.08722	0.130095	2.24203	0.314569	1.09383	0.599655	7.27769	0.522084	3.95965	0.660889	6.20984
0.321253	1.08875	0.132184	2.2417	0.315586	1.0904	0.606403	7.20583	0.523393	3.90933	0.66671	6.28383
0.322268	1.09085	0.134272	2.24135	0.316601	1.0881	0.613083	7.13059	0.524223	3.8774	0.672598	6.35396
0.323286	1.09351	0.136361	2.24099	0.317614	1.08676	0.61969	7.05211	0.525403	3.83194	0.67855	6.41988
0.324306	1.09671	0.138448	2.2407	0.318626	1.08631	0.626224	6.97051	0.526669	3.78302	0.684561	6.48132
0.325329	1.10032	0.140536	2.24041	0.319638	1.08668	0.632679	6.8859	0.528366	3.71732	0.690627	6.53823
0.326356	1.10433	0.142623	2.24012	0.320651	1.08777	0.639055	6.79842	0.53047	3.63558	0.696744	6.59044
0.327387	1.10875	0.14471	2.23986	0.321665	1.08953	0.645347	6.70826	0.532953	3.53899	0.702907	6.63788
0.328422	1.11349	0.146797	2.23959	0.322681	1.09187	0.651555	6.61556	0.535781	3.42896	0.709113	6.6806
